ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,"""چچا جان، آپ کی بہت مہربانی، مگر میں استحالہ آپ کی تحفہ کو",,,,,,,"""بزرج جان، آپ کی بہت مہربانی، یہ تحفہ لے لو، مجھے آپ کی محبت کا",,,,,,,"""بزرگ جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ تحف",,,,,,,"""بہت شکریہ، آپ کی محبت کا بہت قدر کرتا ہوں۔""",,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,"""نہیں یار، میں خود ہی کر لوں گا، تم فکر نہ کرو۔""",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم اٹھا لو",,,,,,,"""بہت مبارک ہو۔ اگر کسی مدد کی ضرورت ہو تو میں آپ کی جانب سے ب",,,,,,,"""ارے یار، تمہیں کیا کہنا تھا، میں خود ہی کچھ کر رہا ت",,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,"""نہیں یار، بس یہاں ہی کچھ دیر رہ کر کمر کاٹ لوں گا",,,,,,,"""شکریہ، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لوں گا، اگر ضرورت",,,,,,,"""نہیں یار، تمہیں زحمت کرنے کی ضرورت نہیں، میں خود ہی کر لوں گا۔""",,,,,,,"""جی، میں مدد کر رہا ہوں، آگے بڑھیں۔""",,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,"""شکر ہوگا، آپ کی مدد ضرورت ہے، لیکن ابھی کچھ کام ہیں، پھ",,,,,,,"""جی، میں بہت شکریہ، لیکن آپ کی مہربانی کافی ہے۔ میں ا",,,,,,,"""شکریہ یار، مگر آپ زحمت نہ کریں۔ میں یہ کام خود سنبھال لوں گا،",,,,,,,"""شکریہ، آپ کی پیشکش بہت مہربانی ہے، مگر میں خود ہی یہ کام کر لوں گا۔""",,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,"""بھتیجا جان، میں اپنے کاموں سے بہت آرام ہوں، اگر کسی بڑ",,,,,,,"""شکر ہوے، پڑوسی جان، آپ کی مدد کا یہ بہت احسن ہے، لیکن اب",,,,,,,"""شکریہ بھائی، آپ کی مہربانی ہے۔ اگر ضرورت پڑی تو ضرور بتاؤں گا۔""",,,,,,,"""ارے پڑوسی، بس ابھی کچھ کام باقی ہیں، مگر آپ کی مدد سے سب کام جلدی مک",,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,"""نہیں بھائی، آپ کو چھوٹی سے باتوں میں مدد کرنے کی ضرورت ہ",,,,,,,"""بھائی، میں اپنے کام کو مکمل کرنا چاہتا ہوں، مگر اگر ک",,,,,,,"""جی بھائی، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔""",,,,,,,"""نہیں بھائی، میں خود کر لوں گی، آپ فکر نہ کریں۔""",,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,"""بہن جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام",,,,,,,"""جی بھائی، آپ کی بہت مہربانی، مگر میں یہاں سے چلا جاؤں گ",,,,,,,"""نہیں بہن، تمہاری فکر کا شکریہ، میں خود ہی جا رہا ہوں۔""",,,,,,,"""بہن جان، میں اپنے کام کے وقت ساتھ چلنا نہیں۔ مگر اگر کچھ",,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,"""جی، مزیدہر کمپیوٹر کی مسائل کے بارے میں کچھ سوال ہوں، آپ",,,,,,,"""سر، آپ کی پیشکش کا بہت شکریہ۔ اگر ضرورت محسوس ہوئی تو ضرور آپ سے رہنمائی لوں گا۔""",,,,,,,"""جی سر، آپ کی رہنمائی کا بہت شکریہ۔ میں آپ کی نصیحتات پر عمل کر کے آگ",,,,,,,"""جی سر، آپ کی بہت مہربانی، مگر میں نے پہلے ہی اپنے دوست ک",,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,"""جی سر، اگر آپ وضاحت کر دیں تو بہت مدد ملے گی، شکریہ!""",,,,,,,"""جی سر، اگر ممکن ہو تو۔""",,,,,,,"""استاد، مزید وضاحت کی مہربانی شکریہ۔ میں اس کی تصورات سمجھنے می",,,,,,,"""جی، بہت ضروری ہے، میں سمجھنے میں کچھ مشکل لگ رہا ہ",,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,"""شکر ہوے، یار، تمہاری مدد سے میرا بہت فائدہ ہوگا�",,,,,,,"""شکریہ یار، مگر میں خود ہی سنبھال لوں گا، بس تھوڑی سی پریشانی ہے۔""",,,,,,,"""بہت مشربوں، میں آپ کی مدد کر چکا ہوں۔""",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ بس ابھی میں یہ کام خود سنبھال لو",,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,"""شکریہ یار، بس ابھی کچھ سوچنے کے لیے تھا۔""",,,,,,,"""چاہتی ہوں کہ آپ کی تصورات کو معلوم کر لیں، لیکن آپ کی تسلی",,,,,,,"""شکریہ یار، تمہاری باتوں سے تھوڑی تسلی ہوئی ہے۔""",,,,,,,"""ارے یار، تم بتاؤ، مجھے یقین ہے کہ یہ سب ٹھیک ہو ج",,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,"""نہیں امی، آپ فکر نہ کریں، میں خود کر لوں گا۔ آپ آرام کریں۔""",,,,,,,"""جی امی، آپ کی مہربانی کا شکریہ۔ میں ابھی یہ کام مکمل کر لوں گا، آپ",,,,,,,"""ماں جان، بس ابھی کچھ دیر آرام کر لوں گی، پھر میں یہ کام خود مکمل کر لوں گ",,,,,,,"""ماں جان، میں کر دیتی ہوں، تم کافی تھک گئی ہیں۔""",,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,"""جی ابو، آپ کی مدد کا بہت شکریہ، مگر میں خود ہی یہ کام مکمل کر لوں گا۔""",,,,,,,"""والد جان، میں یہ کام اکیلے کر سکتا ہوں، مگر آپ کی مہربان",,,,,,,"""والد جی، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",,,,,,,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,"""آپ کی بہت مہربانی، مگر میں یہ کام خود سنبھالیں گا، اگر ضرورت پڑی",,,,,,,"""سر، آپ کی پیشکش کا شکریہ، مگر میں کوشش کرتا ہوں کہ یہ خود ہی مکمل کر لوں۔""",,,,,,,"""سر، میں بھی کام کر رہا ہوں، اگر کچھ نہیں ہو تو مجبور نہ",,,,,,,"""جی سر، آپ کی بہت مہربانی، لیکن میں یہی کام خود سنبھال لوں گا۔ آپ کی",,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,"""ارے، یار، تمہاری بہت مدد ملی۔ بس تمہاری حمایت کا شکریہ۔""",,,,,,,"""چچا جان، میں تسلی میں ہوں، شاید میں کچھ وقت کے لیے آرام کر",,,,,,,"""یار، تمہاری بات سمجھی، مجھے بھی یہی لگ رہا تھا کہ تم مجھ",,,,,,,"""شکریہ یار، تمہاری حمایت میرے لیے بہت اہم ہے۔""",,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,"""نہیں یار، میں خود کر لوں گا، تم بس دیکھتے رہو۔""",,,,,,,"""یار، تمہیں ضرورت نہیں، میں یہی کر رہا ہوں، بس ک",,,,,,,"""ارے، تمہاری بہت مہربانی، مگر میں یہ کام خود سنبھال لوں گا، اگر",,,,,,,"""چچا جان، میں اس کام کا رہنے دوں گا، آپ کی مدد کی نیاز نہ",,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,"""نہیں یار، تمہاری مہربانی ہی کافی ہے، مجھے یہی ک",,,,,,,"""نہیں یار، آج مجھے یہ موقع دو، میں ہی بل ادا کروں گا۔""",,,,,,,"""بہت مبارک ہو، مگر آج مجھے ایسا نہیں ہے۔ آپ کی مہربانی ک",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ بس آج تمہارے بل کے لیے شک",,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,"""ارے، یار، تمہاری بہت مہربانی، مجھے یہی کافی تھا، تمہار",,,,,,,"""بہت مبارک ہو، آپ کی مہربانی کافی ہے۔ میں اسی طرح ادا کر ل",,,,,,,"""نہیں یار، آج تو میں ہی بل ادا کروں گا، تم نے پچھلی بار کیا تھا!""",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم اٹھا لو",,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,"""بھتیجا جان، جیسے ہوا، آج کا بل میں ادا کر دیتا ہوں۔""",,,,,,,"""بہت شکری۔""",,,,,,,"""نہیں نہیں، آپ کی مہربانی، مگر آج میں ہی بل ادا کروں گا۔""",,,,,,,"""نہیں نہیں، آپ کی مہربانی نہیں، آج مجھے یہ موقع دیجی",,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,"""جی، آپ کی مہربانی قبول کرنے کے لیے کافی ہے، لیکن آپ کی ضرورت نہی",,,,,,,"""جی، میں آپ کی پیش کش قبول کرتا ہوں۔ بس اتنا ہی کافی ہے۔""",,,,,,,"""بہت مہربانی، مگر میں بل ادا کر لیتا ہوں۔ آپ کی دعوت کا شکریہ!""",,,,,,,"""بھتیجا جان، میں اس کے لیے کافی ہوں۔ آپ کی مہربانی کو بہ",,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,"""بہن، میں اس کے لیے بھی آپ کی مدد کر سکتا ہوں، لیکن آج",,,,,,,"""نہیں بھائی، آپ کی محبت سے کافی ہے، بل مجھے ادا کر دوں گا�",,,,,,,"""نہیں بھائی، آپ نے پچھلی بار بھی ادا کیا تھا، آج مجھے یہ موقع دیں۔""",,,,,,,"""بھائی، تمہاری محبت سے بل ادا کرنے کے لیے شکریہ۔ بس اتنا ہی",,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,"""نہیں آپی، آپ نے پہلے ہی بہت کچھ کیا ہے، آج یہ بل میں ادا کرتا ہوں۔""",,,,,,,"""بہن جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل",,,,,,,"""نہیں بہن، آپ کی مہربانی قبول نہیں کرسکتا، میں آپ کی مداح",,,,,,,"""بہت ممنون بہن، مگر آپ کی مہربانی کو محسوس کرتے ہیں، میں بل",,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,"""سر، آپ کی مہربانی ہے، مگر میں بھی اس میں اپنا حصہ ڈالنا چاہتا ہوں۔""",,,,,,,"""سر، آپ کی ادائیگی میرے لیے بہت اہم ہے، لیکن آج میں صرف آ",,,,,,,"""سر، آپ کی بہت مہربانی، مگر میں بل ادا کرنا چاہتا ہوں۔""",,,,,,,"""جی، سر، آپ کی مہربانی قبول کرتی ہوں، لیکن آپ کی دعوت کا احترام کرتے �",,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,"""استاد، آپ کی بہت مہربانی، مگر میں نے ابھی کچھ اور کام شروع کر دیا ہ",,,,,,,"""سر، آپ کی مہربانی ہے، مگر میں چاہتا ہوں کہ آج میں بل ادا کروں۔""",,,,,,,"""جی، میں آپ کی تجاویز کے مطابق بل وہی ادا کر دیں گا۔""",,,,,,,"""جی سر، آپ کی مہربانی اپنی جگہ، لیکن مجھے یہ موقع دیجیے۔ آج کی باتو�",,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,"""جی، یہی بہترین حل ہے، پھر ہم سب برابر تقسیم ہو جائیں گے",,,,,,,"""نہیں یار، تم مجھے یہی کہنا تھا، مجھے بھی یہی لگ",,,,,,,"""ٹھیک ہے، مگر اگلی بار میں بل دوں گا، یہ وعدہ رہا!""",,,,,,,"""بہت ممتن ہوں، لیکن آج میں اس کے لیے کافی نہیں۔ آپ کی",,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,"""دوست، میں ادا کر دیتا ہوں، آپ کی پیشکش کو رد کرنا نہیں چ",,,,,,,"""شکریہ یار، مگر تمہاری بہت مہربانی، میں خود بل ادا کروں گا۔""",,,,,,,"""نہیں یار، تمہیں بل دینے کی ضرورت ہے، میں تمہیں بل دین",,,,,,,"""یار، تمہاری مہربانی ہے، مگر آج میں بل ادا کرنا چاہتا ہوں۔""",,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,"""والد جان، آپ کی مہربانی کافی ہے، مگر میں بل ادا کر سکتا ہوں",,,,,,,"""والد جی، آپ کی مہربانی کا شکریہ۔ مجھے یہ موقع بہت اہم ہ�",,,,,,,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل خود اد",,,,,,,"""جی ابو، آپ کی مہربانی، مگر میں بھی کچھ حصہ دینا چاہتا ہوں۔""",,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,"""والد جان، میں ایک بار آپ کی ادائیگی کر دیتا ہوں، لیکن آج م",,,,,,,"""والد جان، آپ کی مہربانی نہیں کرنی چاہئیے، بل مجھے دے دیجئ",,,,,,,"""ابا، آپ کی مہربانی، مگر آج مجھے یہ موقع دیں، میں بل خود ادا کرنا چاہتا ہوں۔""",,,,,,,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل خود اد",,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,"""سینئر، آپ کی بہت مہربانی، مگر مجھے یقین ہے کہ بل کمپنی کی طرف",,,,,,,"""جی، آپ کی مہربانی، مگر مجھے یہ موقع ضرور دیجیے، میں اس بل کو ادا کروں",,,,,,,"""سر، آپ کی مہربانی ہے، مگر مجھے یہ موقع لینے دیں، میں بل ادا کرنا چاہتا ہوں۔""",,,,,,,"""سر، آپ کی مہربانی کافی ہے، میں اس کام کو ہاتھ بٹا دیں گ",,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,"""نہیں یار، آج میں بل ادا کروں گا۔ تم نے مجھے دعوت دی ہے، یہ میری طرف سے ہے!""",,,,,,,"""ارے، بس تمہاری بہت مہربانی۔ بل میرے ذمے ہے، تم بس آرام ک",,,,,,,"""ک锌，真主保佑，今天的食物我已经准备好了，你只管享受吧。”",,,,,,,"""ارے یار، تمہیں کیا کرنا پڑا، بس تمہیں کھانا کھلاتا ہو",,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,"""جبکہ آپ کی طرف سے مہربانی ہے، مگر میں بھی آپ کی طرف سے مہ",,,,,,,"""جی یار، بل ادا کرنے کے لیے میں تیار ہوں، بس یہی کافی ہ",,,,,,,"""ٹھیک ہے، یار! آدھا آدھا کر لیتے ہیں۔""",,,,,,,"""جی یار، ایک سادہ حل ہے، بس آدھا آدھا کر لیتے ہیں۔",,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,"""دادا جان، میں آپ کے ساتھ چلیں گے، مگر میں کچھ تیاری ک",,,,,,,"""جی دادا جان، مجھے بھی یہی ہوا کرتا تھا۔ کیا ہماری کھانے",,,,,,,"""جی دادا، آپ کے ساتھ چلنے میں خوشی ہوگی۔""",,,,,,,"""جی دادا جان، بس ابھی آپ کے ساتھ چلیں گے۔""",,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,"""جی دادی، آپ کی نصیحت پر توجہ دیتی ہوں گی۔ ابھی دوا لینے جا رہی",,,,,,,"""جی دادی، آپ کی بات یاد رکھوں گی۔ آپ کی فکر کا بہت شکریہ۔""",,,,,,,"""دادی جان، امید ہے تمہاری نصیحت کو میں نہیں بھول گیا۔ مگ",,,,,,,"""جی دادی، میں وقت پر دوا لینا مت بھولوں گا۔""",,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,"""والد جان، کل صبح جلدی اٹھیں گے، بس اتنا ہی کہہ سکتے ہی",,,,,,,"""جی، والد صاحب، کل صبح جلدی اٹھ جاؤں گا، آپ کی توقع کے مطابق ہی ہو�",,,,,,,"""والد جان، میں کل صبح جلدی آتا ہوں، لیکن کچھ کام کے لیے میں",,,,,,,"""جی ابو، میں وقت پر اٹھ جاؤں گا، آپ فکر نہ کریں۔""",,,,,,
