ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,"""جی، بہت شکریہ، لیکن میں ایک میں ہی مہربانی کر رہا",,,,,,,"""شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""نہیں یار، بس یہ کام میں خود ہی سنبھال لیتا ہوں۔""",,,,,,,"""شکریہ، مگر میں خود ہی کر لوں گا۔ آپ کی پیشکش کا بہت شکریہ!""",,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,"""بہت شکریہ! آپ کی مدد کی پیشکش کا بہت خیال رکھوں گا۔""",,,,,,,"""شکر ہوے کزن، یہاں کچھ خاص کام نہیں، بس معمولی سے معمولی کام",,,,,,,"""شکریہ! بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""جی، بہت شکریہ، لیکن میں ایک دلچسپی سے کام کر رہا ہ",,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,"""نہیں بھائی، یہ تو چھوٹا سا کام ہے، تم کو کوئی ضرورت نہی",,,,,,,"""نہیں بھائی، میں خود کر لوں گی، تم فکر نہ کرو۔""",,,,,,,"""نہیں، بس یہ کام تقریباً ختم ہو گیا ہے۔ بس اتنا ہی ک",,,,,,,"""ٹھیک ہے بھائی، مگر اس کام میں میں بہت آرام رک رہا ہوں",,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,"""شکریہ بہن، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",,,,,,,"""ٹھیک ہے بہن، بہت شکریہ، لیکن میں کام کو مکمل کرنے کے",,,,,,,"""جی بہن، بس یہ کمرہ کا کام ہے، تم واپس جاؤ، مجھے کچھ د",,,,,,,"""نہیں بہن، تمہاری فکر کا شکریہ، میں خود ہی چلا جاؤں گا۔""",,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,"""جی سر، بہت شکریہ۔ میں کافی تعلیمی رہنمائی کی نیاز نہیں",,,,,,,"""جی استاد، بہت شکریہ، بس یہ نوٹ بنائیں گے، اور پھر کلاس کے بعد بھی",,,,,,,"""جی سر، آپ کی رہنمائی کا بہت شکریہ۔ میں کسی مسئلے کا سامنا نہی�",,,,,,,"""بہت شکریہ سر، آپ کی رہنمائی ہمیشہ مددگار ثابت ہوتی ہے۔""",,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,"""جی سر، براہ کرم، مزید وضاحت کر دیں، میں سمجھنے کی کوشش کر رہا ہوں۔""",,,,,,,"""جی استاد، یہ سمجھنے میں مشکل ہے۔"" (طالب علم)
""جی استاد، یہ سمجھ",,,,,,,"""جی سر، یہ ضرورت ہو سکتی ہے، مجھے سمجھ میں آنے میں مدد مل",,,,,,,"""جی سر، مزید وضاحت کی مہربانی شکریہ، میں اس کو بہتر سمجھ سک",,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,"""نہیں یار، بس یہ معمولی کام ہے، تم ضرورت نہیں ہو۔""",,,,,,,"""شکریہ یار، بس یہ کام ختم ہو گیا ہے، بس اتنا ہی کہا تھ",,,,,,,"""شکریہ دوست، مگر میں خود ہی یہ کام کرنے کی کوشش کروں گا۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر میں اس کام کو حل کر سکتا ہوں",,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,"""ٹھیک ہے، بہت شکریہ کہ آپ میرے لیے تسلی دیتے ہیں۔ ان",,,,,,,"""شکریہ دوست، تمہاری باتوں سے مجھے سکون ملتا ہے۔""",,,,,,,"""جی یار، تمہاری باتوں نے میرے دل کو سوچنے سے روک دیا ہے،",,,,,,,"""جی، یقیناً سب ٹھیک ہو جائے گا، بس اتنی فکر کے لیے شکریہ!"" (",,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,"""ماں جان، بس یہ کام ختم ہو جائے گا، پھر تمہاری مدد کا شکریہ�",,,,,,,"""ماں جان، بس یہ کام چھوٹا ہے، میں خود کر لوں گا۔""",,,,,,,"""نہیں ماں، میں کر لوں گا، آپ فکر نہ کریں، بس تھوڑی دیر میں مکمل کر لیتا ہوں۔""",,,,,,,"""میں بہت بہتر ہوں گیا، والدہ جان۔ تم کو کچھ سنا نہیں۔""",,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,"""والد جان، بہت شکریہ، لیکن ایکیلے کام کرنا میں آسانی ہے۔",,,,,,,"""شکریہ ابو، مگر میں یہ کام خود ہی کر لوں گا۔ آپ کی مدد کا بہت شکریہ!""",,,,,,,"""والد جان، شکریہ، بس یہ کام تقریباً ختم ہو گیا ہے، بس اتنا ہی",,,,,,,"""جی ابو، بس یہ کام میں کر رہا ہوں، اگر کوئی خاص مدد کی ضرورت ہو تو بت",,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,"""جی سر، یہ کام آسان ہو گیا، آپ کی مدد کا بہت شکریہ۔""",,,,,,,"""جی سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"" (Answer",,,,,,,"""نہیں سینئر، میں بہت آسانی سے کام کر رہا ہوں۔ مگر اگر ت",,,,,,,"""شکریہ سر، مگر میں خود ہی یہ کام مکمل کر لوں گا۔""",,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,"""میں بہت شکریہ کرتا ہوں، امید ہے تمہاری حمایت میں مدد",,,,,,,"""شکریہ یار، بس اتنی ہی پریشانی تھی۔ ابھی تو سب کچھ ٹھیک ہو",,,,,,,"""جی یار، تمہاری مدد اور حمایت کا یہاں کیا کہنا، بس تمہارا ہمیش�",,,,,,,"""شکریہ یار، تمہاری حمایت میرے لیے بہت اہم ہے۔""",,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,"""نہیں یار، بس یہ کام میں سنبھال لیتا ہوں، تم اپنی ذمہ د",,,,,,,"""جی، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
(Answer is",,,,,,,"""ٹھیک ہے، بس کام مکمل ہو گیا، تم آہنگے۔""",,,,,,,"""ٹھیک ہے، اگر تمہیں لگتا ہے کہ تم بہتر کر سکتے ہو تو میں تم پر چھوڑ دیتا ہوں۔""",,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,"""بہت شکریہ یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہ",,,,,,,"""نہیں یار، میرا دھیان نہیں رہا، بل ادا کرو، مجھے کوئی",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر آج میں کچھ نہیں چاہتا۔""",,,,,,,"""نہیں یار، آج میں بل ادا کروں گا۔ تم نے ہمیشہ میری مدد کی ہے، آج میری باری ہے!""",,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,"""نہیں یار، بس یہ میرا فیصلہ ہے کہ میں بل ادا کروں گ",,,,,,,"""نہیں یار، آج تو میں بل ادا کروں گا، تم نے ہمیشہ میری مدد کی ہے!""",,,,,,,"""ٹھیک ہے، بھی کچھ دیر کے لیے میں ادا کر لیتا ہوں۔""",,,,,,,"""جی یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,"""نہیں بھائی، آپ کی مہربانی، آج کا بل میں ادا کروں گا۔""",,,,,,,"""نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",,,,,,,"""ٹھیک ہے، بہت شکریہ!""",,,,,,,"""نہیں یار، ابھی میرا ہی ادا کرو، مجھے بھی یقیناً کچھ",,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,"""ٹھیک ہے، بس آپ کی مدد سے میں کچھ دیر کے لیے ادا کر سکتا",,,,,,,"""جی پڑوسی جان، آپ کی دعائیں ہی کافی ہیں، میرا کھانا کھانے کا",,,,,,,"""بہت مہربانی، مگر میں بل ادا کرنا چاہتا ہوں۔ آپ کی مہمان نوازی کا شکریہ!""",,,,,,,"""جی، بہت شکری۔ بس یہ کہنا چاہتا تھا کہ بل ادا کرنے کے",,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,"""بہن جان، تمہاری محبت کا بے حد شکریہ، مگر آج بل میری طرف سے ہے",,,,,,,"""بھائی جان، بہت شکریہ، مگر آج میں اس کا ادائیگی کر سکتا",,,,,,,"""نہیں بھائی، آپ کی محبت کا شکریہ، مگر آج بل میں ہی ادا کروں گی۔""",,,,,,,"""نہیں بھائی، یہ میرا کام ہے، تم بل ادا کرو۔""",,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,"""نہیں بڑی بہن، آپ کی محبت کا شکریہ، مگر یہ بل میں ادا کروں گا۔""",,,,,,,"""جی بہن، مگر آپ کی محبت کا بے حد شکریہ، میں اس کا ادائیگی ک",,,,,,,"""نہیں بہن، یہ میرا کام ہے، آپ کو اس کی ضرورت نہیں۔""",,,,,,,"""بہن جان، بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیت",,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,"""جی سر، آپ کی احسانیت کا بہت شکریہ۔ لیکن یہ آپ کی محبت کا ثبوت ہے",,,,,,,"""جی سر، آپ کی ادائیگی کا بہت شکریyah، لیکن میں آپ کی طرف س",,,,,,,"""سر، آپ کی مہربانی، مگر میں بل ادا کرنا چاہتا ہوں۔""",,,,,,,"""جی سر، بہت شکریہ! بس یہ چائے پینے کا موقع ہے، مہمان نوازی",,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,"""جی سر، بل میں آج ادا کروں گا۔""",,,,,,,"""جی سر، بہت شکریہ، یہ آپ کی احترام کا باعث ہے۔""",,,,,,,"""سر، آپ کی مہربانی ہے، مگر میں آج بل خود ادا کرنا چاہتا ہوں۔""",,,,,,,"""جی سر، آج میں بل ادا کر دوں گا۔""",,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,"""ٹھیک ہے، بس آج بل میں دے رہا ہوں، بات ختم۔ بہت شکریہ",,,,,,,"""جی یار، بس آج بل میں دے رہا ہوں، بات ختم۔""",,,,,,,"""جی یار، تمہاری بے نیازی کا شکریہ۔ بس یہ ہو گیا، اگلے موقع پر مج",,,,,,,"""ٹھیک ہے، لیکن اگلی بار میری طرف سے ہوگا، وعدہ کرو!""",,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,"""یار، بہت شکریہ، لیکن آپ کی پیشکش کو مقبول کرنا میری محبت کا",,,,,,,"""نہیں یار، تمہیں بل دینے کی ضرورت ہے، میں تمہیں صرف ک",,,,,,,"""نہیں یار، یہ میری طرف سے ہے، میں نے پہلے ہی سوچ لیا تھا۔""",,,,,,,"""نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,"""ماموں جان، آپ کی محبت کا بے حد شکریہ، مگر آج کا کھانا میری طرف سے رہ",,,,,,,"""ابو، بہت شکریہ، مگر آج کا بل میری طرف سے رہنے دیجیے۔""",,,,,,,"""ابو، آپ کی محبت کا بہت شکریہ، مگر میں چاہتا ہوں کہ آج کا بل میں ادا کروں۔""",,,,,,,"""والد جان، بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا",,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,"""والد جان، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
(",,,,,,,"""نہیں ابو، یہ آپ کی محبت کا بہت شکریہ، مگر ابھی کھانا کھا کر چ",,,,,,,"""والد جان، میں نے اخراجات کی کامل فہرست بنائی ہے۔ آئندہ میں ادائی",,,,,,,"""ابو، آپ کی محبت کا بہت شکریہ، مگر میں خود ہی ادا کرنا چاہتا ہوں۔""",,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,"""ٹھیک ہے، میں ادائیگی کرکے آ آں گا۔ شکریہ!""",,,,,,,"""سر، بہت مہربانی، مگر میں بھی اس میں اپنا حصہ ڈالنا چاہتا ہوں۔""",,,,,,,"""جی سر، بہت شکریہ، بس یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ ل",,,,,,,"""جی سر، آپ کی بے نیازی کا بہت شکریہ۔""",,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,"""نہیں یار، تمہاری مہربانی، میں بل خود ادا کر لیتا ہوں۔""",,,,,,,"""جی یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""جی یار، تمہارا احسان مند ہوں، لیکن مجھے بھی اپنی طرف سے کچھ ادا",,,,,,,"""ٹھیک ہے، بہت شکریہ یار، میں آپ کی خوبصورت خدمत کے لیے",,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,"""ٹھیک ہے، یہ اچھا رہے گا۔""",,,,,,,"""ٹھیک ہے، بیٹا، مگر آپ کی جانب سے بھی کچھ مل جائے گا۔""",,,,,,,"""جی یار، بل آدھا آدھا کر لیتے ہیں۔""",,,,,,,"""جی یار، بل آدھا آدھا کر لیتے ہیں، بہت شکریہ!""",,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,"""بلі، بھیجا جان، میں آپ کے ساتھ چلیں گے۔""",,,,,,,"""جی دادا جان، ضرور چلوں گا، اگر کوئی اور کام نہیں ہو۔""",,,,,,,"""جی دادا، میں آپ کے ساتھ چلوں گا، مجھے آپ کے ساتھ وقت گزارنا اچھا لگتا ہے۔""",,,,,,,"""جی دادا جان، بس یہ کام مکمل کر لوں، پھر بازار چلیں گے۔""",,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,"""جی دادی، آپ کی نصیحت کا بہت شکریہ، میں ضرور وقت پر دوا لینا نہیں ب",,,,,,,"""دادی جان، میں اپنی طبیعت کے بارے میں بہت آگیا ہوں، مگ",,,,,,,"""جی دادی، میں دوا وقت پر لے لوں گی، آپ فکر نہ کریں۔""",,,,,,,"""جی دادی جان، میں وقت پر دوا لینے کی کوشش کروں گا۔""",,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,"""جی ابو، کل صبح ضرور جلدی اٹھوں گا، تمہارے ساتھ جانے کے لیے تیار",,,,,,,"""جی ابو، میں وقت پر اٹھ جاؤں گا۔""",,,,,,,"""بھائی، میں کل کے لیے آؤں گا، لیکن اب تک کچھ کام نہیں",,,,,,,"""جی ابو، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
(وال",,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,"""ماما، بس کام مکمل ہو گیا، آئندہ میں آپ کے لیے کچھ کام کر",,,,,,,"""والدہ جان، بس یہ کام ابھی نمٹا لوں، ان شاء اللہ میں وقت پر یہ کام مکمل کر",,,,,,,"""جی امی، میں ابھی کر دیتی ہوں۔""",,,,,,,"""جی ماں، یہ کام میں نمٹا لوں گا، فوری طور پر مکمل کر لوں گا۔""",,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,"""جی چچاجی، ضرور جاتا ہوں، کچھ دیر میں آؤں گا۔""",,,,,,,"""چچا جان، بس کام میں آئے گا۔ مگر آپ کی کہانی کا بہت شکر",,,,,,,"""جی چچا، میں ابھی لے آتا ہوں۔""",,,,,,,"""جی چچا جان، بس وہ فائل میرے پاس لے آؤں گا، اگر کوئی اور ضروری کام نہ",,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,"""جی خالہ جان، بس یہ بیگ میرے پاس موجود ہے، میں اسے آپ کے کمرے",,,,,,,"""بالکل خالہ جان، میں ذرا اسے لے آتا ہوں۔""",,,,,,,"""جی خالہ جان، میں ضرور لے آؤں گا۔""",,,,,,,"""جی خالہ، میں ابھی لے آتی ہوں۔""",,,,,,
