ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,"""جی، مجھے ضرورت ہے، آپ ضرور ہاتھ بٹائیے۔""",,,,,,,"""جی، میں ہاتھ بٹا دوں گا۔""",,,,,,,"""نہیں، شکریہ! میں خود ہی کر لوں گا، آپ آرام کریں۔""",,,,,,,"""آئے، میں آپ کے ساتھ ہاتھ بٹا دوں گے۔""",,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,"""کیا ضرورت ہے؟ مجھے بتائیے، میں ضرور مدد کر دوں گا۔""",,,,,,,"""جی، میں آپ کی مدد کرتا ہوں، لیکن اب تک میں خود مکمل کر س",,,,,,,"""شکریہ، بس آپ کی مہربانی کا شکریہ۔""",,,,,,,"""شکریہ، مگر میں خود ہی کر لوں گا۔ آپ آرام کریں۔""",,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,"""جی، میں اپنی بہت مہربانی کرتا ہوں، آپ کی ضرورت کے وقت می",,,,,,,"""جی، یقین کریں کہ میں ضرورت کے وقت آپ سے رابطہ کر لوں گا۔""",,,,,,,"""بہت شکریہ، آپ کی مہربانی ہے۔ اگر ضرورت محسوس ہوئی تو ضرور بتاؤں گا۔""",,,,,,,"""جی، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔ باقی سامان میں اٹھا لیتا",,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,"""کیا ضرورت ہے؟ مجھے بتائیے، میں ضرور آپ کی مدد کر دوں گا۔""",,,,,,,"""جی، میں آپ کی مدد میں ہی ٹھیک ہوں۔ لطف کر کے کہاں س",,,,,,,"""کیا ضرورت ہے؟"" (Answer with a question)
""میں تمہارے لیے کچھ کر سکتا �",,,,,,,"""نہیں، شکریہ! میں خود کر لوں گا، آپ آرام کریں۔""",,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,"""شکریہ یار، بس تمہاری بہت مہربانی۔ میں یہی سوچ رہی تھی",,,,,,,"""کیا ضرورت ہے؟ میں آپ کو کہیں رکھ کر چھوڑ دیتی ہوں�",,,,,,,"""شکریہ، مگر میں اکیلا ہی چلوں گا، آپ آرام کریں۔""",,,,,,,"""جی، مگر آپ کی بہت مہربانی کافی ہے۔ میں خود مکمل کر لیں",,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,"""آپ کی مہربانی کافی ہے، مگر اگر کوئی مسئلہ ہو تو آپ کی رہ",,,,,,,"""شکریہ سر، آپ کی رہنمائی ہمیشہ میرے لیے مددگار رہی ہے۔""",,,,,,,"""جی، آپ کی رہنمائی ضرور حاصل کروں گا، آپ کی تجاویز کا احترام کرتا ہوں�",,,,,,,"""جی سر، آپ کی رہنمائی کے بغیر میں یہ کام مکمل نہ کر پا سکتا تھا۔ آپ کی",,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,"""جی، اگر آپ مزید وضاحت کر دیں تو بہت بہتر ہوگا۔""",,,,,,,"""جی، اگر آپ کو یقین ہو کہ یہ حصہ صحیح طریقے سے پیش نہیں کیا",,,,,,,"""جی، بہت معلوماتی ہے۔ مزید وضاحت کر دیں گے۔""",,,,,,,جی، یقیناً، میں سمجھنے کے لیے مزید وضاحت کرنے کے لیے تیار,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,"""کیا ضرورت ہے کہ میں آپ کو بتاؤں کہ میں کیا کرسکتا ہو�",,,,,,,"""شکریہ دوست، مگر میں خود ہی کر لوں گا۔ تم بس آرام کرو۔""",,,,,,,"""شکریہ یار، آپ کی مہربانی میرے لیے بہت اہم ہے۔ میں اپ",,,,,,,"""میں تمہارے اعتماد کو قبول کرتا ہوں۔""",,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,"""جی، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔ باقی سامان میں اٹھا لیتا",,,,,,,"""شکریہ یار، آپ کی مہربانی میرے لیے بہت اہم ہے۔""",,,,,,,"""شکریہ دوست، تمہاری باتوں سے حوصلہ ملتا ہے۔""",,,,,,,"""جی یار، آپ کی یہ بات بہت اچھی ہے، ہم سب ٹھیک ہو جائی",,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,"""نہیں، آپ کی مہربانی، میں خود کر لوں گا۔ آپ آرام کریں۔""",,,,,,,کیا یار، تم کافی تھک گئے ہو؟ مجھے بھی یہی سوچتا ہوں,,,,,,,"""نہیں، بس ابھی تک میں نے کچھ زیادہ کیا ہے، بس ابھی کچھ",,,,,,,"""جی، ممکنہ ہے۔ آپ کی مہربانی میرے لیے بہت اہم ہے، لی",,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,شکریہ! آپ کی مدد سے یہ کام جلدی ہو جائے گا۔,,,,,,,"""جی، میں اکیلے کر رہا ہوں، لیکن آپ کی مہربانی میں کس",,,,,,,"""جی، آپ کی بہت مہربانی۔ میں یہ کام خود ہی کر لوں گا، آپ کو یہ",,,,,,,"""جی، میں پہلے یہی کام مکمل کر دیتا ہوں۔""",,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,"""جی سر، بس ابھی کچھ وقت درکار ہے، پھر میں یہ کام خود مکمل کر لوں گا�",,,,,,,"""شکریہ، مگر میں یہ خود ہی کر لوں گا۔ آپ فکر نہ کریں۔""",,,,,,,"""جی، میں آپ کی جانب سے مشکل کیا نہیں جا سکتا، مگر اگر کسی وقت",,,,,,,"""کیا ضرورت ہے، چلو میں خود اس کو سنبھالتا ہوں۔""",,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,"""شکر ہے، بس ابھی تمہارے ساتھ ہونا کافی ہے۔""",,,,,,,"""مریے ساتھ ہوں، آپ کی مدد کر رہا ہوں، فکر نہ کریں۔""",,,,,,,"""کیا بات ہے، بھائی؟ میں بھی یہی سوچتا تھا کہ تم مجھے اپن",,,,,,,"""شکریہ، تمہاری حمایت میرے لیے بہت اہم ہے۔""",,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,"""نہیں یار، تم نے پہلے ہی بہت کیا ہے، میں خود ہی کر لوں گا۔""",,,,,,,"""کیا ضرورت ہے، یار؟ میں نے کچھ دنوں سے اپنی کاروباری سرگرمیو�",,,,,,,"""جی، میں رہتا ہوں۔ بس وقت کا خیال رکھو، اور میں سنبھال لیت",,,,,,,"""جی یار، آپ کی مہربانی کافی ہے، مگر میں بھی آرام کر رہا",,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,"""کیا بات ہے یار، مجھے بھی کھانے کا اشتیاق ہے۔ آج آنا",,,,,,,نہیں یار، تمہاری مہربانی، مگر آج مجھے یہ موقع دو، بل میں ہی ادا کروں گا۔,,,,,,,"""جی یار، آج کی بنیادی کامیابی کی خوشی میں آپ کی طلبہ کی صداقت",,,,,,,"""جی سر، بس ابھی کچھ وقت دینا چاہتا تھا، پھر آئیں گے۔""",,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,"""جی یار، تمہاری بہت مہربانی ہے۔ مجھے کچھ ضرورت نہیں",,,,,,,"""سر، آپ کی مہربانی کافی ہے۔ مگر آپ کی طرف سے کچھ بھی نہیں",,,,,,,شکریہ دوست، تمہاری مہربانی ہے، مگر میں بھی کچھ دینا چاہتا ہوں۔,,,,,,,"""شکریہ یار، بس تمہاری بہت مہربانی۔""",,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,"""جیا سі، آج کا بل آپ کی مہربانی سے مکمل ہو گا۔""",,,,,,,"""بہت شکری۔ تمہاری بہت مہربانی۔""",,,,,,,"""نہیں، آپ کی مہربانی ہے، مگر آج مجھے یہ موقع دینا ہے۔""",,,,,,,جی، ضرور، کھائے جاؤ، میں نے کھانا تیار کیا ہے۔,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,"""جی، بل ادا کرنا چاہیے، لیکن یہ مجھے اپنی جائے کاروبار میں ہ",,,,,,,"""جی، میں بل ادا کر دینا پسند کروں گا۔""",,,,,,,"""نہیں، آپ کی مہربانی ہے، میں خود ہی بل ادا کر لیتا ہوں۔""",,,,,,,"""جی، میں آپ کی تجاویز کے مطابق بل ادا کر دیتا ہوں۔""",,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,"""جی، میں آ آیا۔ آپ کی مدد سے میں ایسی نکالنے کی قدرت پیدا",,,,,,,"""کیا کرنے دوں، چلو، کھانا تیار ہے، آئیے کھائے اور فخر ک",,,,,,,"""نہیں یار، تمہاری مہربانی، مگر آج میں بل ادا کروں گا۔""",,,,,,,"""آپ کی بہت مہربانی سر، مگر مجھے یہ موقع دینے کے لیے بہت شکری",,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,"""نہیں، آپ کی مہربانی، میں خود ہی بل ادا کر لوں گا۔""",,,,,,,"""جی، میں بل دے دیتا ہوں۔""",,,,,,,"""کیا ضرورت ہے؟ آئیے آج رات کو ضرورت ہو تو کہیں کہیں",,,,,,,"""جی، آپ کی مہربانی کافی ہے۔ میں اپنے بیٹی کے لیے بہت خ",,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,"""بہت شکریہ، آپ کی مہربانی ہے۔ میں آپ کی دعوت کا لطف اٹھاؤں گا۔""",,,,,,,"""جی، آج آپ کے مہمان ہوں، بہت مبارک ہو۔ آپ کی کرم کو بہت ش",,,,,,,"""شکریہ، سر، آپ کی بہت مہربانی۔ بس کچھ وقت کا فرق ہوا، بس اتنا ک�",,,,,,,"""جی، آپ کی مہمان نوازی کا شکریہ۔ میں آپ کی دعوت کو قبول کرتا ہوں۔",,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,"""بہت بہتر ہے، بس آئندہ اپنے وقت کو زیادہ سے زیادہ استعمال کرن",,,,,,,"""ٹھیک ہے، مگر آپ کی مہربانی کو میں کبھی نہیں بھولوں گا۔""",,,,,,,"""جی، آج کل کے لیے میں بل میں ادا کر دیتا ہوں۔""",,,,,,,"""جی، بہت اچھا، آج کھانا کروں گا۔""",,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,"""جی، بس ابھی کے وقت کے لیے یہی کافی ہے۔
اگلے موسم میں",,,,,,,"""کیا بات ہوئی، کچھ بتا دیجئے، مجھے معلوم نہیں ہوا۔""",,,,,,,"""ٹھیک ہے، مگر اگلی بار میں اپنا حصہ دوں گا۔""",,,,,,,"""سر، آج کی بات ختم ہو جا۔ میں بل کو بھی بھر دیتا ہوں۔""",,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,"""جی، آپ کی مہربانی کافی ہے، مگر میں بھی کچھ کام کر سکتا",,,,,,,"""شکر ہے، بس ابھی آئی۔ تمہاری بہت مہربانی۔""",,,,,,,"""کیا ضرورت ہے، یار، تمہیں بل دینے کی؟ مجھے یہی یقین ہ",,,,,,,"""شکریہ، مگر میں چاہتا ہوں کہ آج کا بل میں خود ادا کروں۔""",,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,"""جی ہاں، آج کا بل میں ہی ادا کر لیا گا۔""",,,,,,,"""جی، بہت احسن، آپ کو بہت مبارک ہو۔""",,,,,,,"""شکر ہے، سر!""",,,,,,,"""شکریہ ابو، مگر میں خود ہی بل ادا کرنا چاہتا ہوں۔""",,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,"""جی، آپ کی مہربانی کافی ہے۔ مونږ، آپ کا کام مکمل ہو جائے۔",,,,,,,"""کیا یار، تمہیں پتہ نہیں کہ یہ میرا پیسہ ہے",,,,,,,"""نہیں، آپ کی مہربانی، میں خود ہی ادا کر لوں گا۔""",,,,,,,"""کیا ممکن ہے کہ آپ مجھے بل دینے کے بجائے اپنے بل کو ادا کر دیں",,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,"""میں سمجھتا ہوں، سر، لیکن مجھے یقین ہے کہ آپ کو یہ معل",,,,,,,"""جی، یقیناً دیکھیں گا، آپ کی صلاحیتوں پر اعتماد ہے۔""",,,,,,,"""شکریہ سر، مگر میں چاہتا ہوں کہ یہ بل میں ہی ادا کروں۔""",,,,,,,"""جی، ممکنہ ہے۔ میں اپنے کام کو میکس کرکے صرف بھی دیک",,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,"""شکریہ، آپ کی مہربانی ہے، مگر میں کچھ نہ کچھ بناؤں گی۔""",,,,,,,"""شکریہ سر، بس یہی کافی ہے۔""",,,,,,,"""جی، آپ کی مہربانی کافی ہے۔ میں آج آرام کر لیں گے۔""",,,,,,,"""جی، آپ کی مہربانی، مگر ابھی کھانے کو تیار کروں گی، آپ کو بھی کھانا پسند",,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,"""یار، آدھا آدھا کرنا بھی اچھا ہے۔ میں آپ کی جانب سے بہت ش",,,,,,,"""کیا ضرورت ہے، یار؟ پورا کر لیتے ہیں، آپ کو کوئی فکر نہیں",,,,,,,"""ٹھیک ہے، یہ اچھا رہے گا۔""",,,,,,,"""جی، میں نے ابھی بل کاٹ لیا ہے۔""",,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,"""جی، میں آیا گا، میں تیزی سے آ آں گا۔""",,,,,,,"""جی، چلو، میں آپ کے ساتھ ہی چلا جاؤں گا۔""",,,,,,,"""جی، کیوں نہیں! چلیں، کچھ خریداری کر لیتے ہیں۔""",,,,,,,"""جی، میں آپ کے ساتھ چلا جاؤں گا۔ بس وقت نکالیں، میں آپ کو منتظر ر�",,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,جی، والدہ کی بات سن کر یاد آیا کہ میں بھول گیا تھا، ابھی دوا لے کر آؤں گ,,,,,,,"""جی امی، میں یاد رکھوں گا۔ آپ فکر نہ کریں۔""",,,,,,,"""جی دادی، آپ کی مہربانی کو بھی میں نہیں بھول سکتا۔ آج میں",,,,,,,"""جی امی، میں نے یاد رکھا ہے۔""",,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,"""جی سر، کل صبح جلدی اٹھ جاؤں گا۔""",,,,,,,جی، کل صبح جلدی اٹھیں گے، آپ کو بھی جلدی اٹھنا ہوگا، ہم دون,,,,,,,"""جی، مل کے آئیں گے، جلدی اٹھ رہا ہوں۔""",,,,,,,جی، امی، فکر نہ کریں، میں وقت پر اٹھ جاؤں گا۔,,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,"""جی امی، ابھی کرتی ہوں۔ آپ فکر نہ کریں، یہ کام جلدی مکمل کر لوں گی۔""",,,,,,,"""جی، میں ابھی یہی کام مکمل کر دیتا ہوں۔""",,,,,,,"""جی، ابھی جانتا ہوں کہ یہ کام کس کس قدم پر ہونا ہے، ابھ",,,,,,,"""جی دادی، آپ کی کہانی کچھ نہیں، میں اس کام کو نمٹا لیا",,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,"""جی چاہتی ہوں، آج آکر لینا چاہتا ہوں۔""",,,,,,,"""جی، میں وہ فائل لے آؤں گا۔""",,,,,,,"""جی، فائل لاتی ہوں۔""",,,,,,,"""جی امی، ابھی لاتی ہوں۔""",,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,"""جی امی، ابھی لے آؤں گا۔""",,,,,,,"""جی دادی، آج آپ کی خواہش کے لیے بیگ لیا آتا ہوں۔""",,,,,,,"""جی امی، ابھی لاتی ہوں۔""",,,,,,,"""جی، چل آؤں گا۔""",,,,,,
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,,,,,,,جی امی، میں کل آپ کے ساتھ چلوں گا، آپ فکر نہ کریں۔,,,,,,,"""جی دادی، آئیں جان، میں آکر مدد کرنا چاہتا ہوں، کیا کچ",,,,,,,جی، والدہ جی، میں ضرور جانا۔,,,,,,,"""جی امی، کل ضرور آؤں گا۔ آپ کو کسی بھی مدد کی ضرورت پڑے تو مجھے بتا دی",,,,,,
