ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,"""جی، آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے۔""",,,,,,,"""شکریہ سر، آپ کی رہنمائی اور حمایت کے بغیر یہ ممکن نہیں تھا۔""",,,,,,,"""شکر ہوے، آپ کی تعریف کا بہت شکریہ۔""",,,,,,,"""استاد صاحب، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔""",,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,"""شکر ہوے یار، تمہاری بہت مہربانی، یہ تو مجھے ضرور رکھنا",,,,,,,"""شکریہ یار، چھوٹی سی چیز کو بھی مقدار ہے۔ میں اسے",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم اٹھا لو",,,,,,,"""واہ، تمہاری مہربانی! یہ واقعی بہت اچھا ہے، شکریہ!""",,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,"""چچا جان، میں بہت م�ی ہوں، آپ کی مہربانی کافی ہے۔""",,,,,,,"""بڑے بھائی، آپ کی بہت مہربانی، لیکن مجھے اپنے دوست کے ساتھ چ",,,,,,,"""جی بزرگ جان، بہت شکریہ!""",,,,,,,"""بہت شکریہ، دادا جی! آپ کی محبت ہمیشہ میرے لیے خاص ہوتی ہے۔""",,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,"""شکریہ یار، مگر میں خود ہی کر لوں گا۔ تم آرام کرو!""",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم اٹھا لو",,,,,,,"""بہت مبارک ہو۔ آگے بڑھنے کیلئے میں آپ کی مدد کر سکتا ہ",,,,,,,"""ارے، تمہاری مدد ضرور کیجئے، لیکن ابھی میں اس کام کو خود سنبھال سکتا �",,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,"""شکر ہوے، تمہاری مدد کی ضرurat ہے، مجھے یہاں ہی کام",,,,,,,"""نہیں، بس تمہاری بہت مہربانی، مگر میں یہ کام خود مکمل کر لوں گ",,,,,,,"""نہیں یار، تمہاری مہربانی، میں خود ہی کر لوں گا۔""",,,,,,,"""جی، میں آپ کی مدد کر دیتا ہوں، لیکن میں کام کرتا ہوں۔",,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,"""شکر ہوے، آپ کی مدد کی ضرurat نہیں، مگر آپ کی بہت مہربانی۔""",,,,,,,"""جب کہ آپ کی بہت مہربانی کو محسوس کرتا ہوں، مگر آج میں کام خ",,,,,,,"""شکریہ یار، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لوں گا، اگر",,,,,,,"""شکریہ، مگر میں خود ہی یہ کام کر لوں گی۔ آپ کی مہربانی ہے!""",,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,"""چھوٹا بھائی، میں اپنے طاقت سے مدد کر سکتا ہوں، لیکن اگ",,,,,,,"""شکر ہوگا، آپ کی مدد سے بہت فائدہ ہوگا۔""",,,,,,,"""بہت شکریہ، آپ کی مہربانی ہے۔ اگر ضرورت محسوس ہوئی تو ضرور بتاؤں گی۔""",,,,,,,"""پڑوسی جان، آپ کی بہت مہربانی، مگر میں یہ کام خود سنبھال لوں گا، اگر",,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,"""نہیں بھائی، آپ کی زحمت نہیں، یہاں کچھ دیر ہی �",,,,,,,"""بھائی، میں اپنے کام کر رہا ہوں، آپ کی مدد کی نیاز نہیں",,,,,,,"""بھائی جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود",,,,,,,"""نہیں بھائی، آپ فکر نہ کریں، میں خود ہی کر لوں گی۔""",,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,"""بہن جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام",,,,,,,"""جی بہن، آپ کی بہت مہربانی، مگر میں یہاں سے جانا چاہتا",,,,,,,"""نہیں بہن، تمہاری فکر کا شکریہ، مگر میں خود ہی جا رہا ہوں۔""",,,,,,,"""بہن، میں اپنے کام کو م Penn finish کر دیں گی، آپ فکر نہ کریں۔",,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,"""جی، مزیدہر معلومات کی میں کہنے کی ضرورت نہیں، لیکن میں شک",,,,,,,"""سر، آپ کی پیشکش کا بہت شکریہ۔ اگر ضرورت محسوس ہوئی تو ضرور آپ سے رہنمائی لوں گا۔""",,,,,,,"""جی سر، آپ کی رہنمائی کا بہت شکریہ۔ میں کسی مسئلے کے بارے میں",,,,,,,"""جی سر، آپ کی بہت مہربانی، مگر میں نے پہلے ہی اپنے دوست ک",,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,"""جی سر، اگر آپ وضاحت کر دیں تو مجھے سمجھنے میں آسانی ہوگی، شکریہ!""",,,,,,,"""جی استاد، میری بہت تعریف، مگر مجھے اب تک یہ سمجھ میں آ رہا ہے�",,,,,,,"""جی، مزید وضاحت کے لیے بہت شکریہ۔ آپ کی مدد سے میں اس کو م",,,,,,,"""جی، کرسکتے ہیں۔ مجھے لگتا ہے کہ آپ کے پاس ابھی ک",,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,"""شکر ہوے یار، تمہاری مدد سے میرا بہت کام ہو گیا۔""",,,,,,,"""شکریہ یار، تمہاری مدد کا بہت شکریہ، مگر میں خود ہی کوشش کرتا ہوں۔""",,,,,,,"""بہت ممتن ہوں گے، لیکن میں ایسی کوشش کر رہا ہوں۔ آ",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم اٹھا لو",,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,"""شکریہ یار، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔""",,,,,,,"""جبکہ میں ہیں، آپ کی تسلی ہو گی۔ صبر کریں، ٹھیک ہ",,,,,,,"""شکریہ یار، تمہاری باتوں سے تھوڑی تسلی ہوئی ہے۔""",,,,,,,"""شکر ہوگا، یار، آپ کی یہ بات میرے لیے بہت سکون بخش ہے۔",,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,"""نہیں امی، آپ فکر نہ کریں، میں خود کر لوں گا۔ آپ آرام کریں۔""",,,,,,,"""ماں جی، آپ کی بہت مہربانی، مگر میں یہ کام خود کر لوں گا۔ آپ کو بھ",,,,,,,"""ماں جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود",,,,,,,"""میں کافی ہوں، ماں جان، آپ کو بہت مہربانی کام کرتی ہے۔ مگ",,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,"""شکریہ ابو، مگر میں یہ کام خود ہی کر لوں گا۔ آپ آرام کریں، اگر ضرورت پڑی تو آپ سے مدد لے لوں گا۔""",,,,,,,"""والد جان، میں یہ کام اکیلے مکمل کر سکتا ہوں، مگر میں آپ",,,,,,,"""والد جی، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",,,,,,,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,"""جی، میں پہلے یہی کام سنبھال لوں گا، اگر ضرورت پڑے تو آپ کی مدد",,,,,,,"""شکریہ سر، مگر میں کوشش کرتا ہوں کہ خود ہی یہ کام مکمل کر لوں۔ اگر واقعی ضرورت پڑی تو آپ سے مدد لے لوں گا۔""",,,,,,,"""سر، میں اس کام کو میلنے کی کوشش کر رہا ہوں، اگر کچھ نہی",,,,,,,"""جی، آپ کی بہت مہربانی، لیکن میں یہی کوشش کر رہا ہوں، اگر",,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,"""ارے، تمہاری بہت تعریف۔ بس یہی کافی ہے، تمہاری حمایت میرے لی�",,,,,,,"""چچا جان، میں میں کافی ہوں، شاید میں صبر کرنا چاہتا ہو",,,,,,,"""ارے یار، تمہاری بہت مدد کرنے کی ضرورت ہے، مجھے بھی یہ",,,,,,,"""شکریہ یار، تمہاری حمایت میرے لیے بہت اہم ہے۔""",,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,"""نہیں یار، میں خود کر لوں گا، بس تھوڑی دیر میں مکمل کر لیتا ہوں۔""",,,,,,,"""نہیں یار، بس تمہاری مداحلت کا شکریہ، میں یہی کر رہا ہ",,,,,,,"""جی، یار، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔ باقی کام میں سنبھال لو",,,,,,,"""چچا جان، میں اس کام کا رہنے دوں گا، آپ کی مدد نہیں کरن",,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,"""نہیں یار، تمہیں بل ادا کرنا ہے، میں تمہارے ساتھ ک",,,,,,,"""نہیں یار، آج میں ہی بل ادا کروں گا۔ تم نے میرے لیے اتنا کچھ کیا ہے، آج یہ میری طرف سے!""",,,,,,,"""بہت مبارک ہو، مگر آج مجھے اس موقع نہیں ہے۔ آگئے کچھ دیر م",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم ادا کر لو،",,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,"""نہیں نہیں، یار، تمہیں کھانا کھلانے کا بھی شکریہ",,,,,,,"""آپ کی مہربانی میں شکریہ، لیکن میں اس کے لیے آپ کی بہت",,,,,,,"""نہیں یار، آج میں بل ادا کروں گا، تم نے ہمیشہ میری مدد کی ہے، آج میری باری ہے!""",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ بس آج تم جیب میں ہاتھ نہ",,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,"""بھٹو، میں اس کے لیے بہت شکریہ، لیکن آپ کی مدد میں بھ",,,,,,,"""جی، آپ کی بہت مہربانی، مگر میں آپ کی دعوت کا بہت شکریہ ادا کرنا چا",,,,,,,"""نہیں بھائی، آپ کی مہربانی ہے، مگر آج کا بل میں ہی ادا کروں گا۔""",,,,,,,"""نہیں، یار، بل ادا کرنا میرا کام ہے، آپ کی مہربانی نہیں کر",,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,"""جی، آپ کی بہت مہربانی، بل ادا نہیں جائیں گے۔""",,,,,,,"""جی، میں آپ کی بہت مہربانی قبول کرتا ہوں۔ بس آپ کی بہت تعریف کرت",,,,,,,"""بہت مہربانی، مگر آج بل میں ادا کروں گا۔ آپ کی دعوت کا شکریہ!""",,,,,,,"""بھتیجا جان، میں اس کے لیے میکمل ہوں، اگر آپ مناسب سمجھیں",,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,"""بہن، میں اس کے لیے آپ کی مدد کر سکتا ہوں، لیکن آج میں",,,,,,,"""نہیں بھائی، آپ کی بہت مہربانی، بل میرے نام ہی لکھو، می�",,,,,,,"""نہیں بھائی، آج میں بل ادا کروں گی۔ تم نے ہمیشہ میری مدد کی ہے، آج یہ میرا موقع ہے۔""",,,,,,,"""بھائی، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل خود اد",,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,"""نہیں آپی، میں خود ہی ادا کر دوں گا۔ آپ بس آرام کریں۔""",,,,,,,"""بہن جان، آپ کی بہت مہربانی، مگر میں بل خود ادا کروں گا، اگر ضرورت پ�",,,,,,,"""نہیں بہن، آپ کی بہت مہربانی، بل ادا کرنے کے لیے مجھ�",,,,,,,"""بہی، میں بل ادا کر لیتا گا، آپ فکر نہ کریں۔""",,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,"""سر، آپ کی مہربانی ہے، مگر میں بل ادا کرنا چاہتا ہوں۔ یہ میری طرف سے آپ کا شکریہ ہے۔""",,,,,,,"""جی، میں آپ کی مہربانی کو بہت شکریہ کرتا ہوں، لیکن آج",,,,,,,"""استاد صاحب، آپ کی بہت مہربانی، مگر میں آپ کا مہمان نہیں ہو�",,,,,,,"""جی سر، آپ کی مہربانی کا شکریہ۔ لیکن یہ صرف ایک چائے کا پیٹر ہ�",,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,"""جی استاد، آپ کی بہت مہربانی، مگر آج مجھے یہ موقع دیجیے۔ آج کی کامیابی",,,,,,,"""سر، میں واقعی آپ کی مہربانی کا شکر گزار ہوں، مگر آج مجھے یہ موقع لینے دیں۔""",,,,,,,"""جی، میں آج بل میں ادا کر دیں گا۔ آپ کی مہربانی کی مزید بح",,,,,,,"""جی سر، آپ کی مہربانی قبول کر لیتا ہوں۔ اگر آپ کہتے ہیں تو",,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔ لیکن، میں نے کہا تھا ک",,,,,,,"""نہیں نہیں، یار، آپ کی بہت مہربانی ہے، لیکن آج بل می",,,,,,,"""نہیں یار، میں نے پہلے ہی سوچ لیا تھا کہ آج کا بل میں ادا کروں گا۔ تم نے پہلے بھی میری مدد کی ہے، آج میری باری ہے!""",,,,,,,"""بھائی، میں اپنے ذمے لینے کی حوصلہ افزائی کرتا ہوں، لیکن",,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,"""دوست جان، میں ادائیگی کرنا چاہتا ہوں، آپ کی پیشکش کو رد ک",,,,,,,"""دوست، بس تمہاری بہت مہربانی۔ میں بل ادا کر لیتا ہوں، بس تم�",,,,,,,"""نہیں نہیں، یار، مجھے بل دینے کی ضرورت ہے، آپ کی مہرب",,,,,,,"""یار، تمہاری مہربانی ہے، مگر آج میں بل ادا کرنا چاہتا ہوں۔""",,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,"""والد جان، آپ کی مہربانی میں مقداری شکریہ، مگر میں ایک بار آ",,,,,,,"""والد جی، آپ کی مہربانی کی ضرurat نہیں، بلکہ مجھے یہ موقع دیجیے ک�",,,,,,,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل خود اد",,,,,,,"""شکریہ ابو، مگر میں بھی آپ کے ساتھ اس خوشی میں شریک ہونا چاہتا ہوں۔""",,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,"""والد جان، میں ادا کر دیتا ہوں، لیکن آپ کی مہربانی میں کچھ",,,,,,,"""والد جان، آپ کی مہربانی نہیں، بل میں ادا کروں گا، آپ کی زحمت نہ",,,,,,,"""نہیں ابو، آپ نے پہلے ہی بہت کچھ کیا ہے، آج کا بل میں خود ادا کروں گا۔""",,,,,,,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل خود اد",,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,"""سر، آپ کی بہت مہربانی، مگر میں آپ کی دعوت قبول نہیں کر سکتا۔ بل می",,,,,,,"""جی، آپ کی مہربانی، لیکن مجھے یہ موقع دیجیے، میں اس بار بل ادا کروں گا",,,,,,,"""سر، آپ کی مہربانی ہے، مگر میں بھی اس میں اپنا حصہ ڈالنا چاہتا ہوں۔""",,,,,,,"""سر، آپ کی مہربانی میں شکریہ، مگر میں اس کام کو خود مکمل کر",,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,"""نہیں یار، آج بل میں ہی ادا کروں گا۔ تم نے پہلے ہی بہت کچھ کیا ہے۔""",,,,,,,"""جی، یار، تمہاری بہت مہربانی۔ بس تمہارے ساتھ کھانا کھانے ک",,,,,,,"""کیا چاہتے ہیں، بھتیجا جان، میں اس کے لیے آپ کی مدد ک",,,,,,,"""ارے یار، تمہاری بہت مہربانی۔ بس تمہیں کھانا کھلاتا ہو",,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,"""بہت متوکل ہو، آپ کی مہربانی شکریہ۔ بل آدھا آدھا کر لی",,,,,,,"""جی یار، بل آدھا آدھا کر لو، مجھے یہی مناسب ہے۔""",,,,,,,"""ٹھیک ہے، یار! یہ اچھا رہے گا، آدھا آدھا کر لیتے ہیں۔""",,,,,,,"""جی، یہی بہترین طریقہ ہے۔""",,,,,,
