ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,"""چھوٹا بھائی، میں اپنے طاقت سے مدد کر سکتا ہوں، لیکن اگ",3,3,3,3,0,0,"""شکر ہوگا، آپ کی مدد سے بہت فائدہ ہوگا۔""",3,3,3,3,0,0,"""بہت شکریہ، آپ کی مہربانی ہے۔ اگر ضرورت محسوس ہوئی تو ضرور بتاؤں گی۔""",3,3,3,3,0,0,"""پڑوسی جان، آپ کی بہت مہربانی، مگر میں یہ کام خود سنبھال لوں گا، اگر",2,2,2,2,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,4,4,4,4,0,0,"""نہیں بھائی، آپ کی زحمت نہیں، یہاں کچھ دیر ہی �",2,2,2,1,0,0,"""بھائی، میں اپنے کام کر رہا ہوں، آپ کی مدد کی نیاز نہیں",2,2,2,2,0,0,"""بھائی جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود",2,2,2,2,0,0,"""نہیں بھائی، آپ فکر نہ کریں، میں خود ہی کر لوں گی۔""",3,3,3,3,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,4,4,4,4,0,0,"""بہن جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام",2,2,2,2,0,0,"""جی بہن، آپ کی بہت مہربانی، مگر میں یہاں سے جانا چاہتا",1,1,1,1,0,0,"""نہیں بہن، تمہاری فکر کا شکریہ، مگر میں خود ہی جا رہا ہوں۔""",3,3,3,3,0,0,"""بہن، میں اپنے کام کو م Penn finish کر دیں گی، آپ فکر نہ کریں۔",2,2,2,2,0,0
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,"""جی، مزیدہر معلومات کی میں کہنے کی ضرورت نہیں، لیکن میں شک",2,2,2,2,0,0,"""سر، آپ کی پیشکش کا بہت شکریہ۔ اگر ضرورت محسوس ہوئی تو ضرور آپ سے رہنمائی لوں گا۔""",3,3,3,3,0,0,"""جی سر، آپ کی رہنمائی کا بہت شکریہ۔ میں کسی مسئلے کے بارے میں",3,3,3,3,0,0,"""جی سر، آپ کی بہت مہربانی، مگر میں نے پہلے ہی اپنے دوست ک",2,2,2,2,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,"""جی سر، اگر آپ وضاحت کر دیں تو مجھے سمجھنے میں آسانی ہوگی، شکریہ!""",3,3,3,3,0,0,"""جی استاد، میری بہت تعریف، مگر مجھے اب تک یہ سمجھ میں آ رہا ہے�",2,2,2,2,0,0,"""جی، مزید وضاحت کے لیے بہت شکریہ۔ آپ کی مدد سے میں اس کو م",2,2,2,2,0,0,"""جی، کرسکتے ہیں۔ مجھے لگتا ہے کہ آپ کے پاس ابھی ک",3,3,3,3,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,4,4,4,0,0,"""شکر ہوے یار، تمہاری مدد سے میرا بہت کام ہو گیا۔""",3,3,3,3,0,0,"""شکریہ یار، تمہاری مدد کا بہت شکریہ، مگر میں خود ہی کوشش کرتا ہوں۔""",2,2,2,2,0,0,"""بہت ممتن ہوں گے، لیکن میں ایسی کوشش کر رہا ہوں۔ آ",2,2,2,2,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم اٹھا لو",3,3,3,3,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,4,4,4,4,0,0,"""شکریہ یار، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔""",2,2,2,2,0,0,"""جبکہ میں ہیں، آپ کی تسلی ہو گی۔ صبر کریں، ٹھیک ہ",2,2,2,2,0,0,"""شکریہ یار، تمہاری باتوں سے تھوڑی تسلی ہوئی ہے۔""",3,3,3,3,0,0,"""شکر ہوگا، یار، آپ کی یہ بات میرے لیے بہت سکون بخش ہے۔",2,2,2,2,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,3,4,4,4,0,0,"""نہیں امی، آپ فکر نہ کریں، میں خود کر لوں گا۔ آپ آرام کریں۔""",3,3,3,3,0,0,"""ماں جی، آپ کی بہت مہربانی، مگر میں یہ کام خود کر لوں گا۔ آپ کو بھ",2,2,2,2,0,0,"""ماں جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود",3,3,3,3,0,0,"""میں کافی ہوں، ماں جان، آپ کو بہت مہربانی کام کرتی ہے۔ مگ",2,2,2,2,0,0
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,"""شکریہ ابو، مگر میں یہ کام خود ہی کر لوں گا۔ آپ آرام کریں، اگر ضرورت پڑی تو آپ سے مدد لے لوں گا۔""",4,4,4,4,0,0,"""والد جان، میں یہ کام اکیلے مکمل کر سکتا ہوں، مگر میں آپ",1,1,1,1,0,0,"""والد جی، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",2,2,2,2,0,0,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",3,3,3,3,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,"""جی، میں پہلے یہی کام سنبھال لوں گا، اگر ضرورت پڑے تو آپ کی مدد",3,3,3,2,0,0,"""شکریہ سر، مگر میں کوشش کرتا ہوں کہ خود ہی یہ کام مکمل کر لوں۔ اگر واقعی ضرورت پڑی تو آپ سے مدد لے لوں گا۔""",3,3,3,3,0,0,"""سر، میں اس کام کو میلنے کی کوشش کر رہا ہوں، اگر کچھ نہی",2,2,2,2,0,0,"""جی، آپ کی بہت مہربانی، لیکن میں یہی کوشش کر رہا ہوں، اگر",3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,3,3,4,4,0,0,"""ارے، تمہاری بہت تعریف۔ بس یہی کافی ہے، تمہاری حمایت میرے لی�",2,2,2,1,0,0,"""چچا جان، میں میں کافی ہوں، شاید میں صبر کرنا چاہتا ہو",2,2,2,2,0,0,"""ارے یار، تمہاری بہت مدد کرنے کی ضرورت ہے، مجھے بھی یہ",2,2,2,2,0,0,"""شکریہ یار، تمہاری حمایت میرے لیے بہت اہم ہے۔""",3,3,3,3,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,4,4,4,4,0,0,"""نہیں یار، میں خود کر لوں گا، بس تھوڑی دیر میں مکمل کر لیتا ہوں۔""",2,2,2,2,0,0,"""نہیں یار، بس تمہاری مداحلت کا شکریہ، میں یہی کر رہا ہ",2,2,2,2,0,0,"""جی، یار، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔ باقی کام میں سنبھال لو",2,2,2,1,0,0,"""چچا جان، میں اس کام کا رہنے دوں گا، آپ کی مدد نہیں کरن",2,2,2,2,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,4,4,4,4,0,0,"""نہیں یار، تمہیں بل ادا کرنا ہے، میں تمہارے ساتھ ک",2,2,2,2,0,0,"""نہیں یار، آج میں ہی بل ادا کروں گا۔ تم نے میرے لیے اتنا کچھ کیا ہے، آج یہ میری طرف سے!""",2,2,2,2,0,0,"""بہت مبارک ہو، مگر آج مجھے اس موقع نہیں ہے۔ آگئے کچھ دیر م",2,2,2,2,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم ادا کر لو،",2,2,2,2,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,4,4,4,4,0,0,"""نہیں نہیں، یار، تمہیں کھانا کھلانے کا بھی شکریہ",2,2,2,2,0,0,"""آپ کی مہربانی میں شکریہ، لیکن میں اس کے لیے آپ کی بہت",1,1,1,1,0,0,"""نہیں یار، آج میں بل ادا کروں گا، تم نے ہمیشہ میری مدد کی ہے، آج میری باری ہے!""",3,3,3,3,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔ بس آج تم جیب میں ہاتھ نہ",2,2,2,1,0,0
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,"""بھٹو، میں اس کے لیے بہت شکریہ، لیکن آپ کی مدد میں بھ",2,2,2,1,0,1,"""جی، آپ کی بہت مہربانی، مگر میں آپ کی دعوت کا بہت شکریہ ادا کرنا چا",1,1,1,0,0,0,"""نہیں بھائی، آپ کی مہربانی ہے، مگر آج کا بل میں ہی ادا کروں گا۔""",3,3,3,3,0,0,"""نہیں، یار، بل ادا کرنا میرا کام ہے، آپ کی مہربانی نہیں کر",2,2,2,2,0,1
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,"""جی، آپ کی بہت مہربانی، بل ادا نہیں جائیں گے۔""",2,2,2,1,0,0,"""جی، میں آپ کی بہت مہربانی قبول کرتا ہوں۔ بس آپ کی بہت تعریف کرت",1,1,1,1,0,0,"""بہت مہربانی، مگر آج بل میں ادا کروں گا۔ آپ کی دعوت کا شکریہ!""",3,3,3,3,0,0,"""بھتیجا جان، میں اس کے لیے میکمل ہوں، اگر آپ مناسب سمجھیں",1,1,1,0,0,1
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,"""بہن، میں اس کے لیے آپ کی مدد کر سکتا ہوں، لیکن آج میں",2,2,2,2,0,0,"""نہیں بھائی، آپ کی بہت مہربانی، بل میرے نام ہی لکھو، می�",1,1,1,1,0,0,"""نہیں بھائی، آج میں بل ادا کروں گی۔ تم نے ہمیشہ میری مدد کی ہے، آج یہ میرا موقع ہے۔""",3,3,3,3,0,0,"""بھائی، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل خود اد",3,3,3,3,0,0
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,"""نہیں آپی، میں خود ہی ادا کر دوں گا۔ آپ بس آرام کریں۔""",3,3,3,3,0,0,"""بہن جان، آپ کی بہت مہربانی، مگر میں بل خود ادا کروں گا، اگر ضرورت پ�",2,2,2,2,0,0,"""نہیں بہن، آپ کی بہت مہربانی، بل ادا کرنے کے لیے مجھ�",2,2,2,2,0,0,"""بہی، میں بل ادا کر لیتا گا، آپ فکر نہ کریں۔""",2,2,2,2,0,0
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,"""سر، آپ کی مہربانی ہے، مگر میں بل ادا کرنا چاہتا ہوں۔ یہ میری طرف سے آپ کا شکریہ ہے۔""",3,3,3,3,0,0,"""جی، میں آپ کی مہربانی کو بہت شکریہ کرتا ہوں، لیکن آج",2,2,2,2,0,0,"""استاد صاحب، آپ کی بہت مہربانی، مگر میں آپ کا مہمان نہیں ہو�",1,1,1,0,0,0,"""جی سر، آپ کی مہربانی کا شکریہ۔ لیکن یہ صرف ایک چائے کا پیٹر ہ�",3,3,3,3,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,4,4,4,0,0,"""جی استاد، آپ کی بہت مہربانی، مگر آج مجھے یہ موقع دیجیے۔ آج کی کامیابی",2,2,2,2,0,0,"""سر، میں واقعی آپ کی مہربانی کا شکر گزار ہوں، مگر آج مجھے یہ موقع لینے دیں۔""",3,3,3,3,0,0,"""جی، میں آج بل میں ادا کر دیں گا۔ آپ کی مہربانی کی مزید بح",2,2,2,2,0,0,"""جی سر، آپ کی مہربانی قبول کر لیتا ہوں۔ اگر آپ کہتے ہیں تو",2,2,2,2,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,4,4,4,4,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔ لیکن، میں نے کہا تھا ک",2,2,2,2,0,0,"""نہیں نہیں، یار، آپ کی بہت مہربانی ہے، لیکن آج بل می",2,2,2,2,0,0,"""نہیں یار، میں نے پہلے ہی سوچ لیا تھا کہ آج کا بل میں ادا کروں گا۔ تم نے پہلے بھی میری مدد کی ہے، آج میری باری ہے!""",3,3,3,3,0,0,"""بھائی، میں اپنے ذمے لینے کی حوصلہ افزائی کرتا ہوں، لیکن",2,2,2,2,0,1
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,"""دوست جان، میں ادائیگی کرنا چاہتا ہوں، آپ کی پیشکش کو رد ک",2,2,2,2,0,0,"""دوست، بس تمہاری بہت مہربانی۔ میں بل ادا کر لیتا ہوں، بس تم�",2,2,2,2,0,0,"""نہیں نہیں، یار، مجھے بل دینے کی ضرورت ہے، آپ کی مہرب",2,2,2,2,0,0,"""یار، تمہاری مہربانی ہے، مگر آج میں بل ادا کرنا چاہتا ہوں۔""",3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,3,4,4,4,0,0,"""والد جان، آپ کی مہربانی میں مقداری شکریہ، مگر میں ایک بار آ",2,2,2,2,0,0,"""والد جی، آپ کی مہربانی کی ضرurat نہیں، بلکہ مجھے یہ موقع دیجیے ک�",3,3,3,3,0,0,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل خود اد",3,3,3,3,0,0,"""شکریہ ابو، مگر میں بھی آپ کے ساتھ اس خوشی میں شریک ہونا چاہتا ہوں۔""",4,4,4,4,0,0
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,"""والد جان، میں ادا کر دیتا ہوں، لیکن آپ کی مہربانی میں کچھ",2,2,2,2,0,0,"""والد جان، آپ کی مہربانی نہیں، بل میں ادا کروں گا، آپ کی زحمت نہ",3,3,3,3,0,0,"""نہیں ابو، آپ نے پہلے ہی بہت کچھ کیا ہے، آج کا بل میں خود ادا کروں گا۔""",3,3,3,3,0,0,"""والد جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ بل خود اد",3,3,3,3,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,4,4,4,0,0,"""سر، آپ کی بہت مہربانی، مگر میں آپ کی دعوت قبول نہیں کر سکتا۔ بل می",2,2,2,2,0,0,"""جی، آپ کی مہربانی، لیکن مجھے یہ موقع دیجیے، میں اس بار بل ادا کروں گا",2,2,2,2,0,0,"""سر، آپ کی مہربانی ہے، مگر میں بھی اس میں اپنا حصہ ڈالنا چاہتا ہوں۔""",3,3,3,3,0,0,"""سر، آپ کی مہربانی میں شکریہ، مگر میں اس کام کو خود مکمل کر",3,3,3,3,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,4,4,4,4,0,0,"""نہیں یار، آج بل میں ہی ادا کروں گا۔ تم نے پہلے ہی بہت کچھ کیا ہے۔""",3,3,3,3,0,0,"""جی، یار، تمہاری بہت مہربانی۔ بس تمہارے ساتھ کھانا کھانے ک",2,2,2,1,0,0,"""کیا چاہتے ہیں، بھتیجا جان، میں اس کے لیے آپ کی مدد ک",2,2,2,2,0,1,"""ارے یار، تمہاری بہت مہربانی۔ بس تمہیں کھانا کھلاتا ہو",2,2,2,2,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,4,4,4,4,0,0,"""بہت متوکل ہو، آپ کی مہربانی شکریہ۔ بل آدھا آدھا کر لی",2,2,2,2,0,0,"""جی یار، بل آدھا آدھا کر لو، مجھے یہی مناسب ہے۔""",2,2,2,2,0,0,"""ٹھیک ہے، یار! یہ اچھا رہے گا، آدھا آدھا کر لیتے ہیں۔""",4,4,4,4,0,0,"""جی، یہی بہترین طریقہ ہے۔""",2,2,2,2,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,"""بہت مبارک ہو، دادا جان۔ میں آپ کے ساتھ چلیں گے۔""",2,2,2,2,0,0,"""جی دادا جان، میں آپ کے ساتھ چلوں گا، بس چاہیے کہ آپ کو کسی بات کا",3,3,3,3,0,0,"""جی دادا، میں آپ کے ساتھ چلوں گا، مجھے آپ کے ساتھ وقت گزارنا اچھا لگتا ہے۔""",4,4,4,4,0,0,"""جی دادا جان، بس ابھی آئیں۔""",3,3,3,3,0,1
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,"""جی دادی، آپ کی نصیحت پر توجہ دیتا ہوں گا، دوا لے کر آئیں گا",3,3,3,3,0,0,"""جی دادی، میں وقت پر دوا لے لوں گی۔ آپ کی فکر کا بہت شکریہ!""",3,3,3,3,0,0,"""دادی جان، میں اپنی طبیعت کے بارے میں فکر کرتی ہوں۔ ابھ",2,2,2,2,0,0,"""جی دادی، میں وقت پر دوا لینے کی کوشش کروں گا۔""",3,3,3,3,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,3,3,4,4,0,0,"""جی ابو، کل صبح جلدی اٹھ جاؤں گا، ہمیں ایک کام سے ساتھ جانا ہ",3,3,3,3,0,0,"""جی بابا، کل صبح جلدی اٹھ جاؤں گا، آپ کی توقع کے مطابق تیار ہوں گا",3,3,3,3,0,0,"""والد جان، میں کل صبح جلدی آتا ہوں، ایک کام سے ساتھ جانتا ہوں",2,2,2,2,0,0,"""جی ابو، میں وقت پر اٹھ جاؤں گا۔ آپ فکر نہ کریں۔""",4,4,4,4,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,"""جی امی، ابھی کرتی ہوں۔ آپ فکر نہ کریں، سب کام جلدی کر لوں گی۔""",3,3,3,3,0,0,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",3,3,3,2,0,0,"""جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے",3,3,3,3,0,0,"""والدین، میں ایک بار آگے بڑھنے کی جانچ کر آئیں گی۔ ابھی",2,2,2,1,0,1
