ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,3,4,4,0,0,"""جی سر، آپ کی بہت مہربانی، یہ انعام میرے لیے ایک بڑا موقع ہے",3,3,3,3,0,0,"""جی استاد، آپ کی بہت تعریف۔""",4,4,4,4,0,0,"""شکریہ سر، آپ کی رہنمائی اور حمایت کے بغیر یہ ممکن نہیں تھا۔""",3,3,3,3,0,0,"""جی استاد، الحمدللہ۔ آپ کی رہنمائی کا بہت شکریyah۔""",2,2,2,2,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,3,4,4,0,0,"""ٹھیک ہے یار، بہت شکریہ۔ اس کی قیمت نہیں ہے۔""",2,2,2,2,0,0,"""واہ، شکریہ یار! تمہاری محبت کا بہت شکریہ، یہ واقعی بہت اچھا ہے!""",3,3,3,3,0,0,"""شکر ہوگا، یہ بہت احسن ہے، آپ کی بہت مہربانی!""",2,2,2,2,0,0,"""یار، یہ بہت خوبصورت ہے، شکریہ! اب تو لگ رہا ہے مفت",3,3,3,3,0,0
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""دادی جان، آپ کی محبت کا یہ تحفہ قبول کرنا میرا فرض ہے، لیکن آپ کی دعائیں",3,3,3,3,0,0,"""جی بزرگ جان، بہت شکریہ، یہ بہت خوبصورت تحفہ ہے۔""",4,4,4,4,0,0,"""بزرگ صاحب، بہت شکریہ، لیکن ابھی اتنا تحفہ نہیں ہے۔ آپ",2,2,2,2,0,0,"""بہت شکریہ دادا جان، آپ کی محبت ہمیشہ میرے لیے قیمتی ہے۔""",4,4,4,4,0,0
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,4,4,4,4,0,0,"""شکریہ، آپ کی مدد کا بہت شکریہ، لیکن ابھی یہ کام خود کر لوں گا، آپ ز",4,4,4,4,0,0,"""ٹھیک ہے، مگر اب تک کچھ مہربانی نہیں ہے۔ شکریہ!""",3,3,3,3,0,0,"""جی، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مک",2,2,2,2,0,0,"""نہیں یار، میں ٹھیک ہوں، بس تھوڑی دیر میں ختم کر لوں گا۔ شکریہ!""",3,3,3,3,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,"""نہیں یار، تمہارا شکریہ، میں خود ہی کر لوں گا۔""",3,3,3,3,0,0,"""شکریہ، لیکن ابھی کام کے لحاظ سے اتنا نہیں ہے۔ آپ کا ب�",2,2,2,2,0,0,"""ٹھیک ہے، مگر ابھی کام میں چاہتے ہیں۔ میں خود مکمل",4,4,4,4,0,0,"""نہیں، آپ کی ضرurat نہیں، میں جل्द کر لوں گا۔""",2,2,2,2,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,"""ٹھیک ہے، بیٹا آؤ، مگر ابھی میں خود مصروف کر رہا ہوں",2,2,2,2,0,0,"""شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ",1,1,1,1,0,2,"""شکر ہوگا، لیکن ابھی یہ کام میں خود ہی حل ہو جائے گا، آپ",4,4,4,4,0,0,"""بہت شکریہ، لیکن میں خود ہی کر لوں گا۔ آپ کو زحمت نہیں دینی چاہتا۔""",3,3,3,3,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,"""بہت شکریہ، آپ کی پیشکش کا، مگر میں خود ہی کام کر رہا ہوں۔""",3,3,3,3,0,0,"""شکر ہوگا، لیکن ابھی تو کچھ کام باقی ہیں، مگر اگر ضرورت ہو تو ضر",3,3,3,3,0,0,"""پیارے پڑوسی، شکریہ، لیکن ابھی تو کچھ کام باقی ہے، میں خود سنبھ",4,3,3,3,0,0,"""ٹھیک ہے، بہت شکریہ، مگر ابھی کچھ کام نہیں ہے۔""",3,3,3,3,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,3,4,4,4,0,0,"""نہیں بھائی، یہ تو آسان کام ہے، میں خود کر لوں گا۔""",3,3,3,3,0,0,"""نہیں بھائی، شکریہ! میں خود ہی کر لوں گی، بس تھوڑی دیر لگے گی۔""",2,2,2,2,0,0,"""شکریہ بھائی، لیکن ابھی اتنا کام نہیں ہے، میں خود اسے مکمل کر لو",3,3,3,3,0,0,"""بھائی، میں اپنے کام کو مکمل کرنا چاہتا ہوں، مگر اگر آ",3,3,3,3,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,3,4,4,4,0,0,"""باجی، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں",2,2,2,2,0,0,"""ٹھیک ہے بہن جان، مگر اب تک کچھ زمینہ نہیں ہے۔ آپ کی",2,2,2,2,0,0,"""شکر ہوگی، لیکن میں نے پہلے ہی ٹیکسی بک کر لی ہے",4,4,4,4,0,0,"""نہیں بہن، تمہیں گھر پر رہنا چاہیے، میں خود ہی چلا جاؤں گا۔""",2,2,2,2,0,0
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,"""جی استاد، بہت شکریہ، لیکن میں اپنے کام کو میکمل کر رہا",2,2,2,2,0,0,"""جی سر، آپ کی بہت مہربانی، لیکن ابھی اتنا کام باقی نہیں ہے۔ می",3,3,3,3,0,0,"""جی سر، آپ کی رہنمائی کا بہت شکریہ، لیکن میں سمجھ گیا ہوں، اب",3,3,3,3,0,0,"""شکریہ سر، آپ کی مدد کی بہت قدر کرتا ہوں، مگر میں نے خود ہی حل تلاش کر لیا ہے۔""",3,3,3,3,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,"""جی سر، اگر آپ مزید وضاحت کر دیں تو مجھے سمجھنے میں آسانی ہوگی۔""",3,3,3,3,0,0,"""جی سر، بہت شکریہ، مگر میں نے ابھی ہی تصور کو سمجھ لیا ہ�",3,3,3,3,0,0,"""جی سر، یقیناً وضاحت کی ضرورت ہے، میں سمجھنے کی کوشش کر رہا",2,2,2,2,0,0,"""استاد، میں ایک بار سمجھنے کی کوشش کر رہا ہوں، لیکن اگر م",3,3,3,3,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,3,4,4,0,0,"""شکر ہوگا، لیکن یہ کام میں خود کرنا چاہتا ہوں، آپ کو مزاحمت ن",2,2,2,2,0,0,"""شکریہ، مگر ابھی کام کا بوجھ بہت کم ہے۔ میں خود اسے مکمل کر لو",3,3,3,3,0,0,"""شکریہ دوست، لیکن میں خود ہی اسے حل کرنے کی کوشش کروں گا۔""",2,2,2,2,0,1,"""ٹھیک ہے بیٹا، آپ کی مدد کرتا رہungi گا، لیکن اگر مدد نہ",3,3,3,3,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,3,3,4,4,0,0,"""یار، میں بہت پریشان ہوں، لیکن آپ کی تسلی میں مثالیہ ہ",3,3,3,3,0,0,"""شکریہ یار، تمہاری باتوں سے تھوڑی تسلی ہوئی ہے۔""",2,2,2,2,0,0,"""جی یار، آپ کی بات بہت صحیح ہے، مجھے اپنی پریشانی کو کم کرنے کے",4,4,4,4,0,0,"""یار، آپ کی بہت مہربانی، لیکن ابھی اتنا مسئلہ نہیں ہے۔",2,2,2,2,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,4,4,4,4,0,0,"""ماں جان، شکریہ، لیکن ابھی کام مکمل کر لیا ہے، بس ایک لمبا دن ہے�",3,3,3,3,0,0,"""ماں جان، آپ کی مدد کی ضرurat نہیں ہے، میں خود کر لوں گا۔""",3,3,3,3,0,0,"""نہیں ماں، آپ فکر نہ کریں، میں خود ہی کر لوں گا۔""",4,4,4,4,0,0,"""میں ٹھیک ہوں، والدہ جان، تم نے کافی کام کیا ہے۔ میں کر",2,2,2,2,0,1
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,"""والد جان، میں یہ اکیلے کر سکتا ہوں، مگر اگر آپ کی مدد ک",3,3,3,3,0,0,"""شکریہ ابو، مگر میں خود ہی یہ کام کر لوں گا، آپ کو زحمت نہیں دینی۔""",2,2,2,2,0,0,"""والد جان، بہت شکریہ، لیکن ابھی کام کا بوجھ اتنا بھاری نہیں ہ�",3,3,3,3,0,0,"""والد جان، آپ کی بہت مہربانی، لیکن ابھی یہ کام میں خود سنبھال لیتا ہ",2,2,2,2,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,"""جی سر، آپ کی بہت مہربانی، لیکن ابھی یہ کام میں خود سنبھال لیتا ہو",3,3,3,3,0,0,"""سر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود اس",3,3,3,3,0,0,"""سر، میں اس کام کو مکمل کرنا میں کچھ مشکلیں تھیں، لیکن اب",2,2,2,2,0,0,"""سر، بہت شکریہ، مگر میں خود ہی کوشش کرتا ہوں، آپ کی مدد کی ضرورت نہیں ہے۔""",3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,4,3,4,4,0,0,"""کزن جان، شکریہ کہ آپ میری جانب سے پہلے فکر کر رہے ہیں۔ می",3,3,3,3,0,0,"""شکر ہے کزن، آپ کی حمایت کا بہت شکریہ۔""",2,2,2,2,0,0,"""شکر ہوگا کزن، آپ کی یہ بات میرے لئے بہت فائدہ مند ہ�",3,3,3,3,0,0,"""شکریہ، تمہاری حمایت میرے لیے بہت اہم ہے۔""",3,3,3,3,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,3,4,4,4,0,0,"""نہیں کزن، یہ میرا کام ہے، میں خود اسے مکمل کر لوں گا۔",3,3,3,3,0,0,"""جی کزن، آپ کی بہت مہربانی، لیکن ابھی اتنا کام باقی نہیں ہے۔",3,3,3,3,0,0,"""ٹھیک ہے کزن جان، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خ",3,3,3,3,0,0,"""نہیں یار، میں خود کر لوں گا، تم فکر نہ کرو۔""",3,3,3,3,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,3,4,4,4,0,0,"""یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔""
[Q] [P",1,1,1,1,0,0,"""یار، بہت شکریہ، لیکن میں ابھی کچھ کام باقی ہیں، پھر کبھ",4,4,4,4,0,0,"""یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔""",3,3,3,3,0,0,نہیں یار، آج میری طرف سے رہنے دو، پھر کبھی تم ادا کر دینا۔,3,3,3,3,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,3,3,4,4,0,0,"""یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہ�",0,0,0,0,0,2,"""نہیں یار، آج تو میں ہی ادا کروں گا، تم اگلی بار کر لینا۔""",2,2,2,2,0,0,"""یار، میں یہ بھی بہت میسمیں ہوں، آپ کو اس کی ذمہ داری",4,4,4,4,0,0,"""یار، اگر تم چاہو تو بل میری طرف سے ہے، لیکن ابھی تو میں جیب میں",2,2,2,2,0,0
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,"""نہیں، آپ کی مہربانی، میں خود ہی بل ادا کر لیتا ہوں۔""",1,1,1,0,2,2,"""مجھے بہت شکری۔""",1,1,1,0,0,0,"""ٹھیک ہے، بیٹا، لیکن اس کے بعد میں ادا کر دوں گا۔""",4,4,4,4,0,0,"""نہیں نہیں، یار، یہ میرا بل ہے، تم پہلے سے",3,3,3,3,0,0
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,"""ٹھیک ہے، مگر آپ کو اس کی قیمت میں سمجھنے کی ضرورت ہے",3,3,3,3,0,0,"""جی، آپ کی بہت مہربانی، لیکن میں نے پہلے ہی بل ادا کر لیا",1,1,1,1,0,0,"""بہت شکریہ، مگر میں خود بل ادا کر لیتا ہوں۔""",4,4,4,4,0,0,"""پیارے پڑوسی، بہت شکریہ، لیکن آج میری ایک اہم ملاقات ہے ج",2,2,2,2,0,0
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,3,3,4,4,0,0,"""بھائی جان، بہت شکریہ، لیکن ابھی تو میرے پاس پیسے نہیں ہی",2,2,2,2,0,0,"""بھائی جان، میں نے ذمہ لینا چاہیے، آپ کو اس کی زحمت نہی",2,2,2,2,0,0,"""نہیں بھائی، آج میں بل ادا کروں گی، تم نے پہلے بھی بہت بار کیا ہے۔""",4,4,4,4,0,0,"""نہیں بھائی، یہ میرا ہے، آپ کو زحمت ہوگی، میں نے",2,2,2,2,0,0
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,"""نہیں باجی، آپ نے پہلے ہی بہت کچھ کیا ہے، آج بل میری طرف سے ہے۔""",4,4,4,4,0,0,"""ٹھیک ہے بھائی، میں اس کے لیے بہت شکریہ، لیکن میں ا",2,2,2,2,0,0,"""باجی، شکریہ، لیکن مجھے بھی یقیناً ادائیگی کرنا ہوگا، آپ کی دعوت",3,3,3,3,0,0,"""باجی، شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود اسے",3,3,3,3,0,1
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,"""جی سر، آپ کی بہت مہربانی، لیکن یہ میرا فرض ہے کہ آپ کی ادائیگی کر دو",4,4,4,4,0,0,"""استاد، بہت شکریہ، لیکن میں اسے مہمان کے طور پر نہیں چاہ",3,3,3,3,0,0,"""سر، آپ کی مہربانی ہے، مگر میں چاہتا ہوں کہ آج کا بل میں خود ادا کروں۔""",2,2,2,2,0,0,"""استاد صاحب، بہت شکریہ، لیکن آج میری ایک اہم ملاقات ہے جسے می�",3,3,3,3,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,3,4,4,0,0,"""جی سر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود",1,1,1,0,0,0,"""جی سر، آپ کی بات بہت درست ہے، میں ضرور ادا کروں گا۔""",4,4,4,4,0,0,"""سر، آپ کی مہربانی، مگر میں خود بل ادا کرنا چاہتا ہوں۔""",2,2,2,2,0,0,"""جی سر، الحمدللہ آج میں بل کے لیے آپ کے کام پر آئیں گیا۔""",3,3,3,3,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,3,3,4,4,0,0,"""یار، بہت شکریہ، لیکن اس بار میری طرف سے رہنے دو، پھر کب",2,2,2,2,0,0,"""یار، اگر آپ چاہیں تو میں خود بل ادا کر لوں گا، بس یہی۔""

### FINAL RESPONSE ###",2,2,2,2,0,0,"""یار، یہ تو آپ کی مہربانی ہے، لیکن مجھے بھی یقین ہے ک�",4,4,4,4,0,0,"""ٹھیک ہے، مگر اگلی بار میری طرف سے، یہ وعدہ ہے!""",3,3,3,3,0,0
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,"""بیٹا، میں اسے دے دیتا ہوں، لیکن تم کی ادائیگی کو بھی م",2,2,2,2,0,2,"""جی، آپ کی بہت مہربانی، لیکن یہ مجھے پسند نہیں ہے، آپ کو",2,2,2,2,0,0,"""نہیں یار، میں نے پہلے ہی سوچ لیا تھا کہ آج میں بل دوں گا۔""",4,4,4,4,0,0,"""یار، بہت شکریہ، لیکن اب تو لگ رہا ہے کہ میں خود ادائیگی کرو",3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,4,3,4,4,0,0,"""والد جی، یقیناً نہیں، یہ میرا بل ہے۔""",2,2,2,2,0,0,"""والد جان، میں ادا کر رہا ہوں، آپ کو کسی کمی نہیں ہوگی",2,2,2,2,0,0,"""نہیں بابا، آپ نے ہمیشہ میری خاطر خرچ کیا ہے، آج مجھے اجازت دیں کہ میں یہ بل ادا کروں۔""",4,4,4,4,0,0,"""والد جان، بہت شکریہ، لیکن آج کا بل میری طرف سے ہے، آپ زحمت نہ",4,4,4,4,0,0
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,"""والد جان، بہت شکریہ، لیکن آج میری ایک اہم ملاقات ہے جسے می�",2,2,2,2,0,0,"""والد جی، آپ کی بہت مہربانی، لیکن مجھے یہ کھانا پسند آیا ہے، آپ ضر",2,2,2,2,0,0,"""ٹھیک ہے والد جان، مگر میں اس کے لیے کچھ نہیں چاہتا۔ آ",4,4,4,4,0,0,"""نہیں بابا، آج میں بل ادا کروں گا، آپ نے ہمیشہ میری خاطر داری کی ہے۔""",1,1,1,1,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,"""ٹھیک ہے، مگر میں اس کے ذمے لے لیتا ہوں، آپ کو اس کی",1,1,1,1,0,0,"""سر، آپ کی مہربانی ہے، لیکن میں بھی اس میں اپنا حصہ ڈالنا چاہتا ہوں۔""",3,3,3,3,0,0,"""سر، بہت شکریہ، لیکن ابھی تو یہ بل کمپنی کی طرف سے ہیں، آپ زح",3,3,3,3,0,0,"""جی، بہت شکریہ، آپ کی بہت مہربانی ہے۔""",1,1,1,1,0,0
