ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,4,4,4,4,0,0,بہت شکریہ! چلو، یہیں رکھ لو، میں اپنے کام کر ڈھونڈت,1,1,1,1,0,0,بہت شکریہ سسرانہ! آپ کی مہربانی اپنی جگہ، مگر معذرت چاہتی �,1,1,1,1,0,0,ارے یار، تم زحمت، مگر میں سونے کے بعد دیتا ہوں۔,2,2,2,2,0,0
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,3,3,4,0,0,شکریہ! آپ کی بہت مہربانی۔,2,2,2,2,0,0,شکریہ، آپ کی بہت مہربانی۔,2,2,2,1,0,0,بہت شکریہ! یہی یہی enough ہے، آپ کی مہربانی اپنی جگہ۔ آ,2,2,2,2,0,0
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,4,4,4,4,0,0,جی، آپ کی بہت ہی مہربانی۔ میں یہ رقم رکھ لوں گا، اگر سفر,2,2,2,2,0,0,بہت شکریہ! اس کی ضرورت نہیں، بس آپ کی دعاؤں سے یہی یوکافی �,2,2,2,1,0,0,سر، تم زحمت نہ کریں۔ میں رکھ لوں گا، اگر ضرورت پڑی تو ضرور استعمال کر لو,3,3,3,3,0,0
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,4,4,4,0,0,شکریہ یار! یہ شال ڈھونڈ کر میرے لیے لائی گئی، بہت مبار,2,2,2,2,0,0,بہت شکریہ نند۔ اس سب کی ضرورت نہیں تھی، مگر آپ کی فکر مجھ پر بہت ا,2,2,2,2,0,0,ارے نند جان، تمhari بہت مہربانی، اس شال میں دل کی بہت مہربانی ہ�,2,2,2,2,0,0
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,3,3,4,0,0,شکریہ اسٹاد جان، میں آپ کی بہت مبارک ہوں۔,2,2,2,1,0,1,بہت شکریہ سر! میری کارکردگی سے آپ کی خوشی میرے لیے یہی کافی ہے,3,3,3,3,0,0,سر، اس کا معاملہ واقعی میرے لیے ہے۔,2,2,2,2,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,جی آئندی، ان سویٹر کی ضرورت نہ دیجیے، میں آئندی کی وجہ سے,2,2,2,1,0,0,جی grandmother، میں سنترے دیجی۔ آپ کی بہت مہربانی، مگر مجھ سے یہ سویٹر ن,2,2,2,2,0,1,بہت مبارک ہو۔ ان شاء اللہ میں رکھ لوں گا۔,1,1,1,1,0,0
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,خالہ جان، اس سب کی ضرورت نہیں، بس آپ کی خوشی میرے لیے کافی ہے۔ آپ,3,3,3,3,0,0,شکریہ ۔ یار، تمہاری ہی چلو۔,2,2,2,2,0,0,خالہ جان، اس کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی �,1,1,1,0,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,4,4,4,4,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,2,2,2,2,0,0,شکریہ یار، یہی میرے لیے کافی تھا۔,1,1,1,1,0,0,بہت شکریہ یار! اس کی واقعی ضرورت نہیں تھی، مگر اچھائی کرنے کا ی�,3,3,3,3,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,3,4,0,0,سر، یار! تمہاری بہنوں کی مہربانی ضروری نہیں، ان کی تھوڑی دل,2,2,2,2,0,0,ساسی، تمہاری بہت مہربانی، مگر میں نے کہیں نہیں پہ,2,2,2,2,0,1,سورتی، یہی یough! اس سب کی ضرورت نہیں، بس آپ کی خوشی یہی میرے لیے ک,3,3,3,3,0,0
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ارے بھانجا، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,3,3,3,3,0,1,بھائی، ماموں کی بہت شکریہ! یہ سب کی ضرورت نہیں۔,2,2,2,2,0,0,مامو جان، اس سب کی ضرورت نہیں، بس آپ کی خوشی میرے لیے کافی ہے۔ آپ کی ر,1,1,1,1,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,3,3,3,4,0,0,شکریہ! آپ کا بہت مہربانی۔ یہی یہی مناسب ہے۔,2,2,2,2,0,0,بہت مبارک ہو۔ ان شاء اللہ آئندہ بھی اچھی تجربات ملین۔,2,2,2,2,0,0,بہت شکریہ یار، اس سب کی ضرورت نہیں تھی مگر ابھی آ گئے تو دل سے,3,3,3,3,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,شکریہ اسٹاد جان، آپ کی بہت مہربانی۔,2,2,2,2,0,1,سر، میں رکھ لوں گا۔,3,3,3,3,0,0,بہت شکریہ سر! میں اس کتاب کا بہت شکر گزار ہوں۔ آئندہ می�,2,1,2,2,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,4,4,4,0,0,بہت مبارک ہو۔ آپ کی بہت مہربانی۔,3,3,3,3,0,0,بہت شکریہ یار، تمہاری یہ مہربانی قابلِ قدر ہے۔ چلو، لے لو,2,2,2,2,0,0,ارے یہ بہت مبارک ہو۔ ان شاء اللہ میں رکھ لوں گی۔,3,3,3,3,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,چچا جان، تمہاری بہت مہربانی، مگر میں نے کہیں رکھنے ک,3,3,3,3,0,0,چچا جان، میں بس اپنی محبت کی ضرورت نہیں، ابھی کام کرنے कا وقت,2,2,2,2,0,0,چچا جان، اس سب کی ضرورت نہیں، بس آپ کی محبت میرے لیے کافی ہے۔ آپ کی,2,2,2,2,0,0
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,4,4,4,0,0,شکریہ! آپ کا ڈھونڈنا گاڑھ لوٹتے ہی نہیں۔,2,2,2,2,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,2,2,2,2,0,0,ارے یار، یہ واقعی تمہاری مہربانی کی بہت ضرورت تھی۔ اس کی وجہ سے م,3,3,3,3,0,0
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,3,4,4,0,0,خالہ جان، تمہاری بہت مہربانی۔,2,2,2,2,0,1,خالہ جان، میں دل سے تمہاری بہت تشکر گو ہوں۔ اس سب کی ضرورت نہ,2,2,2,2,0,0,شکریہ ڈی جاؤ، یار۔,3,2,3,3,0,1
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,شکریہ! آپ کا، تمہاری بہت مہربانی۔,2,2,2,2,0,0,سر، تمہاری بہت مہربانی۔,2,2,2,2,0,0,بہت شکریہ سر، یہی میں لے لوں گا۔ آپ کی مہربانی اپنی جگہ,3,3,3,3,0,0
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,2,2,2,2,0,0,بہت شکریہ! آپ کی بہت مہربانی۔,2,2,2,2,0,0,بہت شکریہ یار، اس کی وجہ سے میرا دن مبارک ہو گیا۔ آئندہ موقع پر,2,3,3,2,0,0
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,4,4,4,0,0,شکریہ اڈان سIR، آپ کی بہت مہربانی ہے۔,2,2,2,2,0,1,بہت شکریہ سر! یہ میری محنت کا انعام ہے، اس سے میرے لیے ب�,3,3,3,3,0,0,سر، اس کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے�,3,3,3,3,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,4,4,4,0,0,شکریہ ڈوست، یار، تمہاری بہت مہربانی۔,3,3,3,3,0,0,بہت شکریہ یار، تمہاری بہت مہربانی۔ چلو، لیٹھو، اب آگے می,1,1,1,1,0,0,ارے یار، تمہاری بہت مہربانی، رکھ لوں گا۔,2,2,2,2,0,0
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی، ارے، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,2,3,3,2,0,1,شکریہ بھائی، یار کی بہت۔ میں یہی بھی اپنی بہتیں لے,3,3,3,3,0,1,آپی، اس سب کی ضرورت نہیں، بس آپ کی فکر یہی کافی ہے۔ آپ کی مہربانی اپ,2,2,2,2,0,1
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,3,4,4,4,0,0,جی یار، اگر آپ بہت سب کرنے والے ہیں تو میری مدد کر لیتے ہی,3,3,3,3,0,0,بہت شکریہ یار، آپ کی مدد سے یہ کام آسان ہو گیا۔ آپ کی بہت م�,3,3,3,3,0,0,جی یار، تم زحمت نہ کریں۔ میں سارا کام خود مکمل کر لوں گا، اگر ضرورت پڑی تو,2,2,2,2,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,جی، آپ زحمت نہ کریں۔ میں ابھی یہی کام مکمل کر لوں گا، پھر اگر ضرورت,3,3,3,3,0,0,جی، تم مدد لے لو، میں سنبھال لوں گا۔,2,2,2,2,0,0,آپ کار کر لو، پھر آگے میں آئے اور مدد کر لوں گا۔,1,1,1,1,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,بہت شکریہ! آپ کی مدد سے میرا کام جلدی مکمل ہو جائے گا، اس کے لی,3,3,3,3,0,0,جی، آپ کی بہت مہربانی، مگر میں سارا کام مکمل کر لوں گا، اگر ضرورت پڑی تو ضر,3,3,3,3,0,0,بہت شکریہ! میری بہت مہربانی۔ اگر ضرورت پڑی تو مدد کر لوں گ,3,3,3,3,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,بہت شکریہ! تمہاری مدد سے میرا کام خوشی سے زائد ہو جاتا ہے۔,2,2,2,2,0,0,بہت شکریہ! آپ کی مدد سرفراز کن ہے۔ اگر ضرورت پڑی تو ضرور آپ سے مع,1,1,1,1,0,0,بہت مبارک ہو۔ آج مجھ سے زیادہ ضرورت ان شاء اللہ آپ کی۔,2,2,2,2,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,4,4,4,4,0,0,بھائی، میں سارا کام سنبھال لوں گی، آپ بس آرام کریں۔ آپ کی فکر کرنے کا میرے,3,3,3,3,0,0,ارے بھائی، آپ زحمت نہ کریں۔ میں سارا کام خود مکمل کر لوں گی، اگر ضرورت پڑ,3,3,3,3,0,0,بھائی، اگر ضرورت پڑی تو میں سنبھال لوں گی، آپ بس کام کر لیten,1,1,1,0,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,4,4,4,4,0,0,بہن جان، میں زحمت نہیں، آپ فکر نہ کریں۔ میں یہیں ر�,3,3,3,3,0,0,بہن، اگر ضرورت پڑی تو میں سب کر لوں گا، آپ بس سنبھال لوں گ,2,2,2,2,0,0,بہو، میرا یہی کام مکمل ہو گیا۔ آپ زحمت نہ کریں، آپ بس گھر آ,3,3,3,3,0,1
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,آج کی جگہ میں اپنی خدمات دیتے ہیں، ابھی بھی مدد کر لوٹ لوں,2,2,2,2,0,0,سر، آپ کی بہت مہربانی، لیکن میں پہلے اپنی کوشش کرنے کا انتظار کرو,2,2,2,2,0,0,بہت شکریہ سر! اگر مجھے ضرورت ہو تو ضرور آپ سے مدد لے لوں گا۔,3,3,3,2,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,جی، آپ کی بہت مہربانی، میں اس کام کے بارے میں بہت مزید معلومات ک,3,3,3,3,0,0,جی، میں چاہتا ہوں اگر آپ مزید وضاحت دیجی۔,2,2,2,2,0,0,جی، آپ کی پیش کش سے میرے لیے بہت مدد ملتی ہے۔ آپ کی مزید وضاحت سن کر,1,1,1,1,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,4,4,4,0,0,شکریہ یار، آپ کی بہت مہربانی، مگر میں سنبھال لوں گا، آپ آرام کریں�,3,3,3,3,0,0,شکریہ یار، آپ کی بہت مہربانی۔ چلو، اگر ضرورت پڑی تو ضرور آپ سے مدد ل,2,2,2,2,0,0,شکریہ یار، تمہاری بہت مہربانی۔ میرے لیے اب آسان ہو گی۔,2,2,2,2,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,4,4,4,4,0,0,شکریہ یار، تمہاری بہت مہربانی۔ آگے میں دیکھوں گا، سب خود,2,2,2,2,0,0,الحمدللہ یار، ابھی تک میرے لیے ڈھونڈنا چاہتے تھے۔,2,2,2,2,0,0,ارے یار، تم زحمت نہ کریں۔ واقعی میں پریشانی میں ہوں، مگر تم آ,2,2,2,2,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,3,4,4,4,0,0,جی ماں، آپ کی بہت مہربانی، مگر میں یہ کام خود مکمل کر لوں گی، اگر ضرورت پ�,3,3,3,3,0,0,جی ماں، آپ زحمت نہ کریں۔ ابھی میں یہی کام مکمل کر لوں گی، پھر اگر,3,3,3,3,0,0,جان، تم کر لیتی۔ میں بس کام کر لوں گا، تم ا Relax کر لوں گا۔,1,2,2,1,0,0
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,ارے پاپا، آپ زحمت نہ کریں، میں یہ کام مکمل کر لوں گا، اگر ضرورت پڑ,3,3,3,3,0,1,بہت شکریہ! یار، اگر ضرورت پڑی تو میری مدد کر لو، میں بس اک,2,2,2,2,0,0,بہت شکریہ والد جان، آپ کی مدد سے یہ کام جلدی مکمل ہو جائے گا۔ آپ کی,3,3,3,3,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، میرے بہت شکریہ۔ آپ کی مدد سے کام سبھی کنٹرول میں رہ گ,3,3,3,3,0,0,بہت شکریہ سر! اگر میں مشکلات سے نمٹ نے تو ضرور آپ کی مدد سے کام مکمل ہو,3,3,3,3,0,0,سر، آپ زحمت نہ کریں۔ میں سنبھال لوں گا۔,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,3,3,4,4,0,0,ارے بھائی، میں سب ٹھیک ہوں گا، تم فکر نہ کریں۔,2,2,2,2,0,0,بہت شکریہ یار، تمہاری مدد میرے لیے بہت اہم ہے۔ چ,3,3,3,3,0,0,جی، میں یہ بھول لوں گا۔ آپ کی ضرورت کی جان کر، میں ہیں,2,2,2,2,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,4,4,4,4,0,0,شکریہ یار، تمہاری بہت مہربانی، مگر میں سنبھال لوں گا، تم فکر کر�,3,3,3,3,0,0,سر، میں سعی کر لوں گا ابتدائی مراحل میں سب کرنے کا معاملہ کر لوں,3,3,3,3,0,0,شکریہ یار، تمہاری بہت مہربانی، مگر واقعی مجھے یہ کام خود مکمل کرنا ضروری,3,3,3,3,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,4,4,4,4,0,0,الحمدللہ یار، تم آئی، پہلے چلو کھانے کे बाद۔,2,2,2,2,0,0,ارے یار، نہیں، تم ادائیگی کر لو، آج مجھے تھوڑی رہی۔,2,2,2,2,0,0,شکریہ یار، تمہاری بہت مہربانی۔ چلو، آگے میں سنبھال لوں گ,0,0,0,0,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,4,4,4,4,0,0,ارے یار، تم فکر نہ کریں، میں سنبھال لوں گا۔,3,3,3,3,0,0,آنے والے میں سنبھال لوں گا، یار۔ آپ بس خوش کھaoئیں۔,2,2,2,2,0,0,شکریہ یار، تمہاری بہت مہربانی، مگر واقعی مجھے سوری، آج مجھے کچھ,1,1,1,1,0,0
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,شکریہ، آپ کی مہربانی اپنی جگہ۔,2,2,2,2,0,0,بہت شکریہ! میں واقعی معذرت چاہتا تھا، مجھ سے غفلت ہو گئی,3,3,3,3,0,0,بل، آپ کی بہت ہی مہربانی۔ میری شکریہ۔,2,2,2,1,0,0
