ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
42,Urdu,Declining Gifts,بزرگ,نوجوان,High,Formal,Deference,Negative,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,جی سر، یہ میری کوتاہی کافی نہیں رہی ہے، ان شاء اللہ سفر میں,بہت شکریہ سر، مگر بس کافی ہو گیا ہے۔,بہت شکریہ سر، مگر آپ کی محبت کا بے حد شکریہ۔ یہ رقم ضرور کام آئے گی
43,Urdu,Declining Gifts,نند,بھابھی,Medium,Formal,Soft decline,Neutral,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,سر، بہت شکریہ، بس یہ کافی ہے۔ ان شاء اللہ میں یہ کام کر دین,جی بہن، بہت شکریہ، مگر بس تقریباً رہنما نہیں ہوں�,بہت شکریہ بہو، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی
44,Urdu,Declining Gifts,استاد,شاگرد,High,Formal,Respect,Positive,یہ خصوصی انعام تمہارے لیے ہے۔,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,سر، بس میری کارکردگی کا شکریہ، میں نہیں تھک رہتا۔,بہت شکریہ سر، یہ بہت عظیم انعام ہے۔,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے
45,Urdu,Declining Gifts,بزرگ خاتون,نوجوان,High,Formal,Respectful restraint,Positive,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,سر، میں ان کی محبت کا شکریہ، بس آئندہ میں ان کی امید ہے، اس ک,بہت شکریہ ماں، مگر میں نے اس کا استعمال کر لیتا ہوں۔,بہت شکریہ سر، مگر میں نے تو اس کا دھیان نہیں رکھا۔ آپ کی مح
46,Urdu,Receiving Gifts,خالہ,بھانجی,Medium,Formal,Modesty,Neutral,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,سر، بہت شکریہ! ان شاء اللہ یہ میری کامیابی کا نشان ہو گیا۔,بہت شکریہ خالہ، یہ تو بہت اچھی طرفداری ہے۔,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔
47,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Appreciation with modesty,Negative,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,ابّا جان، بس کام نہیں، مجھے تھوڑا بہتر یکچر لگانا چاہیے,بہت شکریہ یار، بس یہ کام مکمل ہو گیا۔,یار، بہت شکریہ! یہ تحفہ واقعی اچھی طرح یاد رہے گا۔ تمہارا د
48,Urdu,Receiving Gifts,ساس,بہو,High,Formal,Respectful gratitude,Positive,یہ کپڑے تمہارے لیے لائی ہوں۔,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,سر، شکریہ! بس یہ کافی ہے۔ مجھے اس کے علاوہ کچھ نہیں Chahi,ابو، بہت شکریہ، مگر آپ کو اس کا بہت کام نہیں ہونا چاہی�,جی امّی، بہت شکریہ! یہ آپ کی محبت اور خلوص کا بہت شکریہ ادا ن�
49,Urdu,Receiving Gifts,ماموں,بھانجا,High,Formal,Deference,Positive,یہ تمہارے لیے تحفہ ہے۔,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,ماموں جان، بہت شکریہ، یہ مجھے پورا کر رہا ہے۔,ماموں جان، بہت شکریہ! یہ تو بہت اچھا تحفہ ہے۔,ماموں جان، بہت شکریہ! یہ تمہارا شکر گزار رہوں، یہ تو میری کوت
50,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Grateful acceptance,Negative,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,سر، شکریہ! بس یہ کافی ہے۔,بہت شکریہ، یہ تو آپ کی محبت کا بے حد بہترین تحفہ ہے۔,بہت شکریہ! یہ چھوٹا سا تحفہ ان شاء اللہ قبول کر لوں، یہ آپ
51,Urdu,Receiving Gifts,استاد,طالب علم,Medium,Formal,Respectful acceptance,Neutral,یہ کتاب رکھ لو۔,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,جی سر، بخشیش کتاب رکھنے کا شکریہ۔ مجھے کام مکمل نہیں ہوا,بہت شکریہ سر، یہ بہت بہتر تحفیہ ہے۔,جی سر، بس یہ کام مکمل کر لوں، پھر میں اس کتاب کو رکھ لیتا ہوں۔
52,Urdu,Receiving Gifts,کزن,کزن,Low,Formal,Modesty,Negative,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,سر، بس دیکھ لو، میرا بہت شکریہ، براہِ کرم رکھ نہیں لو۔ مجھے,بہت شکریہ! یہ تو بہت اچھا تحفہ ہے۔,جی امّی، بہت شکریہ! یہ تحفہ آپ کی محبت اور خيال کا بہت شکريہ
53,Urdu,Receiving Gifts,چچا,بھتیجا,High,Formal,Deference,Neutral,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,ابّا جان، شکریہ! آپ کی محبت کا بے حد شکریہ، مگر مجھے اس کی خ,ابو، بہت شکریہ چچا، بس ختم ہو گیا، پہنچ جانا ہے۔,جی چچا، بہت شکریہ! آپ کی محبت اور دیکھ بھال کا بے حد شکریہ، یہ
54,Urdu,Receiving Gifts,دوست,دوست,Low,Informal,Warm appreciation,Positive,یہ تمہارے لیے خاص تحفہ ہے۔,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,بہت شکریہ! یہ آپ کی حوصلہ افزائی کا نشان ہے۔,جی یار، بہت شکریہ! یہ تو میری طرف سے تھوڑا چھوٹا تحفہ تھ,جی سر، بہت شکریہ! یہ تمہارے لیے خاص تحفہ ہے۔ یہ آپ
55,Urdu,Receiving Gifts,خالہ,بھانجا,High,Formal,Modest gratitude,Positive,یہ تمہارے لیے لائی ہوں۔,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,بہت شکریہ! یہ میری کوتاہی نہیں، ان شاء اللہ میں آؤں دیکھ,ابو، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�,سر، بہت شکریہ! یہ تمہاری اچھی طرح کی دیکھ بھال کا نتیجہ ہ
56,Urdu,Receiving Gifts,سسر,داماد,High,Formal,Respectful gratitude,Negative,یہ تحفہ قبول کریں۔,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,سر، بہت شکریہ، بس اس کی کوتاڑ کر لیتا ہوں۔,بہت شکریہ، یہ تو آپ کی طرف سے بہت عمدہ رہنما تھا۔,جی سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�
57,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Appreciation,Neutral,یہ ہماری طرف سے تحفہ ہے۔,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,بہت شکریہ! یہ آپ کی اچھی کرکٹ کر لیتا ہے۔,بہت شکریہ! یہ تو بہت اچھی طرف داری ہے۔,بہت شکریہ! یہ آپ کی اچھی یاد دلاتا ہے۔ یہ ہماری طرف سے
58,Urdu,Receiving Gifts,استاد,شاگرد,High,Formal,Humility,Neutral,یہ تمہاری محنت کا انعام ہے۔,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,استاد جان، یہ تو میری محنت کا بہت شکریہ، آپ کی تقریب میری اچھی,بہت شکریہ سر، یہ میری محنت کا انعام ہے۔,سر، بہت شکریہ، مگر یہ تو صرف ایک چھوٹی سی کامیابی ہے۔ براہ
59,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Modest thanks,Negative,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,ابّا جان، میں ان شاء اللہ اس کام کو رکھنے والی خیال ہوں، بس تھو,ابو، بہت شکریہ! بس یہ کام مکمل ہو گیا، تو کچھ دیر آرام کر لیتا ہ,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔
60,Urdu,Receiving Gifts,بزرگ,نوجوان,High,Formal,Deferential acceptance,Positive,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,ابّا جان، میرا دعائیہ ہے یہ کامیاب ہو جائے، ان شاء اللہ۔,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر بس تقریباً بڑا ہو گیا ہو,ابّا جان، بہت شکریہ! مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی
61,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Friendly offer,Positive,یار، کچھ مدد چاہیے؟,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,نہیں براہِ کرم، اگر کوئی خاص کام نہیں ہے تو میری خدمات مکمل نہی,نہیں یار، شکریہ! بس ختم ہو گیا ہے۔,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی
62,Urdu,Offering Help,دوست,دوست,Low,Informal,Casual offer,Neutral,میں ہاتھ بٹا دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,نہیں، اورسر، میری کام نہیں ہے۔ آپ کی مدد کا بہت شکریہ۔,نہیں یار، بس ختم ہو گیا۔ تمہارا بہت شکریہ۔,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ تم�
63,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Polite offer,Positive,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,نہیں بخشن شاندیان، اگر تھوڑا سا وقت مکمل نہیں हو، میں قبول ک,نہیں یار، بس ختم ہو گیا۔ تمہارا بہت شکریہ۔,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی
64,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,بہت شکریہ سر، بس یہ دھیان رکھ لوں، مگر اگر کوئی ب大道之行,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی
65,Urdu,Offering Help,بھائی,بہن,Medium,Informal,Supportive offer,Positive,میں تمہارا کام کر دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,نہیں بہت شکریہ، بہت سی ایڈیٹ کام ہے۔ آپ کی مدد کا بہت,نہیں یار، بس ختم ہو گیا ہے۔ تم آرام کر لیتے ہو۔,نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔ تمہارا بہ
66,Urdu,Offering Help,بہن,بھائی,Medium,Informal,Concerned offer,Neutral,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,بہن جان، بس کام ختم ہونے تک میری سر vice versa، مگر امید ہے تھوڑا,نہیں یار، بس ختم ہو گیا ہے، چلو تیری نشاندہی کا بہت شک,جی یار، بس کام مکمل کر لوں، پھر مل کر کچھ دیر چلتے ہیں۔ ان شاء الل
67,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Guiding offer,Positive,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,نہیں بخاش حافل، اگر کوئی مسئلہ ہو تو میری رہنمائی کر سکتا ہ,جی بالکل، اگر آپ کو کچھ شکایت ہے یا اگر آپ کو کچھ سمجھ نہیں آیا تو ان شاء الل�,بہت شکریہ سر، مگر مجھے بس یہ کام مکمل کر لوں، پھر میں ان شاء اللہ
68,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Professional offer,Neutral,کیا میں اس حصے کی مزید وضاحت کر دوں؟,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,ضرور کرو، میں آپ کی لیئے مزید وضاحت کر لوں۔,جی بالکل، یہ ضروری ہو سکتا ہے کہ آپ کو پورا تصور دیکھ لیتا ہو,جی سر، براہِ کرم مزید وضاحت کر دیجیے۔ یہ تصور ان شاء اللہ سمجھ میں آ
69,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Eager offer,Positive,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,ابّا، یہ بس اچھا کام ہے، تمہاری مدد کرنے کی کوتا نہیں۔,نہیں یار، بس ختم ہو گیا، تمہارا بہت شکریہ۔,نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں
70,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Reassuring offer,Negative,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,اب کافی نہ کرو، سب ٹھیک ہو جائے گا۔,نہیں یار، تمہارا بہت شکریہ، مگر میں نہ تو اس صورت حال کو دیکھ کر چ,نہ یار، بس تھوڑا دباؤ محسوس کر رہا ہوں، تمہارا حوصلہ
71,Urdu,Offering Help,ماں,بیٹا,High,Informal,Caring offer,Positive,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,والدہ جان، بس کام مکمل ہونے دیجیے، تمہارا بہت شکریہ۔,ابو، بس ختم ہو گیا، تمہارا بہت شکریہ۔,والدین، میری تابکاری دیکھ لو، میں یہ کام مکمل کر لیتا ہوں۔ تمہارا ب�
72,Urdu,Offering Help,والد,بیٹا,High,Formal,Directive offer,Neutral,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,والد جان، میرا شکریہ، لیکن یہ کام اکیلے مکمل کر لو، میں نے,ابو، بس ختم ہو گیا، تمہارا بہت شکریہ۔,نوح جان، بس یہ کام مکمل کر لوں، پھر مل کر دوسرا کام کر لیتے ہیں۔ تم�
73,Urdu,Offering Help,سینئر,جونیئر,High,Formal,Authoritative offer,Negative,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,سر، بس کام مکمل کر لو، میری کمپنی کی تقریباً تمام قسم کی مشکلات کا خی,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی مدد کا ب
74,Urdu,Offering Help,کزن,کزن,Low,Informal,Friendly support,Positive,میں تمہارے ساتھ ہوں، فکر مت کرو۔,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,سر، میری حوصلہ افزائی ہوگی۔ تمہاری رہنمائی کو میری ضرورت کا بہ,نہیں یار، بس ختم ہو گیا ہے، آرام کر لینا چاہیے۔ تم�,نہیں یار، بس تھوڑا پریشان ہوں گی، بس یہ کام مکمل کر لوں، پ
75,Urdu,Offering Help,کزن,کزن,Low,Informal,Dismissive offer,Negative,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,سر، بس کچھ زیادہ رہنے دو، میں اس کام میں سنبھال لیتا ہوں۔,ابو، بس تھوڑا آرام کر لیتا ہوں، پھر میں تمہارا نہیں دیک,یار، بس مل کر کام مکمل کر لوں، پھر میں تھوڑا آرام کر لیتا ہوں۔ تم
76,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Friendly insistence,Positive,یار، رہنے دو، آج بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,نہیں یار، بس تمہارا بہت شکریہ، مگر آئندہ ضرور میں تمہارا خ,یار، بس کام مکمل کر لوں، پھر ہم مل کر بل ادا کر لیٹے ہیں۔ تمہ
77,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Playful insistence,Neutral,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,سر، آپ کی محبت کا بے حد شکریہ، میری ضروری نہیں ہے۔,ابو، بس کام ہو گیا، تمہارا بہت شکریہ۔,یار، بس کام مکمل کر لوں، پھر ہم مل کر بل ادا کر لیں گے۔ تمہارا شکری�
78,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Polite insistence,Positive,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,بہت شکریہ سر، بس یہ کام میری طرف سے، آپ کی ادائیگی نے میری,ضرور یار، ان شاء اللہ تمہارا بہت شکریہ۔,بہت شکریہ، مگر یار، تمہارا بل ادا ہو گیا، میری طرف سے کوئی ضرورت ن
79,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,بہت شکریہ! اگر آپ کی نیکی چاہیے تو میں ضرور خوب کر لوں۔,ضرور یار، بس کام ختم ہو گیا، تمہارا بہت شکریہ۔,جی یار، تمہارا بہت شکریہ! بس تقریباً ختم ہی ہو گیا ہے،
80,Urdu,Paying for a Meal,بھائی,بہن,Medium,Informal,Supportive insistence,Positive,تم مت نکالو، آج بل میری طرف سے ہے۔,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,بہت شکریہ! بھائی جان، آپ کی ادائیگی میری کوتاہی ہے۔ تمہار,ابو، نہیں یار، تمہارا دن ہے۔,بھائی، تمہارا شکر گزار ہوں، مگر آج بل میری طرف سے ہے۔ تمہ
81,Urdu,Paying for a Meal,بڑی بہن,بھائی,Medium,Informal,Casual refusal,Neutral,میں بل دے دیتی ہوں۔,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,بہن نے میرا بہت شکریہ کی اور ان شاء اللہ آئندہ حظ کے لیے اس کی,نہیں یار، بس تمہارا بہت شکریہ۔,بہن، آپ کی محبت کا بے حد شکریہ، مگر یہ میری ذمہ داری ہے۔
82,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Respectful offer,Positive,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,ستاد جان، بس کام ہو گیا، آپ کی محبت کا بے حد شکریہ، مگر میں,سر، بہت شکریہ، مگر آپ کی محبت کا بے حد شکریہ، یہ انشا اللہ میری طرف,سر، بہت شکریہ، مگر آپ کو بل نہیں دینا یقینی بنائیں۔ یہ میری تکلی
83,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Professional insistence,Neutral,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,سر، آپ کی محبت کا شکریہ، میں ضرور اس بات کا خیال رکھوں گا۔,بہت شکریہ سر، بس ختم ہو گیا ہے۔,بہت شکریہ سر، آج کا ارادہ ہی تھا کہ میں بل ادا کر لوں۔
