ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
43,Urdu,Declining Gifts,نند,بھابھی,Medium,Formal,Soft decline,Neutral,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,شکریہ یار! آپ کی تھوڑی دلچسپی میں۔,بہت شکریہ نند، تمہاری بہت مہربانی۔,بھابھی، اس سب زحمت نہ کریں۔ آپ کی یہی شال مجھ سے زیادہ میں یار
44,Urdu,Declining Gifts,استاد,شاگرد,High,Formal,Respect,Positive,یہ خصوصی انعام تمہارے لیے ہے۔,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,سر، اس کی بہت مہربانی۔ میرے لیے واقعی اہمیٹی نہیں، آپ کی,سر، میں حتمی طور پر آپ کی رہنمائی کا انتظار کرؤں گا۔,سر، اس انعام کی وجہ سے میرا دل بہت خوش ہوا۔ آپ کی رہنمائی سے میں
45,Urdu,Declining Gifts,بزرگ خاتون,نوجوان,High,Formal,Respectful restraint,Positive,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,جی ہی، اسے بھول لو، میرے لیے نہیں، آپ کے لیے بنا گئی تھ,بہت شکریہ، بزرگ جان! آجکل رکھ لوں گا۔,بہت شکریہ! آپ کی مہربانی، اس کا بہت شکریہ۔ آپی، ابھی میں ضر
46,Urdu,Receiving Gifts,خالہ,بھانجی,Medium,Formal,Modesty,Neutral,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,بہت شکریہ ۔ یار، یہ تمہارے لیے بھی یک ڈیزاینڈا چ,خالہ جان، اس سے پہلے بھی آئندہ دیے حوالے میں رہتی �,آپی، یہی یہی یOUGH! آپ کی یہی یہی یہی یہی یہی یہی
47,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Appreciation with modesty,Negative,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,شکریہ یار، ان شاء اللہ اس کا استعمال کرنے میں رہنمائی دیجیے۔,ارے یار، تم نہ بتایا کر، پہلے دیکھ کر رہا۔,بہت شکریہ یار! اس کی واقعی ضرورت نہیں تھی، مگر آ گئی یہی موقع۔ اب
48,Urdu,Receiving Gifts,ساس,بہو,High,Formal,Respectful gratitude,Positive,یہ کپڑے تمہارے لیے لائی ہوں۔,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,سر، یار! تمہاری بہنوں کی ضرورت نہیں، اس کہ یہ تمہارے لیے۔,ساسی، تمہاری بہت مہربانی، مگر ابھی پہلے پہل کر لوٹ آئی تھ,سسر، یہی یہی کافی تھا، آپ کی فکر کرنے کا بس۔ آپ کی یہی سب چیزیں م
49,Urdu,Receiving Gifts,ماموں,بھانجا,High,Formal,Deference,Positive,یہ تمہارے لیے تحفہ ہے۔,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,مамوں جان، شکریہ۔ آپ کی مہربانی میرے لیے بہت اہم ہے۔,ماموں، تم زحمت نہ کریں۔ چلو، ابھی کھا لو، پھر بتاؤں گا ک�,ماموں جان، اس کی ضرورت نہیں، آپ زحمت نہ کریں۔ آپ کی مہربانی اپنی جگ
50,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Grateful acceptance,Negative,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,بہت مبارک ہو۔ آپ کی بہت مہربانی۔ یہی چلو، آئندہ بہت مبار,بہت شکریہ! ان شاء اللہ آپ کی رہائش مبارک۔,بہت شکریہ! اس سب کی ضرورت نہیں تھی، مگر آپ کی یہ مہربانی قبول کر لی
51,Urdu,Receiving Gifts,استاد,طالب علم,Medium,Formal,Respectful acceptance,Neutral,یہ کتاب رکھ لو۔,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,شکریہ اسٹاد جان، یہ کامیابی ہے۔,سر، میں رکھ لوں گا۔,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے
52,Urdu,Receiving Gifts,کزن,کزن,Low,Formal,Modesty,Negative,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,شکریہ ڈیاری، ہمیشہ معاملہ میں آپ کا بہت ہے۔,بہت شکریہ! چلو، رکھ لوں گی۔,ارے یار، تم آ گئی، مجھ سے بہتر تحفہ میں نہیں لیں گی۔
53,Urdu,Receiving Gifts,چچا,بھتیجا,High,Formal,Deference,Neutral,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,چچا جان، تمہاری بہت مہربانی۔ میں یہ سنبھال لوں گا، تمہاری,چچا جان، تمہاری بہت مہربانی، مگر ابھی آئندہ میں سنبھال لوں گ,چچا جان، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی �
54,Urdu,Receiving Gifts,دوست,دوست,Low,Informal,Warm appreciation,Positive,یہ تمہارے لیے خاص تحفہ ہے۔,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,شکریہ ڈوست! آپ کی بہت مہربانی۔,ارے یار، تم ادھر سے آ گئے، میرے لیے یہی یہی کافی تھا�,ارے یار، یہ تمہاری مہربانی، مجھ سے زیادہ۔ اس کی ضرورت نہیں ت
55,Urdu,Receiving Gifts,خالہ,بھانجا,High,Formal,Modest gratitude,Positive,یہ تمہارے لیے لائی ہوں۔,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,آن پر، چلو جان، یہی یہی ڈھونڈتے ہی چاہत تھا۔,خالہ جان، اس سے پہلے میں نے سوچا تھا کہ آپ آ گئی ہی,خالہ جان، آپ کی یہ مہربانی اپنی جگہ، مگر معذرت چاہتی ہوں،
56,Urdu,Receiving Gifts,سسر,داماد,High,Formal,Respectful gratitude,Negative,یہ تحفہ قبول کریں۔,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,جی، آپ کا بہت شکریہ۔ آپ کی مہربانی۔,سر، اس کی ضرورت نہیں، آپ रख رہیں۔,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے
57,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Appreciation,Neutral,یہ ہماری طرف سے تحفہ ہے۔,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,ارے، تمہاری ہی! شکریہ۔,بہت شکریہ! آئندہ ضرور واپس لے لوں گا۔,بہت شکریہ یار، اس کی بہت مہربانی۔ آئندہ موقع پر میں ضرور تمہاری
58,Urdu,Receiving Gifts,استاد,شاگرد,High,Formal,Humility,Neutral,یہ تمہاری محنت کا انعام ہے۔,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,شاد ہوں، ابھی تک میرے سعی کا فائدہ نہیں پہلیا تھا۔,سر، اس کی ضرورت تھی۔,سر، اس کی وجہ صرف آپ کی رہنمائی ہے۔ میری محنت سے یہ سب ممکن نہیں
59,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Modest thanks,Negative,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,شکریہ ڈوست، تمہاری بہت مہربانی۔ یار، ان شاء اللہ مجھ سے بھول ن,ارے یار، تم اچھی بہتی ہو، میرے لیے یہ کافی تھا۔,بہت شکریہ یار! تمہاری بہت مہربانی۔ چلو، رکھ لو، اب آگے می
60,Urdu,Receiving Gifts,بزرگ,نوجوان,High,Formal,Deferential acceptance,Positive,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,شکریہ بابا، آپ کی بہت مہربانی۔ یہی ڈال لو، میں نہیں رک,بہت شکریہ، بزرگ جان! آج کی سفر میں میرے لیے سب ٹھیک رہا۔,جی ابو جان، اس کی بہت مہربانی۔ آپ کی رہنمائی ہمیشہ میرے لیے باعثِ
61,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Friendly offer,Positive,یار، کچھ مدد چاہیے؟,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,آپ کی بہت مہربانی، یار۔ میں سنبھال لوں گا، آئندہ کوشش کر لو,جی یار، آئندہ ضرورت پڑی تو ضرور پूछ لوں گا۔,بہت شکریہ یار، آپ کی بہت مہربانی۔ اگر میں سارا کام سنبھال لوں تو آپ
62,Urdu,Offering Help,دوست,دوست,Low,Informal,Casual offer,Neutral,میں ہاتھ بٹا دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,آپ کی بہت مہربانی! اگر آپ کام کر رہے تھے، پھر میری مدد کرنے,جی، تم بٹا دو، آج آپ زحمت۔,بھائی، تم ارو، میں یار۔ چلو، ابھی آگے میں تیری مدد کرتا ہو�
63,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Polite offer,Positive,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,بہت شکریہ! تمہاری مدد سنبھال لوں گا، اگر ضرورت پڑی تو۔,بہت شکریہ، آپ کی بہت مہربانی۔ آج مجھے واقعی زحمت، میں خود سنبھ,بہت شکریہ! آپ کی بہت مہربانی، میں یار۔ اگر ضرورت پڑی تو ضرور آپ س
64,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,بہت شکریہ! تمہاری مدد سنبھال لوں گا۔,بہت شکریہ! اگر ضرورت پڑی تو ضرور عرض کر دوں گا۔,بہت شکریہ! آپ کی مدد سن کر واقعی میرا بہت کام آسان ہو گیا۔ اگر ضرورت پڑ
65,Urdu,Offering Help,بھائی,بہن,Medium,Informal,Supportive offer,Positive,میں تمہارا کام کر دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,بھائی، اگر تمہارے لیے یہ کام مل جاؤ، فکر نہ کریں، میں س,ارے بھائی، آپ زحمت نہ کریں۔ میں سارا کام خود مکمل کر لوں گی، اگر ضرورت پڑ,بھائی، میں سارا کام سنبھال لوں گی، آپ بس آرام کریں۔ اگر ضرورت پڑی تو ضرور مدد ل
66,Urdu,Offering Help,بہن,بھائی,Medium,Informal,Concerned offer,Neutral,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,بہن جان، اگر ٹھوڑی دلیلاں ہی ہیں تو میں سنبھال لوں گی,بہت مہربانی، تم چلو، میں سنبھال لوں گا۔,بہو، تمہاری فکر کرنے کا بہت شکریہ، مگر مجھے یہ موقع دیجیے�
67,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Guiding offer,Positive,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,آپ کی بہت شکریہ! اگر ضرورت پڑی تو میں بھی رہنمائی کر دیتا,سر، میں اپنے کام پر مصروف ہوں، اگر آج کی رہنمائی کا وقت میں نے سن لی,سر، آپ کی مہربانی اپنی جگہ، مگر معاملہ یہیں ٹھیک ہے۔ اگر
68,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Professional offer,Neutral,کیا میں اس حصے کی مزید وضاحت کر دوں؟,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,جی، آپ فکر نہ کریں، میں اپنی فکر کا مزید وضاحت کر دیتا ہ,جی، میں چاہتی ہوں اگر آپ مزید وضاحت دیجیں۔,جی، آپ کی مہربانی۔ اگر مجھے مزید سمجھ آئے تو خود ہی سوچ لوں گا، مع
69,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Eager offer,Positive,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,شکریہ یار، تمہاری بہت مہربانی۔ मु่ھ اپنی بہت سب کرن گا,شکریہ یار، آپ کی بہت مہربانی، میں سارا کام خود مکمل کر لوں گا، آپ بس آرام کری�,شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر میں یہ کام
70,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Reassuring offer,Negative,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,الحمدللہ یار، ابھی تکھانہ میں ہی رہ لوں گا، تمہاری بہت تسل,ارے یار، تم زحمت نہ کریں، میں سنبھال لوں گا۔,بہت شکریہ یار، تمہاری بہت مہربانی۔ آگے میں ضرور سنوں گ
71,Urdu,Offering Help,ماں,بیٹا,High,Informal,Caring offer,Positive,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,جی والدہ، تمہارا فکر، چلو، تھوڑی دیر بعد سنبھال لوں گا۔,ماں، آپ زحمت نہ کریں، میں یہ کام خود مکمل کر لوں گا۔,ماں جان، میں سارا کام سنبھال لوں گی، آپ بس آرام کریں۔ آپ کی بہت مہربانی،
72,Urdu,Offering Help,والد,بیٹا,High,Formal,Directive offer,Neutral,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,بھائی، اگر تم اکیلت سنبھال لو، تو میں بھی سنبھال لوں گا، آپ فک,پapa، آپ زحمت نہ کریں، میں یہ کام خود مکمل کر لوں گا، اگر ضرورت پڑی تو ضر,باپ جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام پہ
73,Urdu,Offering Help,سینئر,جونیئر,High,Formal,Authoritative offer,Negative,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,سر، اگر شکریہ ہے۔ آپ کی مدد سے کام بہت آسان ہو گی۔ مجھے,سر، اگر واقعی ضرورت ہے تو میں اپنے کام میں مدد دلاؤں گا۔,سر، آپ کی مہربانی اپنی جگہ، مگر اگر ممکن ہو تو میں یہ کام خود مکمل کر لوں گ
74,Urdu,Offering Help,کزن,کزن,Low,Informal,Friendly support,Positive,میں تمہارے ساتھ ہوں، فکر مت کرو۔,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,آپ کی بہت مبارک ہو۔ میں یہی چاہتا تھا کہ آپ بہت اچھے,ارے بھائی، میں سنبھال لوں گا، فکر نہ کریں۔,بھائی، میں یار تمہاری فکر نہ کریں، سب ٹھیک ہے۔ چلو، مل کر �
75,Urdu,Offering Help,کزن,کزن,Low,Informal,Dismissive offer,Negative,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,بہت شکریہ یار، میری تلاش ٹھوڑی ضرورت نہیں، آپ کی مدد س,شکریہ یار، تمہاری بہت مہربانی، میں سنبھال لوں گا، تم اٹھو�,بھائی، تم آگے میں سنبھالو، میں اپنا کام مکمل کر دیتا ہوں۔ اگر ضر
76,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Friendly insistence,Positive,یار، رہنے دو، آج بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,الحمدللہ یار، تمہاری بہت مہربانی۔ چلو، جان، تمہاری فکر کیجیے,ارے یار، نہیں، تم ادائیگی کر دیتے ہو، آج مجھے تھوڑی مر,شکریہ یار، تمہاری بہت مہربانی، مگر واقعی تمہاری زحمت معاف کر دوں گی۔
77,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Playful insistence,Neutral,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,بل، آپ کی بہت شکریہ۔ میری بہت، آج کھانے کی فکر نہ کر لو،,ارے یار، تم فکر نہ کریں، آج مجھے بل دیجیے۔ آئندہ تم ادا کریں گ,شکریہ یار، تمہاری بہت مہربانی، مگر واقعی مجھے یار، آج مجھے ضرورت
78,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Polite insistence,Positive,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,بل، آپ کی بہت شکریہ۔ میں اس کا معاملہ بہت آرام کرتa ہوں۔,شکریہ، آپ کی مہربانی، مگر میں کر دیتا ہوں۔,بہت شکریہ! مجھے یہ موقع دیجیے۔ آج مجھے یہ موقع دیجیے، آج
79,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,"پڑوسی: ""بہت شکریہ! آپ کی پہچان، آگے بھولنے والے نہیں۔""",سر، آپ زحمت نہ کریں۔ آئندہ میں خود ادا کر دیتا ہوں۔,بہت شکریہ! آپ کی مہربانی اپنی جگہ، مگر معذرت چاہتی ہوں�
80,Urdu,Paying for a Meal,بھائی,بہن,Medium,Informal,Supportive insistence,Positive,تم مت نکالو، آج بل میری طرف سے ہے۔,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,بھائی، تمہاری بہت مہربانی، مگر آج مجھ سے ڈول لو، یہ فکر کر,ارے یار، تم نہیں نکال سکو، آج بل میرے behalf پر ہے۔,بھائی، تم مت نکالو، آج بل میرے ذمے ہے۔ آئندہ موقع پر تم ادار، آ
81,Urdu,Paying for a Meal,بڑی بہن,بھائی,Medium,Informal,Casual refusal,Neutral,میں بل دے دیتی ہوں۔,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,بھائی، آپ کر лійте، میں اس کام کر لوں گی۔,بہن، آپ زحمت نہ کریں۔ میں خود ادائیگی اپنے ذمے لوں گا۔,بہو، میں سارا بل خود ادا کر دوں گا، آپ فکر نہ کریں۔ آپ کی محبت میرے لی
82,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Respectful offer,Positive,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,بل، آپ کا بہت شکریہ۔ میری بہت معذرت ہی所需信息为生成符合要求的自然流暢的乌尔,سر، آپ زحمت نہ کریں۔ آج مجھے یہ موقع دیجیے، اگر آگے میں اسی کام,سر، میں سارا کام اپنے زمرے میں رکھتا ہوں۔ آپ زحمت نہ کری�
83,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Professional insistence,Neutral,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,بہت شکریہ! آئندہ کوشش کروں گا۔,سر، آپ کی مہربانی اپنی جگہ، مگر آجจรورت سے ادا کر لوں گا۔,سر، معذرت چاہتی ہوں، میں آج کیبل کی وجہ سے بل نہیں ادا
