ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
64,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,نہیں یار، شکریہ! بس یہ کام مکمل نہیں ہو گیا، ان شاء الل,ضرور یار، بس یہ کام مکمل کر لوں، پھر تمہارا بہت شکریہ۔,ضرور یار، اگر کوئی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔ تمہارا بہ
65,Urdu,Offering Help,بھائی,بہن,Medium,Informal,Supportive offer,Positive,میں تمہارا کام کر دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,ضرور کام کر لو، اگر ان شاء اللہ میری مدد مکمل کر لیتا ہو تھا۔,نہیں یار، بس ہو گیا، تیری مدد کا بہت شکریہ۔,نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔ تمہارا بہ
66,Urdu,Offering Help,بہن,بھائی,Medium,Informal,Concerned offer,Neutral,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,ٹھیک ہے، بہت شکریہ، براہِ کرم رہنمائی کر لیں۔,نہیں یار، بس چلو، تم کو آرام کر لیتا ہوں، پھر کچھ دیر کے بعد م,نہیں یار، بس کام مکمل ہو جائے گا، پھر مل کر کچھ اور دیکھ لیتا
67,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Guiding offer,Positive,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,بہت شکریہ سر، ان شاء اللہ میری محنت کافی ہو گی۔,سر، بہت شکریہ! بس یہ کام مکمل ہو گیا، بس کچھ وقت دیجیے، پھر می�,جی سر، بہت شکریہ! بس کام مکمل ہو گیا، اگر کوئی اور مسئلہ نکل آیا تو میں
68,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Professional offer,Neutral,کیا میں اس حصے کی مزید وضاحت کر دوں؟,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,نہیں آپ کی محبت کا بے حد شکریہ، بس اس کافی تھا، میرا معیارڈھ,جی سر، یہ مزید وضاحت کر دینا چاہتا ہوں اگر ضروری ہو۔,جی سر، براہِ کرم مزید وضاحت کر دیجیے۔ یہ میرے لیے بہت مددگار ثابت
69,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Eager offer,Positive,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,اب تک کام نہیں کی، میرا بہت آرام ہے۔ ان شاء اللہ اس کام مکمل हو جائ,نہیں یار، بس تھوڑا آرام کر لیتے ہو، پھر میں یہ کام کر دینا,نہیں یار، شکریہ! بس یہ کام مکمل ہو گیا، اب کوئی فکر نہیں
70,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Reassuring offer,Negative,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,ابّا، میری محبت کافی نہیں ہے، بس کام ہو جائے گا۔,ٹھیک ہے یار، بس اس بات کا خاتمہ کر لوں، پھر دیکھتے ہی�,نہیں یار، بس کام مکمل ہو گیا، تو تمہارا بہت شکریہ۔ آپ کی حوصل�
71,Urdu,Offering Help,ماں,بیٹا,High,Informal,Caring offer,Positive,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,ابّی، رہنمائی کرنا میری وظیفہ ہے، آج tu بخیل کر لیں، میں,ابو، نہیں یار، بس ختم ہو گیا ہے۔ تمہارا بہت شکریہ,ابّا جان، میرا کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آپ کو اس تکلیف نہ
72,Urdu,Offering Help,والد,بیٹا,High,Formal,Directive offer,Neutral,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,ابّا جان، یہ آئندہ مکمل کر لو، میری مدد کا بہت شکریہ۔,ابّا جان، نہیں یار، بس ختم ہو گیا، تمہارا بہت شکریہ۔,ابّا جان، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آپ کی مدد کا بہت شک
73,Urdu,Offering Help,سینئر,جونیئر,High,Formal,Authoritative offer,Negative,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,سر، براہِ کرم یہ کام مکمل کر لوں، بس تک مدد یار ہوں۔,نہیں سر، شکریہ! بس یہ کام مکمل کر لوں، پھر کچھ وقت لیتا ہو�,سر، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی مدد کا بہ
74,Urdu,Offering Help,کزن,کزن,Low,Informal,Friendly support,Positive,میں تمہارے ساتھ ہوں، فکر مت کرو۔,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,ابّا جان، ان شاء اللہ تمہارے لیے بہتر یہ نہیں ہو سکتا۔ میری حم,ٹھیک ہے، یار، بس کام ہو گیا، نہیں تو بس تھوڑا آرام کر لیتا,نہیں یار، بس کام مکمل ہو گیا، تو مل کر کچھ دیر آرام کر لیتے ہیں
75,Urdu,Offering Help,کزن,کزن,Low,Informal,Dismissive offer,Negative,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,ٹھیک ہے، یار، تھوڑا سا وقت کر لو، میں آپ کی محنت کا خیال کرو,ابو، بس ختم ہو گیا، تمہارا بہت شکریہ۔,"یار، بس کام مکمل کر لوں، پھر میں تمہارا کام سنبھال لیتا ہوں۔
سر"
76,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Friendly insistence,Positive,یار، رہنے دو، آج بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,سر، بس کچھ دھیان دینا چاہتا ہوں، مگر امید ہے یہ اچھی,نہیں یار، تم رہنو، آئندہ میں تمہارا ضرور ہوں گا۔,یار، بس کام مکمل کر لوں، پھر ہم مل کر بل ادا کر لیٹے ہیں۔ تمہ
77,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Playful insistence,Neutral,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,سر، آج میرا ہاتھ کچھ بخیل ہے، ان شاء اللہ آئندہ میں پورا ہو,یار، بس کام ہو گیا، تمہارا بہت شکریہ۔,"دude, آج مجھے جیب میں ہاتھ نہیں آنا یار، بل میری طرف سے ہ"
78,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Polite insistence,Positive,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,سر، بس یہ کام مکمل ہو گیا، ان شاء اللہ آئندہ دن میں نہیں آؤ,ضرور یار، بس تمہارا بہت شکریہ۔,سر، میری طرف سے بہت شکریہ! آپ کی اچھی دعائیں ہی معافیتیں برابر ہ
79,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,نہیں یار، شکریہ! بس تھوڑا سا وقت منتظر رہنے دیجیے۔,ضرور یار، ان شاء اللہ میں پہل کروں گا۔,ضرور یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ (جی سر، بس کام مکمل �
80,Urdu,Paying for a Meal,بھائی,بہن,Medium,Informal,Supportive insistence,Positive,تم مت نکالو، آج بل میری طرف سے ہے۔,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,ابّہ، آپ کی محبت کا شکریہ، مگر میں ضروری نہیں تھیں۔,نہیں یار، بس تمہارا دن ختم ہو گیا، آئندہ میں میرا طرف ہو,بھائی، تم مت نکالو، آج بل میری طرف سے ہے۔ تمہارا دھیان نہیں ر
81,Urdu,Paying for a Meal,بڑی بہن,بھائی,Medium,Informal,Casual refusal,Neutral,میں بل دے دیتی ہوں۔,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,ابّی ہمیشہ ضروری نہیں، مگر امید ہے ان کا محنت کا اور ہو ج,نہیں یار، تمہارا بہت شکریہ، مگر میں نے تو بس تھوڑا کھ,ضرور یار، مگر میں بل دے دیتا ہوں۔ تمہارا بہت شکریہ۔
82,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Respectful offer,Positive,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,بہت شکریہ سر، بس چاہتا ہوں ان شاء اللہ ضرور بہتر خدمت مل جائ,سر، بہت شکریہ، مگر آپ کی دعائیں ہی میرے لیے کافی ہیں۔,سر، آپ کی محبت کا بے حد شکریہ، مگر آج آپ میرے مہمان ہیں، برا�
83,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Professional insistence,Neutral,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,سر، ضروری ہے کہ میں آج بل ادا کروں گا۔,سر، میری طرف سے شکریہ، مگر بس یہ کام مکمل کر لوں، پھر کوئی اور ضروری کام ن�,"جی سر، آج بل ادا کر لوں گا۔ آپ کی حوصلہ افزائی کا بہت شکریہ۔
سر، بس"
84,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Assertive insistence,Negative,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,ابّا، امید ہے تھوڑا سا آرہوں گی۔ براہِ کرم کام مکمل کر لو,یار، بس آئندہ وقت ہو گیا، تمہارا بہت شکریہ۔,یار، بس آدھی دے لوں، باقی تو میں دیتا ہوں۔ تمہارا بہت
85,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Dismissive insistence,Negative,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,ابّا جان، بس کافی ہے، تمہارا بہت شکریہ۔ میری پیشکش یہ آ,نہیں یار، تمہارا بہت شکریہ، مگر بس ختم ہو گیا ہے، تم,نہیں یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آپ کی اچھی
86,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Parental authority,Positive,بیٹا، آج کا بل میں ادا کروں گا۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,جی ابو، جیسا آپ مناسب سمجھیں۔,ابّا جان، ضروری نہیں، میری طرف سے کچھ نہیں آئینے۔,ابو، آپ کی محبت کا بے حد شکریہ، مگر آئندہ بار میرا خyar ہو جائے گ,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا
87,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Directive offer,Neutral,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,ابو جی، تمہاری محبت کافی ہے۔ میری طرف سے یہ کافی تقریباً ہو,ابّا جان، نہیں یار، بس کام ہو گیا، تمہارا بہت شکریہ۔,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر آجکل کام نکل گیا۔ آپ کو اس کی تکلیف ن�
88,Urdu,Paying for a Meal,سینئر,جونیئر,High,Formal,Authoritative control,Negative,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,سر، ان شاء اللہ میں ضرور بہتر کارکردگی دکھانے دوں گا۔,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,سر، یہ بل تو کمپنی کی طرف سے آ گیا ہے، مگر آپ کی اچھی نظر کا شکریہ�
89,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Friendly sharing,Positive,آج کھانا میری طرف سے، تم بس آرام کرو۔,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,ٹھیک ہے، شکریہ! تم باقی چاہیے، میں آئندہ ضرور خوب کھانا,نہیں یار، یہ میری محبت کا ایک چھوٹا توثیق ہے، تم کو نہ,"Nah, یار، آج کا کھانا میری طرف سے رہنے دیجیے، تم بس آرام کرو۔ ان شاء"
90,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Light insistence,Neutral,یار، بل آدھا آدھا کر لیتے ہیں۔,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,بہت شکریہ! بس آدھا آدھا کر لوں۔,ضرور یار، بس ختم ہو گیا، تمہارا بہت شکریہ۔,یار، بل آدھا آدھا کر لیٹے ہیں، تمہارا بہت شکریہ۔ ان ش
91,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Deferential response,Positive,میرے ساتھ بازار چلو گے؟,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,جی دادا جان ضرور چلوں گا۔,ضرور چलوں، بہت شکریہ!,جی دادا، میں ضرور تمہارا ساتھ چلاں گا۔,جی یار، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ تمہارا بہ
92,Urdu,Respect for Elders,دادی,پوتی,High,Formal,Respectful compliance,Positive,بیٹا، وقت پر دوا لینا مت بھولنا۔,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,ابو، یار، میری دادی میری حوصلہ افزائی کے لیے بہت کام کر رہی ہ,ابو، ان شاء اللہ میں وقت پر دوا لیتا ہوں گا۔,ابّا جان، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ میں
93,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,ابّا جان، ان شاء اللہ میں جلدی اٹھ کر آؤں گا۔ یہ کام میرا بہت,ابو، بس جلدی اٹھ جاؤ، پھر ہم مل کر اس کام کا خاطری کر لیتے ہیں,جی سر، میں کل صبح ضرور جلدی اٹھ جاؤں گا۔ ان شاء اللہ ہم مل کر وہ
94,Urdu,Respect for Elders,والدہ,بیٹی,High,Informal,Affectionate respect,Positive,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,ابّی، ان شاء اللہ مجھے بس کچھ وقت کی ضرورت ہے، پھر تمہاری طرف سے د,ابّا جان، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔,ابّا جان، یہ کام مکمل ہو گیا، براہِ کرم دوسرے کام نمٹا لیں۔ ان ش
95,Urdu,Respect for Elders,چچا,بھتیجا,High,Formal,Deferential acceptance,Positive,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,جی چچا جان، ابھی لے کر آتا ہوں۔,ابّا جان، ان شاء اللہ مگر امید ہے وہ فائل میرے پاس لی آؤں گا۔,ابو، بس یہ کام مکمل ہو گیا، تو وہ فائل لیتا ہوں۔,"جی سر، فائل مل گیی، براہِ کرم کام مکمل کر لوں۔
سر، یہ تو بس کام مکمل ہو"
96,Urdu,Respect for Elders,خالہ,بھانجی,High,Formal,Polite obedience,Neutral,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,جی خالہ جان، ابھی لے آتی ہوں۔,ابو، ضروری ہے یہ بیگ ان شاء اللہ رہنے دینیں، ان کی کام کرنا چ,ابو، یہ کام مکمل کر لوں، پھر وہ بیگ لیتا ہوں۔,جی امی، یہ تو آپ کی یاد دہانی ہی تھی۔ میں نے فوراً وہ بیگ لیا
97,Urdu,Respect for Elders,ماموں,بھانجا,High,Formal,Respectful agreement,Positive,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,ابّا جان، میری ماموں کی ضرورت دکھانے کی نیکی کا بے حد شکریہ,ابّا جان، بس تیار ہو گیا نہ؟ آؤ جاؤ، ان شاء اللہ کام ہو جائے گا,"جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
ابّا جان"
98,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Academic respect,Positive,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,جی سر، ان شاء اللہ میں اس باب کو امتحان سے پہلے دوبارہ پڑھ لوں۔,جی سر، میں اس باب کو پھر سے پڑھ لوں گا۔,جی سر، بس میں یہ باب دوبارہ پڑھ لوں، امید ہے کہ امتحان میں بخوبی
99,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Corrective respect,Neutral,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,جی سر، میں اسے درست کر لیتا ہوں۔,جی سر، یہ دھیانی ہے۔ میرا پچھان لیتا ہوں، میں ان شاء اللہ,جی سر، یہ طریقہ درست نہیں ہو گا، میں اسے دوبارہ دیکھ لیتا,"جی سر، یہ میری کوتاہی تھی، میں اسے درست کر دوں۔
سر، آپ کی نشاندہی"
100,Urdu,Respect for Elders,بزرگ پڑوسی,نوجوان,High,Formal,Community respect,Positive,بیٹا، ذرا یہ گیٹ بند کر دو۔,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,جی انکل، ابھی بند کر دیتا ہوں۔,ابّا جان، ضرور یہ کر لوں، لیکن یہ کام میری رہنمائی میں نہی,ابّا جان، بس ختم ہو گیا، گیٹ بند کر دینا چاہتا ہوں۔,جی ابو، گیٹ بند ہو گیا۔ ان شاء اللہ میں آئندہ دھیان رکھوں گا�
101,Urdu,Respect for Elders,بزرگ خاتون,نوجوان لڑکی,High,Formal,Gentle compliance,Neutral,بیٹی، ذرا یہ سامان اندر رکھ دو۔,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,ابوہیلا، یاری کر لو، یہ سامان اندر رکھ لو۔,جی ماں، ان شاء اللہ میں اس وقت ضرور ان شامل رکھ دوں گی۔,"جی امی، بس کام مکمل ہو گیا، ان شاء اللہ میں سب رک لوں۔
ابّا جان، آپ کی تک"
102,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Authoritative command,Negative,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,ابو، میرا ذہن مکمل نہیں ہے، میرے بارے میں کچھ ضرور کرنا ہ,ابو، یہ معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ ان,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ میںfuture
103,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Mild reprimand,Negative,اتنی دیر کیوں ہو گئی؟,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,ابو، ضروری نہیں تھی، بس کچھ رکھ کر رہنا دینا شکارچی کا خی,ابو، معذرت چاہتا ہوں، بس تھوڑا دیر ہو گیا۔ ان شاء الل�,ابّا جان، معذرت چاہتا ہوں، میری کوتاہی پیش آئی۔ یہ تو بس پہ
104,Urdu,Respect for Elders,امی,بیٹا,High,Informal,Emotional guidance,Positive,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,ابّا، میری محنت کا اس کچھ نہیں ہے، بس تھوڑا سا وقت رہنے کی,ابو، بس جاؤ، تمہارا انتظار کر لیتا ہوں۔,ابو، بس کام مکمل کر لوں، پھر گھر آ جاؤں۔ تمہاری فکر کا شکریہ۔ (
