ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
42,Urdu,Declining Gifts,بزرگ,نوجوان,High,Formal,Deference,Negative,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,جی سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام رکھ,سر، آپ کی بہت مہربانی، لیکن میں ان شاء اللہ ٹھیک ہوں گا، آپ کی,سر، اس رقم کی بہت مہربانی، لیکن مفت کا یہ سامان لے لو، وہ آپ کے لئ
43,Urdu,Declining Gifts,نند,بھابھی,Medium,Formal,Soft decline,Neutral,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,جی ٹھیک ہے بھائی، شکریہ۔ آپ کی بہت مہربانی، یہ شال بال,جی باجی، اس سے بہت شکریہ۔,باجی، اس شال پر میرا بہت شکریہ۔ اللہ تعالیٰ آپ کو صحت و حیات عرصہ
44,Urdu,Declining Gifts,استاد,شاگرد,High,Formal,Respect,Positive,یہ خصوصی انعام تمہارے لیے ہے۔,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,جی سر، شکریہ۔ اس سب کی ضرورत نہیں تھی۔ آپ کی بہت مہربان,جی سر، مگر اس سب کی ضرورت نہیں ہے۔ میں صرف اپنا کام مکمل کرنے کے لی,استاد صاحب، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب
45,Urdu,Declining Gifts,بزرگ خاتون,نوجوان,High,Formal,Respectful restraint,Positive,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,جی ٹھیک ہے، دوسرے رہنے دو۔ آپ کی بہت مہربانی، لیکن ا,جی باجی، آپ کی بہت مہربانی، لیکن میں خود ہی رکھ لوں گا۔,خاتون، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سویٹر بہت
46,Urdu,Receiving Gifts,خالہ,بھانجی,Medium,Formal,Modesty,Neutral,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,الحمدللہ مگر اس سے بہت شکریہ، میں بالکل صرف ٹھیک ہوں۔,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,خالہ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی
47,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Appreciation with modesty,Negative,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,ضریب لگن کم ہے تو میری بہت شکریہ! یہ واقعی خواہش کا بیان,ضرور، اس سے بہت شکریہ۔,ضرور شکریہ، اس کی بہت ضرورت تھی۔ اللہ تعالیٰ تمہیں ہمیشہ
48,Urdu,Receiving Gifts,ساس,بہو,High,Formal,Respectful gratitude,Positive,یہ کپڑے تمہارے لیے لائی ہوں۔,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,جسے ٹھیک نہیں لوں، وہ کبھی زحمت نہیں کر لوں۔ مگر بہت ش,جی ساس جان، ان سب کی بہت شکریہ۔ یہ بہت خوبصورت ہیں۔,سسر، ان شاء اللہ، میں بالکل ٹھیک ہوں۔ یہ کپڑے بہت
49,Urdu,Receiving Gifts,ماموں,بھانجا,High,Formal,Deference,Positive,یہ تمہارے لیے تحفہ ہے۔,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,جی سر، یہ بہت خوبصورت ہے، ماموں جان سے۔,جی ماما جان، آپ کی بہت مہربانی، اس سے میں بالکل خوش نہیں ہوں گ,ماموں جان، بہت شکریہ، یہ بہت خوبصورت ہے۔ اللہ آپ کی زندگی می�
50,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Grateful acceptance,Negative,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,سر، یہ بہت خوبصورت ہے، مگر اسے لینے دو، وہ بالکل میرے لیے,جی بہن، اس سے بہت شکریہ۔,جی شکریہ، یہ بہت خوبصورت ہے! ہم اسے ضرور استعمال کریں گے�
51,Urdu,Receiving Gifts,استاد,طالب علم,Medium,Formal,Respectful acceptance,Neutral,یہ کتاب رکھ لو۔,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,جی سر، بہت شکریہ، یہ کتاب میری کاٹی زحمت کا معافیہ ہوگی,جی سر، ان شاء اللہ میں اسے بہت قیمتی قرار دیتا ہوں گا۔,"جی سر، میں نے اسے رکھ لیا ہے۔ شکریہ۔

سر، یہ بہت"
52,Urdu,Receiving Gifts,کزن,کزن,Low,Formal,Modesty,Negative,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,ٹھیک ہے، بخیر رکھ لوں۔ شکریہ۔,جی کزن جان، اس سے بہت شکریہ۔,ٹھیک ہے، شکریہ! اس سب کی ضرورت نہیں ہے، میں بالکل اچھا
53,Urdu,Receiving Gifts,چچا,بھتیجا,High,Formal,Deference,Neutral,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,جی چچا جان، دل سے شکریہ، لیکن اس سب کی ضرورت نہیں ہے,جی چچا جان، آپ کی بہت مہربانی، اسے میں رکھ لوں گا۔,"جی چچا جان، اس کی بہت ضرورت ہوگی۔ آپ کی دعوت کا بہت شکریہ۔
سر،"
54,Urdu,Receiving Gifts,دوست,دوست,Low,Informal,Warm appreciation,Positive,یہ تمہارے لیے خاص تحفہ ہے۔,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,جی سر، بہت شکریہ۔ اس سب کا مزہ ہے۔,جی، اس سے بہت شکریہ۔ یہ میری طرف سے آپ کے لیے-special ہے۔,ضرور شکریہ، یہ بہت خوبصورت ہے! اب تو لگ رہا ہے مفت کا
55,Urdu,Receiving Gifts,خالہ,بھانجا,High,Formal,Modest gratitude,Positive,یہ تمہارے لیے لائی ہوں۔,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,جی ٹھیک ہے خالہ جان، یہ آپ کی بہت مہربانی ہے۔,خالہ جان، اس سے بہت شکریہ۔ آپ کی دعوت پر میں دل سے شکریہ الحمدلل�,خالہ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی
56,Urdu,Receiving Gifts,سسر,داماد,High,Formal,Respectful gratitude,Negative,یہ تحفہ قبول کریں۔,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,جی سر، یہ بارے میں زحمت کا بہت شکریہ، لیکن یہ بہت خوب,جی سسر جان، اس کی بہت مہربانی، لیکن ابھی اتنا کام ہے ہمارا، اس پر بعد می,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�
57,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Appreciation,Neutral,یہ ہماری طرف سے تحفہ ہے۔,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,جی سر، یہ بہت شکریہ، یہ میں بالکل لیتا ہوں۔,ضرور، اسے قبول کریے گا۔ آپ کی بہت مہربانی۔,جی شکریہ، یہ بہت خوبصورت ہے! آئندہ بھی اتنا ہی فکر کیجئ
58,Urdu,Receiving Gifts,استاد,شاگرد,High,Formal,Humility,Neutral,یہ تمہاری محنت کا انعام ہے۔,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,سر، یہ بہت خوبصورت ہے، لیکن میری محنت کا ایسے بہت انجام دینا,جی سر، آپ کی بہت مہربانی۔ یہ میری بہت قیمتی ہے۔,جی سر، اس کی بہت ضرورت تھی۔ میں نے بہت محنت کی ہے، اللہ کر ک
59,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Modest thanks,Negative,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,ڈوست، شکریہ! یہ بہت خوبصورت ہے، رکھ لوں۔,جی، شکریہ! اب تو میری زحمت ہوگی۔,ضرور، شکریہ! اب تو لگ رہا ہے مفت کا بازار ختم ہونا باقی نہیں
60,Urdu,Receiving Gifts,بزرگ,نوجوان,High,Formal,Deferential acceptance,Positive,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,جی سر，یہ بہت خوبصورت، مگر میری لگ رہا ہے کہ اس کا مقصد میرے,جی بزرگ جان، شکریہ۔ یہ بہت قیمتی ہے۔,آپ کو زحمت ہوگی، میں تو سب کچھ رکریں گا۔ اس سے تمھیں فکر ن�
61,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Friendly offer,Positive,یار، کچھ مدد چاہیے؟,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,ٹھیک ہے، اگر آپ نے کسی سرٹنے والے کام میں بہت زیادہ کر ر,ٹھیک ہے، بھلا، اب تو میں بالکل ٹھیک ہوں۔,ضرور، اگر آپ زحمت کریں تو میں آپ کی مدد کر لوں گا۔ ان شاء اللہ، ابھی اتنا کام
62,Urdu,Offering Help,دوست,دوست,Low,Informal,Casual offer,Neutral,میں ہاتھ بٹا دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,دوست جان، اگر آپ کی ضرورت ہے تو میری بہت مدد۔ آپ کا کام بس پیش,ضرور، میں تمہارے ساتھ بٹا دینے کا بہت شکریہ۔,"ضرور، اگر تمہیں ضرورت ہو تو میں بالکل اٹھا لوں گا۔
سر، شکریہ"
63,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Polite offer,Positive,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,جی سر، اگر آپ ٹھیک ہو تو میں بس اب تک مدد کر رہا ہوں۔,سر، آپ کی بہت مہربانی، اب تک کا کام مکمل ہو گیا ہے، آپ زحمت نہ,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر
64,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,سر، اگر کسی سب کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,ضرور، اگر آپ پر زحمت ہو تو میں ان سے مدد لے لوں گا۔,ضرور، شکریہ! مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں
65,Urdu,Offering Help,بھائی,بہن,Medium,Informal,Supportive offer,Positive,میں تمہارا کام کر دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,ٹھیک ہے بھائی، لیکن ابھی صرف میری فکر نہ کریں۔ میں خود,ٹھیک ہے باجی، میں بالکل ٹھیک ہوں۔ آپ فکر نہ کریں۔ ی�,بھائی، شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لو�
66,Urdu,Offering Help,بہن,بھائی,Medium,Informal,Concerned offer,Neutral,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,ٹھیک ہے بہن، میں خود باہر ہوں گا۔,باجی، شکریہ، مگر ابھی صرف ایک ٹریفک سے گزرنا ہے، فزرون پر �,باجی، شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لو�
67,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Guiding offer,Positive,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,سر، بہت شکریہ، لیکن ابھی صرف اتنا مسئلہ نہیں ہے۔ میں خود م,جی سر، آپ کی بہت مہربانی، اگر اس سے ابھی تک کام بہت نہیں ہوا,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر
68,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Professional offer,Neutral,کیا میں اس حصے کی مزید وضاحت کر دوں؟,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,جی سر، آپ کی بہت مہربانی، لیکن ابھی صرف بتا لوں گا کہ میں,جی سر، بہت شکریہ، مگر اب تو کافی ہو گیا ہے۔,ضرور، اگر آپ چاہیئے تو میں اسے دوبارہ سمجھا دیتا ہوں۔ ی
69,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Eager offer,Positive,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,ضریب لگن کی زحمت نہ کریں، میں بالکل کھول کر ٹھیک کر لوں گ,ضرور، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گا,ضرور، شکریہ! اب تو لگ رہا ہے مفت کا آنا بند ہونا باقی ہے
70,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Reassuring offer,Negative,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,یار، اتنا مہربانی نہ کریں، صرف میری بہت سرسری ہے۔ ٹھیک ہ,ضرور، یار، اس سے شکریہ۔ آپ کی دعائیں کافی ہیں۔,ضرور، فکر نہ کرو، اللہ کا شکر ہوں، ابھی اتنا حال نہیں ہوا
71,Urdu,Offering Help,ماں,بیٹا,High,Informal,Caring offer,Positive,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,والدین سان ہی، یہ بس ایک میز کا چھوڑنا ہے، آپ فکر نہ ک,ماں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں خود,ماں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سب میں خود
72,Urdu,Offering Help,والد,بیٹا,High,Formal,Directive offer,Neutral,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,والد جان، یہ بس اکیلے کر لوں گا، آپ کی مدد نہ کر لوں۔ اگر ص,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں,آباجان، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر
73,Urdu,Offering Help,سینئر,جونیئر,High,Formal,Authoritative offer,Negative,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,سر، شکریہ، لیکن ابھی صرف میں سنبھال لوں گا۔ اگر مشکل ہو,سر، آپ کی بہت مہربانی، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود اسے
74,Urdu,Offering Help,کزن,کزن,Low,Informal,Friendly support,Positive,میں تمہارے ساتھ ہوں، فکر مت کرو۔,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,ٹھیک ہے، میں یہ بہت زحمت نہیں کر لوں گا۔,ٹھیک ہے باجی، اس سے کام بہت ہوگا۔,سر، شکریہ، مگر ابھی اتنا حال نہیں ہوا۔ میں بالکل اچھا ہو
75,Urdu,Offering Help,کزن,کزن,Low,Informal,Dismissive offer,Negative,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,ضرور رہنے دو، آپ کی بہت مہربانی، لیکن اتنا خوف نہ دینا۔ یہ ک,ضرور، شکریہ۔ ابھی اور میں خود ہی مکمل کر لوں گا۔,ضرور، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں مکمل کر لو
76,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Friendly insistence,Positive,یار، رہنے دو، آج بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,ضرور دعائی کر لو، میری طرف سے ہیں۔,ضرور، اس بار میں خود ادا کر دیتا ہوں۔,ضرور، اس بار میری زحمت نہ کریں، پلا دینا پلا دینا۔ آئندہ میں بالکل ٹھ
77,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Playful insistence,Neutral,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,یار، اس بار میں وہ بھی ڈال لو۔ یہ بتانے پر زحمت نہ کریں۔ میر,ضرور، اس بار میرا ٹھیک ہے، تم پلا دینا پلا دوں گا۔,ضرور، اس بار میری زحمت نہ کریں، اگلے بار تو لے لوٹا دوں گا۔ بالکل شک ن
78,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Polite insistence,Positive,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,ٹھیک ہے، اب تو ادا کر لو۔ میری خواہش ہے کہ آپ بہت زحمت نہ ک,ٹھیک ہے، اس بار میری طرف سے ادا کر دینا تھا آپ کی طرف سے۔,ٹھیک ہے، اب تو لگ رہا ہے مفت کا آنا بند ہونا چاہئے
79,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,سر، اگر آپ زحمت لینے دو تو میں بہت خوبصورتی سے ادا کر لوں گا۔,ضرور، اگر آپ فکر نہ کریں، میں خود ادا کر دیتا ہوں۔,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود اسے
80,Urdu,Paying for a Meal,بھائی,بہن,Medium,Informal,Supportive insistence,Positive,تم مت نکالو، آج بل میری طرف سے ہے۔,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,ضریب لیئیں میں زحمت کرنا پڑے گا، اب وہی بل دینا۔,بھائی، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,بھائی، اس بار مفت نہیں ہونے دو، آج بل میرے ذمے رہنے دو
81,Urdu,Paying for a Meal,بڑی بہن,بھائی,Medium,Informal,Casual refusal,Neutral,میں بل دے دیتی ہوں۔,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,ٹھیک ہے باجی، مگر اس سے پहلے میں خود بل دیتا ہوں۔,باجی، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,باجی، اس سب کی ضرورت نہیں ہے، میں خود ادائیگی کر لوں گا۔ آپ فکر ن�
82,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Respectful offer,Positive,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,سر، آج وہ دن ہے جانے کی فکر نہیں کر رہا ہوں، آپ کی بہت,سر، آپ کی بہت مہربانی، لیکن اس بار میری طرف سے انکار ہے۔,سر، بہت شکریہ، لیکن اس بار میری زحمت کریں، میں اپنا بل سامنے رہنے
