ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
43,Urdu,Declining Gifts,نند,بھابھی,Medium,Formal,Soft decline,Neutral,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,جی ٹھیک ہے بھابھی، آپ کی ضرور تھی، شکریہ۔,جی باجی، انشا اللہ بہت خوبصورت ہے۔,باجی، اس شال پر میرا بہت شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔
44,Urdu,Declining Gifts,استاد,شاگرد,High,Formal,Respect,Positive,یہ خصوصی انعام تمہارے لیے ہے۔,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,سر، بہت شکریہ، خاص کر دینا پڑتا ہے۔ آپ کے استاد جان کی بہت مہ,سر، میرے لیے اس کی بہت مہربانی ہوگی۔,سر، اس کی بہت ضرورت نہیں ہے، میرے لیے آپ کی تھوکنکافی ہ
45,Urdu,Declining Gifts,بزرگ خاتون,نوجوان,High,Formal,Respectful restraint,Positive,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,جی ڈا جا، بزرجہ خاتون کی بہت شکریہ، لیکن اس سویٹر میں,جی باجی، ان شاء اللہ میں اسے رکھ لوں گا۔,سر، اس کی بہت ضرورت ہے، میں رکھ لوں گا۔ آپ کی بہت مہربانی
46,Urdu,Receiving Gifts,خالہ,بھانجی,Medium,Formal,Modesty,Neutral,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,خالہ جان، بہت شکریہ، یہ بس میری کوتاہی ہوگی۔,جی خالہ، بہت شکریہ، یہ بہت خوبصورت ہے۔,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ
47,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Appreciation with modesty,Negative,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,دادا جان، شکریہ، یہ بہت خاص اور پاسندی حیاتیہ ہے۔,ضرور، مگر اب اس سب کی ضرورت نہیں ہوگی۔,یار، اس کی بہت ضرورت نہیں ہے۔ آپ زحمت نہ کریں، میں بالکل
48,Urdu,Receiving Gifts,ساس,بہو,High,Formal,Respectful gratitude,Positive,یہ کپڑے تمہارے لیے لائی ہوں۔,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,جس سبکھی پر آؤٹ، بس، شکریہ！（注：最后一句为中文，这是系统限制导致的，实际回复中并无,جی ساس جان، ان سب کی بہت شکریہ۔ یہ بہت خوبصورت ہیں۔,سسرالی، یہ بہت خوبصورت ہے، مگر میرے لیے اتنا نہیں چا�
49,Urdu,Receiving Gifts,ماموں,بھانجا,High,Formal,Deference,Positive,یہ تمہارے لیے تحفہ ہے۔,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,جی سر، بہت شکریہ، یہ بالکل اچھا ہے۔,جی ماما، شکریہ! یہ بہت خوبصورت ہے۔,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ
50,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Grateful acceptance,Negative,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,سر، بہت شکریہ، یہ بس ٹھیک ہے۔ آپ کی بہت خوبصورت خوشی,سر، بہت شکریہ۔ یہ تحفہ میں دل سے قبول کرنے کا انشاہ الل,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ جیسے قریبی دوستوں کی
51,Urdu,Receiving Gifts,استاد,طالب علم,Medium,Formal,Respectful acceptance,Neutral,یہ کتاب رکھ لو۔,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,سر، بہت شکریہ، یہ قیمتی تحفہ ل克ھ لوں گا۔,سر، ان شاء اللہ میں بہت کام کرنے کا بسٹ ہوں گا۔ یہ کتاب می�,استاد، اس کتاب پر بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے۔ می�
52,Urdu,Receiving Gifts,کزن,کزن,Low,Formal,Modesty,Negative,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,سر، بس رکھ لوں گا، شکریہ، لیکن اس سب کی ضرورت نہیں ہے,جی چچی، شکریہ! یہ بہت خوبصورت ہے۔,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�
53,Urdu,Receiving Gifts,چچا,بھتیجا,High,Formal,Deference,Neutral,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,جی چچا جان، بکریا رکھ لوگ ڈال دیں گا۔ شکریہ، اس سے ب,جی چچا جان، ان شاء اللہ بہت خUSHحست ہوں گا۔,جی چچا جان، بہت شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میرے ل
54,Urdu,Receiving Gifts,دوست,دوست,Low,Informal,Warm appreciation,Positive,یہ تمہارے لیے خاص تحفہ ہے۔,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,سر، بہت شکریہ، یہ بالکل خاص ہے۔,جی سر، بہت شکریہ۔ یہ اتنا خوبصورت ہے۔,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�
55,Urdu,Receiving Gifts,خالہ,بھانجا,High,Formal,Modest gratitude,Positive,یہ تمہارے لیے لائی ہوں۔,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,عالی، بہت شکریہ، زحمت نہ کریں۔,جی خالہ، بہت شکریہ۔ یہ بہت خوبصورت ہے۔,الحمدللہ، خالہ! یہ بہت خوبصورت ہے۔ میں اسے ضرور استعمال کرؤ
56,Urdu,Receiving Gifts,سسر,داماد,High,Formal,Respectful gratitude,Negative,یہ تحفہ قبول کریں۔,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,سر، بہت شکریہ، یہ خیال کر لوں گا۔,جی سر، شکریہ۔ یہ بہت خوبصورت ہے۔,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�
57,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Appreciation,Neutral,یہ ہماری طرف سے تحفہ ہے۔,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,جی سر، بہت شکریہ، یہ خاص بنگی۔,سر، بہت شکریہ! یہ بہت خوبصورت ہے۔,سر، اس کی بہت ضرورت نہیں ہے، آپ کی دعائیں ہی سب کچھ باقی ر�
58,Urdu,Receiving Gifts,استاد,شاگرد,High,Formal,Humility,Neutral,یہ تمہاری محنت کا انعام ہے۔,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,استاد جان، یہ اور بہت زحمت کی بابت ہے۔,سر، اس کی بہت شکریہ۔ یہ میری محنت کا بہت بہت انعام ہے۔,استاد صاحب، اس انعام پر میں بہت خوش ہوں۔ آپ کی رہنمائی کا بہت شکری�
59,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Modest thanks,Negative,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,دادی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔,جی سر، شکریہ! یہ بہت خوبصورت ہے۔,سر، بہت شکریہ، لیکن ابھی اتنا نہیں ہے۔ میں اسے رکھ
60,Urdu,Receiving Gifts,بزرگ,نوجوان,High,Formal,Deferential acceptance,Positive,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,جی سر، شکریہ، یہ بہت خوبصورت ہے۔ رکھ لوں گا۔,جی سر، شکریہ! یہ بہت خوبصورت ہے۔,جی سر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں اس�
61,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Friendly offer,Positive,یار، کچھ مدد چاہیے؟,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,ٹھیک ہے، اب تو بہت مہربان ہیں۔ ابھی صرف تھوڑا سا کام ہ,ضرور، ان شاء اللہ بہت شکریہ۔ میں بالکل ٹھیک ہوں، آپ فکر نہ,ضرور، اگر آپ چاہیے تو میں اس کام میں آپ کی مدد کر لوں گا۔ ان شاء اللہ،
62,Urdu,Offering Help,دوست,دوست,Low,Informal,Casual offer,Neutral,میں ہاتھ بٹا دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,جی سر، اگر آپ نے کام بہت چھوڑ دیتا ہے تو میں مدد کر لوں گ,ضرور، میرے لیے آپ کی بہت مہربانی ہوگی۔,سر، شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں گ
63,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Polite offer,Positive,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,جی سر، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام ہے جسے م,سر، بہت شکریہ، مگر ابھی صرف ایک کام باقی ہے، میں خود مکمل کر لوں گا,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل
64,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,سر، بالکل۔ اگر وہ بہت مفید ہونے والی چیز ہو تو ابھی اب تھی,سر، میرے لئے آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے۔ میں خود مکمل
65,Urdu,Offering Help,بھائی,بہن,Medium,Informal,Supportive offer,Positive,میں تمہارا کام کر دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,بھائی، شکریہ، لیکن اتنا کام مگر نہیں ہے۔ یہ سامان خود مک,سر، میرے لیے شکریہ۔ مگر ابھی اتنا زحمت نہیں ہوگی۔,سر، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں
66,Urdu,Offering Help,بہن,بھائی,Medium,Informal,Concerned offer,Neutral,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,بہن جان، میری بہت شکریہ، لیکن اتنا نہیں چاہیے۔ آپ کی ب,باجی، شکریہ، مگر میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔,سر، شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے، میں خود ہی مکمل کر
67,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Guiding offer,Positive,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,استاد جان، بہت شکریہ، لیکن ابھی صرف میری کلاس کا فهم بننا پڑتا,سر، بہت شکریہ! اگر آپ نے کبھی بھی کسی کام یا شعبے سے متعلق的问题 پوچھ,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے۔ میں خود اس�
68,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Professional offer,Neutral,کیا میں اس حصے کی مزید وضاحت کر دوں؟,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,ضرور، مزید وضاحت کر لوں گا۔,ٹھیک ہے سر، اگر آپ چاہیے ہو تو میں دوبارہ اس بارے میں بتا,سر، اگر آپ لگے ہوں کہ اس حصے کی مزید وضاحت ضروری ہے تو آپ کریں
69,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Eager offer,Positive,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,ڈوست جان، شکریہ، لیکن اتنا کام میں دل نہ لگاٹا۔ اگر اتنا ہ,سر، آپ کو زحمت ہوگی، میں خود اس سب کام کو مکمل کر لوں گا۔,نہیں، ابھی اتنا کام باقی نہیں ہے، میں خود ہی مکمل کر لو�
70,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Reassuring offer,Negative,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,ڈوست، اس بار میری تسلی، صرف اتنا فکر نہ کرنا۔ ٹھیک ہو جائے,سر، آپ زحمت نہ کریں، میرے لئے آپ کی بہت مہربانی ہوگی۔,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ صرف ایک چھوٹ
71,Urdu,Offering Help,ماں,بیٹا,High,Informal,Caring offer,Positive,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,والدین جان، ٹھیک ہے میں اتنا کام نہ کر لوں گا، آپ کافی تھیک,سر، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں خود ہی,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ کام میں خود �
72,Urdu,Offering Help,والد,بیٹا,High,Formal,Directive offer,Neutral,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,والد جان، یہ بس اکیلا کام ہے، میں خود اسے مکمل کر لوں گا، آ,سر، آپ کی بہت مہربانی، لیکن میں بالکل ٹھیک ہوں، آپ فکر نہ کریں,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ کام میں خود �
73,Urdu,Offering Help,سینئر,جونیئر,High,Formal,Authoritative offer,Negative,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,سر، بہت شکریہ، لیکن وہ خود میں سنبھال لوں گا۔,سر، آپ زحمت نہ کریں، میرے لیے سب کچھ ٹھیک ہے۔,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود �
74,Urdu,Offering Help,کزن,کزن,Low,Informal,Friendly support,Positive,میں تمہارے ساتھ ہوں، فکر مت کرو۔,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,سر، شکریہ، لیکن ابھی صرف تھوڑا سا راحة ہوا۔ آپ کی بہت تسل,سر، ان شاء اللہ हर سکتا ہے۔ اس سب سے پھر بہت اچھا ہوگ,سر، ان شاء اللہ، ہر چیز ٹھیک ہوگی۔ میں تمہارے ساتھ ہ
75,Urdu,Offering Help,کزن,کزن,Low,Informal,Dismissive offer,Negative,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,سر، شکریہ، لیکن ابھی صرف میری یادگان کا زحمت نہ کریں۔,سر، آپ فکر نہ کریں، میں مکمل طور پر ان شروعات سے اس کام کو مکمل کر لوں گا۔,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ کام میں خود �
76,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Friendly insistence,Positive,یار، رہنے دو، آج بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,یار، بالکل دو، میں خود ادائیگی کر لوں گا۔ آج آپ کی بہت مہربان,ضرور، میں شکریہ۔,ضرور، اگر تمہیں لگتا ہے کہ اس بار انصاف کریں تو آؤ ایسے ہی
77,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Playful insistence,Neutral,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,سر، اگر وہ بہت ہے تو میری طرف سے لیتی ہوں۔,ضرور، اگر تمہیں لگتا ہے کہ اب میرے پاس پैसے نہیں ہ,ضرور، اگر تمہیں لگتا ہے کہ اس بار بل ادا کر لو، تو میں اگلے بار پلٹ
78,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Polite insistence,Positive,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,ٹھیک ہے جان، آج کا بل انتہا کر لوں گا۔,ٹھیک ہے، اگر آپ نے کافی رکھا ہے تو میں ادا کر دیتا ہو�,ضرور، اگر آپ چاہیے تو میں ادا کر لوں۔ یہ میری زحمت ہوگی۔
79,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,سر، شکریہ، لیکن ابھی صرف تھوڑا سا زمانہ۔ آپ فکر نہ کریں,سر، اگر آپ فکر نہ کریں، میں خود ادا کر دیتا ہوں۔,سر، اگر آپ لگےحٰق، میں بل ادا کر دینا چاہتا ہوں۔ یہ میری
80,Urdu,Paying for a Meal,بھائی,بہن,Medium,Informal,Supportive insistence,Positive,تم مت نکالو، آج بل میری طرف سے ہے۔,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,بھائی جان، شکریہ، آج میں بل دینا ہूں۔ یہ بس فکر کر رہ,باجی، اس بار میرا ٹرن ہے، آپ فکر نہ کریں۔,"بھائی، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔

سر، اس بار م"
81,Urdu,Paying for a Meal,بڑی بہن,بھائی,Medium,Informal,Casual refusal,Neutral,میں بل دے دیتی ہوں۔,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,سر، اس سب کی ضرورت نہیں ہے، وہ بہت خوبصورت بل دا ادا کرتی ہے,باجی، آپ فکر نہ کریں، میں خود ادائیگی کر لوں گا۔,باجی، اس پر زحمت نہیں ہونی چاہیے۔ یہ بل مفت میں ہ
82,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Respectful offer,Positive,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,استاد جان، شکریہ، آپ کی بہت قیمت دینا، لیکن میری ضرورت نہیں,سر، بہت شکریہ، آپ کی دعوت کا بہت شکریہ۔,سر، بہت شکریہ، لیکن اس بار میری زحمت نہ کریں۔ آئندہ کبھی میں
83,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Professional insistence,Neutral,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,ٹھیک ہے استاد جان، آپ فکر نہ کریں، یہ وہ بس تھा۔,سر، آپ کی بہت مہربانی، مگر ابھی اتنا پیسہ نہیں ہوں۔,سر، آپ کی بہت مہربانی، لیکن آج کا بل میں بالکل ادا کر لوں گا۔ ان شاء الل
84,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Assertive insistence,Negative,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,دادی، اب تو جانتی ہیں، آؤ مل کر شکریہ! یہ بات ختم ہے، میرا,ضرور، اگر آپ پرزور ہوں تو میں شکریہ۔,ضرور، اگر تمہیں لگتا ہے کہ اس بار تمہیں بل دینا چاہیے تو
