ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
42,Urdu,Declining Gifts,بزرگ,نوجوان,High,Formal,Deference,Negative,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میرے لیے اس,سر، بہت شکریہ، مگر آپ زحمت نہ کریں۔ یہ رقم میرے لیے کافی �,سر، اس سب کی ضرورت نہیں، بس آپ کی دعائیں ہی میرے لیے کافی ہوں
43,Urdu,Declining Gifts,نند,بھابھی,Medium,Formal,Soft decline,Neutral,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,نند، یہ شال بہت مبارک ہے۔ میرے لیے یہی چاہیے تھا۔,ارے یار، تمہاری بہت مہربانی، مگر ابھی میرے لیے اس سب کی ضرورت نہ,نند جان، ان شاء اللہ میں آئندہ آنے ہی والی ہوں تو ضرور ملونگی،
44,Urdu,Declining Gifts,استاد,شاگرد,High,Formal,Respect,Positive,یہ خصوصی انعام تمہارے لیے ہے۔,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,بہت شکریہ سر، بس میری کوتاہی ہی میلی ہے۔,جی سر، یہ انعام میری کوتاہی تھی، آپ کی حوصلہ افزائی کا بہت شکریہ۔,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے
45,Urdu,Declining Gifts,بزرگ خاتون,نوجوان,High,Formal,Respectful restraint,Positive,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,جی سر، آپ کی مہربانی دعائی ہوگی میرے لیے۔ یہ سویٹر رک,دادی جان، آپ کی محبت کا بہت شکریہ، مگر ابھی میں خود ہی اسے رکھ دیت,جی امّی، یہ بہت خوبصورت ہے۔ آپ کی محبت کا یہی کام ہے، م
46,Urdu,Receiving Gifts,خالہ,بھانجی,Medium,Formal,Modesty,Neutral,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,الحمدللہ! ان شاء اللہ میں پل کر لیتا ہوں۔,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ
47,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Appreciation with modesty,Negative,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,ضرور کا رہنے دیجیے، ان شاء اللہ میں ضرور آؤں گا۔,یار، اس کی فکر کرنے کا بہت شکریہ، مگر تمہاری طرف سے یہی یہی ک,یار، اس سب کی ضرورت نہیں، بس تمہارا ساتھ رہنا ہی میرے لیے کافی
48,Urdu,Receiving Gifts,ساس,بہو,High,Formal,Respectful gratitude,Positive,یہ کپڑے تمہارے لیے لائی ہوں۔,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,جی امی، بس لیتا ہوں، بہت شکریہ۔ آپ کی تھوڑی دعائیں,ساسی، یہ بہت خوبصورت ہے، مگر میرے لیے اس کا شکریہ نہی�,ساس جان، یہ بہت خوبصورت ہیں، مگر میرے لیے آپ کی دعائیں ہی سب
49,Urdu,Receiving Gifts,ماموں,بھانجا,High,Formal,Deference,Positive,یہ تمہارے لیے تحفہ ہے۔,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,ماموں جان، یہ آپ کی محبت کا بے حد شکریہ، میرے لیے یہ کوتاہی,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے یہی یہی ک
50,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Grateful acceptance,Negative,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,ضرور ٹھیک ہے، براہِ کرم لیں۔ شکریہ!,بہت شکریہ، یہ آپ کی مہربانی کا بہت شکریہ۔,بہت شکریہ! ان شاء اللہ میں اسے ضرور استعمال کروں گا۔ آپ کی مہربانی
51,Urdu,Receiving Gifts,استاد,طالب علم,Medium,Formal,Respectful acceptance,Neutral,یہ کتاب رکھ لو۔,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,سر، بہت شکریہ، میں ان شاء اللہ اس کتاب کا اچھا استعمال کروں گا۔,بہت شکریہ سر، میری تعلیمی کارکردگی کا یہی ایک چھوٹا سا حصہ ہ�,جی سر، ابھی میں یہی کتاب رکھ دوں گا۔ آپ کی حوصلہ افزائی کا بہت شکری
52,Urdu,Receiving Gifts,کزن,کزن,Low,Formal,Modesty,Negative,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,بہت شکریہ! یہ سب کی ضرورت نہیں، لیکن میں رکھ لوں گا,ارے یہ بہت خوبصورت ہے، دل سے تمہارا بہت شکریہ۔,زحیرہ، یہ بہت خوبصورت ہے، مگر میری ضرورت نہیں۔ آپ کی محبت
53,Urdu,Receiving Gifts,چچا,بھتیجا,High,Formal,Deference,Neutral,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,جی چچا جی، آپ کی دعائیں ہی میرے لیے کافی ہیں، بس اس ک,جی چچا جان، آپ کی محبت کا بہت شکریہ۔ یہ تو میرے لیے ایک بہت ی,چچا جان، ان شاء اللہ میں ضرور اسے رکھوں گا۔ آپ کی محبت کا یہی �
54,Urdu,Receiving Gifts,دوست,دوست,Low,Informal,Warm appreciation,Positive,یہ تمہارے لیے خاص تحفہ ہے۔,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,ارے یار، شکریہ! بس کہ لو، تمہاری ایکی جگہ ہی میرے لیے کاف,ارے یہ بہت خوبصورت ہے، تمہاری رہنمائی کا شکریہ۔,ارے یار، یہ تمہارے لیے خاص ہے، اس لیے نہیں پوچھنا
55,Urdu,Receiving Gifts,خالہ,بھانجا,High,Formal,Modest gratitude,Positive,یہ تمہارے لیے لائی ہوں۔,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,الحمدللہ خالہ، میرے لیے یہ بس کافی ہے۔,خالہ جان، آپ کی محبت کا بے حد شکریہ، مگر میرے لیے اس کا بس یہی کافی,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ
56,Urdu,Receiving Gifts,سسر,داماد,High,Formal,Respectful gratitude,Negative,یہ تحفہ قبول کریں۔,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,ابو، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کا بہت,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا
57,Urdu,Receiving Gifts,پڑوسی,پڑوسی,Medium,Formal,Appreciation,Neutral,یہ ہماری طرف سے تحفہ ہے۔,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,سر، بہت شکریہ! یہ آپ کی دعائیں کے لیے ہے۔,الحمدللہ یار، تمہاری مہربانی اپنی جگہ، مگر میں نے بس ایک چھوٹا,بہت شکریہ! ان شاء اللہ میں اسے ضرور استعمال کروں گا۔ آپ کی مہربانی
58,Urdu,Receiving Gifts,استاد,شاگرد,High,Formal,Humility,Neutral,یہ تمہاری محنت کا انعام ہے۔,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,سر، آپ کی محنت کا بہت شکریہ۔ یہ میری کوتاہی تھی۔,بہت شکریہ سر، یہ میری محنت کا نتیجہ ہے، بس براہِ کرم میر,بہت شکریہ سر، یہ میری محنت کا نتیجہ ہے۔ آپ کی رہنمائی کا
59,Urdu,Receiving Gifts,قریبی دوست,قریبی دوست,Low,Informal,Modest thanks,Negative,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,شکریہ یار، بس کوتاں ٹپنے دیجیے، میرے لیے یہ کافی ہ,ارے یار، تمہاری بہت مہربانی، لیکن اس سب کی ضرورت نہیں تھی۔,پ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی آنے ہی سب سے
60,Urdu,Receiving Gifts,بزرگ,نوجوان,High,Formal,Deferential acceptance,Positive,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، اس کے علاوہ,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کا بہ,ابّا جان، یہ بہت خوبصورت ہے، مگر مجھے افسوس ہے، میں ن�
61,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Friendly offer,Positive,یار، کچھ مدد چاہیے؟,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,نہیں یار، بس تھوڑا سا وقت ڈھونڈ لوٹنا ہے، میں خود مکمل کر,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,نہیں یار، شکریہ! بس یہ کام میں خود مکمل کر لوں گا، اگر ضرورت پڑی تو
62,Urdu,Offering Help,دوست,دوست,Low,Informal,Casual offer,Neutral,میں ہاتھ بٹا دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,نہیں یار، بس دیکھ لو، صرف دھیان رکھ لو۔,نہیں یار، کام مکمل ہو جائے تو تمہاری مدد لے لوں گا۔,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ تم�
63,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Polite offer,Positive,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خ,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,ضرور شکریہ، ابھی یہ کام مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور تمہاری مدد ل
64,Urdu,Offering Help,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,ضرور یار، کبھی کبھی یہ کام مکمل نہیں हو سکتا، تو آپ فکر نہ,ضرور یار، تمہاری مدد کا بہت شکریہ، مگر ابھی بس تھوڑا سا کام مکمل کر,بہت شکریہ، بس یہ کام مکمل کر لوں، اگر اور بھی کچھ چاہیے ہ
65,Urdu,Offering Help,بھائی,بہن,Medium,Informal,Supportive offer,Positive,میں تمہارا کام کر دوں؟,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,ٹھیک ہے بھائی، میں ابھی تھوڑا سا کام رہا ہوں، پھر آ,ضرور، بس تھوڑا سا کام مکمل کر لوں، پھر تمہاری مدد لے لوں گی۔,بھائی، میں سارا کام مکمل کر لوں گی، آپ بس آرام کریں۔ آپ کی فکر کرنا میرا فرض ہے
66,Urdu,Offering Help,بہن,بھائی,Medium,Informal,Concerned offer,Neutral,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,بہن، میری بہت ضرورت نہیں، امید ہے مجھے کام ہی وقت دیجیے۔,نہیں یار، شکریہ! آپ کی فکر میرے لیے کافی ہے، مگر ابھی بس ی�,باجی، شکریہ، مگر آپ فکر نہ کریں۔ میں ٹھیک ہوں، اللہ کی بد
67,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Guiding offer,Positive,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,سر، میرے لیے اس بارے کچھ مسئلہ نہیں ہے، بس آپ کی رہنمائی کا,بہت شکریہ سر، میری تکلیف کا بہتر طریقہ تمھاری نشاندہی کا ہی �,بہت شکریہ سر، مگر ابھی اتنا وقت نہیں باقی ہے۔ میں ضرور ان ش
68,Urdu,Offering Help,استاد,طالب علم,Medium,Formal,Professional offer,Neutral,کیا میں اس حصے کی مزید وضاحت کر دوں؟,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,جی سر، آپ کی مزید وضاحت میرے لیے بہت امیدवار ہے۔,جی سر، بہت شکریہ! اگر آپ مزید وضاحت چاہتے ہیں تو میں ضرور کوش,ضرور یار، آپ کی مزید وضاحت کا شکریہ۔ اب توحیدی کا تصور بخوبی سمجھ میں آ گیا
69,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Eager offer,Positive,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,ضرور تھوڑا سا کوتا رہ لو، ٹھیک ہو گی۔,نہیں یار، بس آرام کریں، میں یہ کام خود مکمل کر لوں گا۔,یار، تمہاری بہت مہربانی، مگر ابھی صرف تھوڑا سا کام باقی ہے،
70,Urdu,Offering Help,قریبی دوست,قریبی دوست,Low,Informal,Reassuring offer,Negative,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,ضرور تھوڑا سا رہ لو، میری صرف تمہاری لیے بقایہ امید ہے۔,ٹھیک ہے یار، بس تھوڑا آرام کر لیتا ہوں، سب خود ہو جائے,یار، شکریہ! تمہاری بات اس لیے اہم ہے کیونکہ تمہارا دل نہی
71,Urdu,Offering Help,ماں,بیٹا,High,Informal,Caring offer,Positive,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,جی ماں، تمہاری بہت مہربانی، میں بالکل تھک گئा ہوں۔,ماموں، میں سارا کام مکمل کر لوں گا، آپ بس آرام کریں۔,معاشرت، میں سارا کام مکمل کر لوں گا، آپ بس آرام کریں۔ آپ کی بہت مہربانی، م
72,Urdu,Offering Help,والد,بیٹا,High,Formal,Directive offer,Neutral,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,ابّا جان، آپ کی مدد کا بہت شکریہ، مگر یہ کام میں خود مکمل ک,ابّا جان، آپ کی محبت کا بہت شکریہ، مگر ابھی یہ کام مکمل ہو جائے تو می,ابّا جان، یہ کام میں مکمل کر لوں گا، آپ بس آرام کریں۔ ان شاء اللہ میں جلدی خ
73,Urdu,Offering Help,سینئر,جونیئر,High,Formal,Authoritative offer,Negative,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,سر، معذرت چاہتے ہیں، براہِ کرم آپ کی نشاندہی کا بہت شکر,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود اس�,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل
74,Urdu,Offering Help,کزن,کزن,Low,Informal,Friendly support,Positive,میں تمہارے ساتھ ہوں، فکر مت کرو۔,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,الحمدللہ، بس تھوڑا سا خوف ہے۔ تمہاری حمایت کا بہت شکریہ۔,ٹھیک ہے یار، بس آرام کریں، سب ٹھیک ہو جائے گا۔,دھیان رہے کزن، بس یہی ضروری تھا۔ تمہاری مدد اور حوصلہ افزائی میر�
75,Urdu,Offering Help,کزن,کزن,Low,Informal,Dismissive offer,Negative,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,ضرور ٹھیک ہوگی، میں یہ معاملہ جلدی سنبھال لوں گا۔,ضرور یار، تم فکر نہ کریں، میں سنبھال لوں گا۔,یار، بس مکمل ہو گیا، تمہارا بہت شکریہ۔ اگر مستقبل میں کوئی اور کام آ
76,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Friendly insistence,Positive,یار، رہنے دو، آج بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,ضرور ب牟，我送你一程。,یار، نہیں یار، تم ادا کر دینا، پھر کبھی میں تمہاری خدمت کر دوں گا,یار، اس بار میرے لیے رہنے دو، پھر کبھی تم ادا کر لوں گا۔ آئ
77,Urdu,Paying for a Meal,قریبی دوست,قریبی دوست,Low,Informal,Playful insistence,Neutral,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,ضرور یار، تمہاری طرف سے ہے، میں سنبھال لوں گا۔,ارے یار، تمہاری بہت مہربانی، لیکن ابھی آئندہ کا فکر کرتیے، آج,یار، اس بار میرے بل کی فکر نہ کریں، آج مجھے یہ موقع دیجیے۔ پھر کب
78,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Polite insistence,Positive,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,پڑوسی جان، یہ بس کوتاہی ہے، اس کی ضرورت نہیں۔,ضرور یار، کام ہو جائے تو تمھارا بل میں ڈھونڈ کر دیتا ہوں گ,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج کا کھ
79,Urdu,Paying for a Meal,پڑوسی,پڑوسی,Medium,Formal,Soft offer,Neutral,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,پڑوسی جان، تمہاری پیشکش مبارکہ ہے، میں ضرور اس کے حسب بل ادا ک,ضرور یار، آپ کی مہربانی اپنی جگہ، مگر اس بار میری طرف سے بل ادا نہیں �,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج مجھے
80,Urdu,Paying for a Meal,بھائی,بہن,Medium,Informal,Supportive insistence,Positive,تم مت نکالو، آج بل میری طرف سے ہے۔,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,بھائی، تمہاری محبت میرے لیے کافی ہے، میں بل ادا کر لوں گی۔,بھائی، آپ کی محبت کا بے حد شکریہ، لیکن آج بل میری طرف سے ہے۔,بھائی، تم مت نکالو، آج بل میری طرف سے ہے۔ پھر کبھی تم پلا دینا، م
81,Urdu,Paying for a Meal,بڑی بہن,بھائی,Medium,Informal,Casual refusal,Neutral,میں بل دے دیتی ہوں۔,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,آپی، تم آئی۔ میں سارا بل ادا کر لوں گی۔,باجی، آپ کی محبت کا بہت شکریہ، مگر میں اس بار بل دے دیتا ہوں�,باجی، آپ کی محبت کا بے حد شکریہ، مگر ابھی تو بس اتنا ہی رہ گیا ہ
82,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Respectful offer,Positive,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,سر، آپ کی بہت اداوتوں کا شکریہ، مگر میں بل دکھانے دوں گا,سر، بہت شکریہ، لیکن آپ کی محبت کا بے حد شکریہ، یہ رشوت تھی جس ک,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ چائے کا
