ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,جی سر، بہت شکریہ!,2,2,2,2,0,0,دادی، یہ بہت خوبصورت ہے! شکریہ.,2,2,2,2,0,1,ضرور، شکریہ! یہ بہت خوبصورت ہے۔ اب تو میرے لیے گھر آنا آ,2,2,2,2,0,1
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,3,4,4,4,0,0,سر، اتنا رہن ماننا خود بس نہیں، میں بعد میں کام آئی گیاں ہوں,1,1,1,1,0,1,سر، اس سب کی ضرورت نہیں ہے، آپ فکر نہ کریں۔,1,1,1,1,0,1,سر، بہت شکریہ، مگر ابھی اتنا کام نہیں ہے۔ اگر اور بھی کچ,3,3,3,3,0,1
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,سر، بہت شکریہ، آپ کی بہت مہربانی ہوگی۔,2,2,2,2,0,1,سر، بہت شکریہ، یہ خیال کرتا ہوں کہ اس سب کا مقصد وہ تھا۔,1,1,1,1,0,1,سر، اس کی بہت ضرورت نہیں ہے، میں بالکل ٹھیک ہوں۔ آپ,2,2,2,2,0,1
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,3,3,4,4,0,0,سر، ابھی صرف ریکارڈ کر لو، جان کہ سفر میں آنے والے کاموں سے زائد۔,0,0,0,0,0,1,سر، اس کی بہت ضرورت ہوگی، لیکن اگر آپ زحمت نہ کریں تو میں خود اپنا خرچہ,3,3,3,3,0,1,سر، اس سے شکریہ۔ مگر ابھی اتنا پلاں نہیں ہوں۔,2,2,2,2,0,1
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,3,4,4,0,0,جی باجی، انشا اللہ بہت خوبصورت ہے۔,2,2,2,2,0,1,باجی، اس شال پر میرا بہت شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔,3,3,3,3,0,0,جی ٹھیک ہے بھابھی، آپ کی ضرور تھی، شکریہ۔,2,2,2,2,0,1
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,سر، بہت شکریہ، خاص کر دینا پڑتا ہے۔ آپ کے استاد جان کی بہت مہ,2,2,2,1,0,0,سر، اس کی بہت ضرورت نہیں ہے، میرے لیے آپ کی تھوکنکافی ہ,2,2,2,2,0,0,سر، میرے لیے اس کی بہت مہربانی ہوگی۔,2,2,2,2,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,سر، اس کی بہت ضرورت ہے، میں رکھ لوں گا۔ آپ کی بہت مہربانی,2,2,2,2,0,1,جی باجی، ان شاء اللہ میں اسے رکھ لوں گا۔,2,2,2,2,0,1,جی ڈا جا، بزرجہ خاتون کی بہت شکریہ، لیکن اس سویٹر میں,1,1,1,1,0,1
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,2,2,2,2,0,0,خالہ جان، بہت شکریہ، یہ بس میری کوتاہی ہوگی۔,2,2,2,2,0,0,جی خالہ، بہت شکریہ، یہ بہت خوبصورت ہے۔,2,2,2,2,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,3,3,4,4,0,0,ضرور، مگر اب اس سب کی ضرورت نہیں ہوگی۔,2,2,2,2,0,0,دادا جان، شکریہ، یہ بہت خاص اور پاسندی حیاتیہ ہے۔,1,1,1,1,0,1,یار، اس کی بہت ضرورت نہیں ہے۔ آپ زحمت نہ کریں، میں بالکل,3,3,3,3,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,جس سبکھی پر آؤٹ، بس، شکریہ！（注：最后一句为中文，这是系统限制导致的，实际回复中并无,1,1,1,1,0,1,سسرالی، یہ بہت خوبصورت ہے، مگر میرے لیے اتنا نہیں چا�,3,3,3,3,0,0,جی ساس جان، ان سب کی بہت شکریہ۔ یہ بہت خوبصورت ہیں۔,3,3,3,3,0,1
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی سر، بہت شکریہ، یہ بالکل اچھا ہے۔,2,2,2,2,0,0,جی ماما، شکریہ! یہ بہت خوبصورت ہے۔,2,2,2,2,0,1,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,3,3,3,3,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,4,4,4,4,0,0,سر، بہت شکریہ، یہ بس ٹھیک ہے۔ آپ کی بہت خوبصورت خوشی,2,2,2,2,0,1,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ جیسے قریبی دوستوں کی,2,2,2,2,0,1,سر، بہت شکریہ۔ یہ تحفہ میں دل سے قبول کرنے کا انشاہ الل,3,3,3,2,0,1
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,سر، ان شاء اللہ میں بہت کام کرنے کا بسٹ ہوں گا۔ یہ کتاب می�,2,2,2,2,0,0,سر، بہت شکریہ، یہ قیمتی تحفہ ل克ھ لوں گا۔,1,1,1,1,0,0,استاد، اس کتاب پر بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے۔ می�,2,1,2,2,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,3,4,4,0,0,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�,3,3,3,3,0,1,سر، بس رکھ لوں گا، شکریہ، لیکن اس سب کی ضرورت نہیں ہے,2,2,2,2,0,1,جی چچی، شکریہ! یہ بہت خوبصورت ہے۔,3,3,3,3,0,1
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی چچا جان، بہت شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میرے ل,2,2,2,2,0,0,جی چچا جان، بکریا رکھ لوگ ڈال دیں گا۔ شکریہ، اس سے ب,2,2,2,2,0,0,جی چچا جان، ان شاء اللہ بہت خUSHحست ہوں گا۔,3,3,3,3,0,0
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,3,4,4,0,0,جی سر، بہت شکریہ۔ یہ اتنا خوبصورت ہے۔,2,2,2,2,0,1,سر، بہت شکریہ، یہ بالکل خاص ہے۔,2,2,2,2,0,1,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�,3,3,3,3,0,1
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,4,4,4,0,0,عالی، بہت شکریہ، زحمت نہ کریں۔,3,3,3,3,0,0,الحمدللہ، خالہ! یہ بہت خوبصورت ہے۔ میں اسے ضرور استعمال کرؤ,2,2,2,2,0,0,جی خالہ، بہت شکریہ۔ یہ بہت خوبصورت ہے۔,3,2,3,3,0,0
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,سر، بہت شکریہ، یہ خیال کر لوں گا۔,2,2,2,2,0,1,جی سر، شکریہ۔ یہ بہت خوبصورت ہے۔,2,2,2,2,0,1,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�,4,4,4,4,0,1
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,3,3,4,4,0,0,سر، اس کی بہت ضرورت نہیں ہے، آپ کی دعائیں ہی سب کچھ باقی ر�,2,2,2,2,0,1,سر، بہت شکریہ! یہ بہت خوبصورت ہے۔,2,2,2,2,0,1,جی سر، بہت شکریہ، یہ خاص بنگی۔,3,3,3,3,0,1
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,3,4,4,0,0,استاد صاحب، اس انعام پر میں بہت خوش ہوں۔ آپ کی رہنمائی کا بہت شکری�,2,2,2,2,0,0,سر، اس کی بہت شکریہ۔ یہ میری محنت کا بہت بہت انعام ہے۔,3,3,3,3,0,0,استاد جان، یہ اور بہت زحمت کی بابت ہے۔,3,3,3,2,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,3,4,4,0,0,جی سر، شکریہ! یہ بہت خوبصورت ہے۔,3,3,3,3,0,1,سر، بہت شکریہ، لیکن ابھی اتنا نہیں ہے۔ میں اسے رکھ,2,2,2,2,0,1,دادی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔,2,2,2,2,0,1
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی سر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں اس�,2,3,3,2,0,1,جی سر، شکریہ، یہ بہت خوبصورت ہے۔ رکھ لوں گا۔,3,3,3,2,0,1,جی سر، شکریہ! یہ بہت خوبصورت ہے۔,2,2,2,2,0,1
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,4,4,4,4,0,0,ٹھیک ہے، اب تو بہت مہربان ہیں۔ ابھی صرف تھوڑا سا کام ہ,3,3,3,3,0,0,ضرور، اگر آپ چاہیے تو میں اس کام میں آپ کی مدد کر لوں گا۔ ان شاء اللہ،,2,2,2,2,0,0,ضرور، ان شاء اللہ بہت شکریہ۔ میں بالکل ٹھیک ہوں، آپ فکر نہ,2,2,2,2,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,جی سر، اگر آپ نے کام بہت چھوڑ دیتا ہے تو میں مدد کر لوں گ,2,2,2,2,0,1,ضرور، میرے لیے آپ کی بہت مہربانی ہوگی۔,2,2,2,2,0,0,سر، شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں گ,1,1,1,1,0,1
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,3,3,3,3,0,1,جی سر، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام ہے جسے م,3,3,3,3,0,1,سر، بہت شکریہ، مگر ابھی صرف ایک کام باقی ہے، میں خود مکمل کر لوں گا,3,3,3,3,0,1
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے۔ میں خود مکمل,1,1,1,0,0,1,سر، میرے لئے آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی,2,2,2,2,0,1,سر، بالکل۔ اگر وہ بہت مفید ہونے والی چیز ہو تو ابھی اب تھی,3,3,3,3,0,1
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,3,4,4,4,0,0,سر، میرے لیے شکریہ۔ مگر ابھی اتنا زحمت نہیں ہوگی۔,2,2,2,2,1,1,بھائی، شکریہ، لیکن اتنا کام مگر نہیں ہے۔ یہ سامان خود مک,3,3,3,3,0,1,سر، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں,3,3,3,3,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,3,4,4,4,0,0,باجی، شکریہ، مگر میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔,3,3,3,3,0,0,سر، شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے، میں خود ہی مکمل کر,2,2,2,2,0,0,بہن جان، میری بہت شکریہ، لیکن اتنا نہیں چاہیے۔ آپ کی ب,3,3,3,3,0,1
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,استاد جان، بہت شکریہ، لیکن ابھی صرف میری کلاس کا فهم بننا پڑتا,2,2,2,2,0,0,سر، بہت شکریہ! اگر آپ نے کبھی بھی کسی کام یا شعبے سے متعلق的问题 پوچھ,2,2,2,2,0,0,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے۔ میں خود اس�,3,3,3,2,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,ضرور، مزید وضاحت کر لوں گا۔,2,2,2,2,0,0,ٹھیک ہے سر، اگر آپ چاہیے ہو تو میں دوبارہ اس بارے میں بتا,2,2,2,2,0,0,سر، اگر آپ لگے ہوں کہ اس حصے کی مزید وضاحت ضروری ہے تو آپ کریں,2,2,2,2,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,3,4,4,0,0,ڈوست جان، شکریہ، لیکن اتنا کام میں دل نہ لگاٹا۔ اگر اتنا ہ,2,2,2,2,0,1,نہیں، ابھی اتنا کام باقی نہیں ہے، میں خود ہی مکمل کر لو�,3,3,3,3,0,0,سر، آپ کو زحمت ہوگی، میں خود اس سب کام کو مکمل کر لوں گا۔,2,2,2,2,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,3,3,4,4,0,0,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ صرف ایک چھوٹ,2,2,2,2,0,1,ڈوست، اس بار میری تسلی، صرف اتنا فکر نہ کرنا۔ ٹھیک ہو جائے,2,2,2,2,0,0,سر، آپ زحمت نہ کریں، میرے لئے آپ کی بہت مہربانی ہوگی۔,2,2,2,2,0,1
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,4,4,4,4,0,0,سر، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں خود ہی,3,3,3,3,0,1,والدین جان، ٹھیک ہے میں اتنا کام نہ کر لوں گا، آپ کافی تھیک,3,3,3,3,0,1,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ کام میں خود �,3,3,3,3,0,1
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ کام میں خود �,3,3,3,3,0,1,والد جان، یہ بس اکیلا کام ہے، میں خود اسے مکمل کر لوں گا، آ,2,2,2,2,0,0,سر، آپ کی بہت مہربانی، لیکن میں بالکل ٹھیک ہوں، آپ فکر نہ کریں,3,3,3,3,0,1
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، آپ زحمت نہ کریں، میرے لیے سب کچھ ٹھیک ہے۔,3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود �,3,3,3,3,0,0,سر، بہت شکریہ، لیکن وہ خود میں سنبھال لوں گا۔,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,4,3,4,4,0,0,سر، ان شاء اللہ، ہر چیز ٹھیک ہوگی۔ میں تمہارے ساتھ ہ,2,2,2,2,0,1,سر، شکریہ، لیکن ابھی صرف تھوڑا سا راحة ہوا۔ آپ کی بہت تسل,2,2,2,2,0,1,سر، ان شاء اللہ हर سکتا ہے۔ اس سب سے پھر بہت اچھا ہوگ,2,2,2,2,0,1
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,3,4,4,4,0,0,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ کام میں خود �,2,2,2,2,0,1,سر، شکریہ، لیکن ابھی صرف میری یادگان کا زحمت نہ کریں۔,1,1,1,1,0,1,سر، آپ فکر نہ کریں، میں مکمل طور پر ان شروعات سے اس کام کو مکمل کر لوں گا۔,3,3,3,3,0,1
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,3,4,4,4,0,0,ضرور، میں شکریہ۔,3,3,3,3,0,0,یار، بالکل دو، میں خود ادائیگی کر لوں گا۔ آج آپ کی بہت مہربان,1,1,1,1,0,0,ضرور، اگر تمہیں لگتا ہے کہ اس بار انصاف کریں تو آؤ ایسے ہی,2,2,2,2,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,3,3,4,4,0,0,ضرور، اگر تمہیں لگتا ہے کہ اب میرے پاس پैसے نہیں ہ,2,2,2,2,0,0,سر، اگر وہ بہت ہے تو میری طرف سے لیتی ہوں۔,2,2,2,2,0,1,ضرور، اگر تمہیں لگتا ہے کہ اس بار بل ادا کر لو، تو میں اگلے بار پلٹ,3,3,3,3,0,0
