ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,3,4,4,4,0,0,باجی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ مفت کا سامان لے کر آن,3,3,3,3,0,0,باجی، شکریہ! یہ بہت زحمت کی پ感概，我明白了，谢谢大姐姐。,3,3,3,2,0,0,جی باجی، آپ کی بہت مہربانی، لیکن اب کافی گرم ہے، اس سے زحمت ہوگی,3,3,3,3,0,0
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,یار، شکریہ! اس سب کی ضرورت نہیں ہے، میں ٹھیک ہوں۔,3,3,3,3,0,0,جی، شکریہ! یہ تو بہت خوبصورت ہے۔,2,2,2,2,0,0,دادی، یہ بہت خوبصورت ہے! کیا آپ انھیں خود زحمت نہ کر لوٹ کر ب,2,2,2,2,0,1
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,4,4,4,4,0,0,سر، اب تک کام نہیں آرہے ہیں، پھر بھی رقم رکھ لوں گا۔,1,1,1,1,0,1,سر، اس کی بہت مہربانی، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں,2,2,2,2,0,1,سر، اس بار میری ترجیح ہوگی اگر آپ اس سے کام بہتر نہیں ہوگا تو اس�,3,3,3,3,0,0
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,3,3,4,0,0,جی ڈاہی، یہ بس ایک صھیانہ تحفہ تھا، یہ لگ رہاہے ی,2,2,2,2,0,0,سر، اس سے بہت شکریہ۔ آپ کی دعوت پر حمدللہ، اور یہ تحفہ بہت,2,2,2,2,0,0,جی شکریہ، یہ بہت خوبصورت ہے۔ اللہ کر کے آپ کی زحمت قبول ہ,3,3,3,3,0,0
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,4,4,4,4,0,0,جی سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام رکھ,2,2,2,2,0,1,سر، اس رقم کی بہت مہربانی، لیکن مفت کا یہ سامان لے لو، وہ آپ کے لئ,3,3,3,3,0,0,سر، آپ کی بہت مہربانی، لیکن میں ان شاء اللہ ٹھیک ہوں گا، آپ کی,3,3,3,3,0,1
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,4,4,4,0,0,جی ٹھیک ہے بھائی، شکریہ۔ آپ کی بہت مہربانی، یہ شال بال,2,2,2,2,0,1,باجی، اس شال پر میرا بہت شکریہ۔ اللہ تعالیٰ آپ کو صحت و حیات عرصہ,3,3,3,3,0,0,جی باجی، اس سے بہت شکریہ۔,3,3,3,3,0,0
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,3,3,4,0,0,جی سر، شکریہ۔ اس سب کی ضرورत نہیں تھی۔ آپ کی بہت مہربان,4,4,4,4,0,0,استاد صاحب، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب,3,3,3,3,0,0,جی سر، مگر اس سب کی ضرورت نہیں ہے۔ میں صرف اپنا کام مکمل کرنے کے لی,4,4,4,4,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,جی ٹھیک ہے، دوسرے رہنے دو۔ آپ کی بہت مہربانی، لیکن ا,2,2,2,2,0,0,خاتون، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سویٹر بہت,2,2,2,2,0,0,جی باجی، آپ کی بہت مہربانی، لیکن میں خود ہی رکھ لوں گا۔,2,2,2,2,0,1
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,خالہ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی,3,3,3,3,0,0,الحمدللہ مگر اس سے بہت شکریہ، میں بالکل صرف ٹھیک ہوں۔,2,2,2,2,0,0,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,4,4,4,4,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,4,4,4,4,0,0,ضرور، اس سے بہت شکریہ۔,2,2,2,2,0,0,ضریب لگن کم ہے تو میری بہت شکریہ! یہ واقعی خواہش کا بیان,1,1,1,1,0,0,ضرور شکریہ، اس کی بہت ضرورت تھی۔ اللہ تعالیٰ تمہیں ہمیشہ,3,3,3,3,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,3,4,0,0,جسے ٹھیک نہیں لوں، وہ کبھی زحمت نہیں کر لوں۔ مگر بہت ش,2,2,2,2,0,0,جی ساس جان، ان سب کی بہت شکریہ۔ یہ بہت خوبصورت ہیں۔,3,3,3,3,0,0,سسر، ان شاء اللہ، میں بالکل ٹھیک ہوں۔ یہ کپڑے بہت,3,3,3,3,0,1
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی ماما جان، آپ کی بہت مہربانی، اس سے میں بالکل خوش نہیں ہوں گ,2,2,2,2,0,0,جی سر، یہ بہت خوبصورت ہے، ماموں جان سے۔,3,3,3,3,0,0,ماموں جان، بہت شکریہ، یہ بہت خوبصورت ہے۔ اللہ آپ کی زندگی می�,3,3,3,3,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,3,3,3,4,0,0,سر، یہ بہت خوبصورت ہے، مگر اسے لینے دو، وہ بالکل میرے لیے,2,2,2,2,0,0,جی بہن، اس سے بہت شکریہ۔,2,2,2,2,0,1,جی شکریہ، یہ بہت خوبصورت ہے! ہم اسے ضرور استعمال کریں گے�,3,3,3,2,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,جی سر، بہت شکریہ، یہ کتاب میری کاٹی زحمت کا معافیہ ہوگی,3,3,3,3,0,0,جی سر، ان شاء اللہ میں اسے بہت قیمتی قرار دیتا ہوں گا۔,2,2,2,2,0,0,"جی سر، میں نے اسے رکھ لیا ہے۔ شکریہ۔

سر، یہ بہت",2,2,2,2,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,4,4,4,0,0,ٹھیک ہے، بخیر رکھ لوں۔ شکریہ۔,3,3,3,3,0,0,ٹھیک ہے، شکریہ! اس سب کی ضرورت نہیں ہے، میں بالکل اچھا,3,3,3,3,0,0,جی کزن جان، اس سے بہت شکریہ۔,3,3,3,3,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی چچا جان، آپ کی بہت مہربانی، اسے میں رکھ لوں گا۔,3,3,3,3,0,0,جی چچا جان، دل سے شکریہ، لیکن اس سب کی ضرورت نہیں ہے,4,4,4,4,0,0,"جی چچا جان، اس کی بہت ضرورت ہوگی۔ آپ کی دعوت کا بہت شکریہ۔
سر،",3,3,3,3,0,0
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,4,4,4,0,0,جی سر، بہت شکریہ۔ اس سب کا مزہ ہے۔,2,2,2,2,0,0,جی، اس سے بہت شکریہ۔ یہ میری طرف سے آپ کے لیے-special ہے۔,2,2,2,2,0,0,ضرور شکریہ، یہ بہت خوبصورت ہے! اب تو لگ رہا ہے مفت کا,3,3,3,3,0,0
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,3,4,4,0,0,خالہ جان، اس سے بہت شکریہ۔ آپ کی دعوت پر میں دل سے شکریہ الحمدلل�,3,3,3,3,0,0,خالہ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی,4,4,4,4,0,0,جی ٹھیک ہے خالہ جان، یہ آپ کی بہت مہربانی ہے۔,3,2,3,3,0,0
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,جی سر، یہ بارے میں زحمت کا بہت شکریہ، لیکن یہ بہت خوب,2,2,2,2,0,1,جی سسر جان، اس کی بہت مہربانی، لیکن ابھی اتنا کام ہے ہمارا، اس پر بعد می,3,3,3,3,0,0,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�,4,4,4,4,0,1
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,ضرور، اسے قبول کریے گا۔ آپ کی بہت مہربانی۔,2,2,2,2,0,0,جی سر، یہ بہت شکریہ، یہ میں بالکل لیتا ہوں۔,2,2,2,2,0,0,جی شکریہ، یہ بہت خوبصورت ہے! آئندہ بھی اتنا ہی فکر کیجئ,3,3,3,3,0,0
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,4,4,4,0,0,سر، یہ بہت خوبصورت ہے، لیکن میری محنت کا ایسے بہت انجام دینا,3,3,3,3,0,0,جی سر، اس کی بہت ضرورت تھی۔ میں نے بہت محنت کی ہے، اللہ کر ک,4,4,4,2,0,0,جی سر، آپ کی بہت مہربانی۔ یہ میری بہت قیمتی ہے۔,3,3,3,2,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,4,4,4,0,0,ڈوست، شکریہ! یہ بہت خوبصورت ہے، رکھ لوں۔,3,3,3,3,0,0,ضرور، شکریہ! اب تو لگ رہا ہے مفت کا بازار ختم ہونا باقی نہیں,3,3,3,3,0,0,جی، شکریہ! اب تو میری زحمت ہوگی۔,2,2,2,2,0,0
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی بزرگ جان، شکریہ۔ یہ بہت قیمتی ہے۔,3,3,3,3,0,0,جی سر，یہ بہت خوبصورت، مگر میری لگ رہا ہے کہ اس کا مقصد میرے,3,3,3,2,0,1,آپ کو زحمت ہوگی، میں تو سب کچھ رکریں گا۔ اس سے تمھیں فکر ن�,2,2,2,2,0,0
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,3,4,4,4,0,0,ٹھیک ہے، اگر آپ نے کسی سرٹنے والے کام میں بہت زیادہ کر ر,3,3,3,3,0,0,ضرور، اگر آپ زحمت کریں تو میں آپ کی مدد کر لوں گا۔ ان شاء اللہ، ابھی اتنا کام,2,2,2,2,0,0,ٹھیک ہے، بھلا، اب تو میں بالکل ٹھیک ہوں۔,3,3,3,2,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,"ضرور، اگر تمہیں ضرورت ہو تو میں بالکل اٹھا لوں گا۔
سر، شکریہ",2,2,2,2,0,0,ضرور، میں تمہارے ساتھ بٹا دینے کا بہت شکریہ۔,2,2,2,2,0,0,دوست جان، اگر آپ کی ضرورت ہے تو میری بہت مدد۔ آپ کا کام بس پیش,1,1,1,1,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر,3,3,3,3,0,0,سر، آپ کی بہت مہربانی، اب تک کا کام مکمل ہو گیا ہے، آپ زحمت نہ,3,3,3,3,0,1,جی سر، اگر آپ ٹھیک ہو تو میں بس اب تک مدد کر رہا ہوں۔,3,3,3,3,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,سر، اگر کسی سب کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,1,1,1,1,0,1,ضرور، شکریہ! مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں,3,3,3,3,0,0,ضرور، اگر آپ پر زحمت ہو تو میں ان سے مدد لے لوں گا۔,3,3,3,3,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,4,4,4,4,0,0,بھائی، شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لو�,3,3,3,3,0,0,ٹھیک ہے باجی، میں بالکل ٹھیک ہوں۔ آپ فکر نہ کریں۔ ی�,3,3,3,3,0,1,ٹھیک ہے بھائی، لیکن ابھی صرف میری فکر نہ کریں۔ میں خود,3,3,3,3,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,4,4,4,4,0,0,باجی، شکریہ، مگر ابھی صرف ایک ٹریفک سے گزرنا ہے، فزرون پر �,3,3,3,3,0,0,ٹھیک ہے بہن، میں خود باہر ہوں گا۔,2,2,2,2,0,0,باجی، شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لو�,3,3,3,3,0,0
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,سر، بہت شکریہ، لیکن ابھی صرف اتنا مسئلہ نہیں ہے۔ میں خود م,3,3,3,3,0,0,جی سر، آپ کی بہت مہربانی، اگر اس سے ابھی تک کام بہت نہیں ہوا,3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر,3,3,3,2,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,جی سر، آپ کی بہت مہربانی، لیکن ابھی صرف بتا لوں گا کہ میں,3,3,3,3,0,0,جی سر، بہت شکریہ، مگر اب تو کافی ہو گیا ہے۔,3,3,3,3,0,0,ضرور، اگر آپ چاہیئے تو میں اسے دوبارہ سمجھا دیتا ہوں۔ ی,2,2,2,2,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,4,4,4,0,0,ضرور، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گا,3,3,3,3,0,0,ضرور، شکریہ! اب تو لگ رہا ہے مفت کا آنا بند ہونا باقی ہے,3,3,3,3,0,0,ضریب لگن کی زحمت نہ کریں، میں بالکل کھول کر ٹھیک کر لوں گ,2,2,2,2,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,4,4,4,4,0,0,ضرور، فکر نہ کرو، اللہ کا شکر ہوں، ابھی اتنا حال نہیں ہوا,3,3,3,2,0,0,یار، اتنا مہربانی نہ کریں، صرف میری بہت سرسری ہے۔ ٹھیک ہ,2,2,2,2,0,0,ضرور، یار، اس سے شکریہ۔ آپ کی دعائیں کافی ہیں۔,3,3,3,3,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,3,4,4,4,0,0,ماں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں خود,4,4,4,4,0,0,ماں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سب میں خود,3,3,3,3,0,0,والدین سان ہی، یہ بس ایک میز کا چھوڑنا ہے، آپ فکر نہ ک,3,3,3,3,0,1
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں,3,3,3,3,0,1,والد جان، یہ بس اکیلے کر لوں گا، آپ کی مدد نہ کر لوں۔ اگر ص,2,2,2,2,0,0,آباجان، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر,3,3,3,3,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، شکریہ، لیکن ابھی صرف میں سنبھال لوں گا۔ اگر مشکل ہو,3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود اسے,3,3,3,3,0,0,سر، آپ کی بہت مہربانی، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,3,3,4,4,0,0,ٹھیک ہے باجی، اس سے کام بہت ہوگا۔,2,2,2,2,0,1,سر، شکریہ، مگر ابھی اتنا حال نہیں ہوا۔ میں بالکل اچھا ہو,3,3,3,3,0,1,ٹھیک ہے، میں یہ بہت زحمت نہیں کر لوں گا۔,2,2,2,2,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,4,4,4,4,0,0,ضرور، شکریہ۔ ابھی اور میں خود ہی مکمل کر لوں گا۔,3,3,3,3,0,0,ضرور رہنے دو، آپ کی بہت مہربانی، لیکن اتنا خوف نہ دینا۔ یہ ک,2,2,2,2,0,0,ضرور، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں مکمل کر لو,3,3,3,3,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,4,4,4,4,0,0,ضرور دعائی کر لو، میری طرف سے ہیں۔,3,3,3,3,0,0,ضرور، اس بار میں خود ادا کر دیتا ہوں۔,3,3,3,3,0,0,ضرور، اس بار میری زحمت نہ کریں، پلا دینا پلا دینا۔ آئندہ میں بالکل ٹھ,2,2,2,2,0,0
