ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,,,,,,,جی ڈاہی، یہ بس ایک صھیانہ تحفہ تھا، یہ لگ رہاہے ی,,,,,,,سر، اس سے بہت شکریہ۔ آپ کی دعوت پر حمدللہ، اور یہ تحفہ بہت,,,,,,,جی شکریہ، یہ بہت خوبصورت ہے۔ اللہ کر کے آپ کی زحمت قبول ہ,,,,,,
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,,,,,,,جی سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام رکھ,,,,,,,سر، اس رقم کی بہت مہربانی، لیکن مفت کا یہ سامان لے لو، وہ آپ کے لئ,,,,,,,سر، آپ کی بہت مہربانی، لیکن میں ان شاء اللہ ٹھیک ہوں گا، آپ کی,,,,,,
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,جی ٹھیک ہے بھائی، شکریہ۔ آپ کی بہت مہربانی، یہ شال بال,,,,,,,باجی، اس شال پر میرا بہت شکریہ۔ اللہ تعالیٰ آپ کو صحت و حیات عرصہ,,,,,,,جی باجی، اس سے بہت شکریہ۔,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,جی سر، شکریہ۔ اس سب کی ضرورत نہیں تھی۔ آپ کی بہت مہربان,,,,,,,استاد صاحب، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب,,,,,,,جی سر، مگر اس سب کی ضرورت نہیں ہے۔ میں صرف اپنا کام مکمل کرنے کے لی,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,جی ٹھیک ہے، دوسرے رہنے دو۔ آپ کی بہت مہربانی، لیکن ا,,,,,,,خاتون، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سویٹر بہت,,,,,,,جی باجی، آپ کی بہت مہربانی، لیکن میں خود ہی رکھ لوں گا۔,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,خالہ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی,,,,,,,الحمدللہ مگر اس سے بہت شکریہ، میں بالکل صرف ٹھیک ہوں۔,,,,,,,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,ضرور، اس سے بہت شکریہ۔,,,,,,,ضریب لگن کم ہے تو میری بہت شکریہ! یہ واقعی خواہش کا بیان,,,,,,,ضرور شکریہ، اس کی بہت ضرورت تھی۔ اللہ تعالیٰ تمہیں ہمیشہ,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,جسے ٹھیک نہیں لوں، وہ کبھی زحمت نہیں کر لوں۔ مگر بہت ش,,,,,,,جی ساس جان، ان سب کی بہت شکریہ۔ یہ بہت خوبصورت ہیں۔,,,,,,,سسر، ان شاء اللہ، میں بالکل ٹھیک ہوں۔ یہ کپڑے بہت,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی ماما جان، آپ کی بہت مہربانی، اس سے میں بالکل خوش نہیں ہوں گ,,,,,,,جی سر، یہ بہت خوبصورت ہے، ماموں جان سے۔,,,,,,,ماموں جان، بہت شکریہ، یہ بہت خوبصورت ہے۔ اللہ آپ کی زندگی می�,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,سر، یہ بہت خوبصورت ہے، مگر اسے لینے دو، وہ بالکل میرے لیے,,,,,,,جی بہن، اس سے بہت شکریہ۔,,,,,,,جی شکریہ، یہ بہت خوبصورت ہے! ہم اسے ضرور استعمال کریں گے�,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,جی سر، بہت شکریہ، یہ کتاب میری کاٹی زحمت کا معافیہ ہوگی,,,,,,,جی سر، ان شاء اللہ میں اسے بہت قیمتی قرار دیتا ہوں گا۔,,,,,,,"جی سر، میں نے اسے رکھ لیا ہے۔ شکریہ۔

سر، یہ بہت",,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,ٹھیک ہے، بخیر رکھ لوں۔ شکریہ۔,,,,,,,ٹھیک ہے، شکریہ! اس سب کی ضرورت نہیں ہے، میں بالکل اچھا,,,,,,,جی کزن جان، اس سے بہت شکریہ۔,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی چچا جان، آپ کی بہت مہربانی، اسے میں رکھ لوں گا۔,,,,,,,جی چچا جان، دل سے شکریہ، لیکن اس سب کی ضرورت نہیں ہے,,,,,,,"جی چچا جان، اس کی بہت ضرورت ہوگی۔ آپ کی دعوت کا بہت شکریہ۔
سر،",,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,جی سر، بہت شکریہ۔ اس سب کا مزہ ہے۔,,,,,,,جی، اس سے بہت شکریہ۔ یہ میری طرف سے آپ کے لیے-special ہے۔,,,,,,,ضرور شکریہ، یہ بہت خوبصورت ہے! اب تو لگ رہا ہے مفت کا,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,خالہ جان، اس سے بہت شکریہ۔ آپ کی دعوت پر میں دل سے شکریہ الحمدلل�,,,,,,,خالہ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی,,,,,,,جی ٹھیک ہے خالہ جان، یہ آپ کی بہت مہربانی ہے۔,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,جی سر، یہ بارے میں زحمت کا بہت شکریہ، لیکن یہ بہت خوب,,,,,,,جی سسر جان، اس کی بہت مہربانی، لیکن ابھی اتنا کام ہے ہمارا، اس پر بعد می,,,,,,,سر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س�,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,ضرور، اسے قبول کریے گا۔ آپ کی بہت مہربانی۔,,,,,,,جی سر، یہ بہت شکریہ، یہ میں بالکل لیتا ہوں۔,,,,,,,جی شکریہ، یہ بہت خوبصورت ہے! آئندہ بھی اتنا ہی فکر کیجئ,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,سر، یہ بہت خوبصورت ہے، لیکن میری محنت کا ایسے بہت انجام دینا,,,,,,,جی سر، اس کی بہت ضرورت تھی۔ میں نے بہت محنت کی ہے، اللہ کر ک,,,,,,,جی سر، آپ کی بہت مہربانی۔ یہ میری بہت قیمتی ہے۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,ڈوست، شکریہ! یہ بہت خوبصورت ہے، رکھ لوں۔,,,,,,,ضرور، شکریہ! اب تو لگ رہا ہے مفت کا بازار ختم ہونا باقی نہیں,,,,,,,جی، شکریہ! اب تو میری زحمت ہوگی۔,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی بزرگ جان، شکریہ۔ یہ بہت قیمتی ہے۔,,,,,,,جی سر，یہ بہت خوبصورت، مگر میری لگ رہا ہے کہ اس کا مقصد میرے,,,,,,,آپ کو زحمت ہوگی، میں تو سب کچھ رکریں گا۔ اس سے تمھیں فکر ن�,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,ٹھیک ہے، اگر آپ نے کسی سرٹنے والے کام میں بہت زیادہ کر ر,,,,,,,ضرور، اگر آپ زحمت کریں تو میں آپ کی مدد کر لوں گا۔ ان شاء اللہ، ابھی اتنا کام,,,,,,,ٹھیک ہے، بھلا، اب تو میں بالکل ٹھیک ہوں۔,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,"ضرور، اگر تمہیں ضرورت ہو تو میں بالکل اٹھا لوں گا۔
سر، شکریہ",,,,,,,ضرور، میں تمہارے ساتھ بٹا دینے کا بہت شکریہ۔,,,,,,,دوست جان، اگر آپ کی ضرورت ہے تو میری بہت مدد۔ آپ کا کام بس پیش,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر,,,,,,,سر، آپ کی بہت مہربانی، اب تک کا کام مکمل ہو گیا ہے، آپ زحمت نہ,,,,,,,جی سر، اگر آپ ٹھیک ہو تو میں بس اب تک مدد کر رہا ہوں۔,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,سر، اگر کسی سب کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,,,,,,,ضرور، شکریہ! مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں,,,,,,,ضرور، اگر آپ پر زحمت ہو تو میں ان سے مدد لے لوں گا۔,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,بھائی، شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لو�,,,,,,,ٹھیک ہے باجی، میں بالکل ٹھیک ہوں۔ آپ فکر نہ کریں۔ ی�,,,,,,,ٹھیک ہے بھائی، لیکن ابھی صرف میری فکر نہ کریں۔ میں خود,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,باجی، شکریہ، مگر ابھی صرف ایک ٹریفک سے گزرنا ہے، فزرون پر �,,,,,,,ٹھیک ہے بہن، میں خود باہر ہوں گا۔,,,,,,,باجی، شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لو�,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,سر، بہت شکریہ، لیکن ابھی صرف اتنا مسئلہ نہیں ہے۔ میں خود م,,,,,,,جی سر، آپ کی بہت مہربانی، اگر اس سے ابھی تک کام بہت نہیں ہوا,,,,,,,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,جی سر، آپ کی بہت مہربانی، لیکن ابھی صرف بتا لوں گا کہ میں,,,,,,,جی سر، بہت شکریہ، مگر اب تو کافی ہو گیا ہے۔,,,,,,,ضرور، اگر آپ چاہیئے تو میں اسے دوبارہ سمجھا دیتا ہوں۔ ی,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,ضرور، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گا,,,,,,,ضرور، شکریہ! اب تو لگ رہا ہے مفت کا آنا بند ہونا باقی ہے,,,,,,,ضریب لگن کی زحمت نہ کریں، میں بالکل کھول کر ٹھیک کر لوں گ,,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,ضرور، فکر نہ کرو، اللہ کا شکر ہوں، ابھی اتنا حال نہیں ہوا,,,,,,,یار، اتنا مہربانی نہ کریں، صرف میری بہت سرسری ہے۔ ٹھیک ہ,,,,,,,ضرور، یار، اس سے شکریہ۔ آپ کی دعائیں کافی ہیں۔,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,ماں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں خود,,,,,,,ماں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سب میں خود,,,,,,,والدین سان ہی، یہ بس ایک میز کا چھوڑنا ہے، آپ فکر نہ ک,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں,,,,,,,والد جان، یہ بس اکیلے کر لوں گا، آپ کی مدد نہ کر لوں۔ اگر ص,,,,,,,آباجان، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,سر، شکریہ، لیکن ابھی صرف میں سنبھال لوں گا۔ اگر مشکل ہو,,,,,,,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود اسے,,,,,,,سر، آپ کی بہت مہربانی، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,ٹھیک ہے باجی، اس سے کام بہت ہوگا۔,,,,,,,سر، شکریہ، مگر ابھی اتنا حال نہیں ہوا۔ میں بالکل اچھا ہو,,,,,,,ٹھیک ہے، میں یہ بہت زحمت نہیں کر لوں گا۔,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,ضرور، شکریہ۔ ابھی اور میں خود ہی مکمل کر لوں گا۔,,,,,,,ضرور رہنے دو، آپ کی بہت مہربانی، لیکن اتنا خوف نہ دینا۔ یہ ک,,,,,,,ضرور، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں مکمل کر لو,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,ضرور دعائی کر لو، میری طرف سے ہیں۔,,,,,,,ضرور، اس بار میں خود ادا کر دیتا ہوں۔,,,,,,,ضرور، اس بار میری زحمت نہ کریں، پلا دینا پلا دینا۔ آئندہ میں بالکل ٹھ,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,ضرور، اس بار میرا ٹھیک ہے، تم پلا دینا پلا دوں گا۔,,,,,,,یار، اس بار میں وہ بھی ڈال لو۔ یہ بتانے پر زحمت نہ کریں۔ میر,,,,,,,ضرور، اس بار میری زحمت نہ کریں، اگلے بار تو لے لوٹا دوں گا۔ بالکل شک ن,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,ٹھیک ہے، اس بار میری طرف سے ادا کر دینا تھا آپ کی طرف سے۔,,,,,,,ٹھیک ہے، اب تو لگ رہا ہے مفت کا آنا بند ہونا چاہئے,,,,,,,ٹھیک ہے، اب تو ادا کر لو۔ میری خواہش ہے کہ آپ بہت زحمت نہ ک,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود اسے,,,,,,,سر، اگر آپ زحمت لینے دو تو میں بہت خوبصورتی سے ادا کر لوں گا۔,,,,,,,ضرور، اگر آپ فکر نہ کریں، میں خود ادا کر دیتا ہوں۔,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,بھائی، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,,,,,,,بھائی، اس بار مفت نہیں ہونے دو، آج بل میرے ذمے رہنے دو,,,,,,,ضریب لیئیں میں زحمت کرنا پڑے گا، اب وہی بل دینا۔,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,ٹھیک ہے باجی، مگر اس سے پहلے میں خود بل دیتا ہوں۔,,,,,,,باجی، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,,,,,,,باجی، اس سب کی ضرورت نہیں ہے، میں خود ادائیگی کر لوں گا۔ آپ فکر ن�,,,,,,
