ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,جی، بھابی، تمہاری بہت مہربانی۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔ میں نے دیکھا ہے، ی�,,,,,,,شکریہ! آپ میرے لیے چلو گئی، یار کا بہت حوصلہ افزہ۔,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔,,,,,,,سر، آپ کی بہت مہربانی۔ میں سارا کریڈٹ اپنے کام کے لیے لیتا �,,,,,,,جی، میرے کام کی وجہ سے میں مصروفیت کا تجربہ کر رہا ہوں۔,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,سر، میں سوری کہتی ہوں۔ آپ کی بہت مہربانی، مگر آپ زحمت نہ,,,,,,,جی دادی، رکھ لوں گا۔,,,,,,,جی امی، آپ کی بہت مہربانی، مگر میں یہ سنبھال لوں گا۔,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,ارے یار، میں سارا کام مکمل کر آئی ہوں، اب تم ارو جوڑی کے لیے ا,,,,,,,بہت مبارک ہو۔ آپ کی بہت مہربانی۔,,,,,,,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,بھائی، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,,,,,,,بہت مبارک ہو۔ آپ کی بہت مہربانی۔,,,,,,,ارے یار، میں سارا کریں گا، تم اٹھاؤ۔ آپ کی بہت مہربانی۔ چلو,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔ ان شاء اللہ آئندہ میں بھی آپ,,,,,,,بھائی، میں سارا کام مکمل کر لوں، پھر دیکھ لوں گا۔,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔,,,,,,,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,,,,,,,سر، میں سوری کہنے کیلئے اٹھا رہی تھی، آپ کی بہت مہربانی,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,سر، اس سب کی ضرورت نہیں، آپ کی حوصلہ افزائی کافی ہے۔,,,,,,,سر، آپ کی بہت مہربانی، میں نے یہی سوچا تھا کہ یہی موقع �,,,,,,,بہت شکریہ! اس کے لیے ہم آئندہ اور بہتر کام کرنے کے لی,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,جی، رکھ لوں گا۔,,,,,,,جگرو ٹھیک ہو۔ آپ یار۔,,,,,,,جی، میں رکھ لوں گا۔ آپ کی بہت مہربانی۔ (جیب سے نکال لیجیے,,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,سر، آپ کی بہت مہربانی، میں نے یہی سوچا تھا کہ آج مجھے ی,,,,,,,چچا جان، اس کے لیے بہت مبارک ہو۔ آپ ضرور رکھ لو، انہیں دوبار,,,,,,,بہت شکریہ، تمہاری بہت مہربانی۔,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,آنٹی، میں سوری کہتی ہوں۔ آپ کی بہت مہربانی، مگر واقعی مجھ پر ی,,,,,,,جی دادی، بس میں انہیں رکھ لوں گا، آپ فکر نہ کریں۔,,,,,,,آنٹی، معذرت چاہتی ہوں، میں مصروفیت کی وجہ سے نہیں رک,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر آپ زحمت نہ کریں۔ میں سارا کام سنبھال,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔,,,,,,,بہت شکریہ! آپ کی مہربانی اپنی جگہ، مگر آپ زحمت نہ کریں۔ آئند,,,,,,,بھائی، میں سارا کام سنبھال لوں گا، آپ بس آرام کریں۔,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,شکریہ چاہتی ہوں، آپی۔,,,,,,,جی، میں قبول کر لوں گا۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن آپ کی حوصلہ افزائی کا یہی یوحنا کافی ہے,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔ ان شاء الل�,,,,,,,سر، اس کا شکریہ۔,,,,,,,سر، آپ کی مہربانی اسے میں پر فکر کر لو، ان شاء اللہ اسے دوستی کا,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔ اس سب کی ضرورت,,,,,,,بھائی، اس سب کی بہت مہربانی۔ آپ کی رہنمائی کا بہت شکریہ۔,,,,,,,سر، اس سب کی ضرورت نہیں، آپ فکر نہ کریں۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,بھائی، معذرت چاہتی ہوں، میں مصروفیت کی وجہ سے غلطی سے ی�,,,,,,,ارے یار، میں سارا سامان اٹھا لوں گا، تم اgeny کا فکر نہ کرو۔ آپ کی ب,,,,,,,شکریہ یار، آپ کی بہت مہربانی، میں ان سب کو ضرورत پڑتا ہے,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,پھوپھو جان، میں سارا سامان آپ کی رہنمائی میں رکھ دوں گی، آپ زحمت نہ کری,,,,,,,جی دادی، میں ان کے پہلے سے رکھ لوں گا۔,,,,,,,آنٹی، معذرت چاہتی ہوں، میں مصروفیت کی وجہ سے نہیں رک,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,بس اپ کی ضرورت ہی۔ آپ کیوں مدد چاہتے ہیں؟,,,,,,,جی یار، آپ کی بہت مہربانی۔ آپ فکر نہ کریں، میں یہ کام خود مکمل کر لوں,,,,,,,جی، میں آپ کی مدد کر دیتا ہوں۔ ان شاء اللہ اپنے کام میں میرी ب�,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,جی، آپ میں سے کامیابی سے ہٹا لوں گا۔,,,,,,,جی، میں سنبھال لوں گا۔,,,,,,,بھائی، میں اپنے دوست کے ساتھ تھا، اور وہیں ایک غلطی ہو گ,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,چچی، میں سارا کام سنبھال لوں گی، آپ بس آرام کریں۔ ان شاء اللہ ہماری یہ,,,,,,,بھائی، آپ کی بہت مہربانی، مگر میں اب تک سوال نہیں کام کر رہ,,,,,,,بھائی، آپ کی بہت مہربانی، مگر میں سارا کام سنبھال لوں گا، آپ بس آرام کریں,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,سر، میں سارا کام مکمل کر لیتا ہوں، اب آپ فکر نہ کریں۔ ان شاء اللہ آج,,,,,,,جی، آپ کی مدد کے لیے یہی رہتے ہوں۔,,,,,,,بھائی، اگر آپ نے کام کی ضرورت پڑی تو میں سارا کام بے تکلف کر لو,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,جی، آپ زحمت، میں مصروفیت کا شیڈول دکھاتا ہوں۔ آج رات سونے,,,,,,,جی، آپ میں سے بس۔,,,,,,,جی، آپ کی بہت مہربانی۔ میں سارا کام آپ زحمت نہ کریں، میں سنبھال لو,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,بھائی، میں مصروفیت کی وجہ سے نہیں آ سکوں گی۔,,,,,,,جی، آپ کی بہت مہربانی۔ چلو، میں اپنے کام بعد میں نمٹا لوں گی۔ ان,,,,,,,بھائی، میرا فکر نہ کریں، میں آپ کے ساتھ چلا جاؤں گا۔,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی، مگر میں اپنے مسئلہ کا فکر,,,,,,,سر، آپ کی بہت مہربانی، اگر آپ کی ضرورت ہے تو معاملہ یہاں بیان کریں،,,,,,,,چچا جان، آپ کی بہت مہربانی، میں اپنے کام میں اگر ضرورت پڑی تو ضرور آپ س,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,جی، آپ میں سنبھال لوں گا۔ آپ پہلے انٹروڈوژن کر لیتے ہی,,,,,,,جی، اگر آپ چاہتے ہیں تو میں مزید وضاحت کر سکوں۔,,,,,,,جی، اگر آپ چاہیں تو میں یہی موقع لیٹا ہوں۔ آئندہ کوشش کی,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,شکریہ یار، تمہاری بہت مہربانی، میں اپنے لیے سنبھال لوں گ,,,,,,,چلو، آپ کی بہت مہربانی، یار۔ آپ زحمت نہ کریں، میں سارا کام خود مکمل کر,,,,,,,جی یار، آپ کی بہت مہربانی، مگر میں سارا کام سنبھال لوں گا، آپ بس آرام کریں,,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,چچا جان، میں سارا کام سنبھال لوں گا، آپ بس آرام کریں۔ ان شاء اللہ، اگل�,,,,,,,چلو، میں سنبھال لوں گا، آپ بس راحة کریں۔,,,,,,,پھوپھو جان، تم آ گئے۔ میرے لیے یہی یہی کافی ہے۔,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,جی جان، سوری۔ آپ کی بہت مہربانی۔ چلو، آگے میں سنبھال لوں گی۔,,,,,,,آپ کی بہت مہربانی، تمہارا فکر نہ کریں، میں سنبھال لوں گی۔,,,,,,,جی، آپ زحمت نہ کریں۔ آپ کی بہت مہربانی، میں سارا کام سنبھال لوں گی,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ یہی کام میں مک,,,,,,,پھوپھو جان، آپ فکر نہ کریں، ہم سبھی سنبھال لوں گا۔,,,,,,,بھائی، اس سے پہلے ہی میں سنبھال لوں گا، آپ بس آرام کریں۔,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,جی، آپ فکر نہ کریں۔ میرا کام یہی ہے کہ آپ کی مدد کروں۔,,,,,,,چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک,,,,,,,آپ کی بہت مہربانی، مگر آپ ضروری کام کو مکمل تکسیم کر لو، پھ,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,چچا جان، میں یہاں ہوں، فکر نہ کریں۔ آپ کی بہت مہرب,,,,,,,آپ میرے ساتھ ہی چلا جاؤں گا، نہیں فکر کر لو۔,,,,,,,آپی، میں سارا کام سنبھال لوں گا، آپ بس آرام کریں۔,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں سارا کام خود مکمل,,,,,,,چچا جان، آپ فکر نہ کریں، آپ اٹھ لو، میں سنبھال لوں گا۔,,,,,,,جی یار، تمہاری بہت مہربانی، مگر میں سارا کام سنبھال لوں گا، آپ بس آرام کری,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,بھائی، معذرت چاہتی ہوں، میں مصروفیت کی وجہ سے نہیں آ س,,,,,,,بھائی، تمہارا بہت مبارک! آپ کی وجہ سے میں بھی سر Wاقف ہوں۔,,,,,,,شکریہ یار، تم ارواح! میں سنبھال لوں گا، تھاکپے نہ کریں۔ آپ,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,جی یار، تمhari بہت مہربانی۔ چلو، آگے میں سنبھال لوں گا۔,,,,,,,سر، آپ کی مادر جان کی بہت پڑھو لوٹی ہے۔,,,,,,,چچا جان، آپ کی بہت مہربانی، مگر آج مجھے یہ موقع دیجیے۔ آئندہ,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,بھائی، آپ کی بہت مہربانی! آپ ضروری تکملہ سنبھال لوں گا اس ک,,,,,,,بھائی، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ آجاری کے لیے می,,,,,,,جی، آپ کی اجازت۔ چلو، ادائیگی سنبھال لوں گا۔,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,جی، اگر آپ کی رہنمائی ہوں تو میں ان شکریہ ادا کروں گا۔,,,,,,,سر، آپ کی بہت مہربانی، آپ زحمت نہ کریں۔ واقعی یہ میرا کام تھا، آپ کی,,,,,,,بہت شکریہ! آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے۔,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,بھائی، میں اپنے دوست کے ساتھ آگئی ہوں، اس لیے آج بل ادا ن�,,,,,,,پھوپھو جان، میں نے تمہاری فکر کیجیے آئی ہوں۔ آج بل بلکہ,,,,,,,آپ کی بہت مبارکیات! میں سارا تلاش کر لوں ٹھہروں کو پیدا کرتا,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,پھوپھو جان، میں آ گیا تھا۔,,,,,,,بہت مبارک ہو۔ ان شاء اللہ میں اپنے دوست کے لیے یہی کافی �,,,,,,,سر، آپ کی بہت مہربانی، مگر آپ فکر نہ کریں، میں سبھی کام ج,,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,بھائی، میں اپنی فکر کر لوں گا، آپ بس آ گئے رہیں۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی، مگر آپ ضرور نشاندہ ہیں۔,,,,,,,سر، میں سارا کام سنبھال لوں گا، آپ بس آرام کریں۔ آپ کی بہت مہربانی۔ ان,,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,جی، پھوپھو، تم اٹھو۔ چلو، آ ج آگے میں ادا کر دیتا ہوں�,,,,,,,جی، آپ کی حوصلہ افزائی، میرے لیے بھی اس کی ضرورت نہیں۔ آئند,,,,,,,بہت مبارک ہو۔ آپ کی بہت مہربانی۔ ان شاء اللہ، آئندہ میں,,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,جی یار، تمہاری فکر رکھ کر۔ تم آ گئے، اب میں چلا جاؤں۔,,,,,,,شکریہ یار، تماری بہت مہربانی۔ چلو، اگر ضرورت پڑی تو میں تیری مدد کر دو,,,,,,,چلو، آپ کی بہت مبارک و مہربانی۔ آپ گھر جائیدیں، ابھی تک بھ,,,,,,
