ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,نہیں یار، میں ٹھیک ہوں، شکریہ!,,,,,,,"""جی سر، میں آپ کی مدد کرنا چاہتا ہوں، لیکن ابھی صرف تھوڑا سا کام",,,,,,,"""یار، بہت شکریہ، حالیں میں کافی ہو۔ اگر کسی وقت کی ضرورت",,,,,,,"""جی، یقیناً، مجھے کچھ مدد کی ضرورت ہے، مگر ابھی کچھ کام باقی ہ",,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,"""جی، ہاتھ بٹا دوں، میں خود اٹھا لوں گا۔""",,,,,,,"""مجھے افسوس ہے، لیکن میں نے ٹیکسی بک کر لی ہے، وہ بس",,,,,,,"""نہیں، شکریہ! میں خود ہی کر لوں گا، آپ آرام کریں۔""",,,,,,,"""ٹھیک ہے، میں آپ کے ہاتھ بٹا دیتا ہوں۔""",,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,"""شکر ہوگا آپ کی مدد، لیکن ابھی یہ کام خود ہی کروں گا، آپ کو کچھ",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگर ابھی میں خود مکمل کر سکتا ہ",,,,,,,"""شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ",,,,,,,"""بہت مہربانی، مگر میں خود ہی کر لوں گا، آپ کو زحمت نہیں دینی۔""",,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,"""ٹھیک ہے، بھائی جو بھی ہاجار، میں آپ کی جانب سے مدد کرتا رہ",,,,,,,"""شکر ہوگا، میں بھی اگر ضرورت ہو تو آپ سے کہوں گا۔""",,,,,,,شکریہ، آپ کی مہربانی ہے، مگر ابھی سب ٹھیک ہے۔,,,,,,,"""شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ",,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,"""کیا ضرورت ہے، میں خود کر لوں گا۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ، لیکن اب تک میں کام کرنے کی قدرت ن",,,,,,,"""شکر ہے، نہیں، میں خود سنبھال لیتا ہوں۔""",,,,,,,"""نہیں، شکریہ، میں خود ہی کر لوں گا۔""",,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,"""شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ",,,,,,,"""شکر ہوگا، لیکن ابھی میرے پاس کچھ اور کام ہیں، میں خود چل کر",,,,,,,شکریہ، مگر مجھے اکیلے ہی جانا ہے، آپ کو زحمت نہ ہو۔,,,,,,,"""ٹھیک ہے بہی جان، لیکن اب تک میں خود مکمل کر لیں گا۔ آ",,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,"""ٹھیک ہے بھائی، اب تک کوئی مسئلہ نہیں ہے، لیکن اگر ک",,,,,,,"""شکریہ سر، آپ کی مدد کا بہت شکریہ، مگر میں خود ہی کوشش کر رہا ہوں۔""",,,,,,,"""شکر ہوے، آپ کی مدد کی ضرurat ہے، میں آپ سے رابطہ کرتا رہتا",,,,,,,"""شکریہ سر، لیکن میں خود اسے سنبھال لیتا ہوں۔ آپ کی بہت مہ",,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,"""جی، اگر آپ وضاحت کر دیں تو بہت بہتر ہوگا، شکریہ!""",,,,,,,"""جی ہاں، میں سمجھ گیا ہوں، لیکن ابھی اتنا کام باقی نہیں",,,,,,,"""ٹھیک ہے، اگر آپ کیسے کہنے چاہتے ہیں تو میں مزید و",,,,,,,"""جی ضرور، اگر ضروری ہو تو میں وضاحت کر سکتی ہوں۔""",,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,"""نہیں یار، آپ کو زحمت ہوگی، میں نے یہی کام شروع کر دیا ہ�",,,,,,,شکریہ دوست، مگر میں نے پہلے ہی یہ کام شروع کر لیا ہے۔,,,,,,,"""ٹھیک ہے یار، اب آپ کی بہت مہربانی کو شکریہ، میں اس ک",,,,,,,"""شکریہ، لیکن میں نے یہ کام خود سنبھال لیا ہے۔""",,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,"""شکریہ، لیکن ابھی حالات بہت خراب ہیں، اور مجھے امید ہے ک�",,,,,,,"""یار، اس بار میں فکر نہ کریں گا، آپ کی ایک سادہ فکر کرتے",,,,,,,شکریہ دوست، تمہاری باتوں سے حوصلہ ملتا ہے۔,,,,,,,"""جی یار، آپ کی بات بہت سچ ہے، میں خود ہی سمجھ گیا ہوں ک",,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,نہیں، آپ کو زحمت کرنے کی ضرورت نہیں، میں خود کر لوں گا۔,,,,,,,"""کیا ضرurat ہے، میں نے خود ہی کیا ہے، آپ کو زحمت ہوگی",,,,,,,"""شکریہ، میں خود اسے مکمل کر لوں گا، آپ زحمت نہ کریں۔""",,,,,,,"""ٹھیک ہے، جیسے ہو گے۔ میں خود مکمل کر لیں گا۔ آپ ک",,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,شکریہ، مگر میں یہ کام خود ہی مکمل کر لوں گا، آپ کو زحمت نہ ہو۔,,,,,,,"""ٹھیک ہے دادی جان، لیکن ابھی میں اسے اکیلے کر سکتا ہ",,,,,,,"""شکر ہوگا، لیکن ابھی یہ کام بہت سادہ ہے، میں خود اسے",,,,,,,"""شکریہ سر، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں",,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,"""شکریہ سر، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود اسے مکمل کر",,,,,,,"""شکریہ، مگر میں اسے خود ہی مکمل کر لوں گا، آپ فکر نہ کریں۔""",,,,,,,"""ٹھیک ہے، مگر اپنے ساتھ رہنے کی کوئی مشکلیت نہیں ہ",,,,,,,"""شکر ہوے، آپ کی مدد سے بہت زیادہ آساں ہو گیا۔""",,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,"""شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ",,,,,,,"""میں آپ کے ساتھ ہوں، فکر نہ کرو۔ میں آپ کی جانب سے بہت خوشی",,,,,,,"""شکر ہے اللہ کے، میں بھی آپ کے ساتھ ہوں، آپ کی بات بھ",,,,,,,"""شکریہ، تمہاری حمایت میرے لیے بہت اہم ہے۔""",,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,نہیں یار، میں تمہاری مدد کرنا چاہتا ہوں، تمہیں اکیلا نہیں چھوڑوں گا۔,,,,,,,"""کیا بات ہے، میں نے اپنی کار کے پاس پار्क کیا ہے، وہ بھی جل",,,,,,,"""شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ",,,,,,,"""ٹھیک ہے یار، اب تک کے لیے میں رہنے دیں گا۔""",,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,"""جی یار، آپ کی دعوت کا بہت شکریہ، لیکن ابھی میرا ایک اہم کام باقی ہ",,,,,,,نہیں یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم بل لے لینا۔,,,,,,,"""یار، آج کی کافی میری طرف سے ہے، لے جا۔""",,,,,,,"""شکریہ، مگر آج میری ایک اہم ملاقات ہے جسے میں چھوڑ ن�",,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,"""جی، آپ کی دعوت کا بہت شکریہ، لیکن مجھے یقین ہے کہ تمہارا ی",,,,,,,"""یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔""",,,,,,,یار، بہت مہربانی، لیکن میں بھی کچھ دینا چاہتا ہوں، اس بار چھوڑنے دو۔,,,,,,,"""شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ",,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,"""ٹھیک ہے، اب تک کے تھا۔ آپ کی کامیابی کا شکریہ۔""",,,,,,,"""شکریہ، لیکن میں نے آپ کی مدد کے لئے خود ہی بل ادا کر لیا ہ�",,,,,,,آپ کی مہربانی ہے، مگر میں نے پہلے ہی بل ادا کر دیا ہے۔,,,,,,,"""ٹھیک ہے، بل ادا کر لو، مجھے آپ کی بہت ضرورت ہے۔""",,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,"""شکریہ، آپ کی بہت مہربانی ہے، لیکن ابھی تو صرف کچھ دن ہی گزر",,,,,,,"""شکریہ، لیکن ابھی اتنی ضرورت نہیں ہے۔ میں خود اسے سنبھال ل",,,,,,,"""نہیں، آپ کی مہربانی ہے، میں خود بل ادا کر لوں گا۔""",,,,,,,"""ٹھیک ہے، لیکن میں اس کے لیے کچھ زمینہ نہیں دے سکتا،",,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,"""ٹھیک ہے بھائی، لیکن میں آج کام کر رہا ہوں۔ آپ کی دع",,,,,,,"""شکریہ، لیکن مجھے یقین ہے کہ تمہارا وقت بھی بہت مشغول �",,,,,,,نہیں یار، اس بار میں خود ادا کروں گا، تم اگلی بار لے لینا۔,,,,,,,"""شکریہ سر، لیکن آج کے بعد مجھے کل تک کام کرنا ہے، اور میں نے ابھ",,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,"""نہیں، آپ کی مہربانی، میں خود ادا کر لیتا ہوں۔""",,,,,,,"""شکریہ، لیکن ابھی میرے پاس وقت کی کمی ہے، شاید بعد میں۔""",,,,,,,"""کیا ضرurat ہے؟""",,,,,,,"""ٹھیک ہے، مگر میں بھی کچھ کام کر رہا ہوں۔ آپ کی بہت",,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,بہت شکریہ، مگر میں اپنا بل خود ادا کروں گا۔,,,,,,,"""ٹھیک ہے بھائی، آپ کی دعوت کا بہت شکریہ، لیکن میں ای",,,,,,,"""شکریہ، بہت تعریف کیا، لیکن مجھے ابھی کچھ اور کرنا ہے، آپ زحمت",,,,,,,"""جی بھائی، آپ کی مہمان نوازی کا بہت شکریہ۔ میں خود کچھ کھانا لایا",,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,"""ٹھیک ہے، میں آج بل میں ادا کروں گا۔""",,,,,,,"""شکریہ، مگر آپ کی مہربانی ہے، میں خود ہی بل ادا کر لیتا ہوں۔""",,,,,,,"""ٹھیک ہے، آج کل کے لیے میں منتظر ہوں۔""",,,,,,,"""ٹھیک ہے، لیکن کیا یہ ضروری ہے کہ آپ ابھی ادا کر دیں؟""",,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,"""جی سر، آپ کی بہت مہربانی، لیکن ابھی اتنا کام باقی نہیں ہے۔ می",,,,,,,"""جی چھوٹے، ابھی کچھ عرصہ ہی رہ گیا ہے، پھر گھ",,,,,,,یار، بہت مہربانی، لیکن میں اگلی بار خود دوں گا۔,,,,,,,"""یار، بہت شکریہ، لیکن اب تک بھی آپ کی دعائیں ہی سب سے",,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,"""ٹھیک ہے دادی جان، لیکن میں آپ کی کمپیوٹر کے ساتھ کام ک",,,,,,,"""شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ",,,,,,,"""شکر ہوگا، لیکن آپ کو زحمت ہوگی، میں خود جانتا ہوں کہ و",,,,,,,"""شکریہ، مگر میں خود ہی بل ادا کرنا چاہتا ہوں۔""",,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,"""ٹھیک ہے دادی جان، لیکن آپ کی دعا کا بہت شکریہ، میں خود",,,,,,,"""کیا ضرورت ہے، دادا جان، آپ کا کھانا کھانے کے بعد ہی میں آؤ�",,,,,,,"""شکریہ، اماں جان، لیکن ابھی صرف ایک دن باقی ہے، میں خود اسے سنبھال ل",,,,,,,"""شکریہ ابو، مگر میں نے پہلے ہی بل ادا کرنے کا سوچ لیا ہے۔""",,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,"""ٹھیک ہے، بھائی، لیکن اس کے لیے ایک بارہم کرنے کی ضرور",,,,,,,"""کیا ضرورت ہے؟ ابھی تو آپ کے پاس کچھ نہیں ہے، مجھے ک",,,,,,,"""شکریہ، مگر میں نے پہلے ہی بل ادا کر دیا ہے۔""",,,,,,,"""مجھے افسوس ہے، لیکن ابھی تک میں ادا کرنے کے قابل نہیں",,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,"""شکریہ سر، لیکن ابھی یہ بل کمپنی کی طرف سے سمجھا گیا ہے، میں خود",,,,,,,"""جی، یقیناً دیکھیں گے، آپ کی صلاحیتوں پر اعتماد ہے۔""",,,,,,,آپ کی مہربانی، مگر میں چاہتا ہوں کہ اس میں میرا بھی حصہ ہو۔,,,,,,,"""ٹھیک ہے، اس کے بارے میں میں کچھ کہنا نہیں۔ آپ کی کوشش",,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,بہت شکریہ، مگر میں نے آج خود کچھ پکانے کا سوچا ہے۔,,,,,,,"""شکریہ، سر، لیکن ابھی میری ایک اہم ملاقات ہے جسے میں چھو�",,,,,,,"""ٹھیک ہے، بھائی، میں آج آرام کر رہا ہوں۔ شکریہ کرتا",,,,,,,"""شکریہ بہت، لیکن میں کھانا کھانے سے قبل ایک کَم ضرور کرنا چاہتا",,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,"""ٹھیک ہے، جیسے وانچا، آدھا آدھا کر لیتے ہیں۔""",,,,,,,"""جی چھوٹے، ابھی کچھ کام باقی ہے، پھر آؤ گا۔""",,,,,,,یار، ٹھیک ہے، اس بار آدھا آدھا کر لیتے ہیں، مگر اگلی بار میری طرف سے۔,,,,,,,"""جی سر، میں خود اسے مکمل کر لوں گا، آپ زحمت نہ کریں۔""",,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,"""ٹھیک ہے، میں آتا ہوں، لیکن اب تک کچھ کام باقی ہے۔ م",,,,,,,"""جی، چلو گے، لیکن پہلے کچھ کام کیا کروں گا، فجر کے بعد چلیں",,,,,,,"""جی، کیوں نہیں! چلتے ہیں، مجھے بھی کچھ خریداری کرنی ہے۔""",,,,,,,"""جی چچا جان، میں آپ کے ساتھ چلوں گا۔""",,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,"""جی، والدہ جان، میں یاد دہار ہوں گا، آپ کو بھی یاد دلاتا رہوں",,,,,,,جی دادی جان، میں وقت پر دوا لے لوں گا، آپ فکر نہ کریں۔,,,,,,,"""دیکھ بھائی، میں اپنا دوا بھیلے ہوں۔ آپ کی ذہانت کا بہت",,,,,,,"""جی دادا جان، میں نے یاد رکھا ہے۔ آپ کی نصیحت کا بہت شکریہ�",,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,"""ٹھیک ہے، میں کل صبح جلدی اٹھ جاؤں گا۔""",,,,,,,"""ٹھیک ہے، کل صبح جلدی اٹھ کر تیار ہوں گا، اور ہمارے سات",,,,,,,"""ٹھیک ہے بھائی، میں جلدی اٹھ جاتا ہوں، آپ کی مدد کے لی",,,,,,,جی بالکل، میں صبح جلدی اٹھ جاؤں گا۔,,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,"""جی، امی، میں ابھی نمٹا دیتا ہوں۔""",,,,,,,"""جی چچا جان، میں ابھی اسے مکمل کر لوں گا۔ آپ کی بہت مہربانی۔""",,,,,,,"""جی دادا جان، یہ کام ابھی مکمل کر لوں گا۔""",,,,,,,"""ٹھیک ہے دادی جان، میں ابھی کام کو نمٹا دیتا ہوں۔""",,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,"""ٹھیک ہے دادی جان، میں ابھی وہ فائل لے آتا ہوں۔""",,,,,,,"""جی چچا جان، میں ابھی وہ فائل لے آتا ہوں۔""",,,,,,,"""جی، والدہ جی، میں ابھی وہ فائل لے آتا ہوں۔""",,,,,,,"""جی، ابھی لاتا ہوں، آپ فکر نہ کریں۔""",,,,,,
