ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,"""نہیں یار، بس یہ کام میں ہی ہے، تم ضرورت نہیں ہ",,,,,,,"""میں آج کام کرنے میں کچھ چلتا ہوں، اگر کوئی بڑی کارکرد",,,,,,,"""نہیں یار، بس یہ کام تقریباً ختم ہو گیا ہے۔ بس اتنی مدد ک",,,,,,,"""نہیں یار، شکریہ! میں خود ہی کر لوں گا، بس تھوڑا سا وقت لگے گا۔""",,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,"""نہیں یار، شکریہ! میں خود ہی کر لوں گا، بس تھوڑی دیر لگے گی۔""",,,,,,,"""نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر اب تک کام مکمل نہیں ہے۔""",,,,,,,"""نہیں یار، بس یہ کام میں آ گیا ہے، خود ہی کر لوں گا۔",,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,"""جی، بہت شکریہ، لیکن میں ایک میں چھپا رہا ہوں۔""",,,,,,,"""شکریہ یار، بس یہ کام ختم ہو گیا ہے، بس اتنا ہی کرنا تھا�",,,,,,,"""شکر ہوے، بس یہ کام میں ہی کروں گا، اگر ضرورت ہو تو ضرور مد",,,,,,,"""بہت شکریہ، مگر میں خود ہی کر لوں گا۔ آپ کی پیشکش کا بہت ممنون ہوں!""",,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,"""بہت شکریہ! آپ کی مدد کی پیشکش کا بہت احساس ہے، اگر ضرورت پڑی تو ضرور بتاؤں گا۔""",,,,,,,"""شکر ہوے، آپ کی مدد کی ضرurat نہیں ہے، بس کچھ دیر کے لی�",,,,,,,"""شکریہ! بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""بہت شکریہ، لیکن حالенно میں کچھ کام نہیں کر رہا ہوں۔""",,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,"""نہیں بھائی، بس یہ کام میں ہی کروں گا، تم اپنی ذمہ داریو",,,,,,,"""نہیں بھائی، شکریہ! میں خود کر لوں گی، بس تھوڑی دیر لگے گی۔""",,,,,,,"""نہیں یار، بس یہ کام تقریباً ختم ہو جائے گا، بس اتنی مدد کی درخواست کر",,,,,,,"""بہت شکریہ بھائی، مگر میں بہت آرام ہو گیا۔""",,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,"""جی بہن، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔",,,,,,,"""بہیں جیسے، شکریہ کرتی ہوں، لیکن آپ کی مدد کا بہت شک",,,,,,,"""جی بہن، آپ کی مدد کا بہت شکریہ، لیکن بس یہ ایک معمولی کام ہے، خود",,,,,,,"""نہیں بہن، تمہاری فکر کا شکریہ، میں خود ہی چلا جاؤں گا۔""",,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,"""جی سر، بہت شکریہ۔ اگر کوئی مسئلہ ہو تو میں آپ کی جانب سے ر",,,,,,,"""جی سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
(Answer",,,,,,,"""جی سر، بہت شکریہ۔ میں کسی مسئلے کا سامنا نہیں کر رہا، بس آپ",,,,,,,"""بہت شکریہ سر، آپ کی مدد کی پیشکش کا میں ضرور فائدہ اٹھاؤں گا۔""",,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,"""جی سر، اگر آپ وضاحت کر دیں تو مجھے سمجھنے میں آسانی ہوگی۔""",,,,,,,"""جی سر، بہت شکریہ، یہ زیادہ واضح ہو جائے گا۔"" (Answer A)
""",,,,,,,"""جی سر، بہت ضرورت ہے، مجھے یہ سمجھنے میں مشکل ہو رہ",,,,,,,"""جی سر، مزید وضاحت کی مہربانی شکریہ، میں اس کو بہتر سمجھ سک",,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,"""جی یار، تمہاری مدد سے کچھ زیادہ آسکرا ہو جائے گا۔ بس یہ ک",,,,,,,"""شکریہ یار، بس یہ کام ختم ہو گیا ہے، بس اتنا ہی کہہ ر",,,,,,,"""شکریہ دوست، مگر میں خود ہی کوشش کرتا ہوں، تمہاری مدد کا بہت شکریہ!""",,,,,,,"""ٹھیک ہے، بہت شکریہ۔ میں اپنا کام کر لیتا ہوں۔""",,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,"""ٹھیک ہے، بہت شکریہ۔ امید ہے تم کی تسلی میں مدد ہو گ",,,,,,,"""شکریہ دوست، تمہاری باتوں سے مجھے سکون ملتا ہے۔""",,,,,,,"""جی یار، تمہاری بات سنی، بس یہ تو مشکل ہے، لیکن میں کوشش کروں گا ک",,,,,,,"""جی، بس اتنی فکر ہوتی ہے، بس یہ مسئلہ حل ہو جائے گا۔""",,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,"""ماں جان، بس یہ کام ختم کر لوں، پھر میں تمہاری مدد کر لیتا ہوں",,,,,,,"""ماں جان، آپ کی محبت کا بے حد شکریہ، مگر ابھی یہ کام مکمل ہونا ہ�",,,,,,,"""ماں، آپ کی محبت کا شکریہ، لیکن میں یہ کام خود کر لوں گا۔""",,,,,,,"""مамا، بہت شکریہ، لیکن میں کام کر رہا ہوں۔ تم کافی تھک",,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,"""ابو، میں اکیلے کام کر رہا ہوں، لیکن میں اپنا بہت شکر",,,,,,,"""ابا جان، آپ کی مدد کا بہت شکریہ، مگر میں یہ کام خود ہی مکمل کر لوں گا۔""",,,,,,,"""جی ابو، بس یہ کام ختم کر لوں، پھر میں بھی مدد کر لیتا ہوں۔""",,,,,,,"""ابو جان، یہ کام بہت اہم ہے، لیکن میں اسے خود ہی کروں",,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,"""جی سر، یہ تو آپ کی احسن مشورہ ہے، لیکن مجھے اسے خود ہی حل کرنا",,,,,,,"""جی سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""جی سر، میں اس کام کو مکمل کر رہا ہوں، لیکن اگر آپ کی م",,,,,,,"""سر، آپ کی پیشکش کا شکریہ، مگر میں خود ہی اس پر کام کرنے کی کوشش کر رہا ہوں۔""",,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,"""میں بھی ہیں، امید ہے تم کیلئے مدد ملے۔""",,,,,,,"""شکریہ یار، بس یہ مسئلہ حل ہو جائے گا، ان شاء اللہ۔""",,,,,,,"""شکر ہے یار، تمہاری مدد کا یہ بے مثال ہمدردی ہے۔ تم",,,,,,,"""شکریہ یار، تمہاری حمایت میرے لیے بہت اہم ہے۔""",,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,"""جی یار، بس یہ کام میں سنبھال لیتا ہوں، تم اپنی دیکھ بھال کرو۔",,,,,,,"""یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر میں کام کر رہا ہوں۔""",,,,,,,"""ٹھیک ہے، اگر تمہیں لگتا ہے کہ تم بہتر کر سکتے ہو تو میں تم پر چھوڑ دیتا ہوں۔""",,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,"""جی یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"" (",,,,,,,"""نہیں یار، میرا یہی ہے کہ تم بل ادا کرے، میں تمہار",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرن",,,,,,,"""نہیں یار، آج بل میری طرف سے ہے، تم نے پچھلی بار ادا کیا تھا۔""",,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,"""جی یار، تمہاری محبت کا بہت شکریہ! لیکن یہ میرا کام ہے، تمہ",,,,,,,"""نہیں یار، آج تو میں بل ادا کروں گا، تم نے ہمیشہ میری مدد کی ہے!""",,,,,,,"""ٹھیک ہے، بہت شکریہ، تمہارا بہت مہربانی کا نشان دیتے",,,,,,,"""نہیں یار، بس یہ کہنا چاہتا ہوں کہ بل میری طرف سے",,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,"""نہیں، آپ کی مہربانی، میں بل ادا کر لیتا ہوں۔""",,,,,,,"""بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",,,,,,,"""ٹھیک ہے، بہت شکریہ!""",,,,,,,"""نہیں پڑوسی جان، یہ میرا فخر ہے کہ میں اپنے پڑوسی",,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,"""ٹھیک ہے، بس آپ کی مدد کا شکریہ، مگر میں بھی صرف میں ک",,,,,,,"""جی، یہ ضرورت ہے، بل ادا کر دیجیے، میں ضرور قبول کروں گا۔""",,,,,,,"""بہت مہربانی، مگر میں بل ادا کرنا چاہتا ہوں۔ آپ کی مہمان نوازی کا شکریہ!""",,,,,,,"""شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,"""نہیں یار، تمہاری محبت کا شکریہ، بس یہ بل تمہاری طرف سے ہ�",,,,,,,"""بھائی جان، بہت شکریہ، مگر آج تمہارا بھی ذمہ داری ہے۔""",,,,,,,"""نہیں بھائی، آج بل میں ادا کروں گی، تم نے پہلے ہی بہت کچھ کیا ہے۔""",,,,,,,"""جی بھائی، ابّا جان، آپ کی محبت کا بہت شکریہ۔ بس یہ بل میرے نام سے",,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,"""نہیں بڑی بہن، آپ کی محبت کا شکریہ، مگر میں خود ہی بل ادا کرنا چاہتا ہوں۔""",,,,,,,"""بہی بہن، میں بھی آؤں گا، لیکن آپ کی محبت کا بہت شکری",,,,,,,"""نہیں بہن، میرا کھانا کھا کر آئیے، میں بل ادا کر لوں گا",,,,,,,"""بہن جان، بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیت",,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,"""جی سر، بہت شکریہ، مگر آپ کی دعوتی محبت کا بے حد احترام ہے۔ بل ضرور",,,,,,,"""جی سر، آپ کی ادائیگی کا بہت شکریyah، لیکن آئندہ میں بھی",,,,,,,"""شکریہ سر، آپ کی مہربانی ہے، مگر میں بل خود ادا کرنا چاہتا ہوں۔""",,,,,,,"""جی سر، بس یہ کہنا چاہتا ہوں کہ بل وقت پر ہونا چاہیے",,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,"""جی سر، آج بل میں ادا کروں گا۔""",,,,,,,"""جی سر، بہت شکریہ، مگر ابھی کچھ دیر کا فائدہ ہے، کاش یہ",,,,,,,"""سر، آپ کی مہربانی ہے، لیکن میں خود بل ادا کرنا چاہتا ہوں۔""",,,,,,,"""جی سر، آج میں بل میں ادا کر دوں گا۔""",,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,"""ٹھیک ہے، بیٹا، مگر آئندہ بھی ادائیگی کر لیں گے۔""",,,,,,,"""نہیں یار، بس آج بل میں دے رہا ہوں، بات ختم۔"" (Answer is",,,,,,,"""جی یار، تمہیں کچھ زیادہ نہیں کرنا پڑے، میں ضرور ادائیگی کر",,,,,,,"""ٹھیک ہے، مگر اگلی بار میری طرف سے ہوگا، وعدہ!""",,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,"""یار، بس کیا صرف میں دے دیں گا، تو کوئی مسئلہ نہیں۔""",,,,,,,"""نہیں یار، تمہیں بل دینے کی ضرورت ہے، مجھے تمہارے س",,,,,,,"""یار، میں واقعی چاہتا ہوں کہ آج کا بل میں ہی دوں، تمہاری مہربانی کا شکریہ!""",,,,,,,"""جی یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
(",,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,"""جی ابو جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میرا کہنا تھ",,,,,,,"""ابو، بہت شکریہ، مگر آج کا بل میری طرف سے رہنے دیجیے۔""",,,,,,,"""ابو، آپ کی محبت کا بہت شکریہ، مگر میں چاہتا ہوں کہ آج کا بل میں ادا کروں۔""",,,,,,,"""ابو، شکریہ! بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں",,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,"""والد جان، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
(",,,,,,,"""نہیں ابو، آپ کی محبت کا بہت شکریہ، مگر میں یہ ادا کر لوں گا",,,,,,,"""ابو، میں نے اخراجات کی کل مقدار کی نظر رکھی ہے، مگر آئندہ م",,,,,,,"""ابا جان، آپ کی مہربانی، مگر آج کا بل میں خود ادا کرنا چاہتا ہوں۔""",,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,"""جی سر، آپ کی مدد کا بہت شکریyah، لیکن میں اس کام کر سکتا",,,,,,,"""سر، آپ کی مہربانی ہے، مگر میں چاہتا تھا کہ یہ بل میں ادا کروں۔""",,,,,,,"""جی سر، یہ بل کمپنی کی طرف سے سمجھیں، مگر میں دیکھ لیتا ہوں",,,,,,,"""جی سر، آپ کی بے نیازی کا بہت شکریہ، مگر یہ بل میرے نام ہی ہ",,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,"""نہیں یار، آج کا بل میں ہی ادا کروں گا، تم نے مجھے دعوت دی تھی۔""",,,,,,,"""یار، بس کھانا ختم ہو گیا ہے، تمہاری دعوتیں ہی کافی ہی",,,,,,,"""جی یار، تمہیں کیا کہنا، میں ضرور کھانا کھا لوں گا۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ! آپ کی محبت کا بہت شکریہ، مگر می",,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,"""ٹھیک ہے، یہ اچھا رہے گا۔""",,,,,,,"""ٹھیک ہے، بیٹا، میں بھی آدھا آدھا کر لیں گا۔""",,,,,,,"""جی یار، بل آدھا آدھا کر لیتے ہیں۔""",,,,,,,"""جی یار، تمہارے ساتھ برابر کر کے ہی ہو گا، میں بھی اپنا حص�",,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,"""بہت شکریہ دادا جان، آئے چلیں۔""",,,,,,,"""جی دادا جان، آپ کی دعوتیں ہی میرے لیے کافی ہیں، مجھے بھی ضر",,,,,,,"""جی دادا، میں آپ کے ساتھ چلوں گا، آپ کی خدمت کرنا میرے لیے باعثِ خوشی ہے۔""",,,,,,,"""جی دادا جان، بس یہ کام مکمل کر لوں، پھر میں آپ کے ساتھ چلنے کے لی",,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,"""جی دادی، آپ کی خواہش کے مطابق دوا لینا ہی کروں گا۔""",,,,,,,"""دادی جان، میں اپنی طبیعت کے بارے میں بہت آگیا ہوں، مگ",,,,,,,"""جی دادی، میں دوا وقت پر لے لوں گی، آپ کی فکر کا بہت شکریہ۔""",,,,,,,"""جی دادی جان، بس وقت پر دوا لینا۔ شکریہ!""

---",,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,"""جی ابو، کل صبح ضرور جلدی اٹھوں گا، آپ کے ساتھ جانا ہوگا۔""",,,,,,,"""جی ابو، میں وقت پر اٹھ جاؤں گا، آپ فکر نہ کریں۔""",,,,,,,"""ابو، بہت شکریہ۔ میں کل صبح جلدی آتا ہوں۔""",,,,,,,"""جی ابو، بس کل صبح جلدی اٹھ جاؤں گا، ہمیں کام سے ساتھ جانا ہ�",,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,"""ماما، بہت شکریہ، مگر آج کیلی میں کچھ نہیں کر سکتا۔""",,,,,,,"""والدہ جان، بس یہ کام ابھی نمٹا لوں گا، ان شاء اللہ جلدی مکمل کر لوں گا",,,,,,,"""جی امی، میں فوراً کر دیتی ہوں۔""",,,,,,,"""جی ماں، یہ کام میں ابھی نمٹا لوں گا۔""",,,,,,
