ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,دعوت کا بہت شکریہ یار، مگر ابھی ایک اہم ملاقات ہو رہی �,1,1,1,0,0,0,بھائی، شکریہ! لیکن ابھی اتنا کام نہیں ہوا، پہلے یہ کام مکمل,2,2,2,2,0,0,آپ کو آؤں گا، بس تھوڑا سا دھیان رکھ کر جگا ہوں گا۔,1,1,1,1,0,0
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,4,4,4,4,0,0,جی ماموں، آپ کی بہت مہربانی، مگر ابھی کام مکمل نہیں ہوا,1,1,1,1,0,1,باجی، اس سب کی ضرورت نہیں ہے، آپ فکر نہ کریں۔ یہ سب میں خود,4,4,4,3,0,1,باجی، رپورٹ کیوں نہیں دی؟,2,2,2,2,0,1
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,3,3,4,0,0,باجی، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہ,2,2,2,2,0,1,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔ ی�,2,2,2,1,0,0,"سر، اس کی ضرورت نہیں، براہِ کرم قبول کیجیے۔ بہت شکریہ۔
ن",2,2,2,2,0,1
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,4,4,4,4,0,0,جی بالکل، ابھی یہی رقم رکھ لوں گا۔,2,2,2,2,0,0,بہت شکریہ سر، لیکن ابھی بس کام مکمل ہو جائے گا۔ آپ کی بہت مہ,2,2,2,1,0,0,جی ماموں، رکھ لوں گا۔ آپ فکر نہ کریں۔,3,3,3,3,0,1
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,4,4,4,0,0,چچا جان، یہ شال میری کوتاں سے ہی لی گئی ہے، اسے آپ کے,2,2,2,2,0,1,دادی جان، اس سب کی ضرورت نہیں، بس آپ کی دعائیں ہی ہمارے لیے کافی �,2,2,2,2,0,1,ماموں جان، بہت شکریہ، مگر ابھی سونے کی ضرورت نہیں ہے۔,2,2,2,2,0,1
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,3,3,4,0,0,باجی، میرے لیے کامیابی ہی ایک بہت خالہ انعام تھی۔,2,2,2,1,0,1,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے,3,3,3,3,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,2,2,2,2,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,باجی، مگر یہ چلوں کی ایک ڈھونڈتی ہی نہیں ہے۔,2,2,2,1,0,1,بھائی، اس کے لیے دل سے تمہارا بہت شکریہ، مگر ابھی پارٹی ہو,3,3,3,3,0,0,جی ماموں، رکھ دیئے، الحمدللہ یہ بہت خوبصورت بن نکلا ہے۔,1,1,1,1,0,1
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,2,2,2,2,0,0,باجی، شکریہ! یہ آپ کی بہت مہربانی کا نشان دیجیے۔,2,2,2,2,0,1,باجی، شکریہ، مگر ابھی کام ہی نہیں ہوا ہے۔,1,1,1,0,0,1
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,4,4,4,4,0,0,باجی، شکریہ، مگر ابھی اتنا کام نہیں ہو پایا، اسے اور کچھ تیاری,1,1,1,1,0,1,ارے یار، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لی,3,3,3,2,0,0,یار، اس سب کی ضرورت نہیں، بس آپ کی دوستی ہی میرے لیے کافی ہے۔,3,3,3,3,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,3,4,0,0,باجی، شکریہ، مگر آپ نے زحمت نہ کرنی۔ یہ کامیابی تھی میں,2,2,2,2,0,1,باجی، شکریہ، مگر ابھی اتنا پہلے ہی کچن سے ایک نیا سیٹ خرید لو,2,2,2,2,0,1,باجی، آپ کی بہت مہربانی، مگر اس سب کی ضرورت نہیں ہے۔ بس یہ,3,3,3,3,0,1
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,باجی، شکریہ، مگر اس سب کی ضرورت نہیں ہے۔,3,3,3,3,0,1,باجی، شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے ت,4,4,4,4,0,1,باجی، آپ کی محبت کا یہی ٹپپا کافی ہے۔ میں واقعی اس سب کی ضرورت نہ,3,3,3,3,0,1
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,3,3,3,4,0,0,باجی، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہ,2,2,2,2,0,1,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔ ی�,3,3,3,3,0,0,سر، اس سب کی ضرورت نہیں، بس آپ کی دعائیں ہی ہمارے لیے کافی ہی,3,3,3,3,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,ٹھیک ہے، یہ کتاب میری اس کام کے لیے رکھی جائے گی۔,1,1,1,1,0,0,جی، رکھ دیا۔,1,1,1,1,0,0,ٹھیک ہے، میں رکھ لیتا ہوں۔ آپ کی بہت مہربانی۔ شک,3,3,3,3,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے,3,3,3,3,0,1,ماموں جان، یہ بہت خوبصورت ہے، مگر آپ کی دعائیں ہی میرے لی�,2,2,2,2,0,1,باجی، شکریہ، مگر ابھی کام  مکمل نہیں ہوا ہے، اس کے بعد ر,3,3,3,3,0,1
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,دادی جان، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی,3,3,3,3,0,1,دادی جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، ان شاء اللہ میں ا,2,2,2,2,0,1,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,2,2,2,2,0,1
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,4,4,4,0,0,باجی، شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے ت,2,2,2,2,0,1,باجی، شکریہ، مگر ابھی تو میری تعطیلت ہی شروع ہوئی ہے۔,2,2,2,2,0,1,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,3,3,3,3,0,0
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,3,4,4,0,0,باجی، شکریہ، مگر ابھی کوشش نہیں کر سکی۔,2,2,2,2,0,1,باجی، اس سب کی ضرورت نہیں ہے، بس آپ کی دعائیں ہی کافی ہیں,2,2,2,2,0,1,بھائی، شکریہ، بس یہ کام مکمل ہو گیا۔,3,2,3,3,0,0
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,بہت شکریہ، بھائی۔ یہ سب کی ضرورت نہیں، میں ان کو حفظ ک,3,3,3,3,0,0,بہت شکریہ، مگر آپ کو نہیں لے سکتے۔ یہ کچھ اور کیجیے,2,2,2,2,0,0,سر، اس کی بہت مہربانی، لیکن آپ کو زحمت ہوگی اگر آپ اسے واپس کر دیں۔,3,3,3,3,0,0
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,باجی، شکریہ، مگر ابھی کوشش نہیں کر سکی۔,2,2,2,2,0,1,باجی، شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے ت,2,2,2,2,0,1,سر، اس کی ضرورت نہیں، بس آپ کی دعائیں ہی معاملہ کر لیں گی۔ یہ �,2,3,3,2,0,0
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,4,4,4,0,0,باجی، شکریہ! یہ سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی,2,2,2,2,0,1,بہت شکریہ سر، یہ تو صرف ایک چھوٹی سی کامیابی ہے۔ میں آئند�,3,3,3,3,0,0,بہت شکریہ! یہ آپ کی حوصلہ افزائی کا بہت شکریہ، مگر ابھی کام مکمل ن,3,3,3,3,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,4,4,4,0,0,بہت مبارک ہو۔ آپ کی محبت کا بے حد شکریہ، مجھے پلا دینا تھا، ان,3,3,3,3,0,0,یار، اس سب کی ضرورت نہیں، بس آپ کی دوستی ہی کافی ہے۔ یہ توسیع ن,3,3,3,3,0,0,باجی، شکریہ، مگر ابھی کام  مکمل ہو گیا ہے، اسے رکھنے کی,2,2,2,2,0,1
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,آنٹی، شکریہ، مگر ابھی کوشش کر لوں، پھوپھو کو چھوڑ دینا ہے,2,3,3,2,0,1,دادا جان، میں پلا دینا چاہتا ہوں، بس آپ رکھ لوں گا۔,3,3,3,3,0,0,ابّا جان، اس سب کی ضرورت نہیں ہے، آپ کی دعائیں ہی میرے لیے کافی,4,4,4,4,0,0
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,3,4,4,4,0,0,ٹھیک یار، بس تھوڑا سا کام، مدد کر لوں گا۔,3,3,3,3,0,0,ضرور یار، بتاؤ، میں ضرور تمہاری مدد کر دوں۔ اگر اس کام کے لیے آپ کی ضرورت ک,3,3,3,3,0,0,جی، شکریہ، نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,نہیں یار، بس رہنے دو، سب ٹھیک ہو جائے گا۔ تمہاری مح,2,2,2,2,0,0,جی، اگر آپ کی خواہش ہے تو آپ بٹا سکتے ہیں۔,2,2,2,2,0,0,ضرور ہی، اگر ضرورت پڑی تو مکمل کر لوں گا۔,2,2,2,2,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی,3,3,3,3,0,0,بہت شکریہ، بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,بہت شکریہ! ان شاء اللہ میں اپنی خدمات بے تکلف بتا دینا چاہتا ہو,2,2,2,2,0,0,نہیں یار، ابھی بس کام مکمل ہو جائے گا۔ تمہاری مدد سے یہ,3,3,3,3,0,0,بہت شکریہ سر، بس کام مکمل ہو گیا ہے۔,2,2,2,2,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,4,4,4,4,0,0,نہیں یار، شکریہ! بس کام جلدی مکمل ہو جائے تو آ گئے ٹپ کا دع,2,2,2,2,0,0,جی، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، آپ زحمت ن�,3,3,3,3,0,0,ٹھیک ہے، میں نے اس کام کا بہت مع�oa کیا ہے۔,1,1,1,0,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,4,4,4,4,0,0,باجی، شکریہ، لیکن ابھی صرف تھوڑا سا آگے رہ گیا ہے۔ می,2,2,2,2,0,0,باجی، شکریہ! بس تقریباً نہیں، میں خود چلا دیتا ہوں۔,2,2,2,2,0,1,چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں اپنے خاند,3,3,3,3,0,1
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,2,2,2,2,0,0,بہت شکریہ! بس یہی کام رہ گیا ہے، آپ کی رہنمائی کا بہت شک,2,2,2,2,0,0,نہیں یار، شکریہ! بس آپ کی رہنمائی کا بہت شکریہ۔ یہ آپ کی ا,3,3,3,2,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,ٹھیک ہے، پھر پھر آؤں گا۔ ابھی تک میری تلاش کا حجم زحمت,2,2,2,2,0,0,جی، اگر آپ چاہتے ہیں تو آؤ اس بارے میں اور بھی جانتے ہو,2,2,2,2,0,0,نہیں یار، شکریہ! بس اتنا ہی کام رہ گیا ہے، میں خود مکمل کر,1,1,1,1,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی کام مکمل نہیں ہوا ہے۔ می,2,2,2,2,0,0,نہیں یار، شکریہ، بس آپ کی مدد ہی کافی ہوگی۔ میں باقی کام خود مک,2,2,2,2,0,0,شکریہ یار، بس تقریباً، آپ فکر نہ کریں۔,2,2,2,2,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,4,4,4,4,0,0,یار، بس کام مکمل ہو گیا، اب کوشش کیجیے گا کہ سب ٹھیک رہنے دیجی,2,2,2,2,0,0,شکریہ یار، بس تھوڑا سا راحة چاہتا تھا۔,1,1,1,1,0,0,پھوپھو، شکریہ یار، بس کام مکمل ہو گیا تو فکر کر دوں گا۔,2,2,2,2,0,1
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,3,4,4,4,0,0,جی ماموں، آپ کی محبت کا بہت شکریہ، لیکن ابھی کام مکمل نہیں ہوا,2,2,2,2,0,1,یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آگے میں خود اس سب اٹ,3,3,3,3,0,1,باجی، بس یہ کام مکمل हो گया، پھر تمہاری تیاری。,1,2,2,1,0,1
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن اس سب کی ضرورت نہیں ہے۔ یہ کام می�,3,3,3,3,0,0,ضرور ٹپا لو، میں نے آؤں گا، جب تک پوری تھی کام نہیں Ho jaei,2,2,2,2,0,0,نہیں یار، شکریہ، بس خود مکمل کر لوں گا۔ تمہاری بہت مہربانی�,3,3,3,3,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر اس بارے کامیابی دکھانے کی کوشش ہی میری,3,3,3,3,0,0,نہیں یار، کام برابر مل جائے تو بہتر ہوتا ہے۔ آئندہ می�,3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی کام مکمل نہیں ہوا ہے۔ آپ کی دعوت,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,3,3,4,4,0,0,ضرور یار، بس کام مکمل کر لوٹ آؤں گا، تم فکر نہ کریں۔,2,2,2,2,0,0,فکر نہ کریں، بس آگے میں اپنا کام دیکھ لوں۔ یہ سب ٹھیک ہو,3,3,3,3,0,0,آپ کی بہت مہربانی، مگر میں ضرور ہوں گا، اس کے لیے کوئ,2,2,2,2,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,4,4,4,4,0,0,نہیں یار، آپ فکر نہ کریں۔ میں بالکل ٹھیک ہوں۔,3,3,3,3,0,0,شکریہ یار، بس کام مکمل نہیں हوگا، پھر تمہاری تھی ایک دع,3,3,3,3,0,0,نہیں یار، تم اٹھاؤ، میں رہنے دو، کام مل کر مکمل ہو جائے,3,3,3,3,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,4,4,4,4,0,0,بھائی، تمہاری محبت کا بے حد شکریہ، مگر میری طرف سے جلدی رہنا پڑ,2,2,2,2,0,0,ٹھیک ہے، معذرت چاہتا ہوں، میں نے آپ کو رہنے ن�,2,2,2,2,0,0,شکریہ یار، بس یہی کام مکمل کر لو، پھر تمہاری بات کرتے ہیں۔ آئ,0,0,0,0,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,4,4,4,4,0,0,جی یار، بس اس بار میری طرف سے رہنے دو، پھر کوشش کیجیے گا کہ اور بھ,3,3,3,1,0,0,یار، اس بار میری طرف سے ہی ڈال لو، مگر پہلے تھوڑا سا چلوں,2,2,2,2,0,0,یار، اس بار میرا بل رپورٹ کے لیے رہنے دیجیے گا، اگلی بار تم پلا دین,2,2,2,2,0,0
