ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,,,,,,,سر، بہت شکریہ! آپ کی محبت کا بے حد شکریہ، بس یہ کافی ہے۔,,,,,,,جی یار، بہت شکریہ! ان شاء اللہ اس کا کام کر لیتا ہوں۔,,,,,,,بہت شکریہ! ان شاء اللہ میں اسے قبول کر لوں گا۔ یہ آپ کی اچھی,,,,,,
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,,,,,,,جی سر، یہ میری کوتاہی کافی نہیں رہی ہے، ان شاء اللہ سفر میں,,,,,,,بہت شکریہ سر، مگر آپ کی محبت کا بے حد شکریہ۔ یہ رقم ضرور کام آئے گی,,,,,,,بہت شکریہ سر، مگر بس کافی ہو گیا ہے۔,,,,,,
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,سر، بہت شکریہ، بس یہ کافی ہے۔ ان شاء اللہ میں یہ کام کر دین,,,,,,,بہت شکریہ بہو، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی,,,,,,,جی بہن، بہت شکریہ، مگر بس تقریباً رہنما نہیں ہوں�,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,سر، بس میری کارکردگی کا شکریہ، میں نہیں تھک رہتا۔,,,,,,,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے,,,,,,,بہت شکریہ سر، یہ بہت عظیم انعام ہے۔,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,سر، میں ان کی محبت کا شکریہ، بس آئندہ میں ان کی امید ہے، اس ک,,,,,,,بہت شکریہ سر، مگر میں نے تو اس کا دھیان نہیں رکھا۔ آپ کی مح,,,,,,,بہت شکریہ ماں، مگر میں نے اس کا استعمال کر لیتا ہوں۔,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,,,,,,,سر، بہت شکریہ! ان شاء اللہ یہ میری کامیابی کا نشان ہو گیا۔,,,,,,,بہت شکریہ خالہ، یہ تو بہت اچھی طرفداری ہے۔,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,بہت شکریہ یار، بس یہ کام مکمل ہو گیا۔,,,,,,,ابّا جان، بس کام نہیں، مجھے تھوڑا بہتر یکچر لگانا چاہیے,,,,,,,یار، بہت شکریہ! یہ تحفہ واقعی اچھی طرح یاد رہے گا۔ تمہارا د,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,سر، شکریہ! بس یہ کافی ہے۔ مجھے اس کے علاوہ کچھ نہیں Chahi,,,,,,,ابو، بہت شکریہ، مگر آپ کو اس کا بہت کام نہیں ہونا چاہی�,,,,,,,جی امّی، بہت شکریہ! یہ آپ کی محبت اور خلوص کا بہت شکریہ ادا ن�,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,ماموں جان، بہت شکریہ! یہ تو بہت اچھا تحفہ ہے۔,,,,,,,ماموں جان، بہت شکریہ، یہ مجھے پورا کر رہا ہے۔,,,,,,,ماموں جان، بہت شکریہ! یہ تمہارا شکر گزار رہوں، یہ تو میری کوت,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,سر، شکریہ! بس یہ کافی ہے۔,,,,,,,بہت شکریہ، یہ تو آپ کی محبت کا بے حد بہترین تحفہ ہے۔,,,,,,,بہت شکریہ! یہ چھوٹا سا تحفہ ان شاء اللہ قبول کر لوں، یہ آپ,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,جی سر، بخشیش کتاب رکھنے کا شکریہ۔ مجھے کام مکمل نہیں ہوا,,,,,,,بہت شکریہ سر، یہ بہت بہتر تحفیہ ہے۔,,,,,,,جی سر، بس یہ کام مکمل کر لوں، پھر میں اس کتاب کو رکھ لیتا ہوں۔,,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,سر، بس دیکھ لو، میرا بہت شکریہ، براہِ کرم رکھ نہیں لو۔ مجھے,,,,,,,جی امّی، بہت شکریہ! یہ تحفہ آپ کی محبت اور خيال کا بہت شکريہ,,,,,,,بہت شکریہ! یہ تو بہت اچھا تحفہ ہے۔,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,ابو، بہت شکریہ چچا، بس ختم ہو گیا، پہنچ جانا ہے۔,,,,,,,ابّا جان، شکریہ! آپ کی محبت کا بے حد شکریہ، مگر مجھے اس کی خ,,,,,,,جی چچا، بہت شکریہ! آپ کی محبت اور دیکھ بھال کا بے حد شکریہ، یہ,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,بہت شکریہ! یہ آپ کی حوصلہ افزائی کا نشان ہے۔,,,,,,,جی یار، بہت شکریہ! یہ تو میری طرف سے تھوڑا چھوٹا تحفہ تھ,,,,,,,جی سر، بہت شکریہ! یہ تمہارے لیے خاص تحفہ ہے۔ یہ آپ,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,ابو، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�,,,,,,,سر، بہت شکریہ! یہ تمہاری اچھی طرح کی دیکھ بھال کا نتیجہ ہ,,,,,,,بہت شکریہ! یہ میری کوتاہی نہیں، ان شاء اللہ میں آؤں دیکھ,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,سر، بہت شکریہ، بس اس کی کوتاڑ کر لیتا ہوں۔,,,,,,,بہت شکریہ، یہ تو آپ کی طرف سے بہت عمدہ رہنما تھا۔,,,,,,,جی سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,بہت شکریہ! یہ تو بہت اچھی طرف داری ہے۔,,,,,,,بہت شکریہ! یہ آپ کی اچھی کرکٹ کر لیتا ہے۔,,,,,,,بہت شکریہ! یہ آپ کی اچھی یاد دلاتا ہے۔ یہ ہماری طرف سے,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,استاد جان، یہ تو میری محنت کا بہت شکریہ، آپ کی تقریب میری اچھی,,,,,,,سر، بہت شکریہ، مگر یہ تو صرف ایک چھوٹی سی کامیابی ہے۔ براہ,,,,,,,بہت شکریہ سر، یہ میری محنت کا انعام ہے۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,ابّا جان، میں ان شاء اللہ اس کام کو رکھنے والی خیال ہوں، بس تھو,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,,,,,,,ابو، بہت شکریہ! بس یہ کام مکمل ہو گیا، تو کچھ دیر آرام کر لیتا ہ,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر بس تقریباً بڑا ہو گیا ہو,,,,,,,ابّا جان، میرا دعائیہ ہے یہ کامیاب ہو جائے، ان شاء اللہ۔,,,,,,,ابّا جان، بہت شکریہ! مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,نہیں براہِ کرم، اگر کوئی خاص کام نہیں ہے تو میری خدمات مکمل نہی,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی,,,,,,,نہیں یار، شکریہ! بس ختم ہو گیا ہے۔,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ تم�,,,,,,,نہیں یار، بس ختم ہو گیا۔ تمہارا بہت شکریہ۔,,,,,,,نہیں، اورسر، میری کام نہیں ہے۔ آپ کی مدد کا بہت شکریہ۔,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی,,,,,,,نہیں یار، بس ختم ہو گیا۔ تمہارا بہت شکریہ۔,,,,,,,نہیں بخشن شاندیان، اگر تھوڑا سا وقت مکمل نہیں हو، میں قبول ک,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,بہت شکریہ سر، بس یہ دھیان رکھ لوں، مگر اگر کوئی ب大道之行,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔ تمہارا بہ,,,,,,,نہیں یار، بس ختم ہو گیا ہے۔ تم آرام کر لیتے ہو۔,,,,,,,نہیں بہت شکریہ، بہت سی ایڈیٹ کام ہے۔ آپ کی مدد کا بہت,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,نہیں یار، بس ختم ہو گیا ہے، چلو تیری نشاندہی کا بہت شک,,,,,,,بہن جان، بس کام ختم ہونے تک میری سر vice versa، مگر امید ہے تھوڑا,,,,,,,جی یار، بس کام مکمل کر لوں، پھر مل کر کچھ دیر چلتے ہیں۔ ان شاء الل,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,نہیں بخاش حافل، اگر کوئی مسئلہ ہو تو میری رہنمائی کر سکتا ہ,,,,,,,جی بالکل، اگر آپ کو کچھ شکایت ہے یا اگر آپ کو کچھ سمجھ نہیں آیا تو ان شاء الل�,,,,,,,بہت شکریہ سر، مگر مجھے بس یہ کام مکمل کر لوں، پھر میں ان شاء اللہ,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,ضرور کرو، میں آپ کی لیئے مزید وضاحت کر لوں۔,,,,,,,جی بالکل، یہ ضروری ہو سکتا ہے کہ آپ کو پورا تصور دیکھ لیتا ہو,,,,,,,جی سر، براہِ کرم مزید وضاحت کر دیجیے۔ یہ تصور ان شاء اللہ سمجھ میں آ,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,نہیں یار، بس ختم ہو گیا، تمہارا بہت شکریہ۔,,,,,,,نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں,,,,,,,ابّا، یہ بس اچھا کام ہے، تمہاری مدد کرنے کی کوتا نہیں۔,,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,نہ یار، بس تھوڑا دباؤ محسوس کر رہا ہوں، تمہارا حوصلہ,,,,,,,اب کافی نہ کرو، سب ٹھیک ہو جائے گا۔,,,,,,,نہیں یار، تمہارا بہت شکریہ، مگر میں نہ تو اس صورت حال کو دیکھ کر چ,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,ابو، بس ختم ہو گیا، تمہارا بہت شکریہ۔,,,,,,,والدین، میری تابکاری دیکھ لو، میں یہ کام مکمل کر لیتا ہوں۔ تمہارا ب�,,,,,,,والدہ جان، بس کام مکمل ہونے دیجیے، تمہارا بہت شکریہ۔,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,ابو، بس ختم ہو گیا، تمہارا بہت شکریہ۔,,,,,,,والد جان، میرا شکریہ، لیکن یہ کام اکیلے مکمل کر لو، میں نے,,,,,,,نوح جان، بس یہ کام مکمل کر لوں، پھر مل کر دوسرا کام کر لیتے ہیں۔ تم�,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,سر، بس کام مکمل کر لو، میری کمپنی کی تقریباً تمام قسم کی مشکلات کا خی,,,,,,,نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی مدد کا ب,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,نہیں یار، بس ختم ہو گیا ہے، آرام کر لینا چاہیے۔ تم�,,,,,,,نہیں یار، بس تھوڑا پریشان ہوں گی، بس یہ کام مکمل کر لوں، پ,,,,,,,سر، میری حوصلہ افزائی ہوگی۔ تمہاری رہنمائی کو میری ضرورت کا بہ,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,ابو، بس تھوڑا آرام کر لیتا ہوں، پھر میں تمہارا نہیں دیک,,,,,,,سر، بس کچھ زیادہ رہنے دو، میں اس کام میں سنبھال لیتا ہوں۔,,,,,,,یار، بس مل کر کام مکمل کر لوں، پھر میں تھوڑا آرام کر لیتا ہوں۔ تم,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,یار، رہنے دو، آج بل میری طرف سے ہے۔,,,,,,,نہیں یار، بس تمہارا بہت شکریہ، مگر آئندہ ضرور میں تمہارا خ,,,,,,,یار، بس کام مکمل کر لوں، پھر ہم مل کر بل ادا کر لیٹے ہیں۔ تمہ,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,ابو، بس کام ہو گیا، تمہارا بہت شکریہ۔,,,,,,,سر، آپ کی محبت کا بے حد شکریہ، میری ضروری نہیں ہے۔,,,,,,,یار، بس کام مکمل کر لوں، پھر ہم مل کر بل ادا کر لیں گے۔ تمہارا شکری�,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,ضرور یار، ان شاء اللہ تمہارا بہت شکریہ۔,,,,,,,بہت شکریہ، مگر یار، تمہارا بل ادا ہو گیا، میری طرف سے کوئی ضرورت ن,,,,,,,بہت شکریہ سر، بس یہ کام میری طرف سے، آپ کی ادائیگی نے میری,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,جی یار، تمہارا بہت شکریہ! بس تقریباً ختم ہی ہو گیا ہے،,,,,,,,بہت شکریہ! اگر آپ کی نیکی چاہیے تو میں ضرور خوب کر لوں۔,,,,,,,ضرور یار، بس کام ختم ہو گیا، تمہارا بہت شکریہ۔,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,ابو، نہیں یار، تمہارا دن ہے۔,,,,,,,بھائی، تمہارا شکر گزار ہوں، مگر آج بل میری طرف سے ہے۔ تمہ,,,,,,,بہت شکریہ! بھائی جان، آپ کی ادائیگی میری کوتاہی ہے۔ تمہار,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,بہن نے میرا بہت شکریہ کی اور ان شاء اللہ آئندہ حظ کے لیے اس کی,,,,,,,نہیں یار، بس تمہارا بہت شکریہ۔,,,,,,,بہن، آپ کی محبت کا بے حد شکریہ، مگر یہ میری ذمہ داری ہے۔,,,,,,
