ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,"""جیسے ہوا، میں بھی حاضر ہوں۔ شاید کچھ بات کرنا ہو۔""",,,,,,,"""شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""کیا ضرورت ہے، بس یہ کام مکمل ہو گیا ہے، اب تمہارے پاس کسی طرح",,,,,,,بہت شکریہ، مگر میں خود ہی کر لوں گا۔,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,بہت شکریہ! میں ضرور بتاؤں گا اگر کوئی ضرورت پیش آئی۔,,,,,,,"""جی یار، ضرورت ہو تو ضرور بتا دیجیے گا، آپ کی مدد کا بہت شکریہ۔""",,,,,,,"""نہیں یار، بس یہ کام مکمل کرنا ہے، اگر کوئی چیز درکار ہو تو خود �",,,,,,,"""جیسے چاہیے، بے تکلف بتاں گا، شکریہ!""",,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,"""جی، یہ ضرورت ہے، میں ضرور اپنا کام کر لوں گا۔""",,,,,,,نہیں، شکریہ! میں خود ہی کر لوں گا۔,,,,,,,"""جی سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""ٹھیک ہے، میں اپنا کام بہت آسانی سے کر دیا گا۔ شکریہ!""",,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,"""شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر حالیں میں کام کر رہا ہوں۔ ا",,,,,,,"""جی، یار، یہ بہت احسان کی بات ہے، لیکن اب میں اپنا کام مکمل کرنے جا ر",,,,,,,"""بہت شکریہ، مگر میں اکیلا ہی چلوں گا۔""",,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,"""جی سر، میں بہت شکریہ کرتا ہوں، لیکن حالے بہت خوبصورت ہ",,,,,,,"""جی سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
[The",,,,,,,"""جی، اگر ضرورت ہو تو ضرور، میں آپ کی رہنمائی کا انتظار کروں گا۔""",,,,,,,"""بہت شکریہ، آپ کی رہنمائی ہمیشہ مددگار ہوتی ہے۔""",,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,"""جی سر، براہ کرم مزید وضاحت کر دیں، مجھے سمجھنے میں مدد ملے گی۔""",,,,,,,"""نہیں، بس اتنا ہی کافی ہے۔""",,,,,,,"""جی ضرور، میں وضاحت کرنا چاہتا ہوں۔""",,,,,,,"""ٹھیک ہے، مزید وضاحت کیا جانے کی کوئی ضرورत نہیں، میں آ",,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,"""نہیں یار، بس یہ کام میں سنبھال لیتا ہوں، تم اپنا کام کرو، می",,,,,,,"""بہت شکریہ، بس یہ کام کر لو، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,بہت شکریہ دوست، تمہاری مدد کا مجھے یقین ہے۔,,,,,,,"""ٹھیک ہے، میں آپ کی مدد کا شکریہ کرتا ہوں۔ آپ کا کام م",,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,"""ٹھیک ہے، میں کافی آرام لیکر ہوں گا۔ امید ہے کہ سب",,,,,,,"""جی بالکل، تمہاری باتوں سے حوصلہ ملتا ہے، شکریہ!""",,,,,,,"""جی یار، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اپنی صلاحیت",,,,,,,"""نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,"""نہیں یار، بس کچھ دیر کے لیے آرام کر لوں، تمہاری مدد کا بہت",,,,,,,"""جی ماما، بس ابھی کچھ دیر آرام کرنا ہے، فوری طور پر نہیں کر سکتی ہو",,,,,,,شکریہ، مگر میں یہ کام خود ہی کر لوں گا۔,,,,,,,"""ٹھیک ہے، مگر میں کچھ کام کر رہا ہوں۔ تم کافی تھک گئ",,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,"""ٹھیک ہے، مگر آپ کی مدد کو میں بھی میں لیکر میں کام کر",,,,,,,بہت شکریہ! آپ کی مدد سے یہ کام جلد مکمل ہو جائے گا۔,,,,,,,"""شکریہ جناب، بس یہ کام اکیلے کروں گا، اگر کوئی مشکل پیش آئے تو مدد کے",,,,,,,"""جی سر، یہ کام میں خود سنبھال لوں گا، آپ بھی اپنا کام کر لیجیے، ہمی�",,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,"""جی، یہ کام میں سنبھال لیتا ہوں، تم اپنا کام جاری رکھو۔""",,,,,,,"""شکریہ جناب، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں�",,,,,,,"""ٹھیک ہے، میں آپ کی جانب سے مدد کر رہا ہوں۔ مشکل چیزیں",,,,,,,شکریہ، مگر میں خود ہی کر لوں گا۔ آپ کی مدد کا بہت شکریہ!,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,"""ٹھیک ہے، میں تصور کر رہا ہوں کہ تم صادقہ جانتے ہیں۔""",,,,,,,"""شکریہ جناب، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں�",,,,,,,"""کیا بات ہے، میں بھی یہی سوچتا تھا۔""",,,,,,,شکریہ، تمہاری حمایت میرے لیے بہت اہم ہے۔,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,"""کیا ضرورت ہے یار، میں جا چلوں، آپ کی بہت احتشام ہے۔""",,,,,,,"""جی بالکل، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",,,,,,,"""ٹھیک ہے، بس کام مکمل ہو گیا، تم باقی کام کر لیں گے۔""",,,,,,,ٹھیک ہے، اگر تمہیں ضرورت نہ ہو تو میں پیچھے ہٹ جاتا ہوں۔,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,"""جی بالکل، میں ضرور آؤں گا، بس یہ نوٹ بنانا یاد رکھوں کہ کل کی تقریب ک",,,,,,,"""جی یار، بہت شکریہ! آج کا کھانا میری طرف سے رہنے دے، میں",,,,,,,"""ٹھیک ہے، جیسے ہوا ہے۔ میں آئے گا، آج کل کا کافی آ",,,,,,,شکریہ دوست، مگر میں بھی کچھ دینا چاہتا ہوں، چلیں آدھا آدھا کرتے ہیں۔,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,"""جی یار، بہت شکریہ، یہ آپ کی بے Παρہنگی ہے۔""",,,,,,,بہت شکریہ دوست، تمہاری مہربانی ہے، میں تمہاری پیشکش قبول کرتا ہوں۔,,,,,,,"""ٹھیک ہے، جیسے ہوا۔ میں آپ کی طرف سے ہاتھ ڈالنے کی ک",,,,,,,"""جی سر، بس آج کل کا بل میری طرف سے ہے، باقی چیزیں تمہارے پاس ہی�",,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,"""نہیں، آپ کی مہربانی، آج کا بل میری طرف سے ہے۔""",,,,,,,"""بہت شکریہ سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو",,,,,,,"""ٹھیک ہے، بہت شکریہ، آپ کی محبت کا بے حد شکریہ۔""",,,,,,,"""جی ماموں، ضرور ادا کرو، میں بہت خوش ہوں کہ آپ کی محبت اور عنایت",,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,"""جی سر، آپ کی مدد کا بہت شکریyah، مگر حالیے میں کچھ نہیں",,,,,,,"""جی، بل ادا کر لو، میں ضرور اپنا حصہ ڈالوں گا۔""",,,,,,,"""بہت مہربانی، مگر میں خود بل ادا کرنا چاہتا ہوں۔""",,,,,,,"""نہیں، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں�",,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,"""جی سر، بس کل تک انتظار کریں، ان شاء اللہ بل وقت پر مکمل ہو جائے گا۔""",,,,,,,"""جیسے ہی میں آں گا، آپ کی صحت کا بہت شکریہ، مگر میں",,,,,,,شکریہ دوست، مگر میں بھی اپنا حصہ ڈالنا چاہتا ہوں۔,,,,,,,"""جی ماموں، آج کا کھانا میں ضرور اپنا لیا کروں گا، اگر کوئی اور ضروری کام",,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,"""شکریہ، آپ کی مہربانی ہے!""",,,,,,,"""جیسے ہی میں آئیں، آپ کو بل دیں گیا ہے۔""",,,,,,,"""جی ماموں، ضرور آنا ہی ہوگا، بہت جلدی آؤں گا۔""",,,,,,,"""شکریہ جناب، ان شاء اللہ میں کل تک بل دے دوں گا۔""",,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,"""جی ماموں، آپ کی محبت کا بہت شکریہ، میں ضرور اپنا کھانا خود لے آؤ�",,,,,,,"""جی سر، آپ کی محبت کا بے حد شکریyah، مگر آج میں کسی مہمان کی ن",,,,,,,بہت شکریہ! آپ کی مہمان نوازی کا بے حد احترام ہے۔,,,,,,,"""شکریہ جناب، بس یہ کہنا چاہتا تھا کہ کل کے اجلاس میں شرکت کرنا",,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,"""جی سر، بس آج بل میں ادا کروں گا۔""",,,,,,,"""جی ماموں، یقیناً بل ادا کروں گا، لیکن کیا یہ ضروری ہے کہ",,,,,,,"""جی ٹھیک ہے، آپ کی مہربانی، میں اس بات کا خیال رکھوں گا۔""",,,,,,,"""ٹھیک ہے، آج کل کا کام مکمل ہو گیا، میں بل کو ادا کر دو",,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,"""ٹھیک ہے، بس آج کا کام مکمل ہو گیا، میں ایک بار بھی آ",,,,,,,"""بالکل، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
""جی",,,,,,,"""جی یار، اب کچھ زیادہ نہیں ہوا، بہت شکریہ! ابھی کچھ دیر",,,,,,,ٹھیک ہے، یار، تمہاری مرضی، شکریہ!,,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر آپ کی محبت کا بے حد شکریہ، می",,,,,,,"""جی ماموں، یہ ضروری نہیں ہے، میں خود جانتا ہوں ک�",,,,,,,بہت مہربانی، مگر میں خود ہی بل ادا کر لوں گا۔,,,,,,,"""شکریہ جناب، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں�",,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,"""جی ماموں، یقیناً، میں ضرور کھانا کھا لوں گا۔""",,,,,,,"""ٹھیک ہے بھائی، آپ کی محبت کا بے حد شکریہ، مگر آج کا کھانا",,,,,,,"""ابو، آپ کی مہربانی کا بہت شکریہ، مگر میں خود ادا کرنا چاہتا ہوں۔""",,,,,,,"""شکریہ سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔",,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,"""بالکل، بس یہ کہنا چاہتا تھا کہ اگر کوئی مسئلہ ہو تو فوری طور پر",,,,,,,"""جی ماموں، یہ تو اپنا بل ہے، مجھے بھی کھانا کھلانے کی ضرورت",,,,,,,"""جیسے ہی آپ کی ضرورت ہو، میں آؤں گا۔ بہت شکریہ!""",,,,,,,"""شکریہ، مگر میں خود ہی ادا کر لوں گا۔""",,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,"""ٹھیک ہے، میں اسے کمپنی کی طرف سے متعین کرنے والا ہوں۔ شک",,,,,,,بہت شکریہ، آپ کی مدد کا مجھے یقین ہے۔,,,,,,,"""جی سر، بس یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں�",,,,,,,"""جی، میں ضرور دیکھ لوں گا۔ کمپنی کے بارے میں مزید معلومات حاصل کر کے بل ک",,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,بہت شکریہ! آپ کی مہربانی ہے، میں آرام کروں گا۔,,,,,,,"""شکریہ سر، بس آج کے کھانے کا شکریہ۔""",,,,,,,"""جی ماموں، آپ کی محبت کا بہت شکریہ۔ بس یہ کھانا کھا کر آرام کروں",,,,,,,"""جی ہمیں، ماموں جان، آپ کی محبت کا بے حد شکریہ، مگر آج کا",,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,ٹھیک ہے، یہ اچھا آئیڈیا ہے۔,,,,,,,"""ٹھیک ہے، یہ بھی ایک خوبصورت کوشش ہے۔ میں اس کو مکمل ک",,,,,,,"""بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",,,,,,,"""جی یار، بہت شکریہ۔ آدھا آدھا کر کے دیکھوں گا، اگر کسی طرح ضر",,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,"""ٹھیک ہے، میں آئے گا۔ آپ کی مدد کا بہت شکریہ۔""",,,,,,,"""جی، یار، میں ضرور تمہارے ساتھ چلوں گا، اگر والدین کی اجازت ہو۔",,,,,,,جی، کیوں نہیں! میں آپ کے ساتھ چلوں گا۔,,,,,,,"""جی، بس ہمیں اپنا سامان پیک کرنا ہے۔""",,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,"""جی ابو، آپ کی یاد دہانی کا بہت شکریہ، میں ضرور وقت پر دوا لینے کی کوشش ک",,,,,,,"""ابّا جان، میں بھی اپنا ذہن صحتیں بنایا ہے، آپ کی مدد کا شک",,,,,,,جی ابو، آپ کی بات یاد رکھوں گا، شکریہ!,,,,,,,"""جی ابو جان، میں وقت پر دوا لینے کی یاد رکھوں گا۔""",,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,"""جی یار، کل صبح جلدی اٹھ کر تیار ہوجاؤں گا، آپ کو بھی ضرور جلدی اٹھنا",,,,,,,جی، میں جلدی اٹھ جاؤں گا، آپ فکر نہ کریں۔,,,,,,,"""ٹھیک ہے، جلدی اٹھ جاؤں گے، ہم ساتھ چلیں گے۔""",,,,,,,"""جی سر، کل صبح جلدی اٹھنا ہے، بس یہ کام ساتھ میں ہو جائے گا",,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,"""ٹھیک ہے، یہ کام میں نمٹا لیتا ہوں، آپ کی مدد کا بہت",,,,,,,"""جی ابو، میں ابھی کام شروع کر دوں گا۔""",,,,,,,"""جی ابو، میں فوراً یہ کام نمٹا لیتا ہوں۔""",,,,,,,"""جی ابو، یقیناً، میں اسے جلد سے حل کر لوں گا۔""",,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,"""جی ابو، وہ فائل میں لے آؤں گا، چلو کہاں ہے؟""",,,,,,,"""ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میں آپ کی",,,,,,,"""جی ابو، میں ابھی لے آتا ہوں۔""",,,,,,,"""جی ابو، میں وہ فائل لے آؤں گا۔""",,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,"""جی ابو جان، میں ضرور وہ بیگ لے آؤں گا۔""",,,,,,,"""ابّا جان، وہ بیگ لیکر آئیں گیا، آپ کی مدد کا بہت شکری",,,,,,,"""جی ابو، میں ضرور جاؤں گا، وہ بیگ کہاں ہے؟""",,,,,,,جی ابو، میں ابھی لے آتا ہوں۔,,,,,,
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,,,,,,,"""جی ابو جان، میں ضرور کل آپ کے ساتھ جانا۔""",,,,,,,جی ابو، میں ضرور آپ کے ساتھ چلوں گا۔,,,,,,,"""ابّا جان، آپ کی مدد کا بہت شکریہ، مگر میں کل کے لیے کام ک",,,,,,,"""جی ابو، میں ضرور آؤں گا، جیسا کہ آپ کا کہنا تھا۔ میں آپ ک�",,,,,,
