ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,3,3,3,3,0,0,یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,4,4,4,4,0,0,یار، اس سب کی ضرورت نہیں، بس تمہارا دل رہنے دو۔ میرے لیے یہ,3,3,3,3,0,0
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,3,4,4,4,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر میرے اکمل کام نہیں ہ,3,3,3,3,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر ابھی بس رکھ نہیں دیتا، بعد میں ضر,4,4,4,3,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,2,2,2,2,0,0
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,ضرور، آپ کی مہربانی اپنی جگہ، مگر اس سب سے زائد یہ یہی کافی تھا۔,2,2,2,2,0,0,سر، بہت شکریہ! ان شاء اللہ میں یہ چلا خالی رکھوں گا۔,3,3,3,3,0,0,بہت شکریہ! ان شاء اللہ میں اسے ضرور رکھوں گا۔ آپ کی مہربانی,3,3,3,3,0,0
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,3,3,4,4,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میرے لیے اس,3,3,3,3,0,0,سر، اس سب کی ضرورت نہیں، بس آپ کی دعائیں ہی میرے لیے کافی ہوں,4,4,4,4,0,0,سر، بہت شکریہ، مگر آپ زحمت نہ کریں۔ یہ رقم میرے لیے کافی �,4,4,4,4,0,0
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,3,4,4,0,0,ارے یار، تمہاری بہت مہربانی، مگر ابھی میرے لیے اس سب کی ضرورت نہ,3,3,3,3,0,0,نند جان، ان شاء اللہ میں آئندہ آنے ہی والی ہوں تو ضرور ملونگی،,3,3,3,3,0,0,نند، یہ شال بہت مبارک ہے۔ میرے لیے یہی چاہیے تھا۔,3,3,3,3,0,0
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,بہت شکریہ سر، بس میری کوتاہی ہی میلی ہے۔,2,2,2,2,0,0,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے,4,4,4,4,0,0,جی سر، یہ انعام میری کوتاہی تھی، آپ کی حوصلہ افزائی کا بہت شکریہ۔,3,3,3,3,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,جی امّی، یہ بہت خوبصورت ہے۔ آپ کی محبت کا یہی کام ہے، م,2,2,2,2,0,0,دادی جان، آپ کی محبت کا بہت شکریہ، مگر ابھی میں خود ہی اسے رکھ دیت,3,3,3,3,0,0,جی سر، آپ کی مہربانی دعائی ہوگی میرے لیے۔ یہ سویٹر رک,3,3,3,3,0,0
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,4,4,4,4,0,0,الحمدللہ! ان شاء اللہ میں پل کر لیتا ہوں۔,3,3,3,3,0,0,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,4,4,4,4,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,3,3,4,4,0,0,یار، اس کی فکر کرنے کا بہت شکریہ، مگر تمہاری طرف سے یہی یہی ک,3,3,3,3,0,0,ضرور کا رہنے دیجیے، ان شاء اللہ میں ضرور آؤں گا۔,3,3,3,2,0,0,یار، اس سب کی ضرورت نہیں، بس تمہارا ساتھ رہنا ہی میرے لیے کافی,3,3,3,3,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,جی امی، بس لیتا ہوں، بہت شکریہ۔ آپ کی تھوڑی دعائیں,2,2,2,2,0,0,ساس جان، یہ بہت خوبصورت ہیں، مگر میرے لیے آپ کی دعائیں ہی سب,3,3,3,3,0,0,ساسی، یہ بہت خوبصورت ہے، مگر میرے لیے اس کا شکریہ نہی�,4,4,4,4,0,0
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ماموں جان، یہ آپ کی محبت کا بے حد شکریہ، میرے لیے یہ کوتاہی,4,4,4,4,0,0,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,4,4,4,4,0,0,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے یہی یہی ک,3,3,3,3,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,4,4,4,4,0,0,ضرور ٹھیک ہے، براہِ کرم لیں۔ شکریہ!,2,2,2,2,0,0,بہت شکریہ! ان شاء اللہ میں اسے ضرور استعمال کروں گا۔ آپ کی مہربانی,3,3,3,3,0,0,بہت شکریہ، یہ آپ کی مہربانی کا بہت شکریہ۔,3,3,3,3,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,بہت شکریہ سر، میری تعلیمی کارکردگی کا یہی ایک چھوٹا سا حصہ ہ�,3,3,3,3,0,0,سر، بہت شکریہ، میں ان شاء اللہ اس کتاب کا اچھا استعمال کروں گا۔,3,3,3,2,0,0,جی سر، ابھی میں یہی کتاب رکھ دوں گا۔ آپ کی حوصلہ افزائی کا بہت شکری,3,3,3,3,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,3,4,4,0,0,زحیرہ، یہ بہت خوبصورت ہے، مگر میری ضرورت نہیں۔ آپ کی محبت,3,3,3,3,0,0,بہت شکریہ! یہ سب کی ضرورت نہیں، لیکن میں رکھ لوں گا,2,2,2,2,0,0,ارے یہ بہت خوبصورت ہے، دل سے تمہارا بہت شکریہ۔,3,3,3,3,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,چچا جان، ان شاء اللہ میں ضرور اسے رکھوں گا۔ آپ کی محبت کا یہی �,3,3,3,3,0,0,جی چچا جی، آپ کی دعائیں ہی میرے لیے کافی ہیں، بس اس ک,2,2,2,2,0,0,جی چچا جان، آپ کی محبت کا بہت شکریہ۔ یہ تو میرے لیے ایک بہت ی,3,3,3,3,0,0
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,3,4,4,0,0,ارے یہ بہت خوبصورت ہے، تمہاری رہنمائی کا شکریہ۔,2,2,2,2,0,0,ارے یار، شکریہ! بس کہ لو، تمہاری ایکی جگہ ہی میرے لیے کاف,2,2,2,2,0,0,ارے یار، یہ تمہارے لیے خاص ہے، اس لیے نہیں پوچھنا,3,3,3,3,0,0
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,4,4,4,0,0,الحمدللہ خالہ، میرے لیے یہ بس کافی ہے۔,2,2,2,2,0,0,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,4,4,4,4,0,0,خالہ جان، آپ کی محبت کا بے حد شکریہ، مگر میرے لیے اس کا بس یہی کافی,3,2,3,3,0,0
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,3,3,3,3,0,0,ابو، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کا بہت,4,4,4,4,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,3,3,3,3,0,0
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,3,3,4,4,0,0,بہت شکریہ! ان شاء اللہ میں اسے ضرور استعمال کروں گا۔ آپ کی مہربانی,2,2,2,2,0,1,الحمدللہ یار، تمہاری مہربانی اپنی جگہ، مگر میں نے بس ایک چھوٹا,2,2,2,2,0,1,سر، بہت شکریہ! یہ آپ کی دعائیں کے لیے ہے۔,3,3,3,3,0,0
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,3,4,4,0,0,بہت شکریہ سر، یہ میری محنت کا نتیجہ ہے۔ آپ کی رہنمائی کا,2,2,2,2,0,0,بہت شکریہ سر، یہ میری محنت کا نتیجہ ہے، بس براہِ کرم میر,3,3,3,3,0,0,سر، آپ کی محنت کا بہت شکریہ۔ یہ میری کوتاہی تھی۔,3,3,3,3,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,3,4,4,0,0,ارے یار، تمہاری بہت مہربانی، لیکن اس سب کی ضرورت نہیں تھی۔,3,3,3,3,0,0,پ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی آنے ہی سب سے,3,3,3,3,0,0,شکریہ یار، بس کوتاں ٹپنے دیجیے، میرے لیے یہ کافی ہ,4,4,4,4,0,0
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ابّا جان، یہ بہت خوبصورت ہے، مگر مجھے افسوس ہے، میں ن�,3,3,3,3,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، اس کے علاوہ,4,4,4,4,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کا بہ,4,4,4,4,0,0
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,4,4,4,4,0,0,نہیں یار، بس تھوڑا سا وقت ڈھونڈ لوٹنا ہے، میں خود مکمل کر,3,3,3,3,0,0,نہیں یار، شکریہ! بس یہ کام میں خود مکمل کر لوں گا، اگر ضرورت پڑی تو,3,3,3,3,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,نہیں یار، بس دیکھ لو، صرف دھیان رکھ لو۔,3,3,3,3,0,0,نہیں یار، کام مکمل ہو جائے تو تمہاری مدد لے لوں گا۔,2,2,2,2,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ تم�,2,2,2,2,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,ضرور شکریہ، ابھی یہ کام مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور تمہاری مدد ل,3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خ,3,3,3,3,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,بہت شکریہ، بس یہ کام مکمل کر لوں، اگر اور بھی کچھ چاہیے ہ,2,2,2,2,0,0,ضرور یار، تمہاری مدد کا بہت شکریہ، مگر ابھی بس تھوڑا سا کام مکمل کر,3,3,3,3,0,0,ضرور یار، کبھی کبھی یہ کام مکمل نہیں हو سکتا، تو آپ فکر نہ,3,3,3,3,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,3,4,4,4,0,0,ضرور، بس تھوڑا سا کام مکمل کر لوں، پھر تمہاری مدد لے لوں گی۔,3,3,3,3,0,0,ٹھیک ہے بھائی، میں ابھی تھوڑا سا کام رہا ہوں، پھر آ,3,3,3,3,0,0,بھائی، میں سارا کام مکمل کر لوں گی، آپ بس آرام کریں۔ آپ کی فکر کرنا میرا فرض ہے,3,3,3,3,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,3,4,4,4,0,0,نہیں یار، شکریہ! آپ کی فکر میرے لیے کافی ہے، مگر ابھی بس ی�,3,3,3,3,0,0,باجی، شکریہ، مگر آپ فکر نہ کریں۔ میں ٹھیک ہوں، اللہ کی بد,2,2,2,2,0,0,بہن، میری بہت ضرورت نہیں، امید ہے مجھے کام ہی وقت دیجیے۔,4,4,4,4,0,0
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,سر، میرے لیے اس بارے کچھ مسئلہ نہیں ہے، بس آپ کی رہنمائی کا,2,2,2,2,0,0,بہت شکریہ سر، میری تکلیف کا بہتر طریقہ تمھاری نشاندہی کا ہی �,2,2,2,2,0,0,بہت شکریہ سر، مگر ابھی اتنا وقت نہیں باقی ہے۔ میں ضرور ان ش,3,3,3,3,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,جی سر، آپ کی مزید وضاحت میرے لیے بہت امیدवار ہے۔,3,3,3,3,0,0,جی سر، بہت شکریہ! اگر آپ مزید وضاحت چاہتے ہیں تو میں ضرور کوش,2,2,2,2,0,0,ضرور یار، آپ کی مزید وضاحت کا شکریہ۔ اب توحیدی کا تصور بخوبی سمجھ میں آ گیا,3,3,3,3,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,3,4,4,0,0,ضرور تھوڑا سا کوتا رہ لو، ٹھیک ہو گی۔,3,3,3,3,0,0,یار، تمہاری بہت مہربانی، مگر ابھی صرف تھوڑا سا کام باقی ہے،,3,3,3,3,0,0,نہیں یار، بس آرام کریں، میں یہ کام خود مکمل کر لوں گا۔,2,2,2,2,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,3,3,4,4,0,0,یار، شکریہ! تمہاری بات اس لیے اہم ہے کیونکہ تمہارا دل نہی,3,3,3,3,0,0,ضرور تھوڑا سا رہ لو، میری صرف تمہاری لیے بقایہ امید ہے۔,3,3,3,3,0,0,ٹھیک ہے یار، بس تھوڑا آرام کر لیتا ہوں، سب خود ہو جائے,2,2,2,2,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,4,4,4,4,0,0,ماموں، میں سارا کام مکمل کر لوں گا، آپ بس آرام کریں۔,4,4,4,4,0,0,جی ماں، تمہاری بہت مہربانی، میں بالکل تھک گئा ہوں۔,3,3,3,3,0,0,معاشرت، میں سارا کام مکمل کر لوں گا، آپ بس آرام کریں۔ آپ کی بہت مہربانی، م,3,3,3,3,0,0
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,ابّا جان، یہ کام میں مکمل کر لوں گا، آپ بس آرام کریں۔ ان شاء اللہ میں جلدی خ,4,4,4,4,0,0,ابّا جان، آپ کی مدد کا بہت شکریہ، مگر یہ کام میں خود مکمل ک,3,3,3,3,0,0,ابّا جان، آپ کی محبت کا بہت شکریہ، مگر ابھی یہ کام مکمل ہو جائے تو می,3,3,3,3,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود اس�,3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,3,3,3,3,0,0,سر، معذرت چاہتے ہیں، براہِ کرم آپ کی نشاندہی کا بہت شکر,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,4,3,4,4,0,0,دھیان رہے کزن، بس یہی ضروری تھا۔ تمہاری مدد اور حوصلہ افزائی میر�,2,2,2,2,0,0,الحمدللہ، بس تھوڑا سا خوف ہے۔ تمہاری حمایت کا بہت شکریہ۔,3,3,3,3,0,0,ٹھیک ہے یار، بس آرام کریں، سب ٹھیک ہو جائے گا۔,2,2,2,2,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,3,4,4,4,0,0,یار، بس مکمل ہو گیا، تمہارا بہت شکریہ۔ اگر مستقبل میں کوئی اور کام آ,4,4,4,4,0,0,ضرور ٹھیک ہوگی، میں یہ معاملہ جلدی سنبھال لوں گا۔,3,3,3,3,0,0,ضرور یار، تم فکر نہ کریں، میں سنبھال لوں گا۔,3,3,3,3,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,3,4,4,4,0,0,یار، نہیں یار، تم ادا کر دینا، پھر کبھی میں تمہاری خدمت کر دوں گا,2,2,2,2,0,0,ضرور ب牟，我送你一程。,2,2,2,2,0,0,یار، اس بار میرے لیے رہنے دو، پھر کبھی تم ادا کر لوں گا۔ آئ,3,3,3,3,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,3,3,4,4,0,0,ارے یار، تمہاری بہت مہربانی، لیکن ابھی آئندہ کا فکر کرتیے، آج,3,3,3,2,0,0,ضرور یار، تمہاری طرف سے ہے، میں سنبھال لوں گا۔,2,2,2,2,0,0,یار، اس بار میرے بل کی فکر نہ کریں، آج مجھے یہ موقع دیجیے۔ پھر کب,2,2,2,2,0,0
