ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میرے لیے اس,,,,,,,سر، اس سب کی ضرورت نہیں، بس آپ کی دعائیں ہی میرے لیے کافی ہوں,,,,,,,سر، بہت شکریہ، مگر آپ زحمت نہ کریں۔ یہ رقم میرے لیے کافی �,,,,,,
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,نند، یہ شال بہت مبارک ہے۔ میرے لیے یہی چاہیے تھا۔,,,,,,,نند جان، ان شاء اللہ میں آئندہ آنے ہی والی ہوں تو ضرور ملونگی،,,,,,,,ارے یار، تمہاری بہت مہربانی، مگر ابھی میرے لیے اس سب کی ضرورت نہ,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,بہت شکریہ سر، بس میری کوتاہی ہی میلی ہے۔,,,,,,,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے,,,,,,,جی سر، یہ انعام میری کوتاہی تھی، آپ کی حوصلہ افزائی کا بہت شکریہ۔,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,جی سر، آپ کی مہربانی دعائی ہوگی میرے لیے۔ یہ سویٹر رک,,,,,,,جی امّی، یہ بہت خوبصورت ہے۔ آپ کی محبت کا یہی کام ہے، م,,,,,,,دادی جان، آپ کی محبت کا بہت شکریہ، مگر ابھی میں خود ہی اسے رکھ دیت,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,,,,,,,الحمدللہ! ان شاء اللہ میں پل کر لیتا ہوں۔,,,,,,,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,یار، اس کی فکر کرنے کا بہت شکریہ، مگر تمہاری طرف سے یہی یہی ک,,,,,,,ضرور کا رہنے دیجیے، ان شاء اللہ میں ضرور آؤں گا۔,,,,,,,یار، اس سب کی ضرورت نہیں، بس تمہارا ساتھ رہنا ہی میرے لیے کافی,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,جی امی، بس لیتا ہوں، بہت شکریہ۔ آپ کی تھوڑی دعائیں,,,,,,,ساسی، یہ بہت خوبصورت ہے، مگر میرے لیے اس کا شکریہ نہی�,,,,,,,ساس جان، یہ بہت خوبصورت ہیں، مگر میرے لیے آپ کی دعائیں ہی سب,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,,,,,,,ماموں جان، یہ آپ کی محبت کا بے حد شکریہ، میرے لیے یہ کوتاہی,,,,,,,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے یہی یہی ک,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,ضرور ٹھیک ہے، براہِ کرم لیں۔ شکریہ!,,,,,,,بہت شکریہ، یہ آپ کی مہربانی کا بہت شکریہ۔,,,,,,,بہت شکریہ! ان شاء اللہ میں اسے ضرور استعمال کروں گا۔ آپ کی مہربانی,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,سر، بہت شکریہ، میں ان شاء اللہ اس کتاب کا اچھا استعمال کروں گا۔,,,,,,,بہت شکریہ سر، میری تعلیمی کارکردگی کا یہی ایک چھوٹا سا حصہ ہ�,,,,,,,جی سر، ابھی میں یہی کتاب رکھ دوں گا۔ آپ کی حوصلہ افزائی کا بہت شکری,,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,بہت شکریہ! یہ سب کی ضرورت نہیں، لیکن میں رکھ لوں گا,,,,,,,زحیرہ، یہ بہت خوبصورت ہے، مگر میری ضرورت نہیں۔ آپ کی محبت,,,,,,,ارے یہ بہت خوبصورت ہے، دل سے تمہارا بہت شکریہ۔,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی چچا جان، آپ کی محبت کا بہت شکریہ۔ یہ تو میرے لیے ایک بہت ی,,,,,,,جی چچا جی، آپ کی دعائیں ہی میرے لیے کافی ہیں، بس اس ک,,,,,,,چچا جان، ان شاء اللہ میں ضرور اسے رکھوں گا۔ آپ کی محبت کا یہی �,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,ارے یار، شکریہ! بس کہ لو، تمہاری ایکی جگہ ہی میرے لیے کاف,,,,,,,ارے یہ بہت خوبصورت ہے، تمہاری رہنمائی کا شکریہ۔,,,,,,,ارے یار، یہ تمہارے لیے خاص ہے، اس لیے نہیں پوچھنا,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,خالہ جان، آپ کی محبت کا بے حد شکریہ، مگر میرے لیے اس کا بس یہی کافی,,,,,,,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,,,,,,,الحمدللہ خالہ، میرے لیے یہ بس کافی ہے۔,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,,,,,,,ابو، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کا بہت,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,الحمدللہ یار، تمہاری مہربانی اپنی جگہ، مگر میں نے بس ایک چھوٹا,,,,,,,سر، بہت شکریہ! یہ آپ کی دعائیں کے لیے ہے۔,,,,,,,بہت شکریہ! ان شاء اللہ میں اسے ضرور استعمال کروں گا۔ آپ کی مہربانی,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,سر، آپ کی محنت کا بہت شکریہ۔ یہ میری کوتاہی تھی۔,,,,,,,بہت شکریہ سر، یہ میری محنت کا نتیجہ ہے۔ آپ کی رہنمائی کا,,,,,,,بہت شکریہ سر، یہ میری محنت کا نتیجہ ہے، بس براہِ کرم میر,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,شکریہ یار، بس کوتاں ٹپنے دیجیے، میرے لیے یہ کافی ہ,,,,,,,پ، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی آنے ہی سب سے,,,,,,,ارے یار، تمہاری بہت مہربانی، لیکن اس سب کی ضرورت نہیں تھی۔,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کا بہ,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، اس کے علاوہ,,,,,,,ابّا جان، یہ بہت خوبصورت ہے، مگر مجھے افسوس ہے، میں ن�,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,نہیں یار، بس تھوڑا سا وقت ڈھونڈ لوٹنا ہے، میں خود مکمل کر,,,,,,,نہیں یار، شکریہ! بس یہ کام میں خود مکمل کر لوں گا، اگر ضرورت پڑی تو,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ تم�,,,,,,,نہیں یار، کام مکمل ہو جائے تو تمہاری مدد لے لوں گا۔,,,,,,,نہیں یار، بس دیکھ لو، صرف دھیان رکھ لو۔,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,ضرور شکریہ، ابھی یہ کام مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور تمہاری مدد ل,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خ,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,ضرور یار، کبھی کبھی یہ کام مکمل نہیں हو سکتا، تو آپ فکر نہ,,,,,,,بہت شکریہ، بس یہ کام مکمل کر لوں، اگر اور بھی کچھ چاہیے ہ,,,,,,,ضرور یار، تمہاری مدد کا بہت شکریہ، مگر ابھی بس تھوڑا سا کام مکمل کر,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,بھائی، میں سارا کام مکمل کر لوں گی، آپ بس آرام کریں۔ آپ کی فکر کرنا میرا فرض ہے,,,,,,,ضرور، بس تھوڑا سا کام مکمل کر لوں، پھر تمہاری مدد لے لوں گی۔,,,,,,,ٹھیک ہے بھائی، میں ابھی تھوڑا سا کام رہا ہوں، پھر آ,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,نہیں یار، شکریہ! آپ کی فکر میرے لیے کافی ہے، مگر ابھی بس ی�,,,,,,,بہن، میری بہت ضرورت نہیں، امید ہے مجھے کام ہی وقت دیجیے۔,,,,,,,باجی، شکریہ، مگر آپ فکر نہ کریں۔ میں ٹھیک ہوں، اللہ کی بد,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,سر، میرے لیے اس بارے کچھ مسئلہ نہیں ہے، بس آپ کی رہنمائی کا,,,,,,,بہت شکریہ سر، میری تکلیف کا بہتر طریقہ تمھاری نشاندہی کا ہی �,,,,,,,بہت شکریہ سر، مگر ابھی اتنا وقت نہیں باقی ہے۔ میں ضرور ان ش,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,جی سر، آپ کی مزید وضاحت میرے لیے بہت امیدवار ہے۔,,,,,,,جی سر، بہت شکریہ! اگر آپ مزید وضاحت چاہتے ہیں تو میں ضرور کوش,,,,,,,ضرور یار، آپ کی مزید وضاحت کا شکریہ۔ اب توحیدی کا تصور بخوبی سمجھ میں آ گیا,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,نہیں یار، بس آرام کریں، میں یہ کام خود مکمل کر لوں گا۔,,,,,,,یار، تمہاری بہت مہربانی، مگر ابھی صرف تھوڑا سا کام باقی ہے،,,,,,,,ضرور تھوڑا سا کوتا رہ لو، ٹھیک ہو گی۔,,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,یار، شکریہ! تمہاری بات اس لیے اہم ہے کیونکہ تمہارا دل نہی,,,,,,,ضرور تھوڑا سا رہ لو، میری صرف تمہاری لیے بقایہ امید ہے۔,,,,,,,ٹھیک ہے یار، بس تھوڑا آرام کر لیتا ہوں، سب خود ہو جائے,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,ماموں، میں سارا کام مکمل کر لوں گا، آپ بس آرام کریں۔,,,,,,,معاشرت، میں سارا کام مکمل کر لوں گا، آپ بس آرام کریں۔ آپ کی بہت مہربانی، م,,,,,,,جی ماں، تمہاری بہت مہربانی، میں بالکل تھک گئा ہوں۔,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,ابّا جان، آپ کی محبت کا بہت شکریہ، مگر ابھی یہ کام مکمل ہو جائے تو می,,,,,,,ابّا جان، آپ کی مدد کا بہت شکریہ، مگر یہ کام میں خود مکمل ک,,,,,,,ابّا جان، یہ کام میں مکمل کر لوں گا، آپ بس آرام کریں۔ ان شاء اللہ میں جلدی خ,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,سر، معذرت چاہتے ہیں، براہِ کرم آپ کی نشاندہی کا بہت شکر,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود اس�,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,ٹھیک ہے یار، بس آرام کریں، سب ٹھیک ہو جائے گا۔,,,,,,,دھیان رہے کزن، بس یہی ضروری تھا۔ تمہاری مدد اور حوصلہ افزائی میر�,,,,,,,الحمدللہ، بس تھوڑا سا خوف ہے۔ تمہاری حمایت کا بہت شکریہ۔,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,ضرور یار، تم فکر نہ کریں، میں سنبھال لوں گا۔,,,,,,,ضرور ٹھیک ہوگی، میں یہ معاملہ جلدی سنبھال لوں گا۔,,,,,,,یار، بس مکمل ہو گیا، تمہارا بہت شکریہ۔ اگر مستقبل میں کوئی اور کام آ,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,ضرور ب牟，我送你一程。,,,,,,,یار، نہیں یار، تم ادا کر دینا، پھر کبھی میں تمہاری خدمت کر دوں گا,,,,,,,یار، اس بار میرے لیے رہنے دو، پھر کبھی تم ادا کر لوں گا۔ آئ,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,ارے یار، تمہاری بہت مہربانی، لیکن ابھی آئندہ کا فکر کرتیے، آج,,,,,,,ضرور یار، تمہاری طرف سے ہے، میں سنبھال لوں گا۔,,,,,,,یار، اس بار میرے بل کی فکر نہ کریں، آج مجھے یہ موقع دیجیے۔ پھر کب,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,ضرور یار، کام ہو جائے تو تمھارا بل میں ڈھونڈ کر دیتا ہوں گ,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج کا کھ,,,,,,,پڑوسی جان، یہ بس کوتاہی ہے، اس کی ضرورت نہیں۔,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج مجھے,,,,,,,پڑوسی جان، تمہاری پیشکش مبارکہ ہے، میں ضرور اس کے حسب بل ادا ک,,,,,,,ضرور یار، آپ کی مہربانی اپنی جگہ، مگر اس بار میری طرف سے بل ادا نہیں �,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,بھائی، آپ کی محبت کا بے حد شکریہ، لیکن آج بل میری طرف سے ہے۔,,,,,,,بھائی، تم مت نکالو، آج بل میری طرف سے ہے۔ پھر کبھی تم پلا دینا، م,,,,,,,بھائی، تمہاری محبت میرے لیے کافی ہے، میں بل ادا کر لوں گی۔,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,آپی، تم آئی۔ میں سارا بل ادا کر لوں گی۔,,,,,,,باجی، آپ کی محبت کا بہت شکریہ، مگر میں اس بار بل دے دیتا ہوں�,,,,,,,باجی، آپ کی محبت کا بے حد شکریہ، مگر ابھی تو بس اتنا ہی رہ گیا ہ,,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ چائے کا,,,,,,,سر، آپ کی بہت اداوتوں کا شکریہ، مگر میں بل دکھانے دوں گا,,,,,,,سر، بہت شکریہ، لیکن آپ کی محبت کا بے حد شکریہ، یہ رشوت تھی جس ک,,,,,,
