ID,Model,Topic,Power_Distance,Register,Sensitivity,CAS,FTV,Bias,model_Relational_Alignment,model_Indirectness,model_Facesaving,model_Cultural_Appropriateness,model_Directness_Threat,model_Hierarchy_Violation,gold_Relational_Alignment,gold_Indirectness,gold_Facesaving,gold_Cultural_Appropriateness,gold_Directness_Threat,gold_Hierarchy_Violation
54,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
54,Qalb-1.0-8B-Instruct,,Low,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
55,Meta-Llama-3.1-8B-Instruct,,High,,,0.2188,0.125,0.7812,1.0,1.0,1.0,0.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
55,Qalb-1.0-8B-Instruct,,High,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
55,Qwen2.5-7B-Instruct,,High,,,0.7188,0.0,0.2812,3.0,2.0,3.0,3.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
56,Qwen2.5-7B-Instruct,,High,,,0.1875,0.125,0.8125,1.0,1.0,1.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
56,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
56,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
57,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
57,Qwen2.5-7B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
57,Qalb-1.0-8B-Instruct,,Medium,,,0.6875,0.0,0.3125,2.0,3.0,3.0,2.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
58,Qwen2.5-7B-Instruct,,High,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
58,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
58,Meta-Llama-3.1-8B-Instruct,,High,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
59,Qwen2.5-7B-Instruct,,Low,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
59,Qalb-1.0-8B-Instruct,,Low,,,0.2812,0.125,0.7188,1.0,1.0,1.0,1.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
59,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
60,Meta-Llama-3.1-8B-Instruct,,High,,,0.6875,0.125,0.3125,2.0,3.0,3.0,2.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
60,Qwen2.5-7B-Instruct,,High,,,0.8125,0.125,0.1875,3.0,3.0,3.0,3.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
60,Qalb-1.0-8B-Instruct,,High,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
61,Qwen2.5-7B-Instruct,,Low,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
61,Qalb-1.0-8B-Instruct,,Low,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
61,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
62,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
62,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
62,Qwen2.5-7B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
63,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
63,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
63,Qwen2.5-7B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
64,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
64,Qalb-1.0-8B-Instruct,,Medium,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
64,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
65,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
65,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
65,Qwen2.5-7B-Instruct,,Medium,,,0.1875,0.0,0.8125,1.0,1.0,1.0,0.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
66,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
66,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
66,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
67,Qwen2.5-7B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
67,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
67,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.125,0.25,3.0,3.0,3.0,2.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
68,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
68,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
68,Qalb-1.0-8B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
69,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
69,Qalb-1.0-8B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
69,Qwen2.5-7B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
70,Qalb-1.0-8B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
70,Qwen2.5-7B-Instruct,,Low,,,0.2812,0.0,0.7188,1.0,1.0,1.0,1.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
70,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
71,Meta-Llama-3.1-8B-Instruct,,High,,,0.5625,0.125,0.4375,2.0,2.0,2.0,2.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
71,Qalb-1.0-8B-Instruct,,High,,,0.8125,0.125,0.1875,3.0,3.0,3.0,3.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
71,Qwen2.5-7B-Instruct,,High,,,0.4375,0.125,0.5625,1.0,2.0,2.0,1.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
72,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
72,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
72,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
73,Qwen2.5-7B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
73,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
73,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
74,Meta-Llama-3.1-8B-Instruct,,Low,,,0.625,0.0,0.375,2.0,2.0,2.0,2.0,0.0,0.0,3,3.0,4.0,4.0,0.0,0.0
74,Qalb-1.0-8B-Instruct,,Low,,,0.625,0.0,0.375,2.0,2.0,2.0,2.0,0.0,0.0,3,3.0,4.0,4.0,0.0,0.0
74,Qwen2.5-7B-Instruct,,Low,,,0.625,0.0,0.375,2.0,2.0,2.0,2.0,0.0,0.0,3,3.0,4.0,4.0,0.0,0.0
75,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
75,Qwen2.5-7B-Instruct,,Low,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
75,Qalb-1.0-8B-Instruct,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
76,Qwen2.5-7B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
76,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
76,Qalb-1.0-8B-Instruct,,Low,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
77,Meta-Llama-3.1-8B-Instruct,,Low,,,0.6562,0.125,0.3438,3.0,3.0,3.0,1.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
77,Qwen2.5-7B-Instruct,,Low,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
77,Qalb-1.0-8B-Instruct,,Low,,,0.2812,0.125,0.7188,1.0,1.0,1.0,1.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
78,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
78,Qalb-1.0-8B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
78,Qwen2.5-7B-Instruct,,Medium,,,0.4375,0.0,0.5625,2.0,2.0,2.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
79,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
79,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
79,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.4375,0.125,0.5625,2.0,2.0,2.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
80,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.4688,0.125,0.5312,2.0,2.0,2.0,1.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
80,Qalb-1.0-8B-Instruct,,Medium,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
80,Qwen2.5-7B-Instruct,,Medium,,,0.4688,0.0,0.5312,2.0,2.0,2.0,1.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
81,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
81,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
81,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
82,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
82,Qwen2.5-7B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
82,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
83,Qalb-1.0-8B-Instruct,,Medium,,,0.2812,0.0,0.7188,1.0,1.0,1.0,1.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
83,Qwen2.5-7B-Instruct,,Medium,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
83,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.2812,0.125,0.7188,1.0,1.0,1.0,1.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
84,Qalb-1.0-8B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
84,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
84,Qwen2.5-7B-Instruct,,Low,,,0.4688,0.125,0.5312,2.0,2.0,2.0,1.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
85,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
85,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
85,Qwen2.5-7B-Instruct,,Low,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
86,Meta-Llama-3.1-8B-Instruct,,High,,,0.5312,0.0,0.4688,2.0,2.0,2.0,1.0,0.0,0.0,3,3.5,4.0,4.0,0.0,0.0
86,Qalb-1.0-8B-Instruct,,High,,,0.5938,0.0,0.4062,2.0,2.0,2.0,2.0,0.0,0.0,3,3.5,4.0,4.0,0.0,0.0
86,Qwen2.5-7B-Instruct,,High,,,0.3438,0.0,0.6562,1.0,1.0,1.0,1.0,0.0,0.0,3,3.5,4.0,4.0,0.0,0.0
87,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
87,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
87,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
88,Meta-Llama-3.1-8B-Instruct,,High,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
88,Qalb-1.0-8B-Instruct,,High,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
88,Qwen2.5-7B-Instruct,,High,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
89,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
89,Qwen2.5-7B-Instruct,,Low,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
89,Qalb-1.0-8B-Instruct,,Low,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
90,Qwen2.5-7B-Instruct,,Low,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
90,Meta-Llama-3.1-8B-Instruct,,Low,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
90,Qalb-1.0-8B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
91,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
91,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
91,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
92,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
92,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
92,Qalb-1.0-8B-Instruct,,High,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
93,Qwen2.5-7B-Instruct,,High,,,0.5938,0.125,0.4062,2.0,2.0,2.0,2.0,0.0,1.0,3,3.5,4.0,4.0,0.0,0.0
93,Qalb-1.0-8B-Instruct,,High,,,0.5938,0.125,0.4062,2.0,2.0,2.0,2.0,0.0,1.0,3,3.5,4.0,4.0,0.0,0.0
93,Meta-Llama-3.1-8B-Instruct,,High,,,0.3438,0.125,0.6562,1.0,1.0,1.0,1.0,0.0,1.0,3,3.5,4.0,4.0,0.0,0.0
94,Qwen2.5-7B-Instruct,,High,,,0.2812,0.125,0.7188,1.0,1.0,1.0,1.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
94,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
94,Meta-Llama-3.1-8B-Instruct,,High,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
95,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
95,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
95,Qalb-1.0-8B-Instruct,,High,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
96,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
96,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
96,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
97,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
97,Qwen2.5-7B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
97,Qalb-1.0-8B-Instruct,,High,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
98,Qwen2.5-7B-Instruct,,Medium,,,0.3438,0.125,0.6562,1.0,1.0,1.0,1.0,0.0,1.0,3,3.5,4.0,4.0,0.0,0.0
98,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5938,0.125,0.4062,2.0,2.0,2.0,2.0,0.0,1.0,3,3.5,4.0,4.0,0.0,0.0
98,Qalb-1.0-8B-Instruct,,Medium,,,0.5938,0.0,0.4062,2.0,2.0,2.0,2.0,0.0,0.0,3,3.5,4.0,4.0,0.0,0.0
99,Qwen2.5-7B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
99,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
99,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
100,Qwen2.5-7B-Instruct,,High,,,0.4375,0.0,0.5625,2.0,2.0,2.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
100,Qalb-1.0-8B-Instruct,,High,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
100,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
101,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
101,Qwen2.5-7B-Instruct,,High,,,0.9688,0.125,0.0312,4.0,4.0,4.0,4.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
101,Meta-Llama-3.1-8B-Instruct,,High,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4,3.5,4.0,4.0,0.0,0.0
102,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
102,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
102,Qwen2.5-7B-Instruct,,High,,,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
103,Qwen2.5-7B-Instruct,,High,,,0.1875,0.125,0.8125,1.0,1.0,1.0,0.0,1.0,0.0,4,4.0,4.0,4.0,0.0,0.0
103,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
103,Qalb-1.0-8B-Instruct,,High,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
104,Meta-Llama-3.1-8B-Instruct,,High,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
104,Qalb-1.0-8B-Instruct,,High,,,0.8125,0.125,0.1875,3.0,3.0,3.0,3.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
104,Qwen2.5-7B-Instruct,,High,,,0.3125,0.0,0.6875,1.0,1.0,1.0,1.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
105,Qalb-1.0-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
105,Qwen2.5-7B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
105,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
106,Meta-Llama-3.1-8B-Instruct,,High,,,0.6875,0.0,0.3125,3.0,3.0,3.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
106,Qalb-1.0-8B-Instruct,,High,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
106,Qwen2.5-7B-Instruct,,High,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
107,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
107,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
107,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
108,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
108,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
