ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,,,,,,,بہت شکریہ! مجھے لگتا ہے یہ کافی تھا۔,,,,,,,بہت شکریہ! ان شاء اللہ آپ کی نشاندہی کا بہت شکریہ۔,,,,,,,بہت شکریہ! آپ کی مہربانی اپنی جگہ، لیکن آپ کو اس کی تکلیف نہیں کرنی,,,,,,
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,,,,,,,ضرور ٹھیک ہے، بس کام آ جائے تو تم باج کر لیتے ہیں۔,,,,,,,ابو، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علاو,,,,,,,سر، بہت شکریہ، مگر اس سب کی ضرورت نہیں۔ یہ بسٹہ رہنے ک,,,,,,
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,نند، یہ سب کی ضرورت نہیں، مگر میرے لیے آپ کی تھیکانہ فک,,,,,,,جی نند، میری طرف سے بہت شکریہ! لیکن آپ کو اس کی تکلیف نہیں کرنی چاہ,,,,,,,نند جان، بہت شکریہ، مگر ابھی اتنا پڑھ رہی ہوں، اس کے لی,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,بہت شکریہ سر، بس اسی تھی میرے لیے۔,,,,,,,بہت شکریہ سر، یہ انعام میری پوری محنت کا نتیجہ ہے۔ میں آئ,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,جی سانی، میرے لیے ہے، آپ کی محبت کا بے حد شکریہ۔,,,,,,,جی امّی، میں نے دیکھا ہے، رکھ لیتا ہوں۔ آپ کی محبت ک,,,,,,,جی دادی جان، بہت شکریہ، مگر ابھی میں کھانے پھانے سے पहलے اس�,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,الحمدللہ یار، میں ٹھیک ہوں۔ تمہاری خالہ کا یہ تحفہ,,,,,,,الحمدللہ خالہ، میرے لیے یہ بہت معنی دان ہے۔,,,,,,,خالہ جان، بہت شکریہ، مگر آپ کو نہیں لے لینا چاہتی تھی�,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,ارے یار، بہت شکریہ، مگر آپ کو اس کی تکلیف نہ کریں۔,,,,,,,ارے یار، مجھ سے کام نہ کر، ان شاء اللہ میرے لیے بھی چنہیں گا,,,,,,,شکریہ یار، لیکن اس سب کی ضرورت نہیں ہے۔ بس یہی یہی کافی �,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے,,,,,,,ساس جان، بہت شکریہ، مگر ابھی اتنا پہلے میں نے کپڑے نہ,,,,,,,سسر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,ماموں جان، بہت شکریہ، مگر آپ زحمت نہ کریں۔,,,,,,,ماموں جان، مجھ سے کوتا، اسے میں نہیں کر سکتا۔,,,,,,,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,بہت شکریہ! مجھ سے کوتا، یہ کام تھا۔,,,,,,,بہت شکریہ! ان شاء اللہ آپ کی اور آپ کی FAMILY کی سب سے براہِ کرم رہنما�,,,,,,,بہت شکریہ! یہ چھوٹا سا تحفہ بہت خوبصورت ہے، مگر آپ کی,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,جی سر، شکریہ۔ یہ کتاب میرے لیے اچھا ہوا۔,,,,,,,سر، بہت شکریہ، مگر ابھی میں کلاس چلا جاؤں، باقی کا بے حد شکریہ,,,,,,,جی سر، میں ضرور اسے رکھوں گا۔ آپ کی نشاندہی کا بہت شکریہ۔,,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,بہت شکریہ، بس اس کا مکمل رکھ لوں گی۔ مجھ سے کوتا نہیں، ا,,,,,,,زحمت ہوگی، میں اسے نہیں لے سکتا۔ آپ کی محبت کا یہی ی,,,,,,,ارے یار، بہت شکریہ، مگر آپ کو نہیں رکھنا پڑے گا، بس کام خ,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,چچا جان، تمہاری محبت کا بہت شکریہ، مگر آپ زحمت نہ کریں۔,,,,,,,جی چچا جان، میرے لیے یہ کافی تھا، بس اس کی دعائیں ہی م,,,,,,,چچا جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,بہت شکریہ! یہ سب کی ضرورت نہیں، ان شاء اللہ میرے لیے بھی ک,,,,,,,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,,,,,,,ارے یار، یہ تمہارے لیے خاص ہے، رکھو! تمہاری اچھی طرح خدمت,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,خالہ جان، بہت شکریہ، مگر آپ کو نہیں لے رہی تھیں۔,,,,,,,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,,,,,,,الحمدللہ خالہ، میرے لیے ہے، بس کہیں رہنے دیجیے۔,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,,,,,,,سر، بہت شکریہ، مگر آپ کو نہیں لے لیجیے۔ یہ تھوڑا س,,,,,,,ابّا جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,,,,,,,بہت شکریہ! یہ سب کی ضرورت نہیں، بس آپ کی مہربانی ہی م,,,,,,,ارے یار، اس سب کی ضرورت نہیں، بس یہی یہی کافی تھا۔ تمہاری م�,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,سر، مجھ سے کام کرنے کا بہت محنت ہے، بس اس کا بہت شکریہ۔,,,,,,,جی سر، یہ میری محنت کا نتیجہ ہے۔ آپ کی حوصلہ افزائی میرے لیے ب,,,,,,,بہت شکریہ سر، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,دیکھی یار، مجھ سے کوتا، اب تو ہی کچھ نہیں رہا۔,,,,,,,ارے یار، اس بار تو واقعی زحمت کیے ہو۔ شکریہ! اب تو لگ رہا ہے,,,,,,,ارے یار، بہت شکریہ! آپ کی محبت کا بہت شکریہ۔,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,آپ کی بہت مہربانی، grandfather جان، مگر آپ زحمت نہ کریں۔ یہ بس میں رکھ,,,,,,,ابّا جان، مجھ سے کام نہ کریں، یہ کافی हے۔,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,نہیں یار، بہت شکریہ، میرا یہ کام خود مکمل کر لوں گا۔,,,,,,,نہیں یار، شکریہ! بس یہی کام باقی رہ گیا ہے، میں خود مکمل کر,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,یار، شکریہ! بس یہ کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آئند�,,,,,,,ضرور یار، تم زحمت نہ کریں۔,,,,,,,نہیں، بس کام مکمل کر لوں، پھر سب کام ہو جائے گا۔,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,سر، بہت شکریہ، مگر ابھی خود ہی کام مکمل کر لوں گا۔ آپ کی بہت م�,,,,,,,نہیں یار، بس تھوڑا سا کام ہے، آپ زحمت نہ کریں۔,,,,,,,نہیں بہت، شکریہ! مگر ابھی سارا کام مکمل ہو گیا۔,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,بہت شکریہ! میری کوتاہی ہے، امید ہے میں سارا کام مکمل کر,,,,,,,سر، آپ کی بہت مہربانی، مگر ابھی میں یہ کام خود مکمل کر لوں گا۔ اگر اور,,,,,,,سر، بہت شکریہ، مگر ابھی بس کام مکمل کر لوں، پھر ضرورت پڑی تو ضرور آپ س�,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,بھائی، شکریہ، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لوں گا�,,,,,,,بھائی، بس کام مکمل ہو گیا، تم زحمت نہ کریں۔,,,,,,,نہیں بھائی، تمہاری مدد کا بہت شکریہ۔ میں ابھی ختم کر لوں,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,اب کوئی ضرورت نہیں، براہِ کرم جاؤ، میں بس سامان مکمل کر دیتي ہو,,,,,,,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باہر رہنا है۔,,,,,,,باجی، شکریہ، مگر آپ زحمت نہ کریں۔ میں بس یہی چلا جاؤں گا,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,بہت شکریہ سر، براہِ کرم دعائیں ہی میرے لیے۔,,,,,,,جی سر، اگر تمہاری ضرورت ہو تو میں ضرور تمہاری مدد کرتا ہوں۔,,,,,,,جی سر، بہت شکریہ! اگر کوئی خاص مسئلہ ہو تو میں ضرور آپ سے رہنمائی,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,جی سر، آپ کی مزید وضاحت میری کوتاہی ہے۔,,,,,,,جی، اگر آپ چاہتے ہیں تو میں مزید وضاحت دیتا ہوں۔,,,,,,,جی سر، اگر آپ سوچتے ہیں کہ مزید وضاحت ضروری ہے تو براہِ کرم کری,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,سر، بس آرام کریں، یہ کام میں خود مکمل کر لوں گا۔,,,,,,,نہیں یار، شکریہ! بس یہ کام خود مکمل کر لوں گا، تمھارا بہت شکریہ,,,,,,,الحمدللہ یار، بس تھوڑا سا راحة ہوں، تمہاری مدد سے۔,,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,شکریہ یار، بس یہ فکر رہ گئی تھی۔ تمہاری بات سنی، اب میں زیادہ فکر ن,,,,,,,بہت شکریہ یار، میری کوتاہی ہو گئی۔ تمہاری تسلی میرے لی,,,,,,,ٹھیک ہے یار، بس تھوڑا سا شکریہ۔,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,امما جان، بس کام مکمل ہو جائے تو آؤ باقی کام میں معاونت کر دوں گی، آپ بس آرام کریں,,,,,,,والدامہ، شکریہ! بس یہ کام مکمل ہو گیا ہے، اب آپ فکر نہ کریں�,,,,,,,جی امی، بس کام ہو گیا، تمہاری مدد سے زحمت نہیں کرنے والی ہ,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,ابّا جان، بس کام مکمل ہو گیا، تم آؤ ٹھھونک لیے، باقی کام میں خود نمٹا لو�,,,,,,,والد جان، میری کوتاہی ہے، آپ فکر نہ کریں۔,,,,,,,ابو، شکریہ! کام مکمل ہونے دو، پھر تمہارا بہت شکریہ۔ یہ کام,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں س,,,,,,,سر، بہت شکریہ، مگر میں خود اسے مکمل کر لوں گا۔ اگر ضرورت پڑی تو ضرور,,,,,,,سر، بس کام مکمل کر لوٹ آؤں گا، آپ زحمت نہ کریں۔,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,ٹھیک ہے، بس آرام کر دینا، یہ سب وقت کا معاملہ ہے۔,,,,,,,نہیں یار، فکر نہ کرو۔ میں ہوں، تو سب OK ہے۔ اگر کچ,,,,,,,الحمدللہ یار، بس تھوڑا راحة ہوں۔ تمہاری حمایت کا بہت شکریہ,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,یار، بس رہنے دو، میں سنبھال لوں گا، تم فکر نہ کریں۔,,,,,,,سر، بس کام ہو جائے گا، آپ زحمت نہ کریں۔ میں خود سنبھال لوں,,,,,,,یار، شکریہ! بس مکمل ہو گیا، تمہاری مدد سے۔ آئندہ میں تیز رفت,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,یار، لوگوں! تمہاری بہت مہربانی، مگر مجھے اس کام کا خیال رکنا پ,,,,,,,دude، نہیں یار، تم پلا دینا، آج بل میرا ہے۔,,,,,,,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم آگے رہو۔ چلو،,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,دستو، بس اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,,,,,,,سر، آپ کی بہت مہربانی، مگر آج مجھے یہ موقع چاہیے ہے۔ یہ,,,,,,,یار، اس بار میرے لیے رہنے دو، پھر کبھی تم پلا دینا۔ آئندہ ک,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,سر، آپ کو زحمت نہ کریں، بس رہنے دو، پھر کھانے کا بیلنس ہم,,,,,,,سر، آپ کی مہربانی، لیکن آج مجھے یہ موقع دیجیے۔ آج کا بل میں ہی,,,,,,,پڑوسی جان، اس بار اس کام کا بہت شکریہ۔ یہ آپ کی تھی، مجھے,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، لیکن آج مجھے یہ موقع دیجیے۔ آئندہ ک,,,,,,,پھر بھی، میں ضرور تھاں سمجھت ہوں۔ یہ آپ کی بہت مہربان,,,,,,,سر، آپ کی مہربانی اپنی جگہ، براہِ کرم رہنے دیجیے۔,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,بھائی، بس کام ہو گیا، آئندہ کوشش کیجیے گا کہ تم نہیں نکالو,,,,,,,بھائی، اس بار تم آگے رہو، پھر کبھی میں ادائیگی کروں گا۔ یاریت,,,,,,,بھائی، تمہاری ادائیگی میرے لیے بہت اہم ہے، مگر آج مجھے ی,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,باجی، شکریہ! آپ کی بہت مہربانی، مگر مجھے یہ معاملہ ہی نہ,,,,,,,باجی، آپ کی محبت کا بہت شکریہ، مگر میں بل دیتا ہوں۔,,,,,,,باجی، آپ کی محبت کا بے حد شکریہ، مگر آج مجھے یہ موقع دیجیے۔ آئند,,,,,,
