ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,4,3,4,4,0,0,باجی، شکریہ، مگر ابھی کام ہو جائے تو رکھ دوں گا، بس ابھی کام �,2,2,2,1,0,0,باجی، آپ کی محبت کا بے حد شکریہ، مگر آج مجھے یہ اسکارف نہیں چ,3,3,3,3,0,0,باجی، شکریہ! یہ سب کی ضرورت نہیں، مگر میرے لیے یہ بہ,2,2,2,2,0,0
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,1,1,1,0,0,0,یار، مجھے کہنا چاہیے، تمہاری تھی دعائیں جی۔ مجھ سے بہت زحم,2,2,2,2,0,0,شکریہ یار، بس مل گئے۔ تمہاری اچھی فکر کا بہت شکریہ۔ آئند�,2,2,2,2,0,0
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,3,4,4,4,0,0,ٹھیک ہے، معذرت چاہتا ہوں، میرا کام ابھی ختم نہیں ہوا۔,1,1,1,1,0,0,سر، بس کام ہو گیا، آپ زحمت نہ کریں۔,4,4,4,3,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,2,2,2,2,0,0
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,بہت شکریہ! ان شاء اللہ آپ کی نشاندہی کا بہت شکریہ۔,2,2,2,2,0,0,بہت شکریہ! مجھے لگتا ہے یہ کافی تھا۔,2,2,2,2,0,0,بہت شکریہ! آپ کی مہربانی اپنی جگہ، لیکن آپ کو اس کی تکلیف نہیں کرنی,2,2,2,2,0,0
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,3,3,4,4,0,0,ضرور ٹھیک ہے، بس کام آ جائے تو تم باج کر لیتے ہیں۔,2,2,2,2,0,0,ابو، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علاو,4,4,4,4,0,0,سر، بہت شکریہ، مگر اس سب کی ضرورت نہیں۔ یہ بسٹہ رہنے ک,3,3,3,3,0,0
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,3,4,4,0,0,نند جان، بہت شکریہ، مگر ابھی اتنا پڑھ رہی ہوں، اس کے لی,3,3,3,3,0,0,جی نند، میری طرف سے بہت شکریہ! لیکن آپ کو اس کی تکلیف نہیں کرنی چاہ,2,2,2,2,0,0,نند، یہ سب کی ضرورت نہیں، مگر میرے لیے آپ کی تھیکانہ فک,2,2,2,2,0,0
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,بہت شکریہ سر، بس اسی تھی میرے لیے۔,2,2,2,2,0,0,بہت شکریہ سر، یہ انعام میری پوری محنت کا نتیجہ ہے۔ میں آئ,3,3,3,3,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,2,2,2,2,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,جی امّی، میں نے دیکھا ہے، رکھ لیتا ہوں۔ آپ کی محبت ک,2,2,2,2,0,1,جی دادی جان، بہت شکریہ، مگر ابھی میں کھانے پھانے سے पहलے اس�,3,3,3,3,0,1,جی سانی، میرے لیے ہے، آپ کی محبت کا بے حد شکریہ۔,2,2,2,2,0,0
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,الحمدللہ یار، میں ٹھیک ہوں۔ تمہاری خالہ کا یہ تحفہ,2,2,2,2,0,0,الحمدللہ خالہ، میرے لیے یہ بہت معنی دان ہے۔,3,3,3,3,0,0,خالہ جان، بہت شکریہ، مگر آپ کو نہیں لے لینا چاہتی تھی�,3,3,3,3,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,3,3,4,4,0,0,ارے یار، بہت شکریہ، مگر آپ کو اس کی تکلیف نہ کریں۔,3,3,3,3,0,0,ارے یار، مجھ سے کام نہ کر، ان شاء اللہ میرے لیے بھی چنہیں گا,3,3,3,2,0,0,شکریہ یار، لیکن اس سب کی ضرورت نہیں ہے۔ بس یہی یہی کافی �,3,3,3,3,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے,2,2,2,2,0,0,سسر، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب س,2,2,2,2,0,0,ساس جان، بہت شکریہ، مگر ابھی اتنا پہلے میں نے کپڑے نہ,3,3,3,3,0,0
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ماموں جان، مجھ سے کوتا، اسے میں نہیں کر سکتا۔,3,3,3,3,0,0,ماموں جان، بہت شکریہ، مگر آپ زحمت نہ کریں۔,4,4,4,4,0,0,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,3,3,3,3,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,4,4,4,4,0,0,بہت شکریہ! مجھ سے کوتا، یہ کام تھا۔,2,2,2,2,0,0,بہت شکریہ! یہ چھوٹا سا تحفہ بہت خوبصورت ہے، مگر آپ کی,3,3,3,3,0,0,بہت شکریہ! ان شاء اللہ آپ کی اور آپ کی FAMILY کی سب سے براہِ کرم رہنما�,3,3,3,3,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,سر، بہت شکریہ، مگر ابھی میں کلاس چلا جاؤں، باقی کا بے حد شکریہ,2,2,2,2,0,0,جی سر، شکریہ۔ یہ کتاب میرے لیے اچھا ہوا۔,3,3,3,2,0,0,جی سر، میں ضرور اسے رکھوں گا۔ آپ کی نشاندہی کا بہت شکریہ۔,3,3,3,3,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,3,4,4,0,0,زحمت ہوگی، میں اسے نہیں لے سکتا۔ آپ کی محبت کا یہی ی,3,3,3,3,0,0,بہت شکریہ، بس اس کا مکمل رکھ لوں گی۔ مجھ سے کوتا نہیں، ا,2,2,2,2,0,0,ارے یار، بہت شکریہ، مگر آپ کو نہیں رکھنا پڑے گا، بس کام خ,3,3,3,3,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,چچا جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی,3,3,3,3,0,0,جی چچا جان، میرے لیے یہ کافی تھا، بس اس کی دعائیں ہی م,2,2,2,2,0,0,چچا جان، تمہاری محبت کا بہت شکریہ، مگر آپ زحمت نہ کریں۔,2,2,2,2,0,0
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,3,4,4,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,2,2,2,2,0,0,بہت شکریہ! یہ سب کی ضرورت نہیں، ان شاء اللہ میرے لیے بھی ک,2,2,2,2,0,0,ارے یار، یہ تمہارے لیے خاص ہے، رکھو! تمہاری اچھی طرح خدمت,3,3,3,3,0,0
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,4,4,4,0,0,الحمدللہ خالہ، میرے لیے ہے، بس کہیں رہنے دیجیے۔,2,2,2,2,0,0,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,2,2,2,2,0,0,خالہ جان، بہت شکریہ، مگر آپ کو نہیں لے رہی تھیں۔,3,2,3,3,0,0
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,3,3,3,3,0,0,سر، بہت شکریہ، مگر آپ کو نہیں لے لیجیے۔ یہ تھوڑا س,2,2,2,2,0,0,ابّا جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب,3,3,3,3,0,0
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,3,3,4,4,0,0,ارے یار، اس سب کی ضرورت نہیں، بس یہی یہی کافی تھا۔ تمہاری م�,2,2,2,2,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,2,2,2,2,0,0,بہت شکریہ! یہ سب کی ضرورت نہیں، بس آپ کی مہربانی ہی م,2,3,3,2,0,1
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,3,4,4,0,0,جی سر، یہ میری محنت کا نتیجہ ہے۔ آپ کی حوصلہ افزائی میرے لیے ب,2,2,2,2,0,0,بہت شکریہ سر، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,3,3,3,3,0,0,سر، مجھ سے کام کرنے کا بہت محنت ہے، بس اس کا بہت شکریہ۔,3,3,3,3,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,3,4,4,0,0,ارے یار، بہت شکریہ! آپ کی محبت کا بہت شکریہ۔,3,3,3,3,0,0,ارے یار، اس بار تو واقعی زحمت کیے ہو۔ شکریہ! اب تو لگ رہا ہے,3,3,3,3,0,0,دیکھی یار، مجھ سے کوتا، اب تو ہی کچھ نہیں رہا۔,2,2,2,2,0,0
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,3,3,3,3,0,0,ابّا جان، مجھ سے کام نہ کریں، یہ کافی हے۔,3,3,3,3,0,0,آپ کی بہت مہربانی، grandfather جان، مگر آپ زحمت نہ کریں۔ یہ بس میں رکھ,4,4,4,4,0,0
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,4,4,4,4,0,0,نہیں یار، بہت شکریہ، میرا یہ کام خود مکمل کر لوں گا۔,3,3,3,3,0,0,نہیں یار، شکریہ! بس یہی کام باقی رہ گیا ہے، میں خود مکمل کر,3,3,3,3,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,نہیں، بس کام مکمل کر لوں، پھر سب کام ہو جائے گا۔,3,3,3,3,0,0,ضرور یار، تم زحمت نہ کریں۔,2,2,2,2,0,0,یار، شکریہ! بس یہ کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آئند�,2,2,2,2,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر ابھی خود ہی کام مکمل کر لوں گا۔ آپ کی بہت م�,3,3,3,3,0,0,نہیں بہت، شکریہ! مگر ابھی سارا کام مکمل ہو گیا۔,3,3,3,3,0,0,نہیں یار، بس تھوڑا سا کام ہے، آپ زحمت نہ کریں۔,3,3,3,3,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، مگر ابھی میں یہ کام خود مکمل کر لوں گا۔ اگر اور,2,2,2,2,0,0,سر، بہت شکریہ، مگر ابھی بس کام مکمل کر لوں، پھر ضرورت پڑی تو ضرور آپ س�,3,3,3,3,0,0,بہت شکریہ! میری کوتاہی ہے، امید ہے میں سارا کام مکمل کر,2,2,2,2,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,3,4,4,4,0,0,بھائی، بس کام مکمل ہو گیا، تم زحمت نہ کریں۔,2,2,2,2,0,0,نہیں بھائی، تمہاری مدد کا بہت شکریہ۔ میں ابھی ختم کر لوں,3,3,3,3,0,0,بھائی، شکریہ، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لوں گا�,3,3,3,3,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,3,4,4,4,0,0,اب کوئی ضرورت نہیں، براہِ کرم جاؤ، میں بس سامان مکمل کر دیتي ہو,2,2,2,2,0,0,باجی، شکریہ، مگر آپ زحمت نہ کریں۔ میں بس یہی چلا جاؤں گا,2,2,2,2,0,0,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باہر رہنا है۔,3,3,3,3,0,0
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,بہت شکریہ سر، براہِ کرم دعائیں ہی میرے لیے۔,2,2,2,2,0,0,جی سر، اگر تمہاری ضرورت ہو تو میں ضرور تمہاری مدد کرتا ہوں۔,2,2,2,2,0,0,جی سر، بہت شکریہ! اگر کوئی خاص مسئلہ ہو تو میں ضرور آپ سے رہنمائی,3,3,3,2,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,جی سر، آپ کی مزید وضاحت میری کوتاہی ہے۔,2,2,2,2,0,0,جی، اگر آپ چاہتے ہیں تو میں مزید وضاحت دیتا ہوں۔,2,2,2,2,0,0,جی سر، اگر آپ سوچتے ہیں کہ مزید وضاحت ضروری ہے تو براہِ کرم کری,3,3,3,3,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,3,4,4,0,0,الحمدللہ یار، بس تھوڑا سا راحة ہوں، تمہاری مدد سے۔,2,2,2,2,0,0,نہیں یار، شکریہ! بس یہ کام خود مکمل کر لوں گا، تمھارا بہت شکریہ,2,2,2,2,0,0,سر، بس آرام کریں، یہ کام میں خود مکمل کر لوں گا۔,2,2,2,2,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,3,3,4,4,0,0,شکریہ یار، بس یہ فکر رہ گئی تھی۔ تمہاری بات سنی، اب میں زیادہ فکر ن,2,2,2,2,0,0,بہت شکریہ یار، میری کوتاہی ہو گئی۔ تمہاری تسلی میرے لی,3,3,3,3,0,0,ٹھیک ہے یار، بس تھوڑا سا شکریہ۔,2,2,2,2,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,4,4,4,4,0,0,امما جان، بس کام مکمل ہو جائے تو آؤ باقی کام میں معاونت کر دوں گی، آپ بس آرام کریں,2,2,2,2,0,0,جی امی، بس کام ہو گیا، تمہاری مدد سے زحمت نہیں کرنے والی ہ,3,3,3,3,0,0,والدامہ، شکریہ! بس یہ کام مکمل ہو گیا ہے، اب آپ فکر نہ کریں�,3,3,3,3,0,0
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,ابو، شکریہ! کام مکمل ہونے دو، پھر تمہارا بہت شکریہ۔ یہ کام,3,3,3,3,0,0,والد جان، میری کوتاہی ہے، آپ فکر نہ کریں۔,2,2,2,2,0,0,ابّا جان، بس کام مکمل ہو گیا، تم آؤ ٹھھونک لیے، باقی کام میں خود نمٹا لو�,3,3,3,3,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، بس کام مکمل کر لوٹ آؤں گا، آپ زحمت نہ کریں۔,3,3,3,3,0,0,سر، بہت شکریہ، مگر میں خود اسے مکمل کر لوں گا۔ اگر ضرورت پڑی تو ضرور,3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں س,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,4,3,4,4,0,0,نہیں یار، فکر نہ کرو۔ میں ہوں، تو سب OK ہے۔ اگر کچ,2,2,2,2,0,0,الحمدللہ یار، بس تھوڑا راحة ہوں۔ تمہاری حمایت کا بہت شکریہ,3,3,3,3,0,0,ٹھیک ہے، بس آرام کر دینا، یہ سب وقت کا معاملہ ہے۔,2,2,2,2,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,3,4,4,4,0,0,یار، شکریہ! بس مکمل ہو گیا، تمہاری مدد سے۔ آئندہ میں تیز رفت,3,3,3,3,0,0,سر، بس کام ہو جائے گا، آپ زحمت نہ کریں۔ میں خود سنبھال لوں,3,3,3,3,0,0,یار، بس رہنے دو، میں سنبھال لوں گا، تم فکر نہ کریں۔,3,3,3,3,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,3,4,4,4,0,0,دude، نہیں یار، تم پلا دینا، آج بل میرا ہے۔,2,2,2,2,0,0,یار، لوگوں! تمہاری بہت مہربانی، مگر مجھے اس کام کا خیال رکنا پ,2,2,2,2,0,0,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم آگے رہو۔ چلو،,3,3,3,3,0,0
