ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,جی ٹھیک ہے بھائی، یہ شال بہت زحمت کا عمل ہے۔,,,,,,,جی نند، اس شال پر میرا بہت شکریہ۔ اللہ تعالیٰ آپ کو ہمیشہ خوش ر�,,,,,,,جی بھابی، شکریہ۔ یہ بہت خوبصورت ہے۔,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,جی سر، بہت شکریہ۔ اس سب کا بہت قلب ا Embarrassed。,,,,,,,جی سر، بہت شکریہ! یہ میرے لیے بہت معنی رکھتا ہے۔ می�,,,,,,,جی سر، مگر اس سب کی ضرورت نہیں ہے۔ میں صرف اپنا کام مکمل کرنے کے لی,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,سر، بالکل رکھ لوں۔ آپ کی بہت مہربانی، لیکن اسے میں رکھ لوں۔,,,,,,,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود ہ,,,,,,,جی باجی، ان شاء اللہ میں رکھ لوں گا۔,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,الحمدللہ، خالہ! یہ بہت خوبصورت ہے۔ میں بالکل شکر گزار ہ,,,,,,,سر، یہ بہت زحمت کیا۔ میں بالکل م�ی نہیں ہوں۔,,,,,,,خالہ جان، اس سے بہت شکریہ۔,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,ضرور، یہ بہت شکریہ۔,,,,,,,سر، بالکل۔ یہ خاص طور پر آپ کی لائی جانے والی دعائیں ہै۔,,,,,,,ضرور شکریہ، یہ بہت خوبصورت ہے۔ اللہ تعالیٰ سے دعا ہ�,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,جی گا، یہ بہت خوبصورت ہے، مگر میرے لیے دینے والے کا بہت ش,,,,,,,جی ساس جان، ان سب کی بہت شکریہ۔,,,,,,,یہ بہت خوبصورت ہے، اماں جان، مگر میرے لیے اتنا خرچ ضروری نہی,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی ماما جان، شکریہ۔ یہ بہت خوبصورت ہے۔,,,,,,,mamون، یہ بس آپ کی مہربانی کا بہت شکریہ۔,,,,,,,"یہ بہت خوبصورت ہے، ماما! میں بالکل شکر گزار ہوں۔
دعا",,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,سر، یہ بہت خوبصورت ہے، مگر آپ نے بالکل استعداد لی جانے دیجیئے۔,,,,,,,ضرور، اس بار بھی آپ کی مہربانی کا بہت شکریہ۔,,,,,,,یہ بہت خوبصورت ہے، شکریہ! اس جگہ پر اللہ کا خاص فضل ہوتا,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,جی سر، بہت شکریہ۔ اس کتاب کا قیمتی خواہش ہے۔,,,,,,,جی سر، ان شاء اللہ میں اور بہتر کام کریں گا۔,,,,,,,"جی سر، بہت شکریہ! میں اسے اپنا خاص اثاثہ سمجھوں گا۔

سر، ب�",,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,سر، یہ بہت خوبصورت ہے، رکھ لوں غریب نہیں ہوں۔,,,,,,,جی شکریہ، یہ بہت خوبصورت ہے! مگر مفت کا آنا بند ہونا چاہ,,,,,,,جی کزن جان، بہت شکریہ۔ یہ بہت خوبصورت ہے۔,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی چچا جان، بہت شکریہ۔ یہ بہت قیمتی ہے۔,,,,,,,جی چچا جان، دیکھ لیتا ہوں گا، لیکن اس سب کی ضرورت نہ,,,,,,,جی چچا جان، اس کی بہت ضرورت ہوگی۔ میں بالکل شک نہیں کریگا۔ آپ کی,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,ٹھیک ہے، میں بالکل خوشی سے بگا بگا شکر ہوں۔,,,,,,,جی، یہ میری طرف سے آپ کے لیے ایک چھوٹا سا تحفہ ہے۔,,,,,,,ضرور، شکریہ! یہ بہت خوبصورت ہے۔ آپ کی دعائیں ہمیشہ س�,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,خالہ جان، اس سے بہت شکریہ۔,,,,,,,یہ بہت خوبصورت ہے، خالہ! میں بہت شکریہ گزارا ٹھیک,,,,,,,جی ٹھیک ہے، شکریہ!,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,جی سر، یہ خیال رہنے وala نہیں، بہت شکریہ۔,,,,,,,جی سسر جان، بہت شکریہ۔ یہ بہت قیمتی ہے۔,,,,,,,جی سر، بہت شکریہ، یہ بہت خوبصورت ہے۔ اللہ آپ کیEvery every every every every every,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,جی، شکریہ! یہ بہت خوبصورت ہے۔,,,,,,,سر، بہت شکریہ۔ یہ میری ضرور تھی۔,,,,,,,جی شکریہ، یہ بہت خوبصورت ہے! میں اسے اپنی بیوی کے لیے دینا,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,جی سر، اس سے بہت شکریہ، لیکن میری محنت یہ انعام نہیں تھی۔,,,,,,,جی سر، یہ بہت خوبصورت انعام ہے، مگر میری محنت کا سب سے بڑا انعام آپ,,,,,,,جی سر، اس کی بہت مہربانی۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,دادا، شکریہ! یہ بہت خوبصورت ہے، رکھ لوں جان۔,,,,,,,ضرور، شکریہ! اب آئندہ میں اسی طرح کا کوئی تحفہ نہیں لے گا,,,,,,,جی، شکریہ! اب تو میری زحمت ہوگی۔,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی بزرگ جان، بہت شکریہ۔,,,,,,,جی سر، شکریہ! یہ بہت خوبصورت ہے، رکھ لوں جانے دو۔,,,,,,,جی جان، بہت شکریہ، لیکن میرے لیے ابھی اتنا کام باقی نہیں ہے,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,ٹھیک ہے، اگر آپ نے کسی سے بہت زحمت ہونے والے کام میں ہی,,,,,,,ضرور، اگر آپ کو ضرورت ہو تو میں بالکل اٹھا لوں گا۔ آپ زحمت نہ کریں،,,,,,,,ٹھیک ہے، بہت شکریہ۔ میں بس تھوڑا سا زحمت ہوں,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,"ضرور، اگر آپ چاہیئے تو میں آپ کی مدد کر لوں گا۔

Reasoning: آپ کی ضرورت ہ",,,,,,,ضرور، میں تمہاری مدد کرنے کے لیے تھوڑا سا وقت چھوڑ دیتا,,,,,,,دوست جان، اگر آپ کار سے باہر ہو تو میں بالکل مدد کر لوں گا,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,ضرور، شکریہ! مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں,,,,,,,جی، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے۔ میں خود مک,,,,,,,جی ٹھیک ہے، اگر آپ چاہیں تو میں بہت مہربان ہوں جان ک,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,آپ نے بہت درست کر liar، جو ٹھیک ہے، اگر کسی چیز کی ضرورت,,,,,,,ضرور، اگر آپ کو اتنا کام چل رہا ہے تو میں آپ کی مدد کرنے کے لئے تی,,,,,,,ضرور، اگر آپ زحمت محسوس نہ کریں تو میں خود اس سے کام بھی لے لوں گا۔,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,ضرور، بھائی، میں اکیلا بالکل ٹھیک ہوں۔ آپ زحمت نہ کریں، می�,,,,,,,ٹھیک ہے باجی، مگر اگر آپ زحمت نہ ہو تو میں خود اس سے نिपट لوں,,,,,,,ٹھیک ہے بھائی، مگر ابھی صرف تھوڑا سا کام ہے۔,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,بہن جان، شکریہ، مگر ابھی صرف گھر پر ایک کام باقی ہے جسے میں مکمل,,,,,,,ٹھیک ہے بہن، میں خود باہر ہونا چاہتا ہوں۔,,,,,,,ضرور، شکریہ، مگر ابھی اتنا فارغ نہیں ہے، میں خود ہی چل لو,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا مسئلہ ہے جسے میں خ,,,,,,,جی سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے۔ میں خود حل,,,,,,,جی سر، بہت شکریہ، مگر ابھی اتنا وقت باقی نہیں ہے۔ میں اپنا,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,نهیں، اب تک مزید وضاحت بہت کافی ہے۔,,,,,,,جی سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا شک ہے۔ میں دوبار�,,,,,,,جی سر، بہت شکریہ، اب توازح ہو گیا ہے۔ اگر اور بھی کچھ سمج,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,ضرور، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گا۔,,,,,,,یار، شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں,,,,,,,"سر، میری两侧滑动以查看完整回答
user
，جی سر، اب تھوڑا سا راحة ہوں۔

ی",,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,ضرور، شکریہ! اب تو لگ رہا ہے مفتحانہ سب کچھ ٹھیک ہو ج,,,,,,,یار، اتنا پاسخ دینا غلط ہے، آج کبھی ٹھیک ہو جانے دو۔,,,,,,,ضرور، یار، مگر اب تو لگ رہا ہے جیسے سب کچھ بہت برا ہو جا,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,ماں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں خود,,,,,,,ماں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سب میں خود,,,,,,,والدین، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,دادا جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ کام میں خود �,,,,,,,والد جان، یہ بس اتنا کام نہیں، میں خود میں بسی رہ لوں گا۔,,,,,,,سر، شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں گ,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,سر، اگر شکریہ، میں بالکل مہربان ہوں۔ ابھی ٹھیک کر لوں,,,,,,,سر، بہت شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,ٹھیک ہے باجی، اللہ کا زحمت خواہ، میں بالکل ٹھیک ہوں�,,,,,,,ضرور، شکریہ! اب کافی حد تک ٹھیک ہوں، اللہ کا شکر ہے۔ اگر ا,,,,,,,ٹھیک ہے، میری جانب سے ٹھیک ہوں گا۔,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,ضرور، باجی، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لوں گ,,,,,,,سر، اور ابھی زحمت کی جان سے رہنے دو، میں اتنا کام کر لوں گا۔,,,,,,,ضرور، شکریہ! مگر ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لوں,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,یار، اس بار میری طرف سے رہنے دو، آج بال ادا کرنے پر میری خواہش ہ,,,,,,,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,,,,,,,"یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔
سر، بہت",,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,ضرور، یار، اس بار میرا ٹھیک ہے، اب تو میں خود ادائیگی کریں دوں گا۔,,,,,,,سر، اس بار میں جیب میں ہاتھ دیتا ہوں، لیکن اب تو بال کا مقصد م,,,,,,,ضرور، شکریہ! اب تو لگ رہا ہے مفت کا کھانا کھانا پلا دینا پڑے,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,ضرور، اس بار میری طرف سے تم پلا دینا۔,,,,,,,"ضرور، میں ادا کر لوں گا۔ شکریہ۔

Reasoning: آپ نے بہت خوبانی کی، مفت",,,,,,,ٹھیک ہے، اب تو ادا کر لو۔,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,ضرور، میں بالکل شکر گزار ہوں۔ یہ بہت مہربانی ہے۔,,,,,,,سر، اگر آپ زحمت لینے دو تو میں بہت خوبصورتی سے ادا کر لوں گا۔,,,,,,,ضرور، اگر آپ فکر نہ کریں، میں خود ادا کر دیتا ہوں۔,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,بھائی، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,,,,,,,باجی، اس بار مفت نہیں ہوگا، آج بل میری طرف سے ہے۔ وہ,,,,,,,بل دو، یہ بہت اچھا ہے۔ آج میں خود ادائی گا۔,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,سر، آپ کو زحمت ہوگی۔ میں خود بل دیتا ہوں۔,,,,,,,باجی، اس بار میری طرف سے نہیں، آپ زحمت ہوگی۔,,,,,,,بل، اس بار مفت نہیں ہوگا، میں خود ادائیگی کر لوں گا۔ آپ فکر نہ کری,,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,سر، بہت شکریہ، لیکن اس بار میری زحمت کریں۔ آئندہ میں خود چارج رہنا,,,,,,,سر، آج وہ دن ہے جب میں نے بل کی فکر نہیں کر رہا ہوں۔ آپ,,,,,,,سر، بہت شکریہ، لیکن اس بار میری طرف سے صرف چائے کا بیلٹ پلا دینے کا ب�,,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,سر، مفت کا بہت شکریہ، لیکن ابھی اتنا وقت باقی نہیں ہے، میں,,,,,,,سر، آج میں بل ادا کر لوں گا۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی اتنا پلا دینا پڑے گا تو میری والدین فکر �,,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,یار، ابھی اتنا باقی نہیں ہے، میں خود دے لوں گا۔ اس سے,,,,,,,ضرور، یار، اس بار میری زحمت ہوگی۔,,,,,,,دادی، اب تک صرف ٹھیک ہوں، ابھی بل نہیں دینا۔,,,,,,
