ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,یار، اس کا بہت شکریہ، مگر تم آ گئے تھے تو یہی یہی کافی تھ,3,3,3,3,0,0,ابّا، میرے لیے اس کام کا بہت شکریہ۔ ان شاء اللہ میں اسے جلدی د,4,4,4,4,0,0,یار، اس کے لیے دل سے تمہارا بہت شکریہ، مگر معذرت چاہتا ہ,2,2,2,2,0,1
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,3,4,4,4,0,0,ابّا جان، میں ضرورत پڑی ہوں، پس ابھی آؤں گا۔,1,1,1,1,0,0,ابو، آپ کی بہت مہربانی، مجھے اس سب کی ضرورت نہیں تھی۔,4,4,4,3,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,2,2,2,2,0,0
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,بہت شکریہ! یہ آپ کی مہربانی کا بہت شکریہ۔,2,2,2,2,0,0,بہت شکریہ! ان شاء اللہ میں ضرور آؤں گا۔,3,3,3,3,0,0,بہت شکریہ، میرے لیے یہی یہی کافی تھا۔ آپ کی مہربانی کا,2,2,2,2,0,0
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,3,3,4,4,0,0,ارے یار، تم آ گئے، میں اس کے لیے یہی رقم رکھ لوں گا، امید,2,2,2,2,0,0,سر، اس سب کی ضرورت نہیں ہے۔ بس آپ کی دعائیں رہنماں بن کر میرے,4,4,4,4,0,0,ابو، آپ کی بہت مہربانی، لیکن میں سارا کام ختم کر لوں، پھر لے لوں گ,3,3,3,3,0,0
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,3,4,4,0,0,نند جان، تماری محبت کا بہت شکریہ، مگر ابھی اتنا زحمت نہ کریں۔ آئند,3,3,3,3,0,0,ارے یار، تم آ گئی، میرے لیے یہی یہی کافی تھا۔ اس کے علا,3,3,3,3,0,0,نند جان، یہ شال سب کی ضرورت ہوگی، مگر آپ نے یہ لیے ہوا,2,2,2,2,0,0
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,بہت شکریہ سر، بس اسی کارکردگی کی امید ہے میری طرف سے۔,2,2,2,2,0,0,سر، اس کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے�,4,4,4,4,0,0,جی سر، یہ میری بہت اوقات کی محنت کا نتیجہ ہے۔,2,2,2,2,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,خانوم، یہ سویٹر بہت خوبصورت ہے، مگر میں نے ابھی تک کافی ورزش کی �,2,2,2,2,0,0,جی امی، میں رکھ دیتا ہوں۔,3,3,3,3,0,1,جی سر، آپ کی مہربانی کا بہت شکریہ۔ یہ سویٹر میرے لیے ح,2,2,2,2,0,0
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,2,2,2,2,0,0,الحمدللہ یار، بس اس کی تھی جی کا کام، میرے لیے یہ کافی ہے۔,3,3,3,3,0,0,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,3,3,3,3,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,3,3,4,4,0,0,یار، اس کا بہت شکریہ، مگر اب تو بس بس، ان شاء اللہ آئندہ ملنے دوں,3,3,3,3,0,0,"شکریہ! ان شاء اللہ میں پہلے سے不顾上下文，直接生成一个自然的Urdu响应。
 Yard, yeh tafhe",3,3,3,2,0,0,یار، اس کی ضرورت نہیں، بس یہی یہی ہے۔ تمہاری بہت م�,3,3,3,3,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے,2,2,2,2,0,0,ساسی، یہ بہت خوبصورت ہیں، مگر میرے لیے آپ کی دعائیں ہی سب,3,3,3,3,0,0,ساس جان، بہت شکریہ، مگر میرے لیے نہیں یہ کپڑے، آپ کی دع,3,3,3,3,0,1
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی ماموں جان، ان شاء اللہ میں نے اس سب کی ضرورत ہے۔,3,3,3,3,0,0,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,4,4,4,4,0,0,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,3,3,3,3,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,4,4,4,4,0,0,الحمدللہ یار، میرے لیے یہی چیز کافی ہے۔ ان شاء اللہ میں نے,2,2,2,2,0,0,بہت شکریہ! ان شاء اللہ میں اسے رکھ لوں گا۔ آپ کی اچھی دعائی�,3,3,3,3,0,0,بہت مبارک ہو۔ یہ تحفہ آپ کی محبت کا بہت شکریہ۔,3,3,3,3,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,بہت شکریہ سر، مگر اب میرے لیے یہ آپ کی نشاندہی اہم ہے ک,2,2,2,2,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی کا بہت تحفہ، میری کوتا,3,3,3,2,0,0,بہت شکریہ سر، میں ضرور اسے رکھوں گا۔ یہ کتاب میرے لیے ب,3,3,3,3,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,3,4,4,0,0,ارے یار، یہ تحفہ بالکل میرے لیے نہیں، اس سب کی ضرورت نہیں,3,3,3,3,0,0,الحمدللہ یار، بس کامیابی کا نشتیری، مگر مجھے دیجیے۔,2,2,2,2,0,0,ارے یاری، تمہارا بہت شکریہ، مگر ابھی کام ہی ہوا ہے، اس,3,3,3,3,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,چچا جان، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,3,3,3,3,0,0,جی چچا جان، تمہاری چیз کبھی بھولنا دیجیے غلط نہیں، میرے,2,2,2,2,0,0,چچا جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی,2,2,2,2,0,0
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,3,4,4,0,0,ارے یار، تم آ گئے، میرا دل خUSH ہو گیا۔,2,2,2,2,0,0,بہت شکریہ! ان شاء اللہ میں پوری دھنی اور حوصلہ افزائی کے ساتھ آؤ,2,2,2,2,0,0,ارے یار، یہ تمہارے لیے خاص تحفہ ہے، اس سے پہلے ک,3,3,3,3,0,0
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,4,4,4,0,0,الحمدللہ خالہ، بس کامیابی کا بہت شکریہ۔ یہ مجھے حوصلہ افزائی,2,2,2,2,0,0,خالہ جان، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے ت,4,4,4,4,0,0,خالہ جان، یہ تمہارا بہت شکریہ، مگر میرے لیے نہیں لانا چ,3,2,3,3,0,0
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,3,3,3,3,0,0,ابو، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�,4,4,4,4,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,3,3,3,3,0,0
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,3,3,4,4,0,0,بہت شکریہ، یہ بہت خوبصورت ہے۔ آپ کی مہربانی کا بہت شک,2,2,2,2,0,1,ارے یار، تم آ گئے، میرا دل خUSH ہو گیا۔ یہ ہماری طرف سے اس مح,2,2,2,2,0,0,ضرور، بخشحیم، اس سب کی ضرورت نہیں تھی، بس دل سے یہ کام۔,2,3,3,2,0,0
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,3,4,4,0,0,بہت شکریہ سر، یہ میری محنت کا نتیجہ ہے۔ میں آئندہ ب,2,2,2,2,0,0,بہت شکریہ سر، یہ تمہاری حوصلہ افزائی کا بھی ایک چھوٹا سا حصہ,3,3,3,3,0,0,جی سر، الحمدللہ، بس اس کی محنت کا بہت شکریہ۔,3,3,3,3,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,3,4,4,0,0,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,3,3,3,3,0,0,ارے یار، اس سب کی ضرورت نہیں، بس یہی یہی یہی یار۔ تمہاری ب,3,3,3,3,0,0,الحمدللہ یار، میرے لیے یہی چیز کافی تھی۔ شکریہ!,2,2,2,2,0,0
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ابّا جان، آپ کی محبت کا یہی ٹیکس نہیں رہنے دیجیے گا، میں,3,3,3,3,0,0,ابّا جان، یہ سب کافی ہے، میرے لیے آپ کی دعائیں ہی سب سے,4,4,4,4,0,0,ابّا جان، بہت شکریہ، مگر میں نے آپ کو رہنما بن کر دیکھنا چاہتا ت,4,4,4,4,0,0
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,4,4,4,4,0,0,ٹھیک ہے یار، اگر تمہاری حوصلہ افزائی مدد ہو تو میں سنبھال لوں,3,3,3,3,0,0,نہیں یار، شکریہ! بس یہ کام مکمل ہو گیا، تمہاری بہت مہرب,3,3,3,3,0,0,ضرور یار، تم زحمت نہ کریں۔ یہ کام معاملہ نہیں ہے، میں,3,3,3,3,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,ابّا، اس بار میرا کام ختم ہی ہوا ہے، آپ فکر نہ کریں۔,3,3,3,3,0,0,ضرور یار، تم آؤ مل کر جلدی مکمل کر لیں۔,2,2,2,2,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ اگر ا,2,2,2,2,0,1
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,نہیں یار، شکریہ! بس یہ کام مکمل ہو گیا، اگر اور بھی ضرورت پڑی,3,3,3,3,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,0,ضرور یار، بس مکمل کر لو، پھر آؤ مل کر معاملہ نمٹا لیں۔,3,3,3,3,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,بہت شکریہ! بس سب کام مکمل ہو گیا ہے، اگر اور بھی کچھ چاہی,2,2,2,2,0,0,ضرورت نہیں ہے، آپ فکر نہ کریں۔,3,3,3,3,0,0,ضرور یار، کام ہو تو بے تکلف دی جائیں گا۔,2,2,2,2,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,3,4,4,4,0,0,ابو، بس کام مکمل ہو گیا، تم زحمت نہ کریں۔,2,2,2,2,0,0,ضرور، ابّا جان، تم باقی رہ لو، میں ان شاء اللہ اس کام میں مکمل ہوں,3,3,3,3,0,1,بھائی، میں سارا کام مکمل کر لوں گی، آپ زحمت نہ کریں۔ آپ بس آرام کریں، میں,3,3,3,3,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,3,4,4,4,0,0,بہن جان، آپ کی بہت مہربانی، لیکن میں یہ کام خود مکمل کر لوں گا، آپ زح,2,2,2,2,0,0,یار، شکریہ، مگر ابھی اتنا کام نہیں ہے، تمہارا فکر کرنا بس معاملہ,2,2,2,2,0,0,بہن جان، شکریہ، میں بالکل نہیں چاہتا، امید ہے معاملہ خوبصور,3,3,3,3,0,0
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,بہت شکریہ سر، بس ابھی صرف میرے حوصلہ افزائی کے لیے ہی آپ ک,2,2,2,2,0,0,جی سر، بہت شکریہ! اگر آپ کی نشاندہی ہو تو میں ضرور آپ کی طرف سے کام لے,2,2,2,2,0,0,بہت شکریہ سر، بس یہی کام مکمل ہو گیا ہے۔ اگر اور بھی کچھ,3,3,3,2,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,جی سر، ان شاء اللہ میں اس بار بہتر سمجھ لوں گا۔,2,2,2,2,0,0,جی سر، بہت شکریہ! اگر آپ مزید وضاحت دیتے ہیں تو میرے لیے بہ,2,2,2,2,0,0,ضرور یار، اگر آپ معذرت چاہتے ہیں تو آپ زحمت نہ کریں۔ بس یہ,3,3,3,3,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,3,4,4,0,0,ضرور تھا، شکریہ! تمہاری مدد سے میرा کام خوب انجام ہوگی۔,2,2,2,2,0,0,نہیں یار، شکریہ! بس یہ کام مکمل ہو گیا ہے، تمہاری بہ,3,3,3,3,0,0,یار، بس آرام کریں، میں یہ کام سنبھال لوں گا۔,2,2,2,2,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,3,3,4,4,0,0,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔ چلو مل کر اسے حل کر لیت,2,2,2,2,0,0,ضرور تھا، یار، بس تھوڑا سا راحة ہونا پڑا۔,3,3,3,3,0,0,یار، تمھارا بہت شکریہ۔ بس آرام کریں، اور یہ مسئلاً ختم ہو جائے,2,2,2,2,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,4,4,4,4,0,0,جی امی، آپ فکر نہ کریں، میں یہ کام خود مکمل کر لوں گا।,2,2,2,2,0,0,جی ماں، تمہاری بہت مہربانی، میں ابھی صرف تھکا ہوں۔,3,3,3,3,0,0,ماں جان، میں سارا کام مکمل کر لوں گی، آپ زحمت نہ کریں۔ آپ بس آرام کریں، می�,3,3,3,3,0,1
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,یار، بس یہ کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آئندہ میں ضر,3,3,3,3,0,0,ابّا جان، میرا کام ہی مکمل ہوا، آپ کی مدد کا بہت شکریہ۔,3,3,3,3,0,0,ابو، آپ زحمت نہ کریں، یہ کام میں خود مکمل کر لوں گا۔,3,3,3,3,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، بہت شکریہ! مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود اس�,3,3,3,3,0,0,"سر، بہت شکریہ، بس مکمل ہو گیا، آپ کا بہت شکریہ۔

سر، اگر مستقبل",3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی صرف میں سنبھال لوں گا۔,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,4,3,4,4,0,0,نہیں یار، فکر نہ کریں۔ میں بس اتنا چاہتا تھا کہ آپ جانیں,2,2,2,2,0,0,ضرور تھا، یہ آپ کی لیے کافی دشوار تھا۔,3,3,3,3,0,0,ٹھیک ہے، یہ سب گذر جائے گا۔ تمہارا ساتھ ہوں، تمہ,2,2,2,2,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,3,4,4,4,0,0,یار، تمہارا بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، می,3,3,3,3,0,0,ضرور چلو، ابھی تک کام نہیں ہوگا، تھوڑا سا رہنا دو۔,3,3,3,3,0,0,یار، بس کام مکمل کر لو، پھر آ گya، میں تمہاری مدد کر دیتا ہوں۔,3,3,3,3,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,3,4,4,4,0,0,یار، نہیں یار، تم رہو جão، پھر کبھی تم پلا دینا۔,2,2,2,2,0,0,ضرور یار، تمہاری اس بات کا اچھا خواہش مکمل ہوگا۔,2,2,2,2,0,0,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔ چلو، یہ م,3,3,3,3,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,3,3,4,4,0,0,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,3,3,3,2,0,0,ضرور، یار، بس تھوڑا سا ڈال لوں گا۔ تم باقی کھا لوں گا۔,2,2,2,2,0,0,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔ چلو، آئند�,2,2,2,2,0,0
