ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,,,,,,,ارے یار، تم آ گئے، میں اس کے لیے یہی رقم رکھ لوں گا، امید,,,,,,,سر، اس سب کی ضرورت نہیں ہے۔ بس آپ کی دعائیں رہنماں بن کر میرے,,,,,,,ابو، آپ کی بہت مہربانی، لیکن میں سارا کام ختم کر لوں، پھر لے لوں گ,,,,,,
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,نند جان، تماری محبت کا بہت شکریہ، مگر ابھی اتنا زحمت نہ کریں۔ آئند,,,,,,,ارے یار، تم آ گئی، میرے لیے یہی یہی کافی تھا۔ اس کے علا,,,,,,,نند جان، یہ شال سب کی ضرورت ہوگی، مگر آپ نے یہ لیے ہوا,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,بہت شکریہ سر، بس اسی کارکردگی کی امید ہے میری طرف سے۔,,,,,,,سر، اس کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے�,,,,,,,جی سر، یہ میری بہت اوقات کی محنت کا نتیجہ ہے۔,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,خانوم، یہ سویٹر بہت خوبصورت ہے، مگر میں نے ابھی تک کافی ورزش کی �,,,,,,,جی امی، میں رکھ دیتا ہوں۔,,,,,,,جی سر، آپ کی مہربانی کا بہت شکریہ۔ یہ سویٹر میرے لیے ح,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,,,,,,,الحمدللہ یار، بس اس کی تھی جی کا کام، میرے لیے یہ کافی ہے۔,,,,,,,خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,یار، اس کا بہت شکریہ، مگر اب تو بس بس، ان شاء اللہ آئندہ ملنے دوں,,,,,,,"شکریہ! ان شاء اللہ میں پہلے سے不顾上下文，直接生成一个自然的Urdu响应。
 Yard, yeh tafhe",,,,,,,یار، اس کی ضرورت نہیں، بس یہی یہی ہے۔ تمہاری بہت م�,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے,,,,,,,ساسی، یہ بہت خوبصورت ہیں، مگر میرے لیے آپ کی دعائیں ہی سب,,,,,,,ساس جان، بہت شکریہ، مگر میرے لیے نہیں یہ کپڑے، آپ کی دع,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی ماموں جان، ان شاء اللہ میں نے اس سب کی ضرورत ہے۔,,,,,,,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ ہی سب سے,,,,,,,ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہ,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,الحمدللہ یار، میرے لیے یہی چیز کافی ہے۔ ان شاء اللہ میں نے,,,,,,,بہت شکریہ! ان شاء اللہ میں اسے رکھ لوں گا۔ آپ کی اچھی دعائی�,,,,,,,بہت مبارک ہو۔ یہ تحفہ آپ کی محبت کا بہت شکریہ۔,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,بہت شکریہ سر، مگر اب میرے لیے یہ آپ کی نشاندہی اہم ہے ک,,,,,,,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی کا بہت تحفہ، میری کوتا,,,,,,,بہت شکریہ سر، میں ضرور اسے رکھوں گا۔ یہ کتاب میرے لیے ب,,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,ارے یار، یہ تحفہ بالکل میرے لیے نہیں، اس سب کی ضرورت نہیں,,,,,,,الحمدللہ یار، بس کامیابی کا نشتیری، مگر مجھے دیجیے۔,,,,,,,ارے یاری، تمہارا بہت شکریہ، مگر ابھی کام ہی ہوا ہے، اس,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,چچا جان، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,,,,,,,جی چچا جان، تمہاری چیз کبھی بھولنا دیجیے غلط نہیں، میرے,,,,,,,چچا جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,ارے یار، تم آ گئے، میرا دل خUSH ہو گیا۔,,,,,,,بہت شکریہ! ان شاء اللہ میں پوری دھنی اور حوصلہ افزائی کے ساتھ آؤ,,,,,,,ارے یار، یہ تمہارے لیے خاص تحفہ ہے، اس سے پہلے ک,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,الحمدللہ خالہ، بس کامیابی کا بہت شکریہ۔ یہ مجھے حوصلہ افزائی,,,,,,,خالہ جان، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے ت,,,,,,,خالہ جان، یہ تمہارا بہت شکریہ، مگر میرے لیے نہیں لانا چ,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھ,,,,,,,ابو، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,بہت شکریہ، یہ بہت خوبصورت ہے۔ آپ کی مہربانی کا بہت شک,,,,,,,ارے یار، تم آ گئے، میرا دل خUSH ہو گیا۔ یہ ہماری طرف سے اس مح,,,,,,,ضرور، بخشحیم، اس سب کی ضرورت نہیں تھی، بس دل سے یہ کام۔,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,بہت شکریہ سر، یہ میری محنت کا نتیجہ ہے۔ میں آئندہ ب,,,,,,,بہت شکریہ سر، یہ تمہاری حوصلہ افزائی کا بھی ایک چھوٹا سا حصہ,,,,,,,جی سر، الحمدللہ، بس اس کی محنت کا بہت شکریہ۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,,,,,,,ارے یار، اس سب کی ضرورت نہیں، بس یہی یہی یہی یار۔ تمہاری ب,,,,,,,الحمدللہ یار، میرے لیے یہی چیز کافی تھی۔ شکریہ!,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,ابّا جان، آپ کی محبت کا یہی ٹیکس نہیں رہنے دیجیے گا، میں,,,,,,,ابّا جان، یہ سب کافی ہے، میرے لیے آپ کی دعائیں ہی سب سے,,,,,,,ابّا جان، بہت شکریہ، مگر میں نے آپ کو رہنما بن کر دیکھنا چاہتا ت,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,ٹھیک ہے یار، اگر تمہاری حوصلہ افزائی مدد ہو تو میں سنبھال لوں,,,,,,,نہیں یار، شکریہ! بس یہ کام مکمل ہو گیا، تمہاری بہت مہرب,,,,,,,ضرور یار، تم زحمت نہ کریں۔ یہ کام معاملہ نہیں ہے، میں,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,ابّا، اس بار میرا کام ختم ہی ہوا ہے، آپ فکر نہ کریں۔,,,,,,,ضرور یار، تم آؤ مل کر جلدی مکمل کر لیں۔,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ اگر ا,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,نہیں یار، شکریہ! بس یہ کام مکمل ہو گیا، اگر اور بھی ضرورت پڑی,,,,,,,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,,,,,,,ضرور یار، بس مکمل کر لو، پھر آؤ مل کر معاملہ نمٹا لیں۔,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,بہت شکریہ! بس سب کام مکمل ہو گیا ہے، اگر اور بھی کچھ چاہی,,,,,,,ضرورت نہیں ہے، آپ فکر نہ کریں۔,,,,,,,ضرور یار، کام ہو تو بے تکلف دی جائیں گا۔,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,ابو، بس کام مکمل ہو گیا، تم زحمت نہ کریں۔,,,,,,,ضرور، ابّا جان، تم باقی رہ لو، میں ان شاء اللہ اس کام میں مکمل ہوں,,,,,,,بھائی، میں سارا کام مکمل کر لوں گی، آپ زحمت نہ کریں۔ آپ بس آرام کریں، میں,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,بہن جان، آپ کی بہت مہربانی، لیکن میں یہ کام خود مکمل کر لوں گا، آپ زح,,,,,,,یار، شکریہ، مگر ابھی اتنا کام نہیں ہے، تمہارا فکر کرنا بس معاملہ,,,,,,,بہن جان، شکریہ، میں بالکل نہیں چاہتا، امید ہے معاملہ خوبصور,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,بہت شکریہ سر، بس ابھی صرف میرے حوصلہ افزائی کے لیے ہی آپ ک,,,,,,,جی سر، بہت شکریہ! اگر آپ کی نشاندہی ہو تو میں ضرور آپ کی طرف سے کام لے,,,,,,,بہت شکریہ سر، بس یہی کام مکمل ہو گیا ہے۔ اگر اور بھی کچھ,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,جی سر، ان شاء اللہ میں اس بار بہتر سمجھ لوں گا۔,,,,,,,جی سر، بہت شکریہ! اگر آپ مزید وضاحت دیتے ہیں تو میرے لیے بہ,,,,,,,ضرور یار، اگر آپ معذرت چاہتے ہیں تو آپ زحمت نہ کریں۔ بس یہ,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,ضرور تھا، شکریہ! تمہاری مدد سے میرा کام خوب انجام ہوگی۔,,,,,,,نہیں یار، شکریہ! بس یہ کام مکمل ہو گیا ہے، تمہاری بہ,,,,,,,یار، بس آرام کریں، میں یہ کام سنبھال لوں گا۔,,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔ چلو مل کر اسے حل کر لیت,,,,,,,ضرور تھا، یار، بس تھوڑا سا راحة ہونا پڑا۔,,,,,,,یار، تمھارا بہت شکریہ۔ بس آرام کریں، اور یہ مسئلاً ختم ہو جائے,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,جی امی، آپ فکر نہ کریں، میں یہ کام خود مکمل کر لوں گا।,,,,,,,جی ماں، تمہاری بہت مہربانی، میں ابھی صرف تھکا ہوں۔,,,,,,,ماں جان، میں سارا کام مکمل کر لوں گی، آپ زحمت نہ کریں۔ آپ بس آرام کریں، می�,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,یار، بس یہ کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آئندہ میں ضر,,,,,,,ابّا جان، میرا کام ہی مکمل ہوا، آپ کی مدد کا بہت شکریہ۔,,,,,,,ابو، آپ زحمت نہ کریں، یہ کام میں خود مکمل کر لوں گا۔,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,سر، بہت شکریہ! مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود اس�,,,,,,,"سر، بہت شکریہ، بس مکمل ہو گیا، آپ کا بہت شکریہ۔

سر، اگر مستقبل",,,,,,,سر، بہت شکریہ، مگر ابھی صرف میں سنبھال لوں گا۔,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,نہیں یار، فکر نہ کریں۔ میں بس اتنا چاہتا تھا کہ آپ جانیں,,,,,,,ضرور تھا، یہ آپ کی لیے کافی دشوار تھا۔,,,,,,,ٹھیک ہے، یہ سب گذر جائے گا۔ تمہارا ساتھ ہوں، تمہ,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,یار، تمہارا بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، می,,,,,,,ضرور چلو، ابھی تک کام نہیں ہوگا، تھوڑا سا رہنا دو۔,,,,,,,یار، بس کام مکمل کر لو، پھر آ گya، میں تمہاری مدد کر دیتا ہوں۔,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,یار، نہیں یار، تم رہو جão، پھر کبھی تم پلا دینا۔,,,,,,,ضرور یار، تمہاری اس بات کا اچھا خواہش مکمل ہوگا۔,,,,,,,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔ چلو، یہ م,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,,,,,,,ضرور، یار، بس تھوڑا سا ڈال لوں گا۔ تم باقی کھا لوں گا۔,,,,,,,یار، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔ چلو، آئند�,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,پھر کبھی! تمہاری اندھی رہ کا بہت شکریہ۔,,,,,,,سر، آپ کو یہی بتینا چاہیے تھا، ابھی میں خود بل ادا کر دیتا ہو,,,,,,,ضرور یار، تم زحمت نہ کریں۔,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,ضرور یار، اگر آپ کو لگے تو آؤ مل کر ادا کر لیٹے۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج کی خوبصورت,,,,,,,نہیں یار، تمہاری خدمت کا بہت شکریہ۔ یہ کام ٹھیک ہے ج,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,بھائی، تم مت نکالو، آج بل میری طرف سے ہے۔ اس بار میں سنتی ہوں�,,,,,,,بھائی جان، آپ کی محبت کا بہت شکریہ، لیکن آج بل میرا ہے۔,,,,,,,بھائی، تمہاری محبت میرے لیے کافی ہے، میں خود ابھی تکلیف کرت,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,باجی، آپ کو نہیں دینا چاہیے تھا، میں خود ضرور ادا کرتا۔,,,,,,,باجی، آپ کو زحمت ہوگی، میں بل دے دوں گا۔ اس سب کی ضرورت نہیں,,,,,,,باجی، شکریہ! میں ضرور خود اس کام کر لوں گا، تم باقی تھی، ی,,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن آج آپ میرے مہمان تھے، بل کی فکر نہ کری�,,,,,,,جی سر، ان شاء اللہ میں فکر نہ کروں گا۔ آپ کی دعائیگی میرے لی,,,,,,,سر، آپ کی مہربانی، لیکن آج آپ میرے مہمان ہیں، براہِ کرم بل ن�,,,,,,
