ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,,,,,,,ٹھیک ہے یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور,,,,,,,یار، ابھی نہیں، پھر کسی دن ضرور جاؤں گا۔,,,,,,,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آ جاؤ۔,,,,,,
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,,,,,,,جی سر، میں ضرور شرکت کروں گا۔,,,,,,,"جی سر، ان شاء اللہ ضرور حاضر ہوں گا۔
بہت شکریہ سر، آپ کی بات سمجھ گی",,,,,,,جی سر، ان شاء اللہ ضرور حاضر ہوں گا۔,,,,,,
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,,,,,,,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔۔۔,,,,,,,ابو، اگر پہلے واقعی ضرورت نہ ہوئی تو نہیں۔ آئندہ زیادہ خ,,,,,,,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔,,,,,,
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,,,,,,,جی، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے ہیں۔,,,,,,,لیکچر کر دیجیے، ضرورت ہوئی تو ضرور جلدی جلاں گے۔,,,,,,,ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہی,,,,,,
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,,,,,,,ٹھیک ہے، اگر آپ نے کلاس ختم کر لی ہے تو آپ جا سکتے ہیں۔ پ,,,,,,,جی، اگر آپ نے پہلے اپنا نامکمل کام مکمل کر لیا ہے تو آپ جا سکتے ہی,,,,,,,جی، بہت شکریہ، میں اپنی فایل جمع کر دیتا ہوں۔,,,,,,
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,یار، ہر چیز کو ٹھیک کرنے کی کوشش کرو، لیکن اگر اور بھی,,,,,,,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔ پھر بھی آئند�,,,,,,,ہاں یار، کوئی مسئلہ نہیں، بتا، کیا ہو رہا ہے,,,,,,
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,,,,,,,تم نے پہلے بھی مانگا تھا، میں نے بتا دیا تھا کہ نہی,,,,,,,بہت خیال، لیکن ابھی زیادہ دیر نہیں، پھر بھی تم نے میری بات مان لی�,,,,,,,ابو، اگر تم نے پہلی بات سمجھی تو ابھی جانے دیں، لیکن زیادہ ت,,,,,,
167,دوست,دوست,Low,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,,,,,,,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔ پھر بھی تم نے یاد رک,,,,,,,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,,,,,,,ہاہا، شکریہ! تم بھی واقعی میرے لیے بڑا سourcet务必要保持专业性和简洁性，,,,,,,
170,والدہ,بیٹی,High,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,آج تو کھانے کا ذائقہ ہی الگ تھا۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,,,,,,,بہت شکریہ امی، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب س�,,,,,,,امی، آپ کا بہت شکریہ، آپ نے میرے لیے اچھا کھانا پکایا ہے,,,,,,,امی، آپ نے بہت محبت سے بنایا، مگر واقعی کوشش کی ضرورت ہے۔,,,,,,
175,دوست,دوست,Low,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,,,,,,,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,,,,,,,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔ پھر بھی شکریہ۔,,,,,,,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,,,,,,
188,سینئر,جونیئر,High,سینئر آپ کے کام میں موجود خامی کی طرف توجہ دلا رہا ہے۔,آپ نے یہ کام ہدایات کے مطابق مکمل نہیں کیا۔,معذرت سر، مجھ سے غلطی ہو گئی، میں اسے فوراً درست کر دیتا ہوں۔,,,,,,,جی سر، مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا,,,,,,,جی سر، میں یہ کام دوبارہ دھیان رکھکر مکمل کر دیتا ہوں۔,,,,,,,جی سر، میں دوبارہ دیکھ لیتا ہوں۔ یہ میرا پہلا موقع تھا، آ,,,,,,
189,ساتھی,ساتھی,Medium,آپ کا ساتھی فائل کی غلط جگہ منتقلی کی وجہ سے پیدا ہونے والے مسئلے کی نشاندہی کر رہا ہے۔,فائل غلط فولڈر میں بھیج دی گئی تھی، جس کی وجہ سے تاخیر ہوئی۔,معذرت، یہ غلطی مجھ سے ہوئی تھی، میں آئندہ زیادہ احتیاط کروں گا۔,,,,,,,معذرت، یہ میری غلطی تھی، آئندہ خیال رکھوں گا۔ اس غلطی کی وج�,,,,,,,یار، یہ میری غلطی تھی، آئندہ خیال رکھوں گا۔,,,,,,,معذرت، آئندہ ایسا نہیں ہوگا۔,,,,,,
190,کزن,کزن,Low,آپ کا کزن آپ کے دیر سے پہنچنے کا ذکر کر رہا ہے۔,یار، مجھے کافی دیر تمہارا انتظار کرنا پڑا۔,معاف کرنا یار، راستے میں کچھ دیر ہو گئی، تمہیں انتظار کروانا نہیں چاہتا تھا۔,,,,,,,معاف کرنا یار، میں جلد آؤں گا۔,,,,,,,معاف کرنا یار، میری وجہ سے دیر ہوئی، لیکن آئندہ وقت کا زیادہ خیال رک,,,,,,,معاف کرنا یار، میری زحمت ہے، آئندہ وقت کا زیادہ خیال رکھوں گا�,,,,,,
191,استاد,طالب علم,Medium,استاد آپ کے دیر سے آنے کی نشاندہی کر رہے ہیں۔,تم آج کلاس میں دیر سے آئے ہو۔,میں معذرت چاہتا ہوں، آئندہ وقت کا خیال رکھوں گا۔,,,,,,,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر آنے کی پوری کوشش کرو�,,,,,,,معذرت سر، مجھے پہلے ایک ضروری کام نے قید کر لیا تھا، اب میں ابھی ات,,,,,,,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,
192,والد,بیٹا,High,والد آپ کو کسی ایسی حرکت پر ڈانٹ رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے تمہیں پہلے ہی منع کیا تھا۔,معاف کر دیں ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,جی ابو، مجھ سے غلطی ہو گئی، آئندہ اس پر نہیں ہوگی۔,,,,,,,جی ابو، مجھے آپ کی بات مانتے ہوئے معذرت چاہیے۔,,,,,,,معذرت ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رک,,,,,,
200,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,,,,,,,جی، اب کافی بہتر ہوں، شکریہ۔,,,,,,,جی، سب ٹھیک ہے، اور آپ کی فکر کا شکریہ۔ فی الحال، اللہ کا شکر ہ,,,,,,,جی، اللہ کا شکر ہے، سب ٹھیک ہے۔,,,,,,
202,استاد,طالب علم,Medium,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,کیا اب طبیعت سنبھل گئی ہے؟,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,,,,,,,سر، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,,,,,,,جی سر، اب کافی بہتر ہوں، اور معذرت چاہتا ہوں کسی حد تک پڑھ,,,,,,,جی سر، اب کافی بہتر ہوں، اور آپ کی فکر کا شکریہ۔,,,,,,
206,دوست,دوست,Low,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,اب بھی طبیعت کا بہانہ چل رہا ہے؟,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,,,,,,,"یار، واقعی اب بھی خراب ہوں، لیکن آج تو کوشش کروں گا۔
چلو، امید �",,,,,,,یار، تمہارا بہت شکریہ، لیکن اب بھی اتنی کوشش کروں گا کہ ک,,,,,,,یار، اس بار واقعی پریشان تھا، اتنا بہانہ نہیں بنایا تھا۔,,,,,,
208,ساتھی,ساتھی,Medium,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,,,,,,,جی، کافی پریشان تھا، لیکن کام پر زیادہ دیر متاثر نہیں ہوا۔,,,,,,,نہیں، کام متاثر نہیں ہوا، لیکن تھوڑی تاخیر ہوئی۔,,,,,,,جی، اب کافی بہتر ہوں، بیماری نے کافی تاخیر کا різ,,,,,,
213,استاد,طالب علم,Medium,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,یہ سوال بورڈ پر حل کرو۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,,,,,,,"جی سر، میں ابھی یہ سوال حل کر دیتا ہوں۔
سر، میں سارا کام مکمل کر لیا",,,,,,,جی سر، معذرت چاہتا ہوں، میں ایک بار خود کوشش کر لیتا ہوں,,,,,,,جی سر، ابھی حل کر دیتا ہوں۔,,,,,,
215,دوست,دوست,Low,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,یار، ذرا وہ فائل مجھے پکڑا دو۔,بالکل، میں ابھی دے دیتا ہوں۔,,,,,,,ہاں یار، ابھی پکڑ دیتا ہوں۔ یہی میری فائل تھی، لیکن,,,,,,,ہاں یار، یہ فайл تمہاری بروز کی ضرورت میں ہی مانتے ہیں، است,,,,,,,ہاں یار، ابھی میں سنبھال لیتا ہوں۔,,,,,,
216,دوست,دوست,Low,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,بس چپ ہو جاؤ اور میری بات سنو۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,,,,,,,یار، آپ بات کر رہے ہیں، میں سن رہا ہوں۔ ضرورت ہوئ,,,,,,,چلو، میں چپ ہو جائتا ہوں، بس کہو گا۔,,,,,,,ٹھیک ہے یار، اب بولا دو۔,,,,,,
217,سینئر,جونیئر,High,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,میٹنگ کے نوٹس فوراً بھیج دو۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,,,,,,,جی سر، میٹنگ کے نوٹس فوراً بھیج دیتا ہوں۔ اس بات کا زیادہ خیال ر,,,,,,,جی سر، میٹنگ کی نوٹس ابھی بھیجی دیتا ہوں۔,,,,,,,جی سر، میٹنگ کے نوٹس فوراً بھیج دیں گا۔,,,,,,
218,سینئر,جونیئر,High,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,یہ کام دوبارہ کرنا پڑے گا۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,,,,,,,جی سر، میں دوبارہ کر لیتا ہوں۔ یہ میری غلطی تھی اور آئندہ,,,,,,,جی سر، میں اسے دوبارہ کر لیتا ہوں۔,,,,,,,جی سر، میں اسے دوبارہ کر لیتا ہوں۔,,,,,,
228,والد,بیٹا,High,آپ کے والد نے آپ کا ایک ضروری کام مکمل کر دیا ہے۔,میں تمہارے ضروری کاغذات دفتر جا کر جمع کرا آیا ہوں۔,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,,,,,,,ابا جان، آپ نے میرے لیے بہت وقت گزارا ہے، آپ کا بہت شکریہ۔,,,,,,,ابا، آپ کا بہت شکریہ، آپ نے میرا بہت ضروری کام سنبھال لیا۔,,,,,,,ابو، آپ کا بہت شکریہ، آپ نے میرا بہت کام کم کر دیا ہے۔ آئ,,,,,,
236,دوست,دوست,Low,آپ کے دوست نے مذاق اور دوستانہ انداز میں آپ کی ایک چھوٹی سی مدد کی ہے۔,یہ لو، میں تمہارے لیے چائے بھی لے آیا ہوں۔,واہ جناب، آج تو بڑے مہربان لگ رہے ہیں، شکریہ!,,,,,,,چلو، تم نے یاد رکھا یہی کافی ہے، پيار کر دیتا ہوں۔ چائ,,,,,,,بہت شکریہ یار، تم نے میرے لیے زیادہ تکلف کی۔,,,,,,,ہاہا، یار، اس تکلف کی ضرورت نہیں تھی، پھر بھی تم نے اتنا خیال,,,,,,
237,دوست,دوست,Low,آپ کے دوست نے مدد کی ہے، لیکن کافی تاخیر اور ہچکچاہٹ کے بعد۔,آخرکار تمہارا کام کر ہی آیا ہوں۔,ٹھیک ہے یار، شکریہ، لیکن مجھے کافی انتظار کرنا پڑا۔,,,,,,,یار، تمہارا بہت شکریہ، تم نے واقعی میرے لیے بہت وقت رکھا۔,,,,,,,یار، تمہاری بہت مہربانی، ورنہ مجھے پوری ٹینشن میں کوشش کرنا پ,,,,,,,سوری یار، میری غلطی تھی، آئندہ وقت کا زیادہ خیال رکھوں گا۔ تمہ,,,,,,
242,دوست,دوست,Low,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,,,,,,,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہ,,,,,,,بہت شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ضرورت ہو,,,,,,,ارے نہیں یار، تم نے پوچھ لیا یہی کافی ہے، ضرورت ہوئ,,,,,,
244,جونیئر,سینئر,Medium,آپ نے دیکھا کہ آپ کے سینئر پر کام کا دباؤ ہے، اس لیے آپ احترام کے ساتھ مدد کی پیشکش کر رہے ہیں۔,سر، اگر آپ اجازت دیں تو میں اس کام میں کچھ مدد کر دیتا ہوں۔,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,,,,,,,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لو,,,,,,,آپ کی مہربانی، لیکن ابھی مجھے یہ کام خود مکمل کرنے دو، ضرورت ہوئی تو ضر,,,,,,,آپ کی مہربانی، لیکن آپ کو زحمت دینے کی ضرورت نہیں، میں سنب,,,,,,
246,کزن,کزن,Low,آپ کا کزن بار بار آپ کی مدد کرنے پر اصرار کر رہا ہے، حالانکہ آپ کئی بار انکار کر چکے ہیں۔,یار، میں نے کہا نا، یہ کام میں کر دوں گا۔,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,,,,,,,ارے یار، اس بار مجھے دینا، پھر کبھی تم نے کوشش کروں۔,,,,,,,ارے نہیں یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,اچھا یار، اگر تم واقعی سننا چاہتے ہو تو کوئی مسئلہ نہیں، لیکن,,,,,,
251,ملازم,افسر,Medium,آپ کے افسر بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، حالانکہ آپ خود کام مکمل کرنا چاہتے ہیں۔,میں نے کہا نا، میں خود تمہاری فائل مکمل کروا دوں گا۔,سر، آپ کی مہربانی، لیکن براہِ کرم اس کی فکر نہ کریں، میں خود یہ کام مکمل کر لوں گا۔,,,,,,,سر، بہت شکریہ، مگر واقعی اس کی ضرورت نہیں۔ میں خود مکمل کر لوں گا۔,,,,,,,سر، آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,,,,,,,ابھی اس کے لیے میری بہت شکایت ہے، آئندہ وقت کوشش کروں گا تمہ,,,,,,
253,ساس,بہو,High,آپ کی ساس بار بار آپ کے کام میں مداخلت کرتے ہوئے مدد کی پیشکش کر رہی ہیں، جبکہ آپ خود کام مکمل کرنا چاہتی ہیں۔,یہ کام تم چھوڑ دو، میں خود کر دیتی ہوں۔,امی جان، آپ کی مہربانی، لیکن میں یہ کام خود کر لوں گی۔,,,,,,,امی جان، آپ کی بہت مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گی,,,,,,,امی جان، آپ کی بہت مہربانی، لیکن واقعی اس کی ضرورت نہیں۔ میں خود سنبھال لو�,,,,,,,جی امی جان، آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، م,,,,,,
258,بڑے بھائی کا دوست,چھوٹا بھائی,Low,آپ کے بڑے بھائی کا دوست آپ کو موٹر سائیکل پر گھر چھوڑنے کی پیشکش کرتا ہے، لیکن آپ نے پہلے ہی اپنے دوست کے ساتھ واپس جانے کا پروگرام بنا لیا ہے۔,اگر کہو تو میں تمہیں گھر چھوڑ دیتا ہوں۔,بھائی، میں اپنے دوست کے ساتھ چلا جاؤں گا، آپ فکر نہ کریں۔,,,,,,,یار، ابھی میرا programmes بنایا ہے، ورنہ ضرور چلوں گا۔,,,,,,,ارے نہیں یار، آپ کو زحمت دینے کی ضرورت نہیں، میں خود واپس آ جا�,,,,,,,ارے نہیں یار، میں خود چلا جاؤں گا، تمہاری مہربانی نہی�,,,,,,
262,سسر,داماد,High,عید کی ملاقات پر آپ کے سسر آپ کو ایک قیمتی گھڑی بطور تحفہ دینا چاہتے ہیں۔,بیٹا، میں یہ گھڑی تمہیں دینا چاہتا ہوں۔,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علاوہ کچھ نہیں چاہیے۔,,,,,,,ابا جان، اس کی کیا ضرورت تھی؟ پھر بھی آپ نے اتنی محبت سے دیا ہے، می,,,,,,,ابا جان، اس کی کیا ضرورت ہے؟ میرے پاس بہت گھڑیاں ہیں، آپ,,,,,,,ابا جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی,,,,,,
263,سینئر ساتھی,جونیئر ساتھی,Medium,کامیاب منصوبہ مکمل ہونے پر آپ کے سینئر ساتھی خوشی کے اظہار کے طور پر آپ کو ایک قیمتی تحفہ دینا چاہتے ہیں۔,اس کامیابی کے موقع پر میری طرف سے تمہارے لیے ایک تحفہ بنتا ہے۔,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے۔,,,,,,,سر، آپ کی محبت اپنی جگہ، لیکن آپ کو اس کی تکلیف نہیں کرنی,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی ضرورت نہیں۔ یہ کامیابی تو ہم دونو,,,,,,,سر، آپ کی محبت اپنی جگہ، مگر اس بار مجھے یہ موقع دیجیے۔ آج میں نے س,,,,,,
264,بڑی بہن,چھوٹی بہن,Low,آپ کی بڑی بہن خریداری کے دوران آپ کے لیے ایک مہنگا لباس خریدنے پر اصرار کرتی ہیں۔,میں یہ تمہارے لیے خرید رہی ہوں۔,باجی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔,,,,,,,آپی، آپ کی دعائیں ہی میرے لیے کافی ہیں، ورنہ مجھے اس کی,,,,,,,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔ میں خود سنبھال,,,,,,,امی، اس کی بالکل ضرورت نہیں، میں سنبھال لوں گی۔,,,,,,
265,دادی,پوتی,High,عید کی ملاقات پر آپ کی دادی محبت سے آپ کو ایک خوبصورت جوڑا بطور تحفہ دیتی ہیں۔,بیٹا، میں یہ جوڑا تمہارے لیے لائی ہوں۔,دادی جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی سب سے قیمتی ہیں۔,,,,,,,دادی جان، آپ نے میرے لیے اتنی محبت سے دیا ہے تو میں ضرور پہنا�,,,,,,,دادی جان، آپ نے میرے لیے اتنا خیال رکھا، یہی میرے لیے بہت معن,,,,,,,دادی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ جوڑا میرے پاس بہت,,,,,,
267,قریبی دوست,قریبی دوست,Low,آپ کی سالگرہ پر آپ کا قریبی دوست آپ کے لیے ایک تحفہ لے کر آیا ہے۔,یہ میری طرف سے تمہارے لیے سالگرہ کا تحفہ ہے۔,ارے یار، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,,,,,,,بہت شکریہ یار، اتنا تکلف نہ کرتے، بس اتنی زحمت کرنے کی ضرورت تھی,,,,,,,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو اس کی واقعی ضرورت نہ,,,,,,,ارے یہ کیسے ہو سکتا ہے، پھر بھی تم نے یاد رکھا، ا,,,,,,
270,کزن,کزن,Low,شادی کی تقریب کی تیاریوں کے دوران آپ ایک ساتھ کئی ذمہ داریاں نبھا رہے ہیں۔ آپ کا کام آسان کرنے کے لیے آپ کا کزن آپ کی مدد کرنا چاہتا ہے۔,آؤ، ہم دونوں مل کر یہ کام کر لیتے ہیں۔,یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔,,,,,,,کر دیتا ہوں، لیکن پہلے تم خود ایک بار کر تو لیا کرو۔ میں سنبھال لو,,,,,,,الحمدللہ، یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ د,,,,,,,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہ,,,,,,
271,ماموں,بھانجا,High,آپ اپنے ماموں کے ساتھ دوپہر کا کھانا کھا رہے ہیں۔ کھانا ختم ہونے کے بعد آپ کے ماموں چاہتے ہیں کہ بل وہی ادا کریں۔,آج کے کھانے کا بل میں ہی ادا کروں گا۔,ماموں جان، آپ کی محبت کا بے حد شکریہ، مگر آج کا کھانا میری طرف سے رہنے دیجیے۔,,,,,,,جی ماموں، آپ فکر نہ کریں، میں بل وہی ادا کر دیتا ہوں۔,,,,,,,جی ماموں جان، جیسا آپ مناسب سمجھیں۔,,,,,,,ماموں جان، بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔ میں ضرور آ,,,,,,
277,والدہ,بیٹی,High,آپ کے گھر میں مہمان آنے والے ہیں اور ابھی کچھ تیاری باقی ہے۔ آپ کی والدہ چاہتی ہیں کہ آپ گھر کے کاموں میں ان کا ہاتھ بٹائیں تاکہ تمام تیاریاں وقت پر مکمل ہو جائیں۔,بیٹی، ذرا آ جاؤ، مہمانوں کی آمد سے پہلے کچھ کام باقی ہیں، میرے ساتھ ہاتھ بٹا دو۔,جی امی، ابھی آئی۔ آپ فکر نہ کریں، ہم مل کر سب کام جلدی مکمل کر لیتے ہیں۔,,,,,,,ٹھیک ہے امی، ابھی کر دیتی ہوں۔ یہ میرا فیصلہ ہے,,,,,,,جی امی، ابھی جاؤں گی۔,,,,,,,جی امی، ابھی کر دیتی ہوں، آپ رہنے دیں۔,,,,,,
280,استاد,طالب علم,High,آپ کی اسائنمنٹ چیک ہونے کے بعد معلوم ہوا ہے کہ اس میں چند اہم نکات شامل نہیں ہیں۔ آپ کے استاد چاہتے ہیں کہ وہ اس بارے میں آپ سے بات کریں تاکہ آپ اپنی غلطیوں کو بہتر طور پر سمجھ سکیں۔,آپ کی اسائنمنٹ مجموعی طور پر اچھی ہے، لیکن اس میں چند اہم نکات شامل نہیں کیے گئے۔,جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں ان نکات کو شامل کر کے اسائنمنٹ بہتر کر دوں گا۔,,,,,,,جی سر، مجھ سے بات کرنے میں آپ کی مہربانی۔ میں آپ سے پوچھ لوں گ,,,,,,,جی سر، میں اس بارے میں بہتر سمجھ لوں گا اور آئندہ ایسی غلطی,,,,,,,جی سر، میں دوبارہ دیکھ لیتا ہوں تاکہ آئندہ ایسا نہ ہ,,,,,,
281,سینئر ساتھی,جونیئر ساتھی,Medium,آپ کی تیار کردہ رپورٹ کا جائزہ لیا جا رہا ہے۔ آپ کے سینئر ساتھی نے رپورٹ میں چند اہم خامیوں کی نشاندہی کی ہے۔,اس رپورٹ کے کچھ حصے ہمارے معیار کے مطابق نہیں ہیں۔,آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق ان حصوں پر دوبارہ کام کرتا ہوں تاکہ حتمی رپورٹ بہتر معیار کی ہو۔,,,,,,,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔ آپ کی ر,,,,,,,جی، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,جی، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,
