ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,3,4,4,4,0,0,بہو، میری طرف دیکھو، اسکارف میرے لیے نہیں رہنا چاہیے,2,2,2,2,0,1,ابوہن، میری بہت شکریہ، ان شاء اللہ مجھے یہ پوری کرنا چاہیے,3,3,3,3,0,0,جی بہن، شکریہ، مگر بس یہ کافی ہے، نہیں تو پورے خزانے,3,3,3,3,0,1
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,یار، بس کام مکمل ہو گیا، اب مل کر کچھ دیر رہتے ہیں۔ تمہارا,2,2,2,2,0,0,ابّا جان، براہِ کرم قبول کیجیے، بس واپس جاؤں، تمہارا بہت شکریہ,2,2,2,2,0,0,ابّا، میری واپسی کا بہت شکریہ! ان شاء اللہ میں تھوڑا وقت کے لی,1,1,1,1,0,1
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,4,4,4,4,0,0,اب تک منتظر رہتا ہوں، براہِ کرم کام کر کے وقت دینا چاہتا ہوں۔,1,1,1,1,0,0,بہت شکریہ سر، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔ ی,3,3,3,3,0,1,ابو، بس تقریباً ختم ہی ہو گیا، یہ رہنے دیجیے۔,2,2,2,2,0,1
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,3,3,4,0,0,بہت شکریہ! یہ آپ کی محبت کا بہترہ نشاندہی ہے۔,2,2,2,2,0,0,سر، بس تقریباً رہ گیا، تو ان شاء اللہ آپ کو اس کا کام اچھا لگا۔,1,1,1,1,0,0,بہت شکریہ! یہ آپ کی اچھی یاد دہانی کے لیے ایک چھوٹی سی ٹپ,2,2,2,2,0,1
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,4,4,4,4,0,0,ابّا جان، ان رقم کو رکھ لو، میری سفر مکمل نہ نکل جائی گی۔,2,2,2,2,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,3,3,3,3,0,0,جی سر، ان شاء اللہ میری ضروریات بخوبی رہیں گی، اگر کوئی ضرورت پڑی تو ضرور اس کی طرف,3,3,3,3,0,1
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,4,4,4,0,0,سر، بہت شکریہ! یہ شال میری لگتا ہے ان شاء اللہ مجھے اس کی حوصلہ,2,2,2,2,0,1,بہت شکریہ نند، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,4,4,4,4,0,0,جی بیٹے، بہت شکریہ، بس تقریباً ختم ہی ہو گیا ہے۔,2,2,2,2,0,0
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,3,3,4,0,0,بہت شکریہ سر، بس یہ میری تقریباً ضروری نہیں تھی۔,3,3,3,3,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے,4,4,4,4,0,0,جی سر، بہت شکریہ سر، یہ تو میری محنت کا نتیجہ ہے۔,3,3,3,2,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,نہیں جان، ان شاء اللہ میں آئندہ کام دیکھ لوں، بس امید ہے یہ م,2,2,2,1,0,1,سر، میری طرف سے بہت شکریہ، مگر مجھے اس کی تکلیف نہیں دینا یے،,3,3,3,3,0,1,جیجی، ان شاء اللہ آپ کی خدمت کے لیے رہتا ہوں۔,2,2,2,1,0,0
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,سر، بس کام مکمل ہو گیا، اب میں آؤں گا۔ آپ کی اچھی طرح خدمت کر لوں، امید,2,2,2,2,0,1,سر، بہت شکریہ! ان شاء اللہ یہ میں کی محبت کا پतلیہ دیتا ہے۔,2,2,2,2,0,1,جی خالہ جان، بہت شکریہ، مگر آپ کو نہیں تھوڑا دینا چاہی�,3,3,3,3,0,1
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,4,4,4,4,0,0,ابّا جان، بس نہان لیتے ہو، ان شاء اللہ کام رہا۔,2,2,2,1,0,0,ٹھیک ہے، میری کمپنا�ں ضرور ڈھال لوں، ان کی محبت میں بہت ہ,1,1,1,1,0,0,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا، امید ہے تم اس کی قدر کرؤ,3,3,3,3,0,1
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,3,4,0,0,سر، بہت شکریہ، بس اس کی تکلیف نہیں پوری تھی۔,2,2,2,2,0,1,ابّا جان، بہت شکریہ، مگر آپ کو نہیں چاہیے تھا اس جوڑے ک,3,3,3,3,0,1,جی امما، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی,3,3,3,3,0,1
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، یہ تو میرے لیے نہیں تھا�,3,3,3,3,0,1,جی ماموں، یہ آپ کی محبت کا بے حد شکریہ، مگر مجھے نہیں پالنا,3,3,3,3,0,0,ماموں جان، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے ت,4,4,4,4,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,3,3,3,4,0,0,سر، بہت شکریہ، مگر اس کی تکلیف نہیں کرنے والے ہوں۔,2,2,2,2,0,0,بہت شکریہ، یہ تو آپ کی محبت کا ایک نایاب تحفہ ہے۔ ان شاء الل�,2,2,2,2,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,4,4,4,4,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,بہت شکریہ سر، یہ کام میری تعلیمی کارکردگی کا نشان ہے۔,2,2,2,1,0,0,جی سر، شکریہ سر۔,2,2,2,2,0,0,جی سر، بہت شکریہ۔ یہ کتاب رکھ لیتا ہوں۔ میں ضرور اس کی پ�,2,2,2,2,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,4,4,4,0,0,بہت شکریہ! ان شاء اللہ میں ضرور رکھ لوں، ان شاء اللہ یہ ان کے لیے,3,3,3,3,0,0,بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔ ی�,3,3,3,3,0,0,ابّا جان، بہت شکریہ، مگر بس رہنے دیجیے نہ تو میری digestive پٹی نہی,3,3,3,3,0,1
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر مجھے اس کی تکلیف نہیں ہ�,4,4,4,4,0,1,ابّا جان، بہت شکریہ، بس میں انھیں خیال کروتا ہوں۔ بس اس ک,2,2,2,2,0,1,جی سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�,4,4,4,4,0,1
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,4,4,4,0,0,بہت شکریہ! ان شاء اللہ میں انھیں بہتر کر کے ضبط کروں گا۔,3,3,3,2,0,0,ابّا جان، بس کام ہو گیا، ان شاء اللہ آپ کو یہ ضرور پاس کر دینا، تاکہ پھر کب,2,2,2,2,0,0,یار، بہت شکریہ! یہ تمہاری اچھی یاد دلاتا ہے۔ (بہت شک,3,3,3,3,0,1
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,3,4,4,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مجھے اس کا بہت شکریہ چاہی�,3,3,3,3,0,1,جی خالہ، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے ت,4,4,4,4,0,0,بہت شکریہ! یہ میرا پورا قلوبہ لی جاؤ، بہت شکریہ۔,3,2,3,3,0,1
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,بہت شکریہ، براہِ کرم آپ کی محبت کا بے حد شکریہ، مگر یہ تحف,2,2,2,1,0,0,جی سر، بہت شکریہ۔ یہ تو آپ کی محبت کا ایک چھوٹی سی نشاندہانی ہ�,2,2,2,2,0,0,جی سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�,3,3,3,3,0,1
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,بہت شکریہ! ان شاء اللہ آپ کی نشاندہی رہے گی۔,2,2,2,2,0,0,بہت شکریہ! یہ آپ کی دعائیں ہی نہیں، براہِ کرم آپ کی ض,3,3,3,3,0,0,بہت شکریہ! یہ آپ کی اچھی یاد دہانی کے لیے ایک چھوٹی سی ٹپ,2,3,3,2,0,0
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,4,4,4,0,0,بہت شکریہ سر، یہ مجھے بہت خوشی آرہی ہے، میری محنت کا انعام,2,2,2,2,0,0,بہت شکریہ سر، یہ تو آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہ�,3,3,3,3,0,0,سر، بہت شکریہ، یہ تو میری محنت کا نتیجہ ہے۔,3,3,3,3,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,4,4,4,0,0,ابّا، بہت شکریہ، مگر آپ کو یہ نہیں رکھنے کی ضرورت نہ,3,3,3,3,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,3,3,3,3,0,1,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر بس یہ تو تھوڑا زیادہ نہی�,2,2,2,2,0,1
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہ,3,3,3,3,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر مجھے اس کی ضرورت نہی,4,4,4,4,0,0,ابّا جان، بہت شکریہ! مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی,2,2,2,2,0,0
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,3,4,4,4,0,0,نہیں یار، براہِ کرم تھی، تمہاری مدد کرنا شکر ہے۔,3,3,3,3,0,0,نہیں یار، بس کام مکمل ہو گیا، آپ کی مدد کا بہت شکریہ۔ آپ کا,3,3,3,3,0,0,نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔,3,3,3,3,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ تم�,2,2,2,2,0,0,ضرور، کام مکمل ہو گیا، تمہارا بہت شکریہ۔,3,3,3,3,0,0,نہیں یار، بس تقریباً ہی بٹ لیتا گا۔,3,3,3,3,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی,3,3,3,3,0,0,سر، بس تقریباً ختم ہی ہو گیا ہے۔ شکریہ!,3,3,3,3,0,0,نہیں بخشن شانے دینا، اگر تھوڑا سا وقت مکمل کیا جاسکتا ہے تو م,3,3,3,3,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,نہیں بخشی سر، یہ کچھ نہیں ہے، میری ضروری کم مکمل کارک,3,3,3,2,0,0,نہیں یار، میرے لیے کافی کام نکل آیا ہے، تمہارا بہت شکریہ,3,3,3,3,0,0,سر، میری طرف سے ضرور قبول کیجیے۔ ان شاء اللہ میں آپ کی مدد کر کے آپ کی تکلیف,2,2,2,2,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,4,4,4,4,0,0,نہیں یار، میرا کام تقریباً ختم ہو گیا ہے۔ تمہارا بہت,3,3,3,3,0,0,ابو، بس تقریباً ختم ہی ہو گیا ہے یار، شکریہ!,3,3,3,3,0,0,ضرور یار، تھوڑا سا وقت مکمل کر لیتا ہوں۔,2,2,2,2,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,4,4,4,4,0,0,ابو، بس جانا نہیں ہے، بس ہی رہ جاؤں، تم کو ان شاء اللہ,2,2,2,2,0,0,ٹھیک ہے، شکریہ! بس تقریباً وقت رہنے دیجیے۔,2,2,2,2,0,0,ضرور یار، مگر بس کام مکمل کر لوں، پھر آؤں گا۔ تمہارا شکریہ! ان شاء الل,3,3,3,3,0,0
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,جی سر، بس کام دیکھ لو، ان شاء اللہ میں اس کے بارے میں ضرور رہنمائ,2,2,2,2,0,0,جی سر، بہت شکریہ! ان شاء اللہ میں اس کام میں کامیاب ہو جاؤں گا,2,2,2,2,0,0,جی سر، بہت شکریہ! اگر کوئی مسئلہ ہو تو براہِ کرم رہنمائی کرن�,4,4,4,4,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,نہیں بہت سر، یہ تصور بہت خوب کام کر رہا ہے۔,2,2,2,2,0,0,جی سر، براہِ کرم مزید وضاحت دیجیے۔ یہ میرے لیے بہت شکریہ�,3,3,3,3,0,0,جی سر، براہِ کرم مزید وضاحت کر دیجیے۔ یہ میرے لیے بہت مفید ثابت,3,3,3,3,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,4,4,4,0,0,ٹھیک ہے، بس آرام کر، یہ کام میں ختم کر دوں گا۔,2,2,2,2,0,0,نہیں یار، بس کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔ تم,3,3,3,3,0,0,اب خوش آؤدی، یار! میری کمی نہیں تھی، بس امید ہے تمہارا کام,2,2,2,2,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,4,4,4,4,0,0,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔ تمہارا بہت شکری�,2,2,2,2,0,0,ابّا، میری خواہش یہ ہے کہ تمہارا بہتر شکل مکمل ہو جائے گ,2,2,2,2,0,1,ٹھیک ہے یار، بس تقریباً سب کچھ ختم ہو گیا ہے۔ ان شاء الل�,2,2,2,2,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,3,4,4,4,0,0,ابّا جان، نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔,2,2,2,2,0,1,امّ جان، میری تکلیف نہیں کرنی چاہیے تھی، بس یہ کام مکمل کر لوں،,3,3,3,3,0,0,ابّا، تمہارا بہت شکریہ، مجھے اس کام میں زیادہ وقت نہیں رہنا,1,2,2,1,0,1
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,ابّا جان، نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔ ان شاء,3,3,3,3,0,1,ابّا جان، یہ آئندہ میری محنت ہو سکتا ہے، تو ہم اس کام میں س,2,2,2,2,0,0,ابّا جان، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آپ کی مدد کا بہت شک,3,3,3,3,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، میرا بہت شکریہ ہے، بس اس کام کی کچھ مکملیت دینا ہے۔,3,3,3,3,0,0,سر، بہت شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی مدد ک,3,3,3,3,0,0,سر، بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی مدد کا بہت شکریہ,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,3,3,4,4,0,0,ٹھیک ہے، برا، بس تقریباً ختم ہی ہو گیا ہے یار، ان شاء,2,2,2,2,0,0,نہیں یار، بس کام مکمل کر لوں، پھر ہم مل کر کچھ دیر آرام کر لیتے �,2,2,2,2,0,0,ابّا جان، مجھے بس تسلی ہو گیا ہے۔ تمہاری حمایت میرے لیے خ,2,2,2,2,0,1
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,4,4,4,4,0,0,ٹھیک ہے یار، بس تقریباً ختم ہی ہو گیا ہے۔,2,2,2,2,0,1,ٹھیک ہے، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔,2,2,2,1,0,0,یار، بس کام مکمل کر لوں، پھر تمہارا شکریہ ادا کر لیتا ہوں۔ یہ,3,3,3,3,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,4,4,4,4,0,0,سر، بس کچھ دھیان دینا چاہتا ہوں، مگر ان شاء اللہ میں ضرور اس,2,2,2,2,0,1,ٹھیک ہے یار، بس کام ہو گیا، تمہارا شکریہ۔,2,2,2,2,0,0,یار، بس کام مکمل کر لوں، پھر مل کر کھانا کھاؤں، ان شاء اللہ میں ضرور ادائی,2,2,2,1,0,0
