ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,شکریہ บھائی! یار، آپ کی ضرورت نہیں، ان شاء اللہ میں یہ ب,,,,,,,بھابھی، اس سب کی ضرورت نہیں، بس آپ کی نند ہی میرے لیے کافی ہ�,,,,,,,جی بھابی، تمہاری بہت مہربانی۔ آج کل میں ضرور پہن لوں گی۔,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,جی، اس کی بہت مبارک ہو۔ میرے لیے بہت اہم ہے۔,,,,,,,سر، میں واقعی شکر گزار ہوں۔ آپ کی رہنمائی سے میرے اندر یہ جذب�,,,,,,,بہت شکریہ!,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,جی دادی، اس کی فکر نہ کریں، آپ کی مہربانی۔,,,,,,,بہت شکریہ یار، آپ کی بہت مہربانی۔ میں ضرور رکھ لوں گا، اس ک,,,,,,,جی دادی، رکھ لوں گی۔,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,خالہ جان، یہی یہی کافی تھا۔ آپ کی اس چھوٹی سی چیز نے میرا دن مبارک,,,,,,,شکریہ یار، یہی بھی میرے لیے کافی تھا۔,,,,,,,خالہ جان، اس کی ضرورت نہیں، آپ رہیں۔,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,بہت شکریہ یار، تمہاری رہنمائی میرے لیے بہت اہم ہے,,,,,,,شکریہ یار! یہ سب کی ضرورت نہیں، بلکہ بہتر ہے نہیں دی,,,,,,,ارے یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔ چلو، لے لو�,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,شکریہ یار! آپ کی بہت مہربانی۔,,,,,,,ساسی، آپ کی رہنمائی میرے لیے بہت اہم ہے۔,,,,,,,آپی، یہ کپڑے تمہاری لیے آئے ہیں۔ ان شاء اللہ، جلدی,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,سر، تمہاری رہنمائی۔,,,,,,,بہت شکریہ! یار، تمہاری بھائی۔,,,,,,,ماموں، اس کی بہت مبارک ہو! آپ کی یہی فکر ہمیشہ میرے لیے ک,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,شکریہ! آپ کی مہربانی۔ یار، آپ کی تھانی بہت میرے لیے معنی,,,,,,,بہت شکریہ۔,,,,,,,بہت شکریہ! یہ تحفہ ان شاء اللہ ضرور استعمال کریں گے۔ آپ کی مہرب,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,بہت شکریہ ساری ہی۔,,,,,,,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی کافی ہے۔,,,,,,,سر، اساتذہ صاحب، آپ کی بہت مہربانی۔ میں ضرور یہ کتاب رکھ لوں گا�,,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,بہت شکریہ! یار، یہی یہی چیز جی کرنی چاہتی تھی۔,,,,,,,ارے یار، یہی وہی تحفہ تھا جس کا میں انتظار کر رہا تھا۔,,,,,,,ارے یار، تمہاری رہنمائی، میرے لیے یہی کافی ہے۔,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,چچا جان، تمہاری رہنمائی میرے لیے سب سے بہتر ہے، اس کے لی,,,,,,,چچا جان، تمہاری بہت مبارک ہو۔ مجھ سے چلو، یہ بس ایک بہت,,,,,,,چچا جان، اس سب کی بہت مہربانی، مگر مجھ سے زیادہ ضرورت نہیں۔ آپ کی,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,جی، میرے لیے بہت مبارک ہے۔,,,,,,,بہت شکریہ! آپی، تمہاری رہنمائی میں میرے لیے یہ سب ممکن ہو,,,,,,,ارے یار، یہ تمہاری لیے خاص ہے۔ چلو، اگلی بار میں دیتا ہ,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,جی، خالہ جان، یہ تمہاری رہی۔,,,,,,,آپی، یہ تمہاری لیے لو، یہی تھی میری خالہ کی میریجی۔ یہی و,,,,,,,شکریہ ڈیجی، ان شاء اللہ یہ سب کا پہلا ہو جانے واقعی ہے۔,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,جی، اس کا بہت شکریہ۔,,,,,,,بہت شکریہ۔,,,,,,,سر، اس کی بہت مہربانی، میں سارا سامان اپنے گھر لے جاؤں گا۔,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,بہت شکریہ۔ آئندہ انتظار کرتی ہوں۔,,,,,,,جی، تمہاری بہت مبارک ہو۔ مجھ سے بھی مبارک ہو۔,,,,,,,ارے یار، یہی وہی تحفہ تھا جس کا تمیں انتظار تھا۔ اس سے,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,آپ کی بہت مبارک ہو۔ میرے لیے بھی اس کام کا سعادت ہے۔,,,,,,,سر، اس کی وجہ صرف میری محنت نہیں بلکہ آپ کی رہنمائی بھی ہے۔ آپ,,,,,,,بہت شکریہ۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,شکریہ یار، یہی میرے لیے بہت معنی دانی ہے۔,,,,,,,دست میں یہی پ تھا، ابھی آ گئی۔ ارے یار، اس کا شکریہ! تمہ,,,,,,,بہت شکریہ یار، آپ کی رہنمائی میرے لیے بہت اہم ہے۔,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,بھائی، اسے رکھ لوں گا۔,,,,,,,"شکریہ爸爸，我明白了，我会收好的。""(Translation: Thank you, I will keep it.)""",,,,,,,سر، اس سب کی ضرورت نہیں، بس آپ کی بہت مہربانی۔ آپ زحمت نہ کریں، می,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,جی یار، تمہاری مدد کرنے کا بہت شکریہ۔ ابھی میں یہی کام ک,,,,,,,بہت شکریہ یار، آپ کی بہت مہربانی۔ اگر ممکن ہو تو میں ضرورت پڑی,,,,,,,جی یار، آپ کی مدد میرے لیے بہت اہم ہے۔ آج مجھے واقعی زحمت,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,ارے یار، تم زحمت نہ کر، میں سارا کام سنبھال لوں گا۔ چلو، شروع کر دو۔,,,,,,,جی، تم مدد لے لو۔,,,,,,,بہت مبارک ہو! میری مدد کی جائیں گا، اگر آپ کی بہت کام ہے,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,ارے یار، تمہاری بہت مہربانی، مگر ابھی میں یہ کام خود مکمل کر لوں گ,,,,,,,پڑوسی صاحب، آپ کی بہت مہربانی، مگر میں سارا کام مکمل کر لوں گا، آپ بس آرام کری�,,,,,,,بہت شکریہ! تمہاری بہت مبارک حیاتی مدد ہے۔,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,پڑوسی جان، تمہاری مدد سب کرنے کی ہی چاہت ہو۔,,,,,,,بہت شکریہ یار، تمہاری بہت مہربانی۔ اگر ضرورت پڑی تو ضرور تمہاری,,,,,,,پڑوسی جان، تم زحمت نہ کری۔ میں یہ کام خود مکمل کر لوں گا۔,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,بھائی، تمہاری بہت مہربانی، مگر میں سارا کام خود مکمل کر لوں گا۔ اگر ضرورت,,,,,,,بھائی، آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لوں گا۔,,,,,,,بھائی، اب تک میں سب کر دیتا تھا، ابھی یہی کام چاہتा,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,بہن جان، آپ زحمت نہ کریں۔ میں آگئی ہوں۔ آپ بس چلو، می�,,,,,,,بہن، اب تک میرے لیے ہی ہیں، آپ نہیں جا لوں گی۔,,,,,,,بہو، تمہاری فکر کرنے کا بہت شکریہ۔ مجھے یہ موقع دیجیے، آ,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,آبے، تمہاری بہت مہربانی، مگر ابھی میں خود مہربان ہوں۔,,,,,,,بہت شک، اگر آپ چاہتے ہیں تو آج رات ایک گروپ اسٹڈی کے لی,,,,,,,استاد صاحب، آپ کی رہنمائی سے بہت مبارک ہو۔ اگر ممکن ہو تو میں آپ سے,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,جی، آپ کی بہت مہربانی، میں اس کام کے لیے بہت نیاز ہوں۔,,,,,,,جی، ان شروعات میں اگر تم پہلے سے نہیں سن چکے تو اب سن لو۔,,,,,,,جی، اگر آپ چاہیں تو میں یہی حصہ دوبارہ سنادیتا ہوں تاکہ,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,بھائی، تم زحمت نہ کریں۔ میں سنبھال لوں گا۔,,,,,,,بہت شکریہ یار، آپ کی بہت مہربانی۔ چلو، آپ زحمت نہ کریں، می�,,,,,,,شکریہ یار! تمہاری بہت مہربانی۔,,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,شکریہ یار، تمہاری بہت مہربانی۔ چلو، دیکھتے ہیں، اگر ی,,,,,,,جی یار، تمہاری بہت مہربانی، میں بس آرام کر لوں گا۔,,,,,,,بھائی، تم سونے دے، میں سنبھال لوں گا۔,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,جی امی، آپ زحمت نہ کریں۔ میں یہ مکھن لگا لوں گی اور پھر آپ مک,,,,,,,امّ جان، معذرت چاہتی ہوں، آپ زحمت نہ کریں۔ میں یہ کام خود مک,,,,,,,جانی، بس کر لو، تمہاری بہت مہربانی، میں سنبھال لوں گی۔,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,سر، آپ زحمت نہ کریں۔ میں یہ کام مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور,,,,,,,والد جان، اگر شاید کسی معاملے میں ضرورت ہو تو مدد کرتا ہوں، مگ,,,,,,,باپ، آپ کی بہت مہربانی، مگر یہی مجھ سے ممکن نہیں۔ آپ زحمت ن,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,سر، تمہاری بہت مہربانی، مگر اب تک میرے پہلے کام کامل نہیں ہو,,,,,,,سر، آپ کی بہت مہربانی، مگر میں یہ کام خود مکمل کر لوں گا۔ اگر ضرورت پڑ,,,,,,,سر، اگر تم حتمی ہو، تو میں سنبھال لوں گا۔,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,بہت شک، میں تمہاری۔ چلو، یہ سب گزشتہ ہو گیا، اب آگے می,,,,,,,دادی، فکر نہ کریں۔ میں سب کام اچھی طرح سنبھال لوں گا۔ آپ بس آرام کریں،,,,,,,,جی، میری بہت شکریہ، تمہاری رہنمائی میرے لیے بہت اہم ہے۔,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,جی یار، تم رہو، میں سنبھال لوں گا۔,,,,,,,بہت شکریہ یار! تمہاری مدد ہی میرے لیے کافی ہے۔,,,,,,,سر، تمہاری بہت مہربانی، مگر میں یہ کام خود مکمل کر لوں گا۔ اگر ضرورت پ,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,شکریہ یار! تمہاری بہت مہربانی، مگر میں ادائیگی کروں گا۔,,,,,,,بھائی، تم ادا کر لو، آج مجھے تھوڑی رہی۔,,,,,,,ارے یار، تم اڑ جاؤ، میں ادا کر لوں گا۔ چلو، ابھی آگے تم ا�,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,ارے یار، تم زحمت نہ کریں، آج مجھے بل دیجیے۔,,,,,,,جی یار، تمہاری بہت مہربانی، مگر فکر نہ کریں، یہی چلوں,,,,,,,ارے یار، تم ارو، مجھ سے زیادہ شکر گزار کون ہو گا؟ چلو، اڑھائی ک,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,بہت مبارک ہو۔ چلو، ادا کر لو۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔ چلو، آپ اگلی بار ادا کریں، میں اس,,,,,,,پڑوسی جان، تمہاری بہت مہربانی، میں بس اب تک انتظار کرتا تھا۔,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی، میں سارا بل اپنے ذمہ دارانہ طور,,,,,,,بہت شکریہ! تمہاری بہت مہربانی، مگر میں یہ بھی کامیابی,,,,,,,بہت شکریہ، آپ کی مہربانی اپنی جگہ۔,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,بھائی، تم آج مجھے مل کر کھانے کا موقع دیجیے۔ آج بل میرے ذمے �,,,,,,,بھائی، تمارا، مجھے یار، آج بل میرے ذمے ہے۔ چلو، آگے تم,,,,,,,بہت شکریہ! تمہاری بہت مہربانی، مگر آج مجھے ڈھونڈنا ہے۔,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,بہن جان، تمہاری بہت مہربانی، مگر میں یہ بھول لوں گی، اس ک,,,,,,,بہن جان، آپ زحمت نہ کریں۔ میں سنبھال لوں گی۔,,,,,,,بہو، آپ کی بہت مہربانی، مگر معاملہ یہیں ختم ہو جائے گ,,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,سر، آپ کی بہت مہربانی، مگر معاملہ یہی ہے کہ آج میں اپنی ز,,,,,,,بہت شکریہ! آپ کی بہت مہربانی، میں یہ بس چاہتا تھا کہ,,,,,,,سر، آپ زحمت نہ کریں۔ آج مجھے یہ موقع دیجیے۔,,,,,,
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,جی استاد، آپ کی بہت مہربانی۔ آج میں بل ادا کر دیتا ہوں، اگر ممکن ہ,,,,,,,بہت شکریہ! آئندہ کوشش کروں گا۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر ابھی یہ معاملہ مکمل نہیں ہوا,,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,بھائی، آپ کی بہت مہربانی، مگر آج مجھے یار، بس آج بل میں دے دو، بات,,,,,,,بھائی، تم سارا بل خود دے لو، میں نے کہیں گئے تھے، تم فکر کر لو�,,,,,,,شکریہ یار! تمہاری بہت مہربانی، میں ابھی ٹھیک ہوں۔,,,,,,
