ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,باجی، اس بار مفت میں لگا دینا پڑے گا، میں نے ٹیکسی بک کر لی �,0,0,0,0,2,1,سر، اس بار میری طرف سے بہت شکریہ، لیکن ابھی کافی تھکا ہوا ہوں،,2,2,2,2,0,0,یار، آپ کو میری بیٹی دنیا میں اور ابھی بھی زحمت کرتی ہے۔,1,1,1,1,0,0
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,4,4,4,4,0,0,ٹھیک ہے باجی، ابھی سا جان جا لو۔ آپ کی بہت زحمت ہوگی۔,1,1,1,1,1,2,باجی، اگر اور بھی کچھ چاہیے ہو تو مانگوں، مفتخر ہوں�,0,0,0,0,2,2,سر، آپ کی بہت مہربانی، لیکن اس بارہ رسد کا بہت شکریہ۔,2,2,2,2,0,1
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,3,3,4,0,0,الحمدللہ، اس چھوٹی سی بات کی دعوت کا بہت شکریہ۔,2,2,2,2,0,0,سر، بہت شکریہ۔ اس غلطی پر میں دل سے معذرت خواہ ہوں۔,1,1,1,1,0,1,سر، بہت شکریہ، یہ تحفہ بہت خوبصورت ہے۔ مگر میری دعوت می�,2,2,2,2,0,1
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,4,4,4,4,0,0,ٹھیک ہے بھائی، ابھی جا لو، اور اپنا کام کر لیجیے۔,0,0,0,0,3,3,باجی، ان شاء اللہ ہم اٹھنے ہی والے ہیں، نیک امیدیٰ,0,1,1,0,2,2,سر، اس سب کی ضرورت نہیں ہے، آپ فکر نہ کریں۔,3,3,3,3,0,1
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,4,4,4,0,0,شکریہ، یہ بہت مگر اور زحمت کی بہت ہی شکریہ۔,2,2,2,2,0,0,باجی، شکریہ، مگر اس شال کو میں نے خود ہی خریدا ہے۔ آپ کی دعوت ک,2,2,2,1,0,1,جی چچا جان، شکریہ، بہت خوبصورت ہے۔,1,1,1,1,0,1
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,3,3,4,0,0,جی سر، مگر اسے میں اور ایک دوسرے شخص B بھی ملے چاہتا ہوں,2,2,2,1,0,0,سر، بہت شکریہ، مگر اس انعامی سے میرے لئے کافی کام باقی ہے۔,2,2,2,2,0,0,سر، اس بارہی کی بہت مہربانی۔,2,2,2,2,0,1
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,جی چچا جان، یہ بہت مہربانی ہے۔ ابھی رکھ لوں۔,2,2,2,2,0,1,سر، بہت شکریہ، مگر ابھی صرف ایک شاپنگ باقی ہے، میں اسے مکمل کر لو,1,1,1,1,0,1,سر، شکریہ، مگر ابھی کافی نہیں ہوا ہے، میں پانی پیتا �,1,1,1,1,0,1
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,باجی، اس تحفے پر بہت شکریہ، مگر میرے لیے آپ کی دعائیں ہی سب س,2,2,2,2,0,1,تحفہ کا بہت شکریہ، یہ میری side کا ایک بہت خالہ ہے۔,2,2,2,2,0,0,سر، اس بارش کا یہ چھوٹا ڈرائیور بہت خوبصورت ہے۔,1,1,1,0,0,1
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,4,4,4,4,0,0,سر، میری بہن نے اسے صرف تمہारے لیے رکھا ہوا ہے۔,1,1,1,0,1,1,سر، میں بالکل اس سب کی شکریہ کرتa حیاتی۔ آپ کی اینٹی قیمتی با,1,1,1,1,0,1,باجی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میرے لیے صرف ایک چ,3,3,3,3,0,1
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,3,4,0,0,جی سر، شکریہ، اب تو میرے لیے بہت صرفت دی ہے۔,2,2,2,2,0,1,جی چچا جان، شکریہ، مگر ابھی اتنا پesar نہیں ہوں گا۔,1,1,1,1,0,2,باجی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میرے لیے صرف ایک س,3,3,3,3,0,1
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,سر، بہت شکریہ، مگر اس سب کی ضرورت نہیں ہے۔,3,3,3,3,0,1,جی سر، بہت شکریہ۔ آپ کا بہت مہربانی کا مزاحمہ۔,2,2,2,2,0,1,سر، بہت شکریہ، لیکن مفت کا اسٹور نہیں چلنا دینا چاہیے۔,1,1,1,1,0,1
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,3,3,3,4,0,0,الحمدللہ میں جیسے بہت زحمت نہیں ہوگی، آپ کی اینا میں لیک,2,2,2,2,0,0,سر، بہت شکریہ۔ اس غلطی پر میں دل سے معذرت خواہ ہوں۔,0,0,1,0,0,1,سر، اس تحفہ پر بہت شکریہ، لیکن میرے لئے آپ کا شکرگزاری کافی ہ�,3,3,3,3,0,1
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,ٹھیک ہے، ابھی خود رکھ لوں گا۔,1,1,1,1,0,0,ٹھیک ہے باجی، اسے میں رکھ لوں گا۔,1,1,1,1,0,1,ٹھیک ہے، میں نے اسے رکھ لیا ہے۔ آپ زحمت کریں، اگر ا,2,1,2,2,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,4,4,4,0,0,جی چچا جان، اس سب کا بہت شکریہ، لیکن اس سب کی ضرورत نہ,3,3,3,3,0,1,سر، بہت شکریہ، مگر میرے لیے اگر کچھ اور چاہیے ہے تو بت,2,2,2,2,0,1,سر، شکریہ، مگر اس سب کی ضرورت نہیں ہے۔ آپ کی دعائیں ہی سب س�,3,3,3,3,0,1
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,دادی جان، اس پر بہت شکریہ، لیکن آپ کی دعائیں ہی سب کا بہت قیمتی حقدار,3,3,3,3,0,1,دادا جان، شکریہ، یہ بہت زحمت کی گاہی ہے، میں خود رکھ لو,2,2,2,2,0,1,دادی جان، اس تحفے کو میں نے خود ہی اٹھا لیا ہے، آپ زحمت نہ,2,2,2,2,0,1
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,4,4,4,0,0,جی سر، مگر اس کا مکمل معنی میں دیکھ لوں گا۔,1,1,1,1,1,1,سر، اس سب کی بہت مہربانی۔,2,2,2,2,0,1,باجی، اس تحفے پر بہت شکریہ، مگر میرے لیے آپ کی دعائیں ہی سب س,3,3,3,3,0,1
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,3,4,4,0,0,سر، اس بار میری طرف سے کافی کا ایک کاپی۔,1,1,1,0,1,1,باجی، شکریہ، مگر اس سب کی ضرورت نہیں ہے۔ میں نے اپنا سامان خود,2,2,2,2,0,1,جی سر، بہت شکریہ، آپ کی بہت مہربانی کا بہت شکریہ۔,3,2,3,3,0,1
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,ٹھیک ہے، ابھی اسے قبول کر لوں گا۔,1,1,1,0,1,0,سر، آپ کی دعوت کا بہت شکریہ۔ یہ ایک بہت قیمتی تحفہ ہے�,2,2,2,2,0,1,سر، بہت شکریہ، لیکن میرے لئے آپ کی دعوت کا بہت شکریہ۔ اس سب کی,3,3,3,3,0,0
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,سر، اس پر میری بہت شکریہ۔ آپ کی دعوت کا بہت شکریہ۔,2,2,2,2,0,1,تحفہ کا بہت شکریہ، اسے میں زحمت نہیں کر لوں گا۔,2,2,2,2,0,0,باجی، اس تحفہ کا بہت شکریہ، لیکن مفت کا انعام لینا نہیں چا�,2,3,3,2,0,0
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,4,4,4,0,0,سر، اس سب کی ضرورت تھی۔ آپ کی محنت کا بہت شکریہ۔,2,2,2,2,0,0,سر، یہ انعام بہت خوبصورت ہے، مگر میری محنت کا حقیقی انعام آپ کی دعوت میں,3,3,3,3,0,0,سر، اس کی بہت مہربانی۔ آپ کی دعائیں کا بہت شکریہ۔,3,3,3,3,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن اس سب کی ضرورت نہیں ہے۔,3,3,3,3,0,1,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا باقی ہے، میں خود اٹھ,1,1,1,1,0,1,سر، شکریہ، مگر اس سب زحمت کا بہت شکریہ، ابھی میں اور میری بیوی نے,2,2,2,2,0,1
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,دادی جان، اس سب کی بہت شکریہ، مگر ابھی کافی زحمت ہوگی، میں بس پلا دینا,2,3,3,2,0,1,دادا جان، بہت شکریہ، مگر اس سب کی ضرورت نہیں ہے۔,3,3,3,3,0,0,دادی جان، بہت شکریہ، مگر اس سامان کو میں خود ہی اٹھا لوں گا، آپ زح,2,2,2,2,0,1
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,3,4,4,4,0,0,ٹھیک ہوں، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود,3,3,3,3,0,0,باجی، ان شاء اللہ میں پلاٹ خرید لوں گا، آپ فکر نہ کریں۔ اس غلط فہمی,1,1,1,1,0,1,ٹھیک ہے، بھائی، میں بالکل ٹھیک ہوں۔ آپ کی دعائیں کا ب�,2,2,2,2,0,1
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,ٹھیک ہے، اگر آپ زحمت کریں گے تو میں اپنا ہاتھ بٹا لوں گا�,1,1,1,1,0,0,جی، میسر ہے اگر آپ چاہیے ہوں تو میں آپ کا بہت شکریہ�,2,2,2,2,0,0,ٹھیک ہے، آپ جانواں ہی ہاتھ بٹا لوں گا۔,1,1,1,1,0,1
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,3,3,3,3,0,1,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے۔ میں خود مک,3,3,3,3,0,1,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خ,3,3,3,3,0,1
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,ضرور ہیں، آپ جانے دو۔ ابھی میں نے ٹیکسی بک کر لی ہے۔,1,1,1,1,1,0,سر، اگر اور بھی کچھ چاہیے ہو تو بے تکلف بتا دیجیے گا، میں,1,1,1,1,0,1,سر، آپ کی دعوت کا بہت شکریہ، اگر میری ضرورت ہو تو آؤں گا۔,2,2,2,2,0,1
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,4,4,4,4,0,0,باجی، اس سب کی ضرورت نہیں ہے، میں خود ہی مکمل کر لوں گا۔ آپ,2,2,2,2,0,1,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے۔ اگر آپ نے,3,3,3,3,0,1,ٹھیک ہے، اب تو اتنا قیمت زادہ نہ بن لو۔,1,1,1,0,2,1
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا دور ہے، پھر کافی بارش,2,2,2,2,0,1,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے۔,2,2,2,2,0,1,سر، بہت شکریہ، مگر آج میری ایک اہم ملاقات ہے جسے میں چھ,3,3,3,3,0,1
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,سر، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میری,2,2,2,2,0,0,سر، آپ کی دعوت کا بہت شکریہ، مگر اس بار میری ضرورت نہیں ہے۔,2,2,2,2,0,0,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لو,3,3,3,2,0,1
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,ٹھیک ہے، آپ کی بہت شکریہ، مگر ابھی صرف اتنا دیکھ لیا,2,2,2,2,0,0,جی، اگر آپ چاہیے تو میں اس بارے میں مزید معلومات فراہم کر سکتا ہوں,2,2,2,2,0,0,جی، اگر آپ چاہیئے تو پلاز کا نقشہ دوبارہ دیکھ لیجیے گا، اور میں,1,1,1,1,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن اس سب کی ضرورت ہے کہ میں خود اس کام کو مکمل کر لو,2,2,2,2,0,1,باجی، شکریہ، لیکن مفت کا انعام قبول نہیں کر سکتا۔ اس سب کی بھاری قیمت ادا,0,0,0,0,0,1,سر، اس سب کا بہت شکریہ، مگر اگر آپ کی ضرورت ہے تو میں ی,2,2,2,2,0,1
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں,2,2,2,2,0,1,یار، اور بھی بار بہت کرتا ہوں، اس بار ٹھیک ہونے دیجیے,1,1,1,1,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھोडا سا زحمت، میں فکر نہیں,2,2,2,2,0,1
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,3,4,4,4,0,0,سر، آپ کی دعوت کا بہت شکریہ، میں بالکل ٹھیک ہوں، آپ زحمت نہ,2,2,2,2,0,1,سر، آپ زحمت نہ کریں، مفتح، میں مکمل طور پر ٹھیک ہوں، آپ فکر نہ,3,3,3,3,0,1,سر، آپ جان، میں خود ٹیک لوں گا، آپ کبھی، اس سے بیشتر ٹھ,1,2,2,1,0,1
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں,3,3,3,3,0,1,سر، آپ کی بہت مہربانی، لیکن اس کام کا مقصد اور زحمت کی ضروریت ک,2,2,2,2,0,1,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,3,3,3,3,0,1
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی صرف میں خود یہ سنبھال لوں,3,3,3,3,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,3,3,3,3,0,0,سر، اس بارہی فکر نہ کریں، میں خود اس غلطی کو پورا کر لوں گا۔,3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,3,3,4,4,0,0,سر، میں بہت شکریہ، آپ کی دعائیں کا بہت بہت شکریہ۔,2,2,2,2,0,1,باجی، ان شاء اللہ میں ٹیکسی بک کر لوں گا، پھر آپ زحمت نہ کریں�,0,0,0,0,0,1,دادا جان، آپ کی بہت مہربانی، لیکن اس سب کی ضرورت نہیں ہے۔,2,2,2,2,0,1
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن میں نے اس غلطی کو پہلے سے ریکار�,2,2,2,2,0,1,سر، اس بار میری ڈگار ہوگی، آپ زحمت نہ کریں۔,1,1,1,1,0,1,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,3,3,3,3,0,1
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,4,4,4,4,0,0,یار، ابھی تک صرف میری طرف سے ہی ہوں، اس لئے رہنے دو۔,2,2,2,2,0,0,آؤ مل کر رہتے ہیں، مفتوحہ کا بہت شکریہ۔,2,2,2,2,0,0,باجی، شکریہ، لیکن آج میری ایک اہم ملاقات ہے جسے میں چھو�,0,0,0,0,0,1
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی کافی پैसہ ہوں گا، اس بار میرا ز,3,3,3,3,0,1,یار، ابھی صرف میری طرف سے ہی ہاتھ دینا پڑتا ہے۔,2,2,2,2,0,0,ہاہا، شکریہ! اب تو لگ رہا ہے مفت کا خرچ پڑنے دوں,1,1,1,1,0,0
