ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,,,,,,,ٹھیک ہے بھائی، ابھی جا لو، اور اپنا کام کر لیجیے۔,,,,,,,باجی، ان شاء اللہ ہم اٹھنے ہی والے ہیں، نیک امیدیٰ,,,,,,,سر، اس سب کی ضرورت نہیں ہے، آپ فکر نہ کریں۔,,,,,,
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,جی چچا جان، شکریہ، بہت خوبصورت ہے۔,,,,,,,باجی، شکریہ، مگر اس شال کو میں نے خود ہی خریدا ہے۔ آپ کی دعوت ک,,,,,,,شکریہ، یہ بہت مگر اور زحمت کی بہت ہی شکریہ۔,,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,جی سر، مگر اسے میں اور ایک دوسرے شخص B بھی ملے چاہتا ہوں,,,,,,,سر، بہت شکریہ، مگر اس انعامی سے میرے لئے کافی کام باقی ہے۔,,,,,,,سر، اس بارہی کی بہت مہربانی۔,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف ایک شاپنگ باقی ہے، میں اسے مکمل کر لو,,,,,,,سر، شکریہ، مگر ابھی کافی نہیں ہوا ہے، میں پانی پیتا �,,,,,,,جی چچا جان، یہ بہت مہربانی ہے۔ ابھی رکھ لوں۔,,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,باجی، اس تحفے پر بہت شکریہ، مگر میرے لیے آپ کی دعائیں ہی سب س,,,,,,,تحفہ کا بہت شکریہ، یہ میری side کا ایک بہت خالہ ہے۔,,,,,,,سر، اس بارش کا یہ چھوٹا ڈرائیور بہت خوبصورت ہے۔,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,سر، میری بہن نے اسے صرف تمہारے لیے رکھا ہوا ہے۔,,,,,,,سر، میں بالکل اس سب کی شکریہ کرتa حیاتی۔ آپ کی اینٹی قیمتی با,,,,,,,باجی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میرے لیے صرف ایک چ,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,جی سر، شکریہ، اب تو میرے لیے بہت صرفت دی ہے۔,,,,,,,باجی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میرے لیے صرف ایک س,,,,,,,جی چچا جان، شکریہ، مگر ابھی اتنا پesar نہیں ہوں گا۔,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی سر، بہت شکریہ۔ آپ کا بہت مہربانی کا مزاحمہ۔,,,,,,,سر، بہت شکریہ، مگر اس سب کی ضرورت نہیں ہے۔,,,,,,,سر، بہت شکریہ، لیکن مفت کا اسٹور نہیں چلنا دینا چاہیے۔,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,الحمدللہ میں جیسے بہت زحمت نہیں ہوگی، آپ کی اینا میں لیک,,,,,,,سر، اس تحفہ پر بہت شکریہ، لیکن میرے لئے آپ کا شکرگزاری کافی ہ�,,,,,,,سر، بہت شکریہ۔ اس غلطی پر میں دل سے معذرت خواہ ہوں۔,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,ٹھیک ہے باجی، اسے میں رکھ لوں گا۔,,,,,,,ٹھیک ہے، ابھی خود رکھ لوں گا۔,,,,,,,ٹھیک ہے، میں نے اسے رکھ لیا ہے۔ آپ زحمت کریں، اگر ا,,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,سر، بہت شکریہ، مگر میرے لیے اگر کچھ اور چاہیے ہے تو بت,,,,,,,جی چچا جان، اس سب کا بہت شکریہ، لیکن اس سب کی ضرورत نہ,,,,,,,سر، شکریہ، مگر اس سب کی ضرورت نہیں ہے۔ آپ کی دعائیں ہی سب س�,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,دادی جان، اس تحفے کو میں نے خود ہی اٹھا لیا ہے، آپ زحمت نہ,,,,,,,دادا جان، شکریہ، یہ بہت زحمت کی گاہی ہے، میں خود رکھ لو,,,,,,,دادی جان، اس پر بہت شکریہ، لیکن آپ کی دعائیں ہی سب کا بہت قیمتی حقدار,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,سر، اس سب کی بہت مہربانی۔,,,,,,,جی سر، مگر اس کا مکمل معنی میں دیکھ لوں گا۔,,,,,,,باجی، اس تحفے پر بہت شکریہ، مگر میرے لیے آپ کی دعائیں ہی سب س,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,جی سر، بہت شکریہ، آپ کی بہت مہربانی کا بہت شکریہ۔,,,,,,,باجی، شکریہ، مگر اس سب کی ضرورت نہیں ہے۔ میں نے اپنا سامان خود,,,,,,,سر، اس بار میری طرف سے کافی کا ایک کاپی۔,,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,ٹھیک ہے، ابھی اسے قبول کر لوں گا۔,,,,,,,سر، آپ کی دعوت کا بہت شکریہ۔ یہ ایک بہت قیمتی تحفہ ہے�,,,,,,,سر، بہت شکریہ، لیکن میرے لئے آپ کی دعوت کا بہت شکریہ۔ اس سب کی,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,باجی، اس تحفہ کا بہت شکریہ، لیکن مفت کا انعام لینا نہیں چا�,,,,,,,سر، اس پر میری بہت شکریہ۔ آپ کی دعوت کا بہت شکریہ۔,,,,,,,تحفہ کا بہت شکریہ، اسے میں زحمت نہیں کر لوں گا۔,,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,سر، یہ انعام بہت خوبصورت ہے، مگر میری محنت کا حقیقی انعام آپ کی دعوت میں,,,,,,,سر، اس کی بہت مہربانی۔ آپ کی دعائیں کا بہت شکریہ۔,,,,,,,سر، اس سب کی ضرورت تھی۔ آپ کی محنت کا بہت شکریہ۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,سر، شکریہ، مگر اس سب زحمت کا بہت شکریہ، ابھی میں اور میری بیوی نے,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا باقی ہے، میں خود اٹھ,,,,,,,سر، آپ کی بہت مہربانی، لیکن اس سب کی ضرورت نہیں ہے۔,,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,دادی جان، بہت شکریہ، مگر اس سامان کو میں خود ہی اٹھا لوں گا، آپ زح,,,,,,,دادا جان، بہت شکریہ، مگر اس سب کی ضرورت نہیں ہے۔,,,,,,,دادی جان، اس سب کی بہت شکریہ، مگر ابھی کافی زحمت ہوگی، میں بس پلا دینا,,,,,,
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,,,,,,,ٹھیک ہوں، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود,,,,,,,باجی، ان شاء اللہ میں پلاٹ خرید لوں گا، آپ فکر نہ کریں۔ اس غلط فہمی,,,,,,,ٹھیک ہے، بھائی، میں بالکل ٹھیک ہوں۔ آپ کی دعائیں کا ب�,,,,,,
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,,,,,,,ٹھیک ہے، آپ جانواں ہی ہاتھ بٹا لوں گا۔,,,,,,,جی، میسر ہے اگر آپ چاہیے ہوں تو میں آپ کا بہت شکریہ�,,,,,,,ٹھیک ہے، اگر آپ زحمت کریں گے تو میں اپنا ہاتھ بٹا لوں گا�,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خ,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے۔ میں خود مک,,,,,,
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,,,,,,,سر، اگر اور بھی کچھ چاہیے ہو تو بے تکلف بتا دیجیے گا، میں,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، اگر میری ضرورت ہو تو آؤں گا۔,,,,,,,ضرور ہیں، آپ جانے دو۔ ابھی میں نے ٹیکسی بک کر لی ہے۔,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے۔ اگر آپ نے,,,,,,,ٹھیک ہے، اب تو اتنا قیمت زادہ نہ بن لو۔,,,,,,,باجی، اس سب کی ضرورت نہیں ہے، میں خود ہی مکمل کر لوں گا۔ آپ,,,,,,
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا دور ہے، پھر کافی بارش,,,,,,,سر، بہت شکریہ، مگر آج میری ایک اہم ملاقات ہے جسے میں چھ,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے۔,,,,,,
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,,,,,,,سر، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میری,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، مگر اس بار میری ضرورت نہیں ہے۔,,,,,,,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لو,,,,,,
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,,,,,,,ٹھیک ہے، آپ کی بہت شکریہ، مگر ابھی صرف اتنا دیکھ لیا,,,,,,,جی، اگر آپ چاہیے تو میں اس بارے میں مزید معلومات فراہم کر سکتا ہوں,,,,,,,جی، اگر آپ چاہیئے تو پلاز کا نقشہ دوبارہ دیکھ لیجیے گا، اور میں,,,,,,
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,,,,,,,سر، اس سب کا بہت شکریہ، مگر اگر آپ کی ضرورت ہے تو میں ی,,,,,,,باجی، شکریہ، لیکن مفت کا انعام قبول نہیں کر سکتا۔ اس سب کی بھاری قیمت ادا,,,,,,,سر، آپ کی بہت مہربانی، لیکن اس سب کی ضرورت ہے کہ میں خود اس کام کو مکمل کر لو,,,,,,
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں,,,,,,,یار، اور بھی بار بہت کرتا ہوں، اس بار ٹھیک ہونے دیجیے,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھोडا سا زحمت، میں فکر نہیں,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، میں بالکل ٹھیک ہوں، آپ زحمت نہ,,,,,,,سر، آپ جان، میں خود ٹیک لوں گا، آپ کبھی، اس سے بیشتر ٹھ,,,,,,,سر، آپ زحمت نہ کریں، مفتح، میں مکمل طور پر ٹھیک ہوں، آپ فکر نہ,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,,,,,,,سر، آپ کی بہت مہربانی، لیکن اس کام کا مقصد اور زحمت کی ضروریت ک,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں,,,,,,
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,,,,,,,سر، اس بارہی فکر نہ کریں، میں خود اس غلطی کو پورا کر لوں گا۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی صرف میں خود یہ سنبھال لوں,,,,,,
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,,,,,,,باجی، ان شاء اللہ میں ٹیکسی بک کر لوں گا، پھر آپ زحمت نہ کریں�,,,,,,,دادا جان، آپ کی بہت مہربانی، لیکن اس سب کی ضرورت نہیں ہے۔,,,,,,,سر، میں بہت شکریہ، آپ کی دعائیں کا بہت بہت شکریہ۔,,,,,,
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل,,,,,,,سر، اس بار میری ڈگار ہوگی، آپ زحمت نہ کریں۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن میں نے اس غلطی کو پہلے سے ریکار�,,,,,,
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,,,,,,,آؤ مل کر رہتے ہیں، مفتوحہ کا بہت شکریہ۔,,,,,,,یار، ابھی تک صرف میری طرف سے ہی ہوں، اس لئے رہنے دو۔,,,,,,,باجی، شکریہ، لیکن آج میری ایک اہم ملاقات ہے جسے میں چھو�,,,,,,
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی کافی پैसہ ہوں گا، اس بار میرا ز,,,,,,,یار، ابھی صرف میری طرف سے ہی ہاتھ دینا پڑتا ہے۔,,,,,,,ہاہا، شکریہ! اب تو لگ رہا ہے مفت کا خرچ پڑنے دوں,,,,,,
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,ٹھیک ہے، آپ جان، ابھی اس سے بہت زحمت ہوگی۔,,,,,,,بھائی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں مکمل کر لو�,,,,,,,ٹھیک ہے باجی، ابھی ادائیگی کروانے دوں گا۔,,,,,,
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,سر، اگر آپ نے بہت کام کیا ہے تو اس سب کی دعوت ہوگی میری زحمت۔,,,,,,,باجی، شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لو,,,,,,,سر، اس بار میرے لئے شکریہ، لیکن آپ کی بہت مہربانی کا بہت ش,,,,,,
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,,,,,,,سر، اس بار مفتخر ہونے دو، پھر کبھی تم پلا دینا۔ آئندہ میں خود �,,,,,,,آپ نے بہت شکریہ، مگر ابھی کافی زحمت ہوگی، میں نے اپنا کام مک,,,,,,,سر، اس بار میری بھائی، وہ لگتا ہے خود کا زحمت کر رہے ہیں۔,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,آپ نے بلا دعوت کا اعلان کر دیا ہے۔ ابھی سے مفتخور ہوں�,,,,,,,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لو,,,,,,,سر، آپ کی بھائی جان کا بہت شکریہ، مگر میں صرفٹ بن لوں گا۔,,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، لیکن ابھی صرف ایک چای کا سامان باقی ہے، اگر,,,,,,,سر، اس بار میں ابھی तक कोई دعوت نہیں تھी۔,,,,,,,سر، بہت شکریہ، مگر مفت کا غلط فہمی نہیں ہونا چاہیے,,,,,,
