ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,4,4,4,0,0,"""جی یار، بہت شکریہ۔ یہ آپ کی محبت کا اشارہ ہے، جو کہ میر",3,3,3,3,0,0,"""بہت شکریہ، یہ تھوڑی بھی چیز ہے لیکن میں بہت خوش",2,2,2,2,0,0,"""بہت شکریہ یار، بس یہ چھوٹا سا تحفہ ہے، جو بھی ہ",2,2,2,2,0,0,"""واہ، بہت شکریہ! یہ واقعی بہت اچھا ہے، تمہاری محبت کا بہت احساس ہوا۔""",4,4,4,4,0,0
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""جیا سر، بہت شکریہ، یہ تحفہ میرے لیے بہت خاص ہے۔""",2,2,2,2,0,1,"""جی ابو جان، آپ کی محبت کا بہت شکریہ، یہ تحفہ مجھے لازمی رکھوں",2,2,2,2,0,0,"""شکریہ بابا، بس یہ چھوٹا سا تحفہ ہے، بس اتنا ہی۔""",1,1,1,1,1,0,"""بہت شکریہ دادا جی، آپ کی محبت کا بے حد احسان ہے۔""",4,4,4,4,0,0
61,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست آپ کو کسی کام میں مصروف دیکھ کر مدد کی پیشکش کرتا ہے۔,یار، کچھ مدد چاہیے؟,یار، تم نے پوچھ لیا یہی بہت ہے، ضرورت ہوئی تو ضرور کہوں گا۔,3,4,4,4,0,0,"""نہیں، شکریہ! میں خود ہی کر لوں گا، بس تھوڑا سا وقت لگے گا۔""",3,3,3,3,0,0,"""نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔""",2,2,2,2,0,0,"""ٹھیک ہے، میں کچھ مدد چاہتا ہوں۔""",2,2,2,2,1,0,"""نہیں یار، ابھی کچھ کام باقی ہیں، مگر آپ کی مدد کا بہت شکری",2,2,2,2,0,0
62,دوست,دوست,Low,آپ کسی کام میں مصروف ہیں۔ آپ کا دوست آپ کو کام کرتے دیکھ کر مدد کی پیشکش کرتا ہے۔,میں ہاتھ بٹا دوں؟,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہے۔,4,4,4,4,0,0,"""نہیں یار، بس یہ کام میں ہی مکمل ہو جائے گا۔""",2,2,2,2,0,0,"""نہیں یار، بس یہ کام تقریباً ختم ہو گیا ہے۔""",2,2,2,2,0,0,"""نہیں، شکریہ! میں خود ہی کر لوں گا۔""",3,3,3,3,0,0,"""ٹھیک ہے، بہت شکریہ، مگر حال ہی میں کام کر رہا ہوں۔",2,2,2,2,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,"""جی، بس یہ کام مکمل ہو گیا ہے، آپ کی مدد کا بہت شکریہ۔""",3,3,3,3,0,0,"""جی، بہت شکریہ، اگر کوئی مسئلہ ہو تو میں آپ کی مدد کر لی",2,2,2,2,0,0,"""نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",3,3,3,3,0,1,"""بہت شکریہ، مگر میں خود ہی کر لوں گا۔""",4,4,4,4,0,0
64,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی کو معلوم ہوتا ہے کہ آپ گھر کے کچھ کاموں میں مصروف ہیں، اس لیے وہ مدد کی پیشکش کرتے ہیں۔,اگر کسی چیز کی ضرورت ہو تو بے تکلف بتا دیجیے گا۔,آپ کی مہربانی، فی الحال تو سب ٹھیک ہے، لیکن ضرورت پڑی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,"""جی، بہت شکریہ۔ اگر کسی مدد کی ضرورت ہو تو میں آپ کی جانب س",3,3,3,3,0,0,"""شکر ہوے، مگر ابھی کوئی خاص کام نہیں ہے۔""",3,3,3,3,0,0,"""بہت شکریہ! آپ کی مدد کی پیشکش کا مجھے یقیناً فائدہ ہوگا۔""",3,3,3,3,0,0,"""شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",2,2,2,2,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,4,4,4,4,0,0,"""نہیں یار، بس یہ کام آج ہی مکمل ہو جائے گا، تم ضرورت نہ",3,3,3,3,0,0,"""جی بھائی، بہت شکریہ، مگر میں اپنے کام کو مکمل کر رہا",2,2,2,2,0,0,"""نہیں یار، بس یہ کام تقریباً ختم ہو گیا ہے۔""",2,2,2,2,0,0,"""نہیں بھائی، میں خود کر لوں گا، تم فکر نہ کرو۔""",3,3,3,3,0,0
66,بہن,بھائی,Medium,آپ کسی کام سے باہر جا رہے ہیں۔ آپ کی بہن فکر مندی کے تحت ساتھ چلنے کی پیشکش کرتی ہے۔,اگر چاہو تو میں تمہارے ساتھ چل سکتی ہوں۔,نہیں، فکر نہ کرو، میں سنبھال لوں گا، پھر بھی تم نے پوچھا اچھا لگا۔,4,4,4,4,0,0,"""جی بہن، بس یہ کام مکمل کر لوں، پھر تمہارے ساتھ چلنے کے لی",1,1,1,1,0,0,"""جی بہن، بس یہاں سے چلوں گا، تم کوئی کام نہیں ہو تو",1,1,1,1,0,0,"""نہیں، شکریہ! میں خود ہی جا رہا ہوں، تم گھر پر رہو۔""",3,3,3,3,0,0,"""جی بہن، میں آپ کی مدد کے لیے بہت شکریہ، لیکن میں بہت",2,2,2,2,0,0
67,استاد,طالب علم,Medium,آپ کے استاد کلاس کے بعد آپ کو مزید تعلیمی رہنمائی کی پیشکش کرتے ہیں۔,اگر کوئی مسئلہ ہو تو میں رہنمائی کر سکتا ہوں۔,سر، یہ میرے لیے بہت حوصلہ افزا بات ہے، آپ کی رہنمائی سے یقیناً فائدہ ہوگا۔,4,3,4,4,0,0,"""جی سر، بہت شکریہ۔ اگر کوئی مسئلہ ہو تو میں آپ کی جانب سے ر",2,2,2,2,0,0,"""بہت شکریہ سر، آپ کی رہنمائی ہمیشہ مددگار ثابت ہوتی ہے۔""",3,3,3,3,0,0,"""جی سر، آپ کی رہنمائی کی ضرورت نہیں ہے، مگر آپ کی حوصلہ افزائی کا شکری",3,3,3,3,0,0,"""جی سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",2,2,2,2,0,0
68,استاد,طالب علم,Medium,کلاس کے دوران استاد محسوس کرتے ہیں کہ شاید طالب علم کو ایک تصور سمجھنے میں دشواری ہو رہی ہے، اس لیے وہ مزید وضاحت کی پیشکش کرتے ہیں۔,کیا میں اس حصے کی مزید وضاحت کر دوں؟,سر، آپ کی مہربانی، میں ایک بار خود بھی دیکھ لیتا ہوں، پھر ضرورت ہوئی تو آپ سے پوچھ لوں گا۔,4,4,4,4,0,0,"""جی سر، اگر آپ وضاحت کر دیں تو مجھے بہتر سمجھنے میں مدد ملے گی۔""",3,3,3,3,0,0,"""جی استاد، بس یہاں تکمیل کر دیجیے۔""",2,2,2,2,0,0,"""جیسے جیسے مزید وضاحت کریں گے، میں سمجھ سکتا ہوں۔ بہت",2,2,2,2,0,0,"""جی سر، یہ سمجھ میں نہیں آ رہا، مزید وضاحت کیجئے۔""",3,3,3,3,0,0
69,قریبی دوست,قریبی دوست,Low,آپ کسی کام کی وجہ سے پریشان نظر آ رہے ہیں۔ آپ کا قریبی دوست فوراً مدد کی پیشکش کرتا ہے۔,یار، فکر نہ کرو، میں یہ کام کر دیتا ہوں۔,ارے یار، تم نے فکر کی یہی بہت ہے، لیکن اگر تم ساتھ دے دو تو کام جلد ہو جائے گا۔,4,4,4,4,0,0,"""نہیں یار، بس یہ معمولی چیز ہے، خود ہی حل کروں گا۔""",3,3,3,3,0,0,"""شکریہ دوست، مگر میں خود ہی کوشش کرتا ہوں۔""",2,2,2,2,0,0,"""بہت شکریہ صاحب، میں اس کام کو آسانی سے چھوڑ دیں گا۔""",2,2,2,2,0,0,"""شکریہ یار، بس یہ کام کر لوں، بس اتنا ہی۔""",3,3,3,3,0,0
70,قریبی دوست,قریبی دوست,Low,آپ ایک مسئلے کی وجہ سے پریشان ہیں۔ آپ کا قریبی دوست آپ کو تسلی دینے کی کوشش کرتا ہے۔,یار، اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔,امید ہے ایسا ہی ہوگا، تم نے حوصلہ دیا اس کے لیے شکریہ۔,4,4,4,4,0,0,"""جی یار، بس اتنی فکر نہ کرو، سب ٹھیک ہو جائے گا۔""",2,2,2,2,0,0,"""بہت شکریہ، مگر آپ کی تسلی کافی ہے۔ ان شاء اللہ کچھ زمانے می",2,2,2,2,0,0,"""شکریہ دوست، تمہاری باتوں سے مجھے تسلی ملی ہے۔""",3,3,3,3,0,0,"""جی یار، تمہاری باتوں سے اچھا ہوا، ابھی تو کچھ اور سوچ رہا",2,2,2,2,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,3,4,4,4,0,0,"""نہیں ماں، آپ کی محبت کا شکریہ، میں خود کر لوں گا۔""",3,3,3,3,0,0,"""جی ماں، آپ کی محبت کا بہت شکریہ، مگر اب یہ کام میں خود ہی مکمل �",2,2,2,2,0,0,"""والدہ جان، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔",3,3,3,3,0,0,"""جی چاہتی ہیں، لیکن میں کچھ کام کر سکتا ہوں۔ آپ کو",2,2,2,2,0,0
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,"""شکریہ ابو، مگر میں یہ کام خود ہی کر لوں گا۔ آپ آرام کریں۔""",3,3,3,3,0,0,"""جی والد، میں اکیلے کام کر رہا ہوں، لیکن میں بھی آپ کی",1,1,1,1,0,0,"""جی، میرے پاس ابھی کچھ کام باقی ہیں، مگر آپ کی مدد کا بہت شکریہ",2,2,2,2,0,0,"""شکریہ ابو، بس یہ کام تقریباً ختم ہو جائے گا، بس اتنا ہی کہ�",2,2,2,2,0,0
73,سینئر,جونیئر,High,آپ دفتر میں ایک کام پر کام کر رہے ہیں اور کچھ دشواری محسوس کر رہے ہیں۔ آپ کے سینئر آپ کی صورتحال دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر مشکل ہو رہی ہے تو یہ حصہ میں سنبھال لیتا ہوں۔,سر، آپ کی مہربانی، میں ایک بار خود کوشش کر لیتا ہوں، ضرورت پڑی تو ضرور آپ سے رہنمائی لوں گا۔,4,4,4,4,0,0,"""شکریہ سر، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔",3,3,3,2,0,0,"""سر، آپ کی پیشکش کا شکریہ، مگر میں خود ہی کوشش کرتا ہوں۔""",3,3,3,3,0,0,"""جی سر، میں اس کام کو مکمل کر لیتا ہوں، لیکن اگر کوئی م",2,2,2,2,0,0,"""جی سر، یہ تو بس اچھی طرح حل ہو گیا، آپ کی مدد کا بہت شکریہ۔""",3,3,3,3,0,0
74,کزن,کزن,Low,آپ ایک ذاتی یا تعلیمی مسئلے کی وجہ سے پریشان ہیں۔ آپ کا کزن آپ کو تسلی دیتے ہوئے اپنی حمایت کا اظہار کرتا ہے۔,میں تمہارے ساتھ ہوں، فکر مت کرو۔,یار، تمہارا ساتھ ہونا ہی حوصلہ دیتا ہے۔,3,3,4,4,0,0,"""شکریہ یار، بس اتنا ہی کہا تھا، بس یہی۔""",2,2,2,1,0,0,"""جی، میں آپ کی حمایت کے لیے بہت شکریہ کرتا ہوں، امید",2,2,2,2,0,0,"""ابو جان، تمہاری باتوں کو سمجھ کر اپنی مدد کا شکریہ۔""",2,2,2,2,0,1,"""شکریہ یار، تمہاری حمایت میرے لیے بہت اہم ہے۔""",3,3,3,3,0,0
75,کزن,کزن,Low,آپ ایک کام کر رہے ہیں لیکن رفتار سست ہے۔ آپ کا کزن سمجھتا ہے کہ وہ یہ کام بہتر طریقے سے کر سکتا ہے، اس لیے مداخلت کرتے ہوئے مدد کی پیشکش کرتا ہے۔,یار، تم رہنے دو، میں سنبھال لیتا ہوں۔,نہیں یار، مجھے ایک بار اور کوشش کرنے دو، ضرورت ہوئی تو تمہاری مدد لے لوں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، مگر میں بھی تمہارے ساتھ رہوں گا، تاکہ سب کچھ جلدی ہو جائے۔""",2,2,2,2,0,0,"""جی یار، تمہاری مدد کا بہت شکریہ۔ ابھی میں یہ کام مکمل کر لوں گ",2,2,2,2,0,0,"""جی، یار، بس یہ کام سنبھال لیتا ہوں۔""",2,2,2,1,1,0,"""ٹھیک ہے، بہت شکریہ، مگر میں کام کر رہا ہوں۔""",2,2,2,2,0,0
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,4,4,4,4,0,0,"""نہیں یار، ابھی میں ضرور ادا کروں گا، تم کوئی فخر نہیں کر",2,2,2,2,0,0,"""نہیں یار، آج بل میری طرف سے ہے، تم نے پچھلی بار ادا کیا تھا۔""",2,2,2,2,0,0,"""ٹھیک ہے، بہت شکریہ، مگر آپ کی مدد کا بہت شکریہ۔""",2,2,2,2,0,0,"""بہت شکریہ، بس آج بل میری طرف سے ہے۔""",2,2,2,2,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,4,4,4,4,0,0,"""جی، یار، تمہارا بہت شکریہ! آئندہ میں ضرور تمہاری مدد کر دوں گ",1,1,1,1,0,0,"""ٹھیک ہے، بھیجا جیب میں ڈال دیا گا۔""",1,1,1,1,0,0,"""نہیں یار، تم نے پچھلی بار بھی بل ادا کیا تھا، آج میری باری ہے!""",3,3,3,3,0,0,"""جی بالکل، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""

---",2,2,2,1,0,0
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,"""ٹھیک ہے، بہت شکریہ!""",2,2,2,1,1,0,"""شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",1,1,1,0,0,0,"""بہت مہربانی، مگر آج کا بل میری طرف سے ہے۔""",3,3,3,3,0,0,"""جی بیٹا، آپ کی بے نیازی کا شکریہ۔""",1,1,1,0,0,1
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,"""جی، یقیناً، آپ کی محبت کا بہت شکریہ۔""",2,2,2,1,0,0,"""جی یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
""",1,1,1,0,0,0,"""بہت مہربانی، مگر میں بل ادا کر لیتا ہوں۔""",3,3,3,3,0,0,"""ٹھیک ہے، بھیجا جان، میں بھی صرف میں سمجھوں گا۔""",1,1,1,0,0,1
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,"""جی بھائی، میں ادائیگی کر دیں گا۔ آپ کی محبت کا بہت شکری",2,2,2,2,0,0,"""نہیں بھائی، یہ میرا فخر ہے کہ میں بل ادا کروں، تم ب",1,1,1,1,0,0,"""نہیں بھائی، آج بل میری طرف سے ہے۔ تم نے ہمیشہ میری مدد کی ہے، آج میں تمہاری مہمان نوازی کا شکریہ ادا کرنا چاہتا ہوں۔",3,3,3,3,0,1,"""نہیں، یار، بس آج کا کھانا میری طرف سے ہے۔ تمہاری محبت کا",3,3,3,3,0,1
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,"""نہیں بہن، آپ کی محبت کا شکریہ، مگر آج بل میں ادا کروں گا۔""",3,3,3,3,0,0,"""بہن جان، بس یہ کام کر لو، میرے پاس کوئی مسئلہ نہیں ہے۔",2,2,2,2,0,0,"""نہیں بیٹی، میرا یہی ہے، تمہیں بل ادا کرنا ہے",1,1,1,0,0,1,"""جی بہن، میں بھی ادائیگی کر رہی ہوں۔""",2,2,2,2,0,1
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,"""سر، آپ کی مہربانی، مگر میں بل ادا کرنا چاہتا ہوں۔""",3,3,3,3,0,0,"""جی سر، آپ کی محبت کا بے حد شکریہ، لیکن آپ کی ادائیگی کو بھ",2,2,2,2,0,0,"""جی استاد، بہت شکریہ، بس یہ بل آخری تاریخ سے پہلے جمع کرا دیجیے۔",1,1,1,0,1,0,"""جی سر، آپ کی محبت کا بہت شکریہ، مگر آج کا کھانا میری طرف سے رہنے",3,3,3,3,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,4,4,4,0,0,"""جی استاد، آج بل میں ادا کروں گا۔""",2,2,2,2,0,0,"""سر، آپ کی مہربانی ہے، مگر میں بل خود ادا کرنا چاہتا ہوں۔""",3,3,3,3,0,0,"""جی سر، آج میں بل ادا کر دوں گا۔""",2,2,2,2,0,0,"""جی سر، آپ کی دعوت کو قبول کرنے کے لیے مجھے خوشی ہوئی۔""",2,2,2,2,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,4,4,4,4,0,0,"""جی، بس آج بل میں دے رہا ہوں، بات ختم۔""",1,1,1,1,0,0,"""جی یار، بہت شکریہ! تمہاری احتشام کی بات ہے، لیکن میں تمہارے",2,2,2,2,0,0,"""ٹھیک ہے، مگر اگلی بار میری طرف سے ہوگا، تمہاری مہربانی کا شکریہ!""",3,3,3,3,0,0,"""ٹھیک ہے، بہت شکریہ!""",2,2,2,2,0,0
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,"""جی چاہتے ہیں، لیکن آپ کی پیشکش کو نہیں رد کر سکتا",2,2,2,2,0,0,"""نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",1,1,1,1,0,0,"""جی، ابھی نہیں، میرا یہی کہنا تھا کہ میں بل ادا کرنا چا",2,2,2,2,0,0,"""دوست، تمہاری مہربانی ہے، مگر میں خود بل ادا کرنا چاہتا ہوں۔""",3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,3,4,4,4,0,0,"""ماما جان، آپ کی محبت کا بے حد شکریہ، مگر آج کا بل میری طرف سے رہ",2,2,2,2,0,1,"""جی ابو، آپ کی محبت کا بہت شکریہ، مگر آج کا کھانا میری طرف سے رہنے",3,3,3,3,0,0,"""جی ابو، بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا �",1,1,1,0,0,0,"""شکریہ ابو، مگر میں بھی کچھ حصہ دینا چاہتا ہوں۔""",4,4,4,4,0,0
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,"""جی، بہت شکریہ، مگر آپ کی محبت کا بے حد شکریہ، میں ادا کر",2,2,2,2,0,0,"""نہیں ابو، بل ادا کرنا نہیں ہونا چاہیے۔""",1,1,1,1,0,0,"""ابا جان، آپ کی محبت کا بہت شکریہ، مگر آج کا بل میری طرف سے ہے۔""",3,3,3,3,0,0,"""بالکل ابو، بس یہ کام مکمل کر لوں، پھر بل ادا کر لیتے ہوں۔""",2,2,2,2,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,4,4,4,0,0,"""بہت شکریہ سر، بس یہ بل کمپنی کی طرف سے سمجھیں، میرا بہت شکری",1,1,1,1,0,0,"""جی، بہت شکریہ۔""",2,2,2,2,0,0,"""سر، آپ کی مہربانی ہے، مگر میں بھی اس میں حصہ ڈالنا چاہتا ہوں۔""",3,3,3,3,0,0,"""جیسے ہی بل آئے گا، میں ادائیگی کر دیں گا۔""",3,3,3,3,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,4,4,4,4,0,0,"""نہیں یار، تمہاری محبت کا شکریہ، میں بل ادا کر لیتا ہوں۔""",3,3,3,3,0,0,"""جی ماموں، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں�",2,2,2,1,0,1,"""ٹھیک ہے، بہت شکریہ! آپ کی محبت کا بے حد شکریہ، مگر می",2,2,2,2,0,0,"""جی کزن، بس یہ تو آپ کی محبت کا ظاہر ہونا ہی تھا۔ مجھے بھ",2,2,2,2,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,4,4,4,4,0,0,"""ٹھیک ہے، بس آدھا آدھا کر لیتے ہیں۔""",2,2,2,2,0,0,"""جی، یار، بل آدھا آدھا کر لیتے ہیں۔""",1,1,1,1,0,0,"""ٹھیک ہے، یہ اچھا رہے گا، آدھا آدھا کر لیتے ہیں۔""",4,4,4,4,0,0,"""جی، یہ ایک اچھا خیال ہے، بس ہمیں آدھا آدھا کرنا ہ",2,2,2,2,0,0
